health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00066614,324,147,124,40,12,1
E00066615,308,124,92,56,27,9
E00066616,272,100,98,47,20,7
E00066617,284,117,106,38,20,3
E00066618,340,129,143,45,18,5
E00066619,336,150,112,50,20,4
E00066620,368,178,121,50,17,2
E00066621,269,140,88,22,14,5
E00066622,355,136,123,61,23,12
E00066623,289,134,99,38,17,1
E00066624,313,126,86,63,24,14
E00066625,405,181,124,68,18,14
E00066626,303,124,107,44,22,6
E00066627,228,69,74,46,28,11
E00066628,345,144,129,56,14,2
E00066629,300,122,99,51,23,5
E00066630,344,147,106,62,23,6
E00066631,454,205,153,65,26,5
E00066632,267,99,93,51,19,5
E00066633,360,192,106,50,10,2
E00066634,332,146,115,55,12,4
E00066635,261,113,97,33,16,2
E00066636,241,74,82,39,33,13
E00066637,342,130,129,63,14,6
E00066638,219,59,79,54,24,3
E00066639,305,155,92,40,15,3
E00066640,238,89,79,51,14,5
E00066641,288,117,114,36,18,3
E00066642,267,105,96,35,23,8
E00066643,275,98,107,53,15,2
E00066644,281,112,106,41,16,6
E00066645,304,139,116,35,10,4
E00066646,274,123,113,23,14,1
E00066647,265,130,93,29,11,2
E00066648,265,124,90,44,6,1
E00066649,405,164,130,75,27,9
E00066650,295,97,123,53,21,1
E00066651,334,181,89,46,15,3
E00066652,249,76,95,55,13,10
E00066653,291,98,97,62,32,2
E00066654,284,121,87,50,21,5
E00066655,296,103,130,49,12,2
E00066656,219,49,50,80,30,10
E00066657,342,176,94,42,25,5
E00066658,300,134,92,53,17,4
E00066659,366,157,131,55,21,2
E00066660,269,92,88,49,31,9
E00066661,311,121,109,53,24,4
E00066662,345,161,112,60,8,4
E00066663,302,117,110,47,21,7
E00066664,249,144,69,32,3,1
E00066665,355,153,149,44,8,1
E00066666,347,218,103,22,3,1
E00066667,310,152,109,41,7,1
E00066668,298,164,92,35,4,3
E00066669,286,102,120,54,9,1
E00066670,181,42,55,63,14,7
E00066671,273,107,94,56,14,2
E00066672,244,102,82,43,13,4
E00066674,253,81,107,47,15,3
E00066675,339,141,131,48,14,5
E00066676,283,107,86,58,25,7
E00066677,310,148,116,39,2,5
E00066678,338,181,113,31,10,3
E00066679,260,104,100,48,6,2
E00066680,332,168,139,21,4,0
E00066681,288,121,106,42,16,3
E00066682,263,65,74,81,32,11
E00066683,238,97,87,38,10,6
E00066684,327,171,112,36,7,1
E00066685,304,165,100,28,8,3
E00066686,290,137,112,31,8,2
E00066687,243,108,83,32,17,3
E00066688,325,126,132,46,20,1
E00066689,242,96,99,35,10,2
E00066690,258,108,69,49,28,4
E00066691,307,119,127,43,14,4
E00066692,267,111,103,42,9,2
E00066693,288,120,112,38,16,2
E00066694,277,110,103,47,11,6
E00066695,235,113,80,36,4,2
E00066696,273,100,104,50,15,4
E00066697,244,105,79,45,11,4
E00066698,307,114,123,53,15,2
E00066699,255,102,91,37,18,7
E00066700,299,121,109,48,20,1
E00066701,306,134,117,42,11,2
E00066702,249,110,89,35,14,1
E00066703,297,131,113,40,11,2
E00066704,280,124,111,32,9,4
E00066705,309,122,127,45,12,3
E00066706,196,61,65,50,12,8
E00066707,277,115,110,38,7,7
E00066708,247,75,94,60,14,4
E00066709,340,139,137,47,16,1
E00066710,269,116,96,45,9,3
E00066711,301,116,100,53,19,13
E00066712,276,118,106,41,9,2
E00066713,286,130,92,44,12,8
E00066714,301,107,118,50,21,5
E00066715,155,94,40,15,6,0
E00066716,346,190,106,34,13,3
E00066717,119,64,37,15,2,1
E00066718,198,79,56,36,20,7
E00066719,187,79,78,25,4,1
E00066720,108,51,43,12,2,0
E00066721,542,350,146,37,9,0
E00066722,356,167,138,36,12,3
E00066723,289,130,122,20,12,5
E00066724,542,353,145,31,11,2
E00066725,342,150,138,49,4,1
E00066726,320,186,97,29,5,3
E00066727,274,115,92,48,16,3
E00066728,275,145,89,33,8,0
E00066729,128,56,40,27,4,1
E00066730,393,215,128,38,9,3
E00066731,207,71,63,53,17,3
E00066732,308,141,117,41,8,1
E00066733,295,131,88,60,15,1
E00066734,313,138,111,46,13,5
E00066735,388,273,94,16,5,0
E00066737,367,165,138,47,11,6
E00066738,330,144,91,70,19,6
E00066739,333,165,136,22,9,1
E00066740,331,163,125,37,3,3
E00066741,353,174,144,29,5,1
E00066742,204,81,84,24,13,2
E00066743,239,120,79,33,6,1
E00066744,405,212,124,46,21,2
E00066745,290,128,113,33,11,5
E00066746,361,187,126,33,13,2
E00066747,240,100,87,40,12,1
E00066748,288,132,86,42,17,11
E00066749,256,113,97,38,6,2
E00066750,101,56,38,6,1,0
E00066751,341,165,126,37,12,1
E00066752,292,156,95,35,5,1
E00066753,135,62,55,13,5,0
E00066754,297,135,112,36,13,1
E00066755,342,164,106,56,12,4
E00066756,330,158,122,41,4,5
E00066757,298,119,121,51,6,1
E00066758,309,129,142,28,10,0
E00066759,274,116,108,33,11,6
E00066760,248,109,106,24,7,2
E00066761,400,154,138,57,37,14
E00066762,299,144,103,37,11,4
E00066763,284,134,121,26,3,0
E00066764,232,82,70,63,11,6
E00066765,238,101,85,37,13,2
E00066766,390,137,122,97,27,7
E00066767,302,135,111,45,9,2
E00066768,304,115,102,58,27,2
E00066769,307,140,109,43,13,2
E00066770,323,155,114,49,4,1
E00066771,282,126,110,31,13,2
E00066772,315,143,114,35,18,5
E00066773,266,119,97,40,8,2
E00066774,276,125,86,46,13,6
E00066775,264,135,92,30,2,5
E00066776,255,75,94,64,15,7
E00066777,283,125,101,40,14,3
E00066778,217,55,84,58,14,6
E00066779,256,73,76,58,40,9
E00066780,314,126,113,53,15,7
E00066781,384,179,145,44,13,3
E00066782,294,111,126,41,12,4
E00066783,316,105,82,75,35,19
E00066784,303,119,139,32,10,3
E00066785,268,90,84,65,19,10
E00066786,451,166,159,89,27,10
E00066787,371,163,136,56,12,4
E00066788,389,175,123,57,27,7
E00066789,277,115,89,51,20,2
E00066790,328,124,134,48,18,4
E00066792,292,102,114,53,19,4
E00066793,277,117,104,44,5,7
E00066794,348,144,133,54,10,7
E00066795,357,135,129,69,21,3
E00066796,233,102,83,39,7,2
E00066797,299,146,92,51,8,2
E00066799,422,272,122,25,1,2
E00066800,301,124,127,31,15,4
E00066801,297,126,110,46,12,3
E00066802,335,161,105,55,11,3
E00066803,299,118,117,49,13,2
E00066804,245,87,87,49,17,5
E00066805,288,123,86,57,16,6
E00066806,183,43,53,54,30,3
E00066807,328,102,101,67,39,19
E00066808,294,130,104,42,16,2
E00066809,347,97,127,86,32,5
E00066810,234,78,77,49,18,12
E00066811,336,160,114,45,11,6
E00066812,309,134,110,47,12,6
E00066813,314,169,84,48,8,5
E00066814,389,183,135,53,12,6
E00066815,350,185,105,42,14,4
E00066816,247,103,71,49,19,5
E00066817,349,190,100,45,13,1
E00066818,213,102,56,36,14,5
E00066819,115,63,37,13,2,0
E00066820,346,156,123,56,7,4
E00066821,260,122,81,48,6,3
E00066822,235,82,87,42,23,1
E00066823,375,209,118,31,16,1
E00066824,515,284,159,56,11,5
E00066825,369,179,107,69,11,3
E00066826,344,171,117,38,15,3
E00066827,323,153,106,47,15,2
E00066828,513,263,177,50,15,8
E00066829,229,92,84,32,16,5
E00066830,246,107,91,31,15,2
E00066831,342,170,96,59,12,5
E00066832,320,147,117,43,10,3
E00066833,208,78,85,30,14,1
E00066834,262,125,89,33,13,2
E00066835,435,187,173,52,20,3
E00066836,329,155,104,50,14,6
E00066837,314,143,111,43,13,4
E00066838,290,122,91,54,18,5
E00066839,331,147,116,54,10,4
E00066840,264,112,93,40,17,2
E00066841,373,178,103,62,24,6
E00066842,381,173,125,67,13,3
E00066843,332,159,112,51,3,7
E00066844,266,94,95,54,19,4
E00066845,350,170,125,40,12,3
E00066846,492,237,178,59,17,1
E00066847,414,185,162,53,11,3
E00066848,257,123,91,31,11,1
E00066850,418,177,149,64,26,2
E00066851,237,93,80,47,15,2
E00066852,227,78,74,56,16,3
E00066853,464,241,144,59,15,5
E00066854,273,106,93,48,22,4
E00066855,287,137,81,48,18,3
E00066856,442,224,136,50,25,7
E00066857,419,167,170,58,21,3
E00066858,391,205,106,57,20,3
E00066859,290,129,94,46,19,2
E00066860,300,152,83,47,16,2
E00066861,298,124,101,56,17,0
E00066862,341,161,95,72,10,3
E00066863,296,114,113,53,10,6
E00066864,385,183,139,43,15,5
E00066865,311,132,114,43,17,5
E00066866,385,213,122,40,5,5
E00066867,319,157,87,51,21,3
E00066868,381,171,135,47,22,6
E00066869,346,179,109,36,14,8
E00066870,305,132,124,36,9,4
E00066871,236,82,77,47,26,4
E00066872,265,100,99,44,15,7
E00066873,561,299,177,74,9,2
E00066874,346,147,125,53,16,5
E00066875,156,73,55,18,9,1
E00066876,381,166,145,51,17,2
E00066877,414,185,142,49,29,9
E00066878,455,228,163,49,13,2
E00066879,325,130,127,55,9,4
E00066880,283,120,90,47,19,7
E00066881,404,189,151,50,8,6
E00066882,348,135,157,43,10,3
E00066883,280,95,111,58,14,2
E00066884,230,86,71,45,21,7
E00066885,490,239,174,61,13,3
E00066886,276,91,98,53,27,7
E00066887,329,151,119,45,10,4
E00066888,251,91,106,42,9,3
E00066889,277,97,106,47,20,7
E00066891,258,99,104,38,12,5
E00066892,310,117,107,52,30,4
E00066893,246,89,77,49,23,8
E00066894,198,90,82,17,7,2
E00066895,253,102,98,39,10,4
E00066896,288,94,119,59,15,1
E00066897,321,132,127,44,12,6
E00066898,354,154,130,54,11,5
E00066899,267,101,99,46,13,8
E00066900,341,142,116,54,25,4
E00066901,277,108,103,57,9,0
E00066902,468,234,162,49,20,3
E00066903,436,215,166,33,16,6
E00066904,357,170,126,47,13,1
E00066905,335,150,112,52,14,7
E00066906,431,202,159,48,17,5
E00066907,363,145,131,62,19,6
E00066908,336,168,116,37,13,2
E00066909,510,256,171,58,18,7
E00066910,185,62,48,55,18,2
E00066911,320,144,108,50,14,4
E00066912,289,118,110,50,9,2
E00066913,282,137,103,33,7,2
E00066914,321,161,104,47,6,3
E00066915,233,74,91,47,13,8
E00066916,328,175,109,36,7,1
E00066917,312,128,109,57,16,2
E00066918,275,110,107,44,13,1
E00066919,299,121,121,45,11,1
E00066920,291,122,116,38,14,1
E00066921,299,128,119,45,7,0
E00066922,292,108,113,53,12,6
E00066923,257,97,99,47,9,5
E00066924,385,207,126,42,10,0
E00066925,312,132,112,50,15,3
E00066926,267,102,101,55,8,1
E00066927,303,138,110,43,10,2
E00066928,291,145,107,34,3,2
E00066929,209,92,82,30,4,1
E00066930,548,353,158,30,4,3
E00066931,285,116,113,43,10,3
E00066932,271,150,96,20,5,0
E00066933,217,82,81,41,10,3
E00066934,289,109,111,53,13,3
E00066935,233,70,92,56,11,4
E00066936,309,134,119,41,15,0
E00066937,299,127,123,37,11,1
E00066938,262,82,113,54,10,3
E00066939,164,58,53,36,14,3
E00066940,308,131,135,36,6,0
E00066941,296,138,120,27,10,1
E00066942,207,86,83,32,5,1
E00066943,305,133,116,41,13,2
E00066944,281,116,117,39,8,1
E00066945,309,125,131,41,11,1
E00066946,311,149,124,29,7,2
E00066947,282,116,113,35,15,3
E00066948,330,142,143,35,7,3
E00066949,287,107,119,47,11,3
E00066950,311,146,106,45,9,5
E00066951,390,205,121,50,14,0
E00066952,366,184,123,46,11,2
E00066953,349,151,128,50,14,6
E00066954,325,148,105,49,17,6
E00066955,226,100,85,27,13,1
E00066956,306,148,117,31,9,1
E00066957,265,121,89,37,16,2
E00066958,615,318,211,59,23,4
E00066959,330,155,109,45,17,4
E00066960,254,83,128,29,10,4
E00066961,239,74,73,72,18,2
E00066962,300,103,111,64,16,6
E00066963,245,97,90,46,10,2
E00066964,235,69,89,58,16,3
E00066965,273,126,92,46,8,1
E00066966,258,103,107,33,14,1
E00066967,332,145,127,47,12,1
E00066968,328,127,128,48,23,2
E00066969,383,154,133,75,16,5
E00066970,308,112,117,59,12,8
E00066971,283,134,103,39,6,1
E00066972,345,121,131,64,22,7
E00066973,315,138,111,55,8,3
E00066974,318,113,129,50,20,6
E00066975,400,169,154,62,9,6
E00066976,188,78,72,30,5,3
E00066977,385,208,118,50,7,2
E00066978,369,163,138,56,11,1
E00066979,282,104,109,52,11,6
E00066980,310,116,127,52,9,6
E00066981,237,107,99,21,9,1
E00066982,336,177,113,30,13,3
E00066983,379,179,150,39,11,0
E00066984,306,120,106,60,17,3
E00066985,448,238,143,49,15,3
E00066986,283,127,72,55,16,13
E00066987,305,135,105,38,22,5
E00066989,287,108,108,58,10,3
E00066990,311,132,122,38,17,2
E00066991,288,134,105,37,8,4
E00066992,251,92,99,42,15,3
E00066993,338,180,118,31,8,1
E00066994,334,110,109,65,37,13
E00066995,302,136,113,38,11,4
E00066996,276,141,94,31,9,1
E00066997,310,131,125,41,12,1
E00066998,250,95,80,50,18,7
E00066999,294,141,107,35,10,1
E00067000,299,137,115,37,7,3
E00067001,305,115,128,50,11,1
E00067002,307,140,93,56,14,4
E00067003,168,40,61,43,14,10
E00067004,318,147,104,47,18,2
E00067005,373,182,135,43,13,0
E00067006,479,194,202,55,24,4
E00067007,299,107,104,48,31,9
E00067008,310,131,102,51,16,10
E00067009,364,150,132,65,12,5
E00067010,400,202,136,41,19,2
E00067011,346,149,111,58,25,3
E00067012,283,114,116,45,8,0
E00067013,238,82,98,32,23,3
E00067014,219,82,98,24,11,4
E00067015,247,94,77,44,23,9
E00067016,291,105,127,39,17,3
E00067017,212,75,73,42,19,3
E00067018,270,86,96,56,26,6
E00067019,288,83,84,74,33,14
E00067020,366,153,150,48,11,4
E00067021,297,115,113,45,19,5
E00067022,338,142,112,58,21,5
E00067023,192,64,48,50,24,6
E00067024,322,133,128,50,8,3
E00067025,365,168,125,53,14,5
E00067026,334,155,115,41,18,5
E00067027,308,109,118,53,22,6
E00067028,270,104,99,49,14,4
E00067029,308,147,115,33,9,4
E00067030,294,122,128,33,7,4
E00067031,327,130,145,35,13,4
E00067032,280,122,98,43,15,2
E00067033,327,130,112,56,20,9
E00067034,319,135,103,55,19,7
E00067035,339,143,126,57,9,4
E00067036,307,122,95,54,27,9
E00067037,324,122,135,47,16,4
E00067038,358,169,115,49,21,4
E00067039,318,138,107,50,17,6
E00067040,276,115,87,47,21,6
E00067041,347,164,132,39,9,3
E00067042,437,218,139,55,20,5
E00067043,332,144,104,61,17,6
E00067044,297,126,100,51,14,6
E00067045,256,93,101,41,18,3
E00067046,286,103,87,74,15,7
E00067047,360,55,138,128,32,7
E00067048,195,84,59,31,13,8
E00067049,257,31,87,99,32,8
E00067050,257,123,91,34,9,0
E00067051,327,170,103,46,7,1
E00067052,332,142,115,50,15,10
E00067053,251,81,110,35,17,8
E00067054,282,86,116,53,19,8
E00067055,242,86,85,49,17,5
E00067056,232,83,104,32,9,4
E00067057,278,118,120,30,8,2
E00067058,261,94,114,42,9,2
E00067059,302,112,122,54,11,3
E00067060,156,65,53,27,9,2
E00067061,269,112,90,50,13,4
E00067062,273,123,98,39,11,2
E00067063,297,138,107,42,9,1
E00067064,366,167,134,39,22,4
E00067065,343,145,115,61,17,5
E00067066,342,139,134,55,6,8
E00067067,299,130,117,39,13,0
E00067068,307,137,123,37,7,3
E00067069,257,90,100,52,13,2
E00067070,485,271,171,39,3,1
E00067071,305,103,114,62,21,5
E00067072,300,136,116,37,8,3
E00067073,358,197,99,49,10,3
