house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00066396,126,34,9,47,31,2,1,2
E00066397,127,22,6,67,24,2,6,0
E00066398,127,15,9,54,41,3,4,1
E00066399,128,12,7,67,31,4,4,3
E00066400,122,16,11,50,36,0,6,3
E00066401,121,10,30,26,25,18,11,1
E00066402,133,5,33,28,24,22,17,4
E00066403,117,10,18,20,34,20,15,0
E00066404,97,11,17,37,16,2,11,3
E00066405,150,6,62,23,22,18,15,4
E00066406,157,12,47,26,30,18,14,10
E00066407,116,18,12,57,11,2,16,0
E00066408,137,15,21,56,20,11,11,3
E00066409,127,15,13,58,27,7,6,1
E00066410,136,4,23,30,35,30,6,8
E00066411,135,8,39,24,27,13,16,8
E00066412,137,17,27,56,21,8,8,0
E00066414,116,3,32,23,28,12,12,6
E00066415,131,12,36,34,23,8,13,5
E00066416,130,30,25,38,17,6,9,5
E00066417,138,7,40,33,28,11,14,5
E00066418,154,22,28,34,34,20,13,3
E00066419,177,11,21,69,40,23,8,5
E00066420,143,23,15,67,26,6,3,3
E00066421,112,24,8,62,8,1,9,0
E00066422,135,9,41,23,19,27,10,6
E00066423,147,10,40,37,26,13,16,5
E00066424,123,6,26,28,19,14,26,4
E00066425,127,20,43,40,10,5,9,0
E00066426,176,13,50,44,22,20,19,8
E00066427,122,14,14,47,27,8,9,3
E00066428,116,9,27,33,29,13,5,0
E00066429,146,11,13,61,36,7,13,5
E00066430,119,8,19,25,31,16,18,2
E00066431,144,15,42,33,27,9,16,2
E00066432,126,31,20,36,21,10,7,1
E00066433,133,11,20,52,23,13,10,4
E00066434,102,11,13,36,26,9,4,3
E00066435,138,7,25,37,29,22,12,6
E00066436,135,10,32,28,27,18,16,4
E00066437,118,15,14,53,22,6,7,1
E00066438,150,32,11,62,34,7,3,1
E00066439,158,28,11,71,32,6,7,3
E00066440,131,27,8,65,24,1,5,1
E00066441,132,23,14,62,20,5,7,1
E00066442,128,32,13,55,18,6,4,0
E00066443,143,14,12,66,39,1,8,3
E00066444,195,37,62,83,5,0,7,1
E00066445,132,22,16,53,28,4,8,1
E00066446,144,60,13,52,6,6,5,2
E00066447,154,30,20,70,23,2,6,3
E00066448,119,19,7,68,12,1,9,3
E00066449,143,30,15,70,18,2,4,4
E00066450,187,11,12,84,63,4,8,5
E00066451,115,20,10,58,21,2,4,0
E00066452,135,26,15,66,17,6,5,0
E00066453,122,18,14,61,21,1,5,2
E00066454,124,26,10,59,16,3,9,1
E00066455,124,22,13,41,26,10,7,5
E00066456,106,32,8,41,8,4,11,2
E00066457,119,10,4,63,28,4,9,1
E00066458,129,1,14,39,61,4,7,3
E00066459,144,21,13,66,26,4,12,2
E00066460,121,17,31,42,16,11,3,1
E00066461,147,25,18,68,19,5,11,1
E00066462,121,34,14,47,15,4,5,2
E00066463,159,24,18,73,26,3,12,3
E00066464,137,35,12,63,18,5,3,1
E00066465,132,20,11,67,19,4,9,2
E00066466,134,29,10,63,15,8,6,3
E00066467,201,25,28,90,44,6,7,1
E00066468,118,23,12,56,20,5,1,1
E00066470,175,14,19,55,59,20,6,2
E00066471,143,16,22,70,25,1,7,2
E00066472,145,21,16,79,16,3,7,3
E00066473,129,5,18,22,32,33,13,6
E00066474,139,35,13,46,29,5,9,2
E00066475,127,5,85,13,3,13,7,1
E00066476,124,18,13,51,19,5,14,4
E00066477,125,19,16,48,27,4,9,2
E00066478,130,15,16,41,32,14,10,2
E00066479,146,34,17,45,25,16,4,5
E00066480,120,12,17,43,24,9,11,4
E00066481,127,25,26,48,18,2,5,3
E00066482,134,14,22,38,38,15,7,0
E00066483,128,21,15,48,21,9,9,5
E00066484,133,13,21,44,29,17,7,2
E00066485,117,1,22,18,30,35,5,6
E00066486,137,12,27,44,26,15,8,5
E00066487,117,25,11,52,15,4,6,4
E00066488,127,0,17,21,30,41,12,6
E00066489,115,27,5,56,19,2,4,2
E00066490,127,12,13,55,27,5,12,3
E00066491,125,20,16,46,21,7,11,4
E00066492,154,16,61,34,16,15,7,5
E00066493,116,11,13,44,30,10,8,0
E00066494,114,22,15,59,13,4,1,0
E00066495,120,8,28,47,18,9,9,1
E00066496,159,7,32,44,38,20,15,3
E00066497,122,10,23,43,26,6,8,6
E00066498,129,34,53,13,10,13,6,0
E00066499,118,31,14,36,19,12,6,0
E00066500,128,14,16,49,27,7,8,7
E00066501,133,17,10,68,23,1,10,4
E00066502,123,23,5,52,21,10,12,0
E00066503,122,20,10,60,21,6,5,0
E00066504,174,11,28,59,45,11,11,9
E00066505,114,23,10,46,19,6,9,1
E00066506,169,25,16,84,28,5,7,4
E00066507,184,23,17,89,30,13,8,4
E00066508,67,1,13,30,13,5,4,1
E00066509,142,29,59,37,7,4,5,1
E00066510,142,18,32,61,15,5,10,1
E00066511,114,6,28,21,21,23,10,5
E00066512,124,24,16,52,18,1,12,1
E00066513,120,10,37,24,19,12,11,7
E00066514,126,11,31,31,26,12,12,3
E00066515,128,10,32,42,26,3,12,3
E00066516,131,9,33,21,26,27,11,4
E00066517,122,9,22,29,24,18,15,5
E00066518,143,29,38,50,14,2,6,4
E00066519,123,21,1,77,14,3,4,3
E00066520,121,7,23,27,28,13,19,4
E00066521,123,16,9,66,19,3,7,3
E00066522,133,5,16,43,40,13,12,4
E00066523,130,5,23,37,27,19,15,4
E00066524,119,15,8,59,29,3,3,2
E00066525,131,13,9,46,48,1,11,3
E00066526,120,28,14,50,15,4,7,2
E00066527,116,13,8,62,22,5,5,1
E00066528,123,16,11,38,41,7,6,4
E00066529,123,14,6,59,30,4,6,4
E00066530,137,16,20,59,31,5,6,0
E00066531,132,11,18,47,32,10,11,3
E00066532,126,15,18,51,26,3,9,4
E00066533,139,7,27,38,31,7,28,1
E00066534,128,14,9,59,29,6,10,1
E00066535,143,26,18,36,38,13,12,0
E00066536,121,16,20,33,32,13,5,2
E00066537,145,12,49,33,16,15,14,6
E00066538,129,68,16,31,4,3,5,2
E00066539,131,66,20,35,5,2,3,0
E00066540,141,15,34,42,28,6,14,2
E00066541,136,32,55,21,11,2,13,2
E00066542,119,13,14,49,23,9,9,2
E00066543,109,17,51,16,5,3,11,6
E00066544,139,15,25,55,27,4,8,5
E00066545,140,21,15,72,19,4,8,1
E00066546,145,13,16,70,22,6,14,4
E00066547,128,3,26,29,23,20,19,8
E00066548,127,17,25,51,16,10,7,1
E00066550,115,20,10,60,19,5,1,0
E00066551,156,42,24,45,31,8,5,1
E00066552,128,28,14,59,13,4,9,1
E00066553,123,13,11,51,34,5,6,3
E00066554,116,26,15,43,24,3,5,0
E00066555,122,21,11,74,10,2,4,0
E00066556,125,45,16,32,17,9,4,2
E00066557,141,25,10,62,33,4,6,1
E00066558,141,37,55,21,11,7,8,2
E00066559,126,23,11,52,27,4,6,3
E00066560,125,35,17,53,9,3,7,1
E00066561,125,19,9,64,23,6,3,1
E00066562,140,30,10,74,15,5,6,0
E00066563,133,24,9,64,18,5,12,1
E00066564,122,19,13,47,30,2,8,3
E00066565,125,26,7,54,28,3,4,3
E00066566,157,6,17,52,60,8,9,5
E00066568,135,20,16,62,25,7,2,3
E00066569,126,27,10,57,19,3,6,4
E00066570,132,36,7,63,16,3,7,0
E00066571,125,11,6,68,28,6,5,1
E00066572,113,20,23,37,21,6,6,0
E00066573,125,12,10,59,23,7,10,4
E00066574,126,15,10,57,33,4,5,2
E00066575,109,15,14,23,27,10,18,2
E00066576,137,47,47,27,6,8,2,0
E00066577,130,20,9,54,28,8,11,0
E00066578,124,16,13,53,33,3,5,1
E00066579,127,29,26,25,23,12,9,3
E00066580,117,27,18,33,19,11,8,1
E00066581,114,10,15,23,27,25,10,4
E00066582,127,12,32,28,23,15,12,5
E00066583,136,14,35,25,20,18,19,5
E00066584,121,11,31,23,22,19,14,1
E00066585,172,12,91,19,23,16,10,1
E00066586,140,10,31,33,20,23,14,9
E00066587,140,16,18,36,25,24,14,7
