house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00001738,129,14,15,30,31,12,22,5
E00001739,108,11,7,47,23,6,14,0
E00001740,125,18,12,43,35,4,8,5
E00001741,132,19,9,52,37,1,10,4
E00001742,117,11,1,41,46,4,8,6
E00001743,129,20,4,72,28,1,3,1
E00001744,121,21,5,52,22,3,9,9
E00001745,115,7,11,54,27,0,9,7
E00001746,117,13,9,44,36,3,9,3
E00001747,129,21,7,61,26,4,7,3
E00001748,147,17,12,71,28,3,13,3
E00001749,139,38,12,47,17,7,17,1
E00001750,139,24,29,28,28,17,10,3
E00001751,126,22,10,50,28,4,11,1
E00001752,119,16,9,37,39,6,6,6
E00001753,131,29,5,61,16,3,12,5
E00001754,124,22,7,59,19,1,14,2
E00001755,123,32,10,56,15,1,5,4
E00001756,136,23,15,47,30,6,11,4
E00001757,113,29,31,23,10,12,8,0
E00001758,139,14,7,60,40,3,12,3
E00001759,131,15,6,59,28,1,19,3
E00001760,121,10,9,52,23,7,16,4
E00001761,102,12,10,29,34,7,9,1
E00001762,123,20,8,58,15,3,16,3
E00001763,141,16,15,52,29,7,17,5
E00001764,128,10,11,51,32,6,13,5
E00001765,132,14,13,53,29,9,10,4
E00001766,126,11,14,51,23,10,16,1
E00001767,131,16,29,37,19,9,17,4
E00001768,118,5,29,25,24,16,16,3
E00001769,107,11,9,38,26,5,15,3
E00001770,140,41,14,40,24,5,11,5
E00001771,138,42,33,23,9,11,14,6
E00001772,149,19,36,32,23,12,25,2
E00001773,150,18,37,31,28,16,13,7
E00001774,118,16,9,45,30,6,8,4
E00001775,136,19,26,46,27,6,8,4
E00001776,143,8,29,35,31,18,15,7
E00001777,131,15,25,44,28,6,11,2
E00001778,120,13,16,45,30,7,6,3
E00001779,126,11,19,31,33,14,13,5
E00001780,101,20,7,42,24,3,3,2
E00001781,115,13,14,42,27,5,10,4
E00001782,132,53,17,30,12,8,7,5
E00001783,114,19,7,48,28,2,8,2
E00001784,114,16,19,49,13,10,5,2
E00001785,126,20,20,38,27,9,12,0
E00001786,124,11,11,48,28,10,13,3
E00001787,136,28,10,58,24,5,6,5
E00001788,116,14,10,49,26,2,7,8
E00001789,107,10,11,34,34,8,8,2
E00001790,119,16,8,45,24,7,14,5
E00001791,134,23,55,22,19,5,9,1
E00001792,129,16,7,44,32,11,17,2
E00001793,165,21,9,70,38,7,14,6
E00001794,145,24,24,43,40,5,8,1
E00001795,125,13,29,35,23,13,8,4
E00001796,127,10,14,52,29,8,11,3
E00001797,130,17,28,49,17,9,8,2
E00001798,119,12,4,56,29,2,10,6
E00001799,121,18,16,33,28,12,10,4
E00001800,120,13,12,40,34,7,10,4
E00001801,138,6,50,29,23,19,9,2
E00001802,132,16,18,25,28,23,16,6
E00001803,125,10,15,36,20,14,17,13
E00001804,91,8,17,33,16,3,12,2
E00001805,118,22,15,37,22,13,7,2
E00001806,131,20,16,44,30,9,9,3
E00001807,124,10,5,64,32,5,8,0
E00001808,125,14,20,22,23,23,17,6
E00001809,121,13,9,52,30,8,6,3
E00001810,140,16,9,66,34,6,6,3
E00001811,127,16,8,65,26,2,9,1
E00001812,121,14,20,46,24,7,9,1
E00001813,123,6,12,22,33,25,18,7
E00001814,134,13,36,31,22,23,8,1
E00001815,144,35,6,49,37,6,7,4
E00001816,112,20,27,32,21,5,6,1
E00001817,128,14,33,47,24,4,3,3
E00001818,140,10,27,42,38,6,12,5
E00001819,134,14,19,44,30,7,15,5
E00001820,117,12,8,48,26,5,13,5
E00001821,162,12,71,18,21,28,11,1
E00001822,117,9,29,20,31,13,8,7
E00001823,105,13,7,23,21,20,17,4
E00001824,126,15,12,41,30,12,11,5
E00001825,116,12,27,20,23,10,15,9
E00001826,132,21,27,20,22,31,8,3
E00001827,160,3,24,7,42,64,13,7
E00001828,117,3,49,13,17,23,11,1
E00001829,129,16,17,35,22,20,8,11
E00001830,121,7,20,24,31,20,13,6
E00001831,131,14,49,32,13,15,7,1
E00001832,116,11,8,43,39,6,6,3
E00001833,122,24,7,42,25,12,12,0
E00001834,182,13,43,52,50,7,10,7
E00001835,143,25,49,30,22,5,11,1
E00001836,162,18,15,35,42,30,18,4
E00001837,126,9,18,29,49,8,12,1
E00001838,128,13,12,42,27,13,15,6
E00001839,118,18,31,39,16,5,9,0
E00001840,111,13,13,35,27,7,13,3
E00001841,140,17,15,54,33,5,14,2
E00001842,122,10,33,31,28,9,9,2
E00001843,126,17,19,54,22,6,8,0
E00001844,123,11,13,42,23,13,13,8
E00001845,133,55,18,37,13,1,8,1
E00001846,132,16,42,35,20,8,11,0
E00001847,156,26,37,53,26,4,9,1
E00001848,100,7,45,8,11,13,12,4
E00001849,124,34,24,25,20,8,10,3
E00001851,101,11,14,31,29,10,5,1
E00001852,113,12,12,33,30,10,13,3
E00001853,135,15,32,50,23,6,8,1
E00001854,109,18,22,19,28,14,7,1
E00001855,114,15,12,35,19,14,9,10
E00001856,106,12,9,26,27,15,12,5
E00001857,123,11,13,23,36,17,17,6
E00001858,132,29,31,37,21,6,4,4
E00001859,112,15,34,31,13,9,10,0
E00001860,137,36,34,34,17,11,5,0
E00001861,113,11,23,25,27,19,6,2
E00001862,134,9,17,27,31,34,7,9
E00001863,133,59,34,28,7,1,4,0
E00001864,114,17,10,33,31,11,8,4
E00001865,124,17,21,20,24,17,13,12
E00001866,125,35,22,25,19,12,8,4
E00001867,164,38,32,27,22,27,11,7
E00001868,133,17,12,46,26,8,19,5
E00001869,128,21,15,54,20,3,9,6
E00001870,131,17,24,25,40,15,10,0
E00001871,102,20,18,27,18,6,8,5
E00001872,118,19,9,54,19,3,10,4
E00001873,125,19,12,34,31,8,18,3
E00001874,158,15,31,48,30,10,19,5
E00001875,139,13,48,14,19,22,19,4
E00001876,134,12,17,50,32,8,10,5
E00001877,60,9,10,23,10,1,6,1
E00001878,141,12,24,30,29,21,19,6
E00001879,145,15,36,31,25,23,11,4
E00001880,111,16,7,36,20,11,16,5
E00001881,116,23,16,45,15,7,8,2
E00001882,88,13,16,19,22,3,10,5
E00001883,127,16,9,52,35,1,12,2
E00001884,92,9,4,44,27,2,6,0
E00001885,138,12,18,47,30,13,12,6
E00001886,142,23,36,45,24,4,8,2
E00001887,110,49,24,22,5,6,3,1
E00001888,132,21,25,24,24,23,12,3
E00001889,136,42,21,19,26,15,11,2
E00001890,124,9,25,35,19,21,12,3
E00001891,134,5,22,40,40,11,12,4
E00001892,146,21,21,56,20,12,14,2
E00001893,143,16,22,17,25,42,15,6
E00001894,103,19,21,23,14,10,13,3
E00001895,169,7,45,33,29,28,22,5
E00001896,176,13,34,42,45,20,17,5
E00001897,106,33,25,16,9,13,8,2
E00001898,118,13,22,33,21,10,9,10
E00001899,126,21,9,49,26,3,16,2
E00001900,119,15,7,52,29,3,11,2
E00001901,121,21,12,50,26,3,5,4
E00001902,111,21,7,44,19,10,9,1
E00001903,141,20,8,46,47,2,10,8
E00001904,130,19,7,60,13,5,18,8
E00001905,129,24,24,31,28,6,11,5
E00001906,143,10,8,62,36,5,19,3
E00001907,171,11,37,29,26,43,21,4
E00001908,125,18,21,51,24,0,7,4
E00001909,140,17,26,40,33,13,11,0
E00001910,144,33,65,16,11,9,10,0
E00001911,134,18,11,59,30,6,7,3
E00001912,204,12,44,81,28,11,22,6
E00001913,114,14,21,37,29,4,6,3
E00001914,125,17,17,40,28,9,9,5
E00001915,109,25,17,42,10,3,10,2
E00001916,100,29,28,10,4,17,12,0
E00001917,143,24,33,47,19,13,7,0
E00001918,123,18,6,47,31,3,11,7
E00001919,132,12,15,53,27,14,6,5
E00001920,124,20,7,57,24,6,6,4
E00001921,121,12,12,45,39,5,7,1
E00001922,132,20,19,49,27,4,9,4
E00001923,137,23,9,49,37,8,9,2
E00001924,119,11,12,38,30,15,8,5
E00001925,135,16,19,32,26,19,17,6
E00001926,128,20,8,53,29,8,9,1
E00001927,131,25,8,46,25,5,10,12
E00001928,124,23,18,44,23,3,11,2
E00001929,125,10,16,34,38,9,13,5
E00001930,123,11,7,43,35,11,10,6
E00001931,123,17,9,46,24,5,13,9
E00001932,114,18,18,36,22,5,11,4
E00001933,129,31,21,38,21,2,13,3
E00001934,124,16,8,50,26,13,8,3
E00001935,132,3,34,11,23,38,18,5
E00001936,127,14,7,44,33,10,12,7
E00001937,139,19,28,39,30,12,10,1
E00001972,207,5,73,38,35,33,18,5
E00001973,153,34,49,38,16,9,7,0
E00001974,196,1,62,22,43,54,9,5
E00001975,123,14,21,17,21,32,16,2
E00001976,110,11,7,34,22,16,14,6
E00001977,137,15,24,67,15,6,5,5
E00001978,140,27,26,47,18,13,6,3
E00001980,134,17,22,39,25,13,12,6
E00001981,227,29,45,44,41,37,21,10
E00001982,123,38,9,45,14,1,9,7
E00001983,109,38,15,27,14,2,9,4
E00001984,126,7,19,34,24,11,23,8
E00001985,119,3,13,32,31,20,14,6
E00001986,122,4,20,26,33,21,13,5
E00001987,122,10,16,30,31,12,12,11
E00001988,81,12,12,20,17,10,6,4
E00001989,132,7,31,40,28,10,12,4
E00001990,142,20,36,46,17,8,12,3
E00001991,125,5,22,16,48,17,13,4
E00001992,125,11,13,43,29,10,9,10
E00001993,128,8,25,28,33,13,13,8
E00001994,137,4,41,25,28,21,10,8
E00001995,132,4,29,33,37,13,11,5
E00001996,126,16,37,31,21,8,10,3
E00001997,153,7,51,37,31,11,11,5
E00001998,115,4,19,19,26,24,15,8
E00002000,101,3,22,15,23,17,16,5
E00002001,116,9,23,31,21,13,10,9
E00002002,127,6,14,29,31,25,19,3
E00002003,127,19,26,20,20,30,11,1
E00002004,138,24,19,59,22,3,8,3
E00002005,121,12,10,51,21,11,10,6
E00002006,109,11,11,26,35,5,13,8
E00002007,138,22,9,47,34,8,11,7
E00002008,126,13,11,58,30,2,7,5
E00002009,129,17,13,32,37,10,15,5
E00002010,162,15,23,37,41,14,26,6
E00002011,115,11,4,51,29,6,6,8
E00002012,139,13,7,56,35,5,16,7
E00002013,136,16,6,57,37,2,15,3
E00002014,135,30,18,39,26,5,16,1
E00002015,132,13,11,53,42,2,7,4
E00002016,129,13,7,47,42,6,5,9
E00002017,134,14,8,47,41,11,11,2
E00002018,139,24,20,49,34,5,4,3
E00002019,140,20,26,42,27,9,9,7
E00002020,117,13,9,46,22,3,13,11
E00002021,122,14,16,38,24,12,16,2
E00002022,104,15,20,30,17,5,12,5
E00002023,129,14,7,54,35,8,8,3
E00002024,134,10,14,38,42,17,12,1
E00002025,114,8,10,44,32,9,10,1
E00002026,131,15,15,54,27,8,8,4
E00002027,140,17,8,60,36,7,11,1
E00002028,133,22,17,44,24,8,16,2
E00002029,125,15,6,41,36,8,12,7
