health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00002092,323,172,114,25,10,2
E00002094,397,234,114,43,6,0
E00002096,239,129,89,20,1,0
E00002097,334,184,112,27,9,2
E00002098,300,140,108,36,13,3
E00002100,369,207,108,39,14,1
E00002101,212,109,76,19,6,2
E00002102,271,150,97,15,9,0
E00002103,377,217,112,42,5,1
E00002104,245,126,71,35,9,4
E00002105,296,146,97,37,15,1
E00002106,272,158,64,36,10,4
E00002107,235,112,73,40,7,3
E00002108,359,164,106,59,17,13
E00002109,312,129,106,49,20,8
E00002110,477,246,157,51,16,7
E00002111,342,198,109,30,4,1
E00002112,237,96,80,51,9,1
E00002113,281,122,114,29,14,2
E00002114,243,132,73,33,4,1
E00002115,381,204,138,30,8,1
E00002116,347,160,115,53,15,4
E00002117,388,230,103,39,13,3
E00002118,330,196,92,25,13,4
E00002119,361,186,128,35,8,4
E00002120,359,157,138,45,13,6
E00002121,384,181,118,61,19,5
E00002122,343,170,106,47,15,5
E00002123,242,81,81,59,16,5
E00002124,253,113,69,43,19,9
E00002125,304,137,96,50,20,1
E00002126,409,183,155,47,17,7
E00002127,357,178,109,50,18,2
E00002128,308,157,95,37,14,5
E00002129,365,182,109,50,19,5
E00002130,446,218,150,60,16,2
E00002131,359,163,117,51,20,8
E00002132,261,90,81,63,21,6
E00002133,339,166,113,44,15,1
E00002134,388,169,118,53,42,6
E00002135,344,169,106,44,16,9
E00002136,306,150,108,36,7,5
E00002137,373,182,127,45,17,2
E00002138,252,120,87,34,8,3
E00002139,230,115,75,33,6,1
E00002140,287,145,91,38,8,5
E00002141,341,149,131,35,20,6
E00002142,258,137,82,32,6,1
E00002143,398,159,160,51,21,7
E00002144,368,189,133,33,8,5
E00002145,380,192,133,33,19,3
E00002146,322,153,124,37,6,2
E00002147,339,160,127,35,12,5
E00002148,264,109,88,43,17,7
E00002149,332,166,117,38,11,0
E00002150,353,163,121,56,12,1
E00002151,291,134,105,39,11,2
E00002152,295,123,109,46,13,4
E00002153,359,160,116,70,10,3
E00002154,336,138,122,50,21,5
E00002155,253,82,101,46,21,3
E00002156,274,108,117,40,7,2
E00002157,346,180,134,27,4,1
E00002158,307,149,115,35,8,0
E00002159,284,129,84,51,18,2
E00002160,313,125,134,39,11,4
E00002161,378,173,142,46,9,8
E00002162,319,162,98,44,9,6
E00002163,394,204,119,58,10,3
E00002164,322,149,120,38,11,4
E00002165,320,148,114,41,14,3
E00002166,352,196,120,24,11,1
E00002167,312,145,107,46,9,5
E00002168,320,161,106,40,12,1
E00002169,345,177,131,22,11,4
E00002170,355,164,147,27,12,5
E00002171,306,149,104,40,11,2
E00002172,369,168,136,50,10,5
E00002173,349,166,126,45,8,4
E00002174,343,174,131,31,4,3
E00002175,273,126,99,39,7,2
E00002176,325,145,121,44,12,3
E00002177,305,161,94,42,8,0
E00002178,352,181,105,54,5,7
E00002179,356,207,111,34,2,2
E00002180,294,133,99,41,14,7
E00002181,312,144,117,38,10,3
E00002182,334,180,104,40,9,1
E00002183,170,59,62,40,6,3
E00002184,316,168,113,28,5,2
E00002185,313,184,86,30,12,1
E00002186,309,146,111,40,10,2
E00002187,312,148,111,41,11,1
E00002188,301,139,115,35,10,2
E00002189,328,142,138,38,10,0
E00002190,349,188,105,44,11,1
E00002191,363,199,119,34,10,1
E00002192,288,150,104,27,7,0
E00002193,321,171,104,28,14,4
E00002194,328,169,104,29,19,7
E00002195,426,230,143,41,12,0
E00002196,334,173,127,25,8,1
E00002197,324,177,102,32,13,0
E00002198,269,138,76,40,11,4
E00002199,288,133,105,42,4,4
E00002200,358,195,121,34,5,3
E00002201,362,143,125,65,23,6
E00002202,326,151,108,57,9,1
E00002203,326,156,135,24,8,3
E00002204,285,132,106,33,7,7
E00002205,367,185,128,41,12,1
E00002206,283,142,105,21,13,2
E00002207,294,152,91,35,12,4
E00002209,326,164,116,31,12,3
E00002224,392,190,130,53,15,4
E00002227,394,197,147,40,9,1
E00002233,363,179,149,21,10,4
E00002240,392,169,151,54,14,4
E00002241,340,149,122,55,13,1
E00002242,397,136,96,76,63,26
E00002243,212,92,79,29,6,6
E00002244,270,140,87,33,6,4
E00002245,354,160,152,37,5,0
E00002246,355,173,133,39,9,1
E00002247,261,131,85,35,9,1
E00002248,325,159,122,35,8,1
E00002249,282,144,107,19,10,2
E00002250,392,224,116,43,8,1
E00002251,261,129,95,30,3,4
E00002252,229,102,81,33,9,4
E00002253,380,225,116,31,7,1
E00002254,196,71,65,44,13,3
E00002255,268,134,98,22,10,4
E00002256,351,163,137,41,9,1
E00002257,246,102,80,41,19,4
E00002258,267,142,82,35,5,3
E00002259,396,178,112,62,38,6
E00002260,342,171,127,39,4,1
E00002261,220,117,66,24,9,4
E00002262,223,106,83,24,8,2
E00002263,430,249,128,41,10,2
E00002264,246,105,81,39,19,2
E00002265,242,126,89,15,10,2
E00002266,430,208,160,50,7,5
E00002267,209,58,81,49,20,1
E00002268,305,179,104,16,4,2
E00002269,344,168,145,24,4,3
E00002270,348,213,93,33,5,4
E00002271,308,176,102,20,5,5
E00002272,298,156,107,19,13,3
E00002273,356,214,115,21,3,3
E00002274,369,178,143,39,8,1
E00003110,236,135,70,26,4,1
E00003111,368,212,119,30,4,3
E00003112,310,131,107,51,14,7
E00003113,383,191,111,50,14,17
E00003114,268,128,76,44,14,6
E00003115,209,104,71,25,6,3
E00003116,387,173,146,46,15,7
E00003117,339,200,105,30,4,0
E00003118,299,132,98,54,14,1
E00003119,297,154,94,35,9,5
E00003120,336,195,101,29,8,3
E00003122,320,190,96,27,6,1
E00003123,408,240,137,28,2,1
E00003124,306,157,100,36,7,6
E00003125,312,174,101,23,12,2
E00003126,296,168,101,23,3,1
E00003127,176,62,61,30,16,7
E00003128,340,169,125,37,7,2
E00003129,390,176,103,93,16,2
E00003130,335,180,121,29,2,3
E00003131,344,192,106,34,10,2
E00003132,353,148,140,42,17,6
E00003133,352,200,107,36,7,2
E00003134,471,243,151,50,18,9
E00003135,316,176,101,24,13,2
E00003136,247,142,75,24,4,2
E00003137,202,114,68,17,3,0
E00003138,299,150,102,44,3,0
E00003139,396,215,127,47,6,1
E00003140,355,193,125,30,7,0
E00003141,377,235,109,29,4,0
E00003142,331,189,115,23,4,0
E00003143,398,182,124,44,32,16
E00003144,306,166,104,24,10,2
E00003145,331,176,114,31,9,1
E00003146,578,332,180,46,18,2
E00003147,298,171,96,24,6,1
E00003148,343,204,98,27,13,1
E00003149,384,142,119,72,29,22
E00003150,282,120,109,38,14,1
E00003151,258,110,93,38,14,3
E00003152,279,140,95,35,9,0
E00003153,261,157,78,23,2,1
E00003154,387,223,122,35,7,0
E00003155,372,190,141,29,9,3
E00003156,312,162,94,46,10,0
E00003157,386,216,119,45,5,1
E00003158,405,209,138,44,14,0
E00003159,341,204,103,24,9,1
E00003160,293,139,114,30,8,2
E00003161,279,145,95,28,6,5
E00003162,238,98,97,29,14,0
E00003163,368,209,119,34,4,2
E00003164,390,190,138,51,11,0
E00003165,353,193,118,32,8,2
E00003166,399,192,160,39,6,2
E00003167,381,194,135,41,9,2
E00003168,264,106,98,47,7,6
E00003169,303,108,126,49,17,3
E00003170,205,72,72,48,11,2
E00003171,329,181,116,26,5,1
E00003172,338,164,115,47,11,1
E00003173,356,204,119,24,6,3
E00003174,319,156,111,38,11,3
E00003176,359,178,130,34,15,2
E00003177,289,150,99,31,8,1
E00003178,306,156,114,32,3,1
E00003179,300,165,107,20,8,0
E00003180,329,167,111,35,13,3
E00003181,397,216,127,44,6,4
E00003182,342,183,122,29,6,2
E00003183,353,153,138,40,18,4
E00003184,312,145,108,41,16,2
E00003185,356,212,103,30,6,5
E00003186,259,155,78,20,4,2
E00003187,358,197,118,26,14,3
E00003188,489,262,171,44,11,1
E00003189,390,208,125,41,14,2
E00003190,333,151,149,27,4,2
E00003191,508,282,161,51,14,0
E00003192,276,165,73,27,7,4
E00003193,250,101,103,31,12,3
E00003194,347,168,123,41,10,5
E00003195,321,174,98,37,9,3
E00003196,333,136,117,57,20,3
E00003197,397,192,140,42,18,5
E00003198,400,180,135,67,14,4
E00003199,355,183,112,41,15,4
E00003200,354,207,107,28,9,3
E00003201,275,128,79,48,18,2
E00003202,322,167,103,35,13,4
E00003203,295,151,92,41,8,3
E00003204,413,233,137,35,6,2
E00003205,367,168,131,42,18,8
