health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00060811,326,151,117,41,13,4
E00060812,314,125,109,47,25,8
E00060813,308,153,92,37,14,12
E00060814,289,129,79,47,23,11
E00060815,242,89,79,46,24,4
E00060817,320,133,102,52,24,9
E00060818,280,104,79,52,29,16
E00060819,248,81,80,45,26,16
E00060820,300,181,83,24,10,2
E00060821,320,161,103,37,15,4
E00060822,265,103,78,45,33,6
E00060824,312,98,99,61,40,14
E00060825,269,104,88,46,25,6
E00060826,226,75,92,35,21,3
E00060827,382,131,125,96,20,10
E00060828,214,86,68,42,14,4
E00060829,265,113,93,43,13,3
E00060830,312,116,120,44,20,12
E00060831,248,100,57,60,21,10
E00060832,294,125,100,46,16,7
E00060833,323,157,119,39,5,3
E00060834,270,85,125,41,12,7
E00060835,326,187,102,28,5,4
E00060836,268,133,88,37,9,1
E00060837,281,95,103,66,14,3
E00060838,315,165,100,35,11,4
E00060839,279,128,111,32,8,0
E00060840,513,312,142,51,8,0
E00060841,425,241,128,43,12,1
E00060842,247,110,79,42,13,3
E00060843,250,114,87,31,16,2
E00060844,352,175,122,44,9,2
E00060845,298,165,97,27,6,3
E00060846,304,126,98,58,18,4
E00060847,277,100,109,50,14,4
E00060848,587,362,151,55,17,2
E00060849,420,282,106,27,5,0
E00060850,357,229,110,15,3,0
E00060851,354,243,92,14,3,2
E00060852,285,147,102,31,4,1
E00060853,323,192,97,23,9,2
E00060854,307,135,129,36,5,2
E00060855,279,111,103,47,16,2
E00060856,258,116,94,33,11,4
E00060857,275,129,99,32,12,3
E00060858,210,60,68,56,20,6
E00060859,273,153,74,29,13,4
E00060860,273,107,95,45,20,6
E00060861,258,108,99,39,11,1
E00060862,239,96,85,50,7,1
E00060863,265,149,81,25,8,2
E00060864,342,190,116,25,10,1
E00060865,374,201,118,30,22,3
E00060866,374,178,126,49,15,6
E00060867,418,206,140,46,22,4
E00060868,533,253,155,76,37,12
E00060869,216,46,47,73,36,14
E00060871,148,27,31,48,35,7
E00060873,154,26,44,42,32,10
E00060874,454,158,159,81,46,10
E00060875,299,111,88,53,40,7
E00060877,375,164,134,51,21,5
E00060878,268,101,85,43,30,9
E00060880,291,148,109,25,7,2
E00060881,287,149,100,30,5,3
E00060882,323,172,100,39,12,0
E00060883,322,162,97,44,16,3
E00060884,365,211,96,36,18,4
E00060885,286,166,90,26,3,1
E00060886,319,168,120,25,5,1
E00060887,308,170,104,31,3,0
E00060888,237,119,81,26,10,1
E00060889,304,159,83,45,12,5
E00060890,183,60,72,36,12,3
E00060891,327,175,97,43,10,2
E00060893,285,120,126,20,15,4
E00060894,296,156,103,25,10,2
E00060895,361,205,100,41,11,4
E00060896,284,116,92,48,22,6
E00060897,314,125,118,38,23,10
E00060898,209,79,54,32,34,10
E00060899,349,147,98,71,27,6
E00060900,309,129,110,47,11,12
E00060901,299,121,100,52,22,4
E00060902,374,163,118,64,21,8
E00060903,315,133,117,40,22,3
E00060904,305,118,114,38,25,10
E00060905,307,119,95,51,31,11
E00060906,231,71,72,50,30,8
E00060907,285,101,72,61,35,16
E00060908,330,144,116,47,18,5
E00060909,346,153,114,51,20,8
E00060910,368,196,109,34,19,10
E00060911,299,132,97,46,15,9
E00060912,281,106,104,48,17,6
E00060913,263,103,67,54,27,12
E00060914,343,157,108,50,19,9
E00060915,258,106,72,42,29,9
E00060916,407,204,121,47,28,7
E00060917,325,139,124,43,17,2
E00060918,348,166,99,53,24,6
E00060919,412,223,124,50,9,6
E00060920,241,109,84,27,15,6
E00060921,338,154,133,35,14,2
E00060922,329,153,105,52,17,2
E00060923,451,201,132,54,51,13
E00060924,424,179,134,58,43,10
E00060925,253,111,86,41,10,5
E00060926,273,115,115,34,5,4
E00060927,237,102,83,37,10,5
E00060928,329,131,120,55,19,4
E00060929,331,153,110,44,16,8
E00060930,283,109,110,40,21,3
E00060931,317,128,125,45,19,0
E00060932,299,135,96,39,24,5
E00060933,322,164,101,42,11,4
E00060934,249,80,84,49,25,11
E00060935,253,87,103,36,22,5
E00060936,323,155,111,38,13,6
E00060937,376,178,127,45,18,8
E00060938,298,149,89,37,17,6
E00060939,317,141,103,32,30,11
E00060940,350,157,89,78,17,9
E00060941,268,103,94,40,20,11
E00060942,312,146,93,45,21,7
E00060943,343,166,101,52,16,8
E00060944,270,99,89,53,23,6
E00060945,331,166,91,34,30,10
E00060946,271,130,81,31,16,13
E00060947,295,129,96,46,18,6
E00060948,325,134,111,54,21,5
E00060949,301,161,86,37,15,2
E00060950,330,151,103,47,21,8
E00060951,171,56,51,36,21,7
E00060952,310,176,78,37,14,5
E00060953,292,118,93,53,25,3
E00060954,269,124,82,39,20,4
E00060955,315,161,97,37,14,6
E00060956,288,97,92,43,50,6
E00060957,320,162,116,21,16,5
E00060958,375,213,123,32,6,1
E00060959,349,159,110,43,31,6
E00060960,218,67,86,47,12,6
E00060961,319,166,108,30,10,5
E00060962,201,98,64,22,14,3
E00060963,273,102,111,47,11,2
E00060964,232,66,97,53,14,2
E00060965,323,126,93,54,35,15
E00060966,281,93,98,53,30,7
E00060967,323,129,118,42,28,6
E00060968,366,141,131,59,27,8
E00060969,333,163,85,50,24,11
E00060970,336,128,125,58,19,6
E00060971,374,174,111,51,29,9
E00060972,373,172,121,46,27,7
E00060973,269,92,77,59,35,6
E00060974,291,120,93,45,27,6
E00060975,280,107,92,42,35,4
E00060976,353,159,114,56,19,5
E00060977,140,17,35,38,42,8
E00060978,333,158,84,56,26,9
E00060979,428,183,146,58,27,14
E00060980,368,182,108,48,27,3
E00060981,385,197,112,51,22,3
E00060982,341,123,89,63,49,17
E00060983,393,175,117,57,32,12
E00060984,340,139,104,51,35,11
E00060985,428,189,157,58,18,6
E00060986,492,229,129,100,28,6
E00060987,384,182,124,42,26,10
E00060988,420,209,133,55,19,4
E00060989,447,232,142,54,13,6
E00060990,590,315,190,61,21,3
E00060991,300,142,103,39,14,2
E00060992,415,215,125,47,22,6
E00060993,440,235,136,47,21,1
E00060995,341,142,124,38,28,9
E00060996,608,285,230,63,23,7
E00060997,373,180,121,49,19,4
E00060998,437,207,140,65,20,5
E00060999,310,109,96,56,38,11
E00061000,301,95,91,66,37,12
E00061001,323,121,114,57,25,6
E00061002,310,104,131,52,17,6
E00061003,362,171,116,52,17,6
E00061004,273,121,76,48,22,6
E00061005,474,249,157,52,14,2
E00061006,386,191,107,62,19,7
E00061007,323,144,127,35,15,2
E00061008,263,110,102,34,10,7
E00061009,273,88,105,61,16,3
E00061010,331,128,113,55,28,7
E00061011,318,124,136,41,10,7
E00061012,291,106,94,66,17,8
E00061013,335,133,131,46,23,2
E00061014,336,139,122,52,15,8
E00061015,290,105,117,47,21,0
E00061016,312,110,140,45,15,2
E00061017,283,113,100,43,21,6
E00061018,304,120,116,50,13,5
E00061019,335,164,118,36,11,6
E00061020,267,118,87,42,14,6
E00061021,265,90,86,59,22,8
E00061022,346,147,112,63,16,8
E00061023,283,115,98,44,22,4
E00061024,332,98,126,66,32,10
E00061025,313,140,113,42,15,3
E00061026,319,170,96,39,11,3
E00061027,244,87,96,44,14,3
E00061028,270,87,91,69,20,3
E00061029,248,87,99,40,19,3
E00061030,273,134,94,37,4,4
E00061031,310,140,108,37,17,8
E00061032,250,111,95,30,10,4
E00061033,285,141,101,29,9,5
E00061034,295,102,102,53,26,12
E00061035,210,69,62,46,30,3
E00061036,296,103,109,55,21,8
E00061037,260,94,92,45,26,3
E00061038,250,85,110,38,13,4
E00061039,277,86,114,56,15,6
E00061040,325,160,112,33,16,4
E00061041,317,134,124,46,11,2
E00061042,291,155,87,32,13,4
E00061043,326,143,95,64,16,8
E00061044,226,72,69,54,23,8
E00061045,239,47,61,80,45,6
E00061046,330,169,110,30,18,3
E00061047,304,141,112,33,17,1
E00061048,323,108,133,56,20,6
E00061049,294,126,96,45,24,3
E00061050,257,91,77,50,29,10
E00061052,253,108,84,38,20,3
E00061053,330,156,108,46,16,4
E00061054,247,100,84,42,14,7
E00061055,263,115,102,34,11,1
E00061056,284,118,103,33,21,9
E00061057,271,119,90,38,19,5
E00061058,279,110,105,41,18,5
E00061059,262,97,105,38,18,4
E00061061,242,99,79,53,9,2
E00061062,179,45,50,53,25,6
E00061063,266,84,105,52,17,8
E00061064,255,68,89,56,31,11
E00061065,372,194,121,39,14,4
E00061066,268,115,85,41,22,5
E00061067,232,104,82,32,12,2
E00061068,318,108,101,64,35,10
E00061069,276,105,92,48,26,5
E00061070,286,103,103,59,15,6
E00061073,272,133,102,29,4,4
E00061074,326,159,79,50,23,15
E00061075,247,116,82,38,10,1
E00061076,285,112,107,46,18,2
E00061077,293,130,97,51,9,6
E00061078,190,86,76,17,10,1
E00061079,182,14,39,68,49,12
E00061080,291,145,96,34,14,2
E00061081,315,131,103,50,24,7
E00061082,292,122,69,54,34,13
E00061083,282,95,89,60,30,8
E00061084,231,84,68,56,16,7
E00061085,267,86,94,56,19,12
E00061086,240,86,89,39,20,6
E00061087,227,101,73,31,14,8
E00061088,222,85,70,40,20,7
E00061089,228,66,60,53,37,12
E00061090,235,95,82,37,14,7
E00061091,312,135,93,48,25,11
E00061092,302,149,88,40,17,8
E00061095,288,124,104,47,12,1
E00061096,284,126,96,41,18,3
E00061097,333,178,96,38,13,8
E00061098,265,109,113,22,15,6
E00061099,337,149,102,60,23,3
E00061100,363,165,115,47,31,5
E00061101,301,125,70,56,35,15
E00061102,189,83,51,33,17,5
E00061103,347,157,120,53,11,6
E00061104,327,134,116,51,19,7
E00061105,268,111,80,42,23,12
E00061106,256,98,82,35,23,18
E00061107,292,123,82,50,26,11
E00061108,268,121,85,47,13,2
E00061109,319,149,108,42,15,5
E00061110,323,147,117,38,16,5
E00061111,237,70,79,58,22,8
E00061112,257,108,77,51,18,3
E00061113,224,82,69,54,12,7
E00061114,262,112,104,35,10,1
E00061115,324,118,105,74,22,5
E00061116,276,119,110,31,15,1
E00061117,279,127,94,46,10,2
E00061118,310,135,83,62,26,4
E00061119,150,69,57,20,3,1
E00061120,332,103,132,78,14,5
E00061121,154,15,47,55,30,7
E00061122,296,129,88,50,22,7
E00061124,275,98,72,64,33,8
E00061125,310,162,93,41,12,2
E00061126,248,78,97,51,17,5
E00061127,228,69,74,60,21,4
E00061128,329,129,112,60,21,7
E00061129,272,104,102,42,14,10
E00061130,335,156,116,45,15,3
E00061131,226,92,80,37,15,2
E00061132,291,131,81,58,20,1
E00061133,186,64,60,51,8,3
E00061134,315,148,105,46,13,3
E00061136,315,182,91,32,8,2
E00061138,297,143,115,31,6,2
E00061139,276,120,111,34,7,4
E00061140,334,173,120,37,4,0
E00061141,262,105,102,45,8,2
E00061142,269,108,117,35,9,0
E00061143,287,164,97,18,8,0
E00061144,256,124,72,41,18,1
E00061145,249,93,93,50,10,3
E00061146,259,116,95,36,8,4
E00061147,282,140,105,23,11,3
E00061148,279,151,106,19,3,0
E00061149,280,134,113,28,4,1
E00061150,304,157,101,35,11,0
E00061151,339,194,106,34,5,0
E00061152,369,169,138,47,14,1
E00061153,235,118,83,24,7,3
E00061154,296,160,94,30,10,2
E00061155,338,169,121,31,16,1
E00061157,504,260,157,62,20,5
E00061158,266,131,88,37,8,2
E00061159,289,96,102,52,34,5
E00061160,398,146,133,76,33,10
E00061161,182,34,58,57,26,7
E00061162,299,146,93,45,12,3
E00061163,377,147,146,60,19,5
E00061164,180,43,48,50,26,13
E00061165,318,131,106,51,26,4
E00061166,181,25,55,53,38,10
E00061167,310,109,116,64,19,2
E00061168,324,148,110,41,18,7
E00061169,211,70,51,52,30,8
E00061170,619,266,155,87,59,52
E00061171,319,129,105,51,25,9
E00061172,207,67,83,45,10,2
E00061173,195,74,55,35,25,6
E00061174,151,56,62,19,9,5
E00061175,432,142,135,93,42,20
E00061176,218,84,89,34,10,1
E00061177,556,281,176,75,20,4
E00061178,315,130,119,43,15,8
E00061179,179,56,48,46,21,8
E00061180,250,87,102,42,16,3
E00061181,237,67,76,65,22,7
E00061182,298,93,109,67,24,5
E00061183,311,131,112,42,17,9
E00061184,273,93,91,55,26,8
E00061185,288,109,125,30,20,4
E00061186,279,97,87,55,31,9
E00061187,239,66,81,49,38,5
E00061188,330,161,98,38,25,8
E00061189,302,120,80,55,38,9
