health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00093615,109,47,29,28,4,1
S00093616,106,49,42,9,4,2
S00093617,84,34,35,11,4,0
S00093618,102,48,41,8,4,1
S00093619,95,57,25,10,2,1
S00093620,104,48,35,18,3,0
S00093621,129,59,47,11,11,1
S00093622,72,31,18,21,1,1
S00093623,86,27,29,18,11,1
S00093624,67,20,26,15,5,1
S00093625,84,32,30,13,6,3
S00093626,110,44,37,23,6,0
S00093627,83,39,24,15,4,1
S00093628,73,35,21,10,6,1
S00093629,94,42,35,12,4,1
S00093630,143,76,46,17,4,0
S00093631,85,44,31,7,3,0
S00093632,157,70,48,26,10,3
S00093633,164,82,55,20,6,1
S00093634,144,68,51,18,6,1
S00093635,101,49,38,11,1,2
S00093636,128,65,40,17,4,2
S00093637,87,30,25,21,10,1
S00093638,129,71,47,7,4,0
S00093639,115,67,30,15,2,1
S00093640,108,50,41,12,5,0
S00093641,95,47,33,13,2,0
S00093642,104,25,50,24,3,2
S00093643,90,52,30,7,1,0
S00093644,116,79,23,10,4,0
S00093645,153,95,51,5,2,0
S00093646,66,23,32,9,0,2
S00093647,123,48,43,20,9,3
S00093648,133,79,47,5,2,0
S00093649,158,78,52,22,5,1
S00093650,133,59,59,11,3,1
S00093651,156,87,50,15,3,1
S00093652,113,59,38,14,1,1
S00093653,96,58,27,6,4,1
S00093654,126,42,52,26,6,0
S00093655,127,50,51,22,4,0
S00093656,97,34,42,16,3,2
S00093657,170,99,58,10,3,0
S00093658,72,19,34,9,8,2
S00093659,68,31,25,5,5,2
S00093660,86,39,32,9,3,3
S00093661,114,63,32,14,2,3
S00093662,91,48,36,4,1,2
S00093663,200,97,71,24,6,2
S00093664,89,34,34,14,6,1
S00093665,122,57,51,11,3,0
S00093666,106,55,35,13,3,0
S00093667,61,24,24,10,3,0
S00093668,68,28,26,8,6,0
S00093669,84,40,27,12,5,0
S00093670,135,69,47,14,3,2
S00093671,126,72,38,14,2,0
S00093672,116,48,44,18,5,1
S00093673,153,73,61,15,3,1
S00093674,93,46,36,9,2,0
S00093675,99,57,22,16,4,0
S00093676,112,56,35,18,2,1
S00093677,119,58,43,15,3,0
S00093678,134,56,49,23,5,1
S00093679,68,20,20,22,5,1
S00093680,128,71,41,14,2,0
S00093681,139,54,53,25,6,1
S00093682,122,50,40,27,5,0
S00093683,105,63,33,7,2,0
S00093684,127,58,46,16,4,3
S00093685,124,61,41,12,5,5
S00093686,88,46,31,10,0,1
S00093687,105,53,36,12,3,1
S00093688,60,11,24,23,1,1
S00093689,98,49,36,9,3,1
S00093690,139,66,62,8,3,0
S00093691,205,109,73,17,3,3
S00093692,137,65,46,23,3,0
S00093693,92,43,35,12,2,0
S00093694,130,76,36,14,1,3
S00093695,87,31,44,7,4,1
S00093696,147,84,52,11,0,0
S00093697,107,60,34,10,3,0
S00093698,117,48,40,22,5,2
S00093699,108,44,40,20,2,2
S00093700,126,57,54,12,3,0
S00093701,73,36,25,11,1,0
S00093702,76,33,29,9,4,1
S00093703,91,37,37,15,2,0
S00093704,67,36,23,8,0,0
S00093705,183,94,52,25,9,3
S00093706,101,44,36,18,3,0
S00093707,56,19,25,7,5,0
S00093708,95,33,34,20,5,3
S00093709,67,20,28,15,4,0
S00093710,158,84,58,14,2,0
S00093711,100,56,30,7,5,2
S00093712,75,23,30,16,3,3
S00093713,111,60,40,9,2,0
S00093714,174,96,63,12,3,0
S00093715,146,77,41,19,7,2
S00093716,129,56,51,18,3,1
S00093717,93,55,20,15,2,1
S00093718,115,44,38,26,4,3
S00093719,50,21,20,9,0,0
S00093720,82,43,21,11,5,2
S00093721,114,68,34,9,2,1
S00093722,143,83,40,18,2,0
S00093723,95,40,30,22,1,2
S00093724,88,56,22,6,3,1
S00093725,125,49,48,25,3,0
S00093726,103,29,42,19,8,5
S00093727,109,43,36,21,7,2
S00093728,172,69,50,39,12,2
S00093729,124,57,49,14,2,2
S00093730,109,62,33,11,2,1
S00093731,109,69,29,8,2,1
S00093732,97,47,35,11,4,0
S00093733,93,47,28,14,1,3
S00093735,100,60,23,12,5,0
S00093741,177,109,51,13,2,2
S00093742,151,70,56,19,6,0
S00093743,76,51,21,3,1,0
S00093744,130,66,49,13,2,0
S00093745,109,53,37,16,3,0
S00093746,61,23,27,10,1,0
S00093747,157,73,53,22,6,3
S00093748,128,72,45,6,3,2
S00093749,62,42,15,5,0,0
S00093750,52,24,21,5,2,0
S00093751,110,86,20,4,0,0
S00093752,99,44,37,14,4,0
S00093754,99,74,19,5,1,0
S00093755,133,94,28,6,3,2
S00093756,143,96,35,10,1,1
S00093757,163,101,47,11,1,3
S00093758,280,171,49,35,17,8
S00093759,134,101,28,5,0,0
S00093760,233,172,53,6,1,1
S00093761,123,75,25,18,5,0
S00093762,104,44,36,20,4,0
S00093763,175,101,41,26,5,2
S00093764,101,57,29,11,3,1
S00093765,148,103,34,9,2,0
S00093766,80,45,24,4,7,0
S00093767,110,54,30,19,7,0
S00093769,179,117,51,8,3,0
S00093770,169,84,58,18,6,3
S00093771,130,42,62,21,4,1
S00093772,110,42,40,17,6,5
S00093773,62,33,17,10,1,1
S00093774,157,98,42,11,5,1
S00093775,101,42,37,16,4,2
S00093777,79,39,23,10,4,3
S00093778,78,37,35,5,1,0
S00093779,102,48,37,11,3,3
S00093780,85,39,26,16,2,2
S00093781,56,16,30,8,1,1
S00093782,123,66,43,13,1,0
S00093783,110,51,34,18,7,0
S00093784,114,63,33,15,2,1
S00093785,97,48,32,9,8,0
S00093786,116,58,37,14,4,3
S00093787,190,123,50,14,1,2
S00093798,58,34,18,4,2,0
S00093799,73,34,20,13,4,2
S00093804,155,93,34,20,6,2
S00093805,75,32,20,13,10,0
S00093806,108,52,43,11,2,0
S00093807,106,65,32,7,2,0
S00093808,72,35,30,5,1,1
S00093809,65,22,29,11,3,0
S00093810,69,42,20,7,0,0
S00093811,109,67,27,10,5,0
S00093812,79,40,26,8,5,0
S00093813,66,36,20,6,3,1
S00093815,83,51,20,11,1,0
S00093816,176,96,63,13,4,0
S00093817,75,33,31,10,0,1
S00093818,134,65,44,19,3,3
S00093819,95,30,38,18,5,4
S00093820,154,91,40,20,3,0
S00093821,76,28,33,12,3,0
S00093822,242,133,83,19,6,1
S00093827,84,43,26,12,2,1
S00093828,123,75,32,12,3,1
S00093829,99,44,36,11,7,1
S00093830,71,32,20,13,5,1
S00093831,121,79,21,18,3,0
S00093832,98,63,26,3,6,0
S00093833,163,104,46,7,4,2
S00093834,115,67,32,13,2,1
S00093835,113,70,29,6,4,4
S00093836,110,66,31,11,2,0
S00093838,71,37,27,5,2,0
S00093840,141,82,48,8,3,0
S00093841,77,47,13,9,6,2
S00093842,184,141,39,2,2,0
S00093843,71,42,21,6,2,0
S00093844,150,116,24,7,3,0
S00093845,154,54,62,23,8,7
S00093846,68,28,30,6,4,0
S00093847,109,58,40,7,2,2
S00093848,149,89,42,14,4,0
S00093849,103,55,31,10,6,1
S00093850,122,68,41,13,0,0
S00093851,151,83,52,13,3,0
S00093852,140,77,51,10,2,0
S00093853,95,50,38,5,2,0
S00093854,99,52,35,11,1,0
S00093855,127,67,44,11,4,1
S00093857,73,33,27,8,4,1
S00093858,158,88,54,12,2,2
S00093859,215,159,51,5,0,0
S00093860,64,38,22,2,1,1
S00093861,154,93,48,11,2,0
S00093862,127,78,37,10,1,1
S00093863,63,40,15,7,0,1
S00093864,182,107,56,15,4,0
S00093865,164,106,35,18,4,1
S00093866,123,87,23,9,4,0
S00093867,88,58,24,3,1,2
S00093868,197,129,50,13,3,2
S00093869,80,51,21,6,2,0
S00093870,133,93,23,12,4,1
S00093871,138,89,38,10,1,0
S00093872,121,64,45,9,3,0
S00093873,146,99,35,8,2,2
S00093874,75,36,21,12,5,1
S00093875,114,63,36,10,2,3
S00093876,124,61,45,15,2,1
S00093877,131,66,42,20,3,0
S00093878,95,51,28,12,4,0
S00093879,117,82,26,5,4,0
S00093880,120,64,38,15,3,0
S00093881,73,43,23,6,1,0
S00093882,51,34,12,2,2,1
S00093883,189,109,59,16,5,0
S00093884,68,29,28,10,1,0
S00093885,173,90,67,10,4,2
S00093886,143,63,45,30,5,0
S00093887,125,82,39,3,1,0
S00093888,151,88,46,11,6,0
S00093889,104,52,37,11,4,0
S00093890,57,32,19,4,1,1
S00093891,140,73,47,17,3,0
S00093892,102,57,30,10,1,4
S00093893,81,47,22,11,0,1
S00093894,119,42,42,19,10,6
S00093895,99,46,33,10,8,2
S00093896,68,22,29,12,3,2
S00093897,119,57,39,20,2,1
S00093898,232,106,52,36,30,8
S00093899,129,69,36,16,8,0
S00093900,87,49,25,9,3,1
S00093901,127,60,48,13,5,1
S00093902,59,31,15,6,6,1
S00093903,257,92,114,36,12,3
S00093904,188,150,31,5,2,0
S00093905,126,69,40,15,2,0
S00093906,77,43,27,5,1,1
S00093907,78,19,35,17,5,2
S00093908,83,27,36,11,7,2
S00093909,131,73,40,15,2,1
S00093910,172,92,65,10,3,2
S00093911,74,43,17,10,4,0
S00093912,126,64,49,10,3,0
S00093913,111,51,46,13,0,1
S00093914,57,16,16,14,5,6
S00093915,112,70,33,7,2,0
S00093916,63,10,22,22,7,2
S00093917,167,102,44,15,3,3
S00093918,83,49,27,5,0,2
S00093919,144,74,53,13,3,1
S00093920,140,74,43,21,2,0
S00093946,70,22,33,12,3,0
S00093947,133,51,45,23,10,4
S00093948,113,38,40,20,10,5
S00093949,74,27,32,7,7,1
S00093950,101,40,35,14,11,1
S00093951,83,31,37,10,4,1
S00093952,154,39,55,31,21,8
S00093953,86,54,26,6,0,0
S00093954,82,37,30,13,2,0
S00093955,171,82,61,12,14,2
S00093956,143,75,51,16,1,0
S00093957,127,69,45,10,3,0
S00093958,64,20,22,14,6,2
S00093959,108,42,42,16,7,1
S00093960,57,24,22,7,4,0
S00093961,136,85,37,12,1,1
S00093962,133,55,49,25,2,2
S00093963,180,83,58,28,7,4
S00093964,59,20,25,11,2,1
S00093965,185,122,38,18,6,1
S00093966,83,47,25,8,2,1
S00093967,92,46,36,8,2,0
S00093968,191,78,42,41,29,1
S00093969,113,58,34,17,4,0
S00093970,119,64,37,14,4,0
S00093971,98,35,33,20,9,1
S00093972,168,75,58,25,7,3
S00093973,127,71,37,12,6,1
S00093974,132,64,51,12,4,1
S00093975,66,43,16,5,1,1
S00093976,74,25,33,13,0,3
S00093977,113,70,33,5,5,0
S00093978,156,112,39,4,1,0
S00093979,137,77,47,11,2,0
S00093980,74,53,17,4,0,0
S00093981,138,77,48,12,1,0
S00093982,102,61,31,7,3,0
S00093983,168,100,55,8,4,1
S00093984,143,80,50,8,4,1
S00093985,227,93,72,46,12,4
S00093986,148,95,46,4,3,0
S00093987,119,65,39,11,3,1
S00093988,169,119,40,8,1,1
S00093989,86,70,13,2,1,0
S00093990,87,61,22,3,1,0
S00093991,229,172,47,8,1,1
S00098439,87,55,24,7,1,0
S00098440,196,120,65,6,3,2
S00098441,165,94,61,10,0,0
S00098442,79,42,23,11,1,2
S00098443,172,104,53,13,1,1
S00098444,131,62,44,17,7,1
S00098445,139,51,46,35,3,4
S00098446,110,55,46,7,2,0
S00098447,161,61,45,44,9,2
S00098448,104,40,41,17,3,3
S00098449,103,52,30,16,4,1
S00098450,163,72,70,14,7,0
S00098451,123,82,34,6,1,0
S00098452,95,70,14,3,8,0
S00098453,107,74,25,6,2,0
S00098454,137,97,34,3,1,2
S00098455,91,53,30,6,2,0
S00098456,74,48,20,4,2,0
S00098457,155,91,48,13,3,0
S00098458,107,66,33,4,3,1
S00098459,105,68,25,6,6,0
S00098460,93,58,28,5,2,0
S00098461,168,103,56,7,2,0
S00098462,106,55,22,21,7,1
S00098463,145,98,42,4,1,0
S00098464,86,50,29,6,1,0
S00098465,65,37,22,5,1,0
S00098466,64,35,23,3,2,1
S00098467,72,37,19,12,4,0
S00098468,86,42,35,7,2,0
S00098469,61,38,17,5,0,1
S00098470,124,76,38,7,2,1
S00098471,56,26,23,3,4,0
S00098472,112,53,41,15,3,0
S00098473,121,64,46,5,6,0
S00098474,158,103,47,6,2,0
S00098475,86,34,31,18,1,2
S00098476,155,84,45,16,8,2
S00098477,84,49,26,8,1,0
S00098478,63,34,22,4,2,1
S00098479,108,33,45,18,10,2
S00098480,206,137,50,11,7,1
S00098481,65,35,17,11,2,0
S00098482,238,173,49,13,3,0
S00098483,88,49,27,5,4,3
S00098484,138,91,30,8,5,4
S00098485,525,301,195,24,4,1
S00098486,59,11,23,18,6,1
S00098487,67,22,17,20,6,2
S00098488,137,67,45,17,6,2
S00098489,114,53,36,14,8,3
S00098490,132,76,40,11,4,1
S00098491,113,68,33,8,3,1
S00098492,89,58,26,5,0,0
S00098493,93,54,32,4,3,0
S00098494,124,84,28,10,2,0
S00098495,150,85,47,13,4,1
S00098496,99,50,36,11,1,1
S00098497,132,79,42,9,1,1
S00098498,56,44,6,2,3,1
S00098499,125,78,35,10,2,0
S00098500,155,84,59,8,3,1
S00098501,148,77,41,17,12,1
S00098502,117,65,33,13,5,1
S00098503,80,59,18,0,1,2
S00098504,146,95,34,14,2,1
S00098505,380,256,102,19,1,2
S00098506,158,116,29,10,2,1
S00098507,103,57,34,7,4,1
S00098508,144,100,34,9,1,0
S00098509,134,79,41,10,4,0
S00098510,63,44,11,5,2,1
S00098511,74,47,21,3,2,1
S00098512,91,42,27,14,7,1
S00098513,56,42,12,2,0,0
S00098514,82,36,24,11,11,0
S00098515,68,29,24,8,7,0
S00098516,60,23,21,9,5,2
S00098517,60,19,20,14,4,3
S00098518,66,52,14,0,0,0
S00098519,86,46,20,15,4,1
S00098520,105,56,35,12,2,0
S00098521,91,33,27,21,7,3
S00098522,121,71,29,14,4,3
S00098523,139,95,32,5,6,1
S00098524,133,97,30,6,0,0
S00098525,108,65,31,6,4,2
S00098526,136,73,41,14,5,3
S00098527,72,35,29,6,1,1
S00098528,51,27,18,3,2,1
S00098529,60,30,22,1,7,0
S00098530,92,74,17,1,0,0
S00098531,77,59,15,2,1,0
S00098532,168,109,40,9,7,3
S00098533,116,74,31,9,1,1
S00098534,120,69,45,4,2,0
S00098535,86,63,16,6,1,0
S00098536,100,41,40,15,4,0
S00098537,116,75,25,13,3,0
S00098538,125,85,30,9,1,0
S00098539,132,83,43,4,1,1
S00098540,115,73,28,10,4,0
S00098541,100,56,31,12,1,0
S00098542,67,46,16,5,0,0
S00098543,117,80,25,9,3,0
S00098544,56,6,18,22,8,2
S00098545,72,13,25,25,6,3
S00098546,113,71,30,11,1,0
S00098547,149,81,46,19,3,0
S00098548,130,62,41,22,5,0
S00098549,227,144,64,16,2,1
S00098550,52,26,18,6,0,2
S00098551,105,55,33,10,5,2
S00098552,187,82,60,23,15,7
S00098553,141,57,34,32,9,9
S00098554,119,55,45,16,3,0
S00098555,86,39,25,18,2,2
S00098556,136,78,35,14,6,3
S00098557,63,15,20,15,10,3
S00098558,92,31,34,14,13,0
S00098559,104,47,35,15,5,2
S00098560,141,77,48,12,4,0
S00098561,136,76,40,16,3,1
S00098562,94,46,31,13,3,1
S00098563,95,59,28,4,2,2
S00098564,111,64,25,14,5,3
S00098565,118,69,26,14,7,2
S00098566,69,33,22,10,4,0
S00098567,123,64,44,8,6,1
S00098568,126,62,47,14,3,0
S00098569,90,49,24,14,3,0
S00098570,95,47,36,10,2,0
S00098571,122,75,33,8,4,2
S00098572,113,71,36,5,1,0
S00098573,95,70,14,6,3,2
S00098574,110,62,30,11,6,1
S00098575,89,47,29,11,1,1
S00098576,82,11,28,23,15,5
S00098577,107,46,50,8,2,1
S00098578,80,20,22,25,11,2
S00098579,123,72,37,10,4,0
S00098580,159,60,49,43,4,3
S00098581,60,30,22,5,3,0
S00098582,92,52,25,9,3,3
S00098583,109,50,32,16,8,3
S00098584,100,57,25,11,4,3
S00098585,90,40,28,10,11,1
S00098586,66,28,29,5,2,2
S00098587,122,62,40,14,5,1
S00098588,75,29,19,20,6,1
S00098589,76,15,28,18,8,7
S00098590,96,35,34,18,7,2
S00098591,73,22,26,14,9,2
S00098592,116,43,46,19,6,2
S00098593,117,72,26,14,3,2
S00098594,103,64,29,8,2,0
S00098595,50,18,26,4,2,0
S00098596,117,54,42,17,4,0
S00098597,65,41,22,1,1,0
S00098598,64,43,16,2,3,0
S00098599,115,69,38,3,5,0
S00098600,102,61,28,4,7,2
S00098601,95,55,34,2,3,1
S00098602,117,65,38,8,6,0
S00098603,146,77,53,8,7,1
S00098604,120,67,30,9,11,3
S00098605,198,136,43,17,2,0
S00098606,102,65,17,14,6,0
S00098607,95,54,16,18,6,1
S00098608,178,129,31,13,1,4
S00098609,159,84,39,21,11,4
S00098610,83,52,15,10,5,1
S00098611,106,59,28,10,7,2
S00098612,105,52,28,13,8,4
S00098613,81,19,17,24,12,9
S00098614,58,36,12,7,2,1
S00098615,205,98,78,21,6,2
S00098616,145,76,41,13,11,4
S00098617,76,17,27,21,6,5
S00098618,69,24,25,13,7,0
S00098619,78,25,31,10,10,2
S00098620,135,44,51,23,14,3
S00098621,114,62,28,12,10,2
S00098622,52,21,21,4,5,1
S00098623,82,40,28,8,5,1
S00098624,98,51,27,10,7,3
S00098625,64,32,21,5,4,2
S00098626,121,45,46,24,5,1
S00098627,133,79,27,14,7,6
S00098628,106,68,29,7,0,2
S00098629,50,11,18,14,6,1
S00098630,76,11,25,28,11,1
S00098631,96,28,49,13,6,0
S00098632,122,54,45,16,6,1
S00098633,141,67,53,14,6,1
S00098634,150,55,57,24,8,6
S00098635,158,72,59,20,4,3
S00098636,137,43,29,38,23,4
S00098637,52,26,22,3,1,0
S00098638,123,76,23,10,12,2
S00098639,124,44,49,17,10,4
S00098640,162,66,45,27,15,9
S00098641,139,47,47,25,15,5
S00098642,138,92,29,13,4,0
S00098643,67,20,22,18,5,2
S00098644,111,55,35,15,6,0
S00098645,91,37,29,21,2,2
S00098646,110,64,27,13,5,1
S00098647,86,45,19,12,9,1
S00098648,76,20,34,14,7,1
S00098649,83,37,24,13,9,0
S00098650,166,93,53,17,3,0
S00098651,136,82,46,6,2,0
S00098652,114,66,39,6,3,0
S00098653,64,38,22,1,3,0
S00098654,143,82,47,10,4,0
S00098655,81,45,28,3,5,0
S00098656,157,92,47,12,6,0
S00098657,95,53,27,7,4,4
S00098658,91,53,29,9,0,0
S00098659,55,24,14,12,3,2
S00098660,72,40,18,9,4,1
S00098661,143,72,44,20,7,0
S00098662,130,58,49,15,7,1
S00098663,122,62,46,8,2,4
S00098664,66,27,22,8,8,1
S00098665,87,52,21,7,3,4
S00098666,74,35,20,14,3,2
S00098667,147,80,48,12,4,3
S00098668,128,71,31,16,8,2
S00098669,96,48,30,10,4,4
S00098670,88,32,33,18,3,2
S00098671,85,31,30,16,7,1
S00098672,110,47,37,16,8,2
S00098673,100,52,38,2,8,0
S00098674,79,43,17,10,3,6
S00098675,87,44,33,8,2,0
S00098676,56,23,17,12,3,1
S00098677,143,78,42,17,6,0
S00098678,148,82,46,15,5,0
S00098679,91,45,28,15,2,1
S00098680,103,29,45,17,9,3
S00098681,103,54,33,11,5,0
S00098682,294,133,95,42,21,3
S00098683,103,32,43,21,4,3
S00098684,119,43,41,20,10,5
S00098685,129,52,40,21,15,1
S00098686,101,43,40,8,9,1
S00098687,61,21,27,6,6,1
S00098688,90,32,39,11,6,2
S00098689,62,25,21,11,3,2
S00098690,92,41,36,9,4,2
S00098691,105,47,45,10,2,1
S00098692,55,19,21,13,2,0
S00098693,140,63,43,22,11,1
S00098694,111,49,42,16,4,0
S00098695,141,66,50,13,11,1
S00098696,150,72,57,17,4,0
S00098697,152,85,36,21,10,0
S00098698,72,38,23,10,1,0
S00098699,97,49,33,8,7,0
S00098700,129,72,35,16,6,0
S00098701,161,91,41,15,10,4
S00098702,126,64,39,17,5,1
S00098703,103,54,30,11,7,1
S00098704,93,43,39,5,3,3
S00098705,80,37,26,12,4,1
S00098706,116,61,33,17,2,3
S00098707,60,16,18,14,9,3
S00098708,184,95,50,25,12,2
S00098709,108,63,23,9,9,4
S00098710,65,26,19,13,6,1
S00098711,113,40,42,17,8,6
S00098712,105,56,34,8,5,2
S00098713,153,75,46,19,12,1
S00098714,190,105,53,16,10,6
S00098715,169,91,53,16,5,4
S00098716,98,59,27,9,3,0
S00098717,63,36,21,5,1,0
S00098718,137,52,50,24,7,4
S00098719,137,55,52,18,12,0
S00098720,67,19,20,19,8,1
S00098721,77,22,28,12,12,3
S00098722,141,47,48,29,9,8
S00098723,50,6,21,16,5,2
S00098724,92,47,24,18,3,0
S00098725,108,48,40,14,6,0
S00098726,123,57,40,15,8,3
S00098727,53,22,11,13,5,2
S00098728,143,71,45,18,8,1
S00098729,145,68,52,16,5,4
S00098730,96,46,25,17,4,4
S00098731,80,42,25,8,3,2
S00098732,99,49,23,15,8,4
S00098733,90,32,34,18,5,1
S00098734,116,59,34,12,10,1
S00098735,84,55,20,5,3,1
S00098736,248,153,53,34,8,0
S00098737,184,113,48,15,8,0
S00098738,101,43,33,17,6,2
S00098739,132,59,48,15,9,1
S00098740,85,41,25,13,4,2
S00098741,59,32,16,7,2,2
S00098742,70,35,19,10,5,1
S00098743,117,58,28,15,11,5
S00098744,65,24,28,12,0,1
S00098745,88,11,28,29,16,4
S00098746,77,19,34,15,7,2
S00098747,61,10,20,18,12,1
S00098748,52,6,15,22,8,1
S00098749,75,28,22,19,4,2
S00098750,72,27,23,11,11,0
S00098751,75,32,22,13,5,3
S00098752,104,25,48,19,11,1
S00098753,88,33,31,15,7,2
S00098754,69,17,23,15,8,6
S00098755,77,47,21,6,3,0
S00098756,88,26,33,21,6,2
S00098757,133,63,40,15,9,6
S00098758,77,17,40,10,5,5
S00098759,131,73,44,11,3,0
S00098760,180,101,55,17,4,3
S00098761,103,60,25,11,6,1
S00098762,145,87,43,11,4,0
S00098763,106,55,27,12,10,2
S00098764,95,68,23,2,2,0
S00098765,74,30,27,13,3,1
S00098766,92,53,27,9,3,0
S00098767,99,49,31,10,8,1
S00098768,75,27,38,5,2,3
S00098769,108,58,35,10,2,3
S00098770,92,49,23,12,6,2
S00098771,61,14,23,12,10,2
S00098772,77,29,23,17,7,1
S00098773,106,46,33,16,8,3
S00098774,109,53,36,11,8,1
S00098775,88,36,25,19,7,1
S00098776,99,35,37,16,9,2
S00098777,63,18,16,20,8,1
S00098778,70,42,19,5,4,0
S00098779,99,75,21,2,1,0
S00098780,118,90,25,2,0,1
S00098781,138,78,48,8,2,2
S00098782,146,116,22,5,3,0
S00098783,151,90,40,16,3,2
S00098784,75,46,25,1,2,1
S00098785,104,49,36,17,2,0
S00098786,93,55,28,8,2,0
S00098787,87,32,30,15,6,4
S00098788,68,16,25,15,9,3
S00098789,59,23,11,11,7,7
S00098790,118,41,36,27,12,2
S00098791,124,50,46,20,6,2
S00098792,118,31,45,25,15,2
S00098793,157,81,50,19,4,3
S00098794,147,67,55,15,6,4
S00098795,84,52,28,4,0,0
S00098796,80,43,22,14,1,0
S00098797,132,38,40,35,11,8
S00098798,73,35,27,7,3,1
S00098799,81,27,32,13,8,1
S00098800,79,20,25,20,11,3
S00098801,97,52,34,9,2,0
S00098802,82,37,28,10,6,1
S00098803,105,41,27,26,8,3
S00098804,111,64,31,12,3,1
S00098805,68,36,19,6,7,0
S00098806,79,39,25,10,4,1
S00098807,54,17,20,10,6,1
S00098808,72,24,17,25,5,1
S00098809,74,41,20,8,4,1
S00098810,58,26,11,14,6,1
S00098811,106,35,46,16,7,2
S00098812,89,27,20,27,13,2
S00098813,67,20,19,18,8,2
S00098814,122,70,26,14,12,0
S00098815,100,31,37,16,10,6
S00098816,100,60,26,12,2,0
S00098817,91,29,25,21,8,8
S00098818,145,60,52,26,3,4
S00098819,59,33,19,6,1,0
S00098820,68,32,22,9,3,2
S00098821,65,34,25,5,0,1
S00098822,91,24,27,24,12,4
S00098823,92,21,37,19,12,3
S00098824,62,15,17,16,10,4
S00098825,91,36,31,19,4,1
S00098826,115,41,46,17,8,3
S00098827,134,52,39,27,11,5
S00098828,168,103,42,13,4,6
S00098829,75,13,24,21,10,7
S00098830,72,32,27,7,6,0
S00098831,108,54,30,13,8,3
S00098832,84,43,33,8,0,0
S00098833,64,26,20,14,4,0
S00098834,55,8,20,18,6,3
S00098835,58,24,21,9,3,1
S00098836,64,24,16,20,3,1
S00098837,66,26,31,7,2,0
S00098838,105,47,40,16,0,2
S00098839,71,21,24,16,5,5
S00098840,91,31,30,22,5,3
S00098841,97,33,38,20,5,1
S00098842,118,75,31,9,3,0
S00098843,127,80,27,18,2,0
S00098844,164,90,57,15,2,0
S00098845,71,28,24,14,3,2
S00098846,75,29,12,22,8,4
S00098847,103,32,26,28,9,8
S00098848,99,45,28,17,6,3
S00098849,98,33,36,17,11,1
S00098850,81,28,23,19,10,1
S00098851,76,37,30,5,3,1
S00098852,52,22,22,5,2,1
S00098853,118,48,46,19,3,2
S00098854,76,27,22,17,8,2
S00098855,87,31,37,11,7,1
S00098856,54,16,17,13,7,1
S00098857,112,44,35,19,11,3
S00098858,80,37,33,8,1,1
S00098859,114,56,31,14,8,5
S00098860,92,20,22,35,8,7
S00098861,123,67,32,20,2,2
S00098862,103,54,37,9,3,0
S00098863,118,56,40,18,2,2
S00098864,102,57,29,13,3,0
S00098865,81,40,25,12,2,2
S00098866,100,43,35,19,3,0
S00098867,146,70,51,20,3,2
S00098868,166,87,60,14,4,1
S00098869,119,69,36,11,3,0
S00098870,55,15,28,8,3,1
S00098871,59,33,18,7,1,0
S00098872,114,74,24,14,1,1
S00098873,105,56,31,13,4,1
S00098874,109,61,36,9,3,0
S00098875,134,93,32,8,1,0
S00098876,93,45,29,8,10,1
S00098877,89,42,32,12,2,1
S00098878,128,65,46,13,4,0
S00098879,126,75,28,19,3,1
S00098880,111,64,34,8,4,1
S00098881,111,47,42,12,6,4
S00098882,109,57,35,10,7,0
S00098883,91,52,28,8,2,1
S00098884,122,67,45,7,0,3
S00098885,116,46,42,25,3,0
S00098886,88,22,32,25,6,3
S00098887,88,6,30,38,9,5
S00098888,115,54,47,12,0,2
S00098889,122,73,29,17,2,1
S00098890,112,58,33,16,4,1
S00098891,128,64,42,13,6,3
S00098892,95,31,41,12,10,1
S00098893,164,113,40,6,3,2
S00098894,107,46,37,18,5,1
S00098895,143,68,42,24,7,2
S00098896,128,61,41,18,6,2
S00098897,95,50,28,14,3,0
S00098898,84,42,26,11,3,2
S00098899,166,97,39,19,6,5
S00098900,125,63,32,21,6,3
S00098901,65,28,20,9,7,1
S00098902,99,48,29,15,7,0
S00098903,111,39,41,22,7,2
S00098904,106,37,44,22,2,1
S00098905,89,45,33,6,5,0
S00098906,136,79,35,16,5,1
S00098907,92,34,30,20,6,2
S00098908,123,66,34,15,8,0
S00098909,158,84,49,21,3,1
S00098910,123,65,35,14,7,2
S00098911,118,60,34,16,8,0
S00098912,86,48,26,8,3,1
S00098913,155,73,39,24,12,7
S00098914,109,52,32,18,5,2
S00098915,140,93,37,6,2,2
S00098916,134,81,31,17,4,1
S00098917,53,25,18,7,3,0
S00098918,83,46,25,11,1,0
S00098919,84,43,27,8,6,0
S00098920,149,80,37,22,8,2
S00098921,69,21,18,18,10,2
S00098922,89,56,24,6,3,0
S00098923,126,55,41,22,7,1
S00098924,108,53,29,16,8,2
S00098925,91,45,28,11,5,2
S00098926,107,65,32,8,1,1
S00098927,68,40,19,8,1,0
S00098928,120,59,41,12,7,1
S00098929,84,38,35,8,3,0
S00098930,101,41,33,18,8,1
S00098931,115,44,39,17,8,7
S00098932,89,34,38,15,1,1
S00098933,144,64,55,17,5,3
S00098934,121,57,44,13,4,3
S00098935,88,45,30,11,0,2
S00098936,117,66,36,11,3,1
S00098937,128,88,30,6,3,1
