health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00103627,135,83,36,12,4,0
S00103628,64,42,19,3,0,0
S00103629,99,66,19,9,4,1
S00103630,116,70,34,11,1,0
S00103631,103,57,29,15,2,0
S00103632,124,62,40,16,5,1
S00103633,148,98,38,12,0,0
S00103634,91,60,19,9,2,1
S00103635,93,57,22,12,1,1
S00103636,119,78,34,5,2,0
S00103637,83,46,27,7,3,0
S00103638,79,42,24,10,3,0
S00103639,114,70,33,7,2,2
S00103640,81,45,25,11,0,0
S00103641,158,102,41,11,4,0
S00103642,80,50,25,5,0,0
S00103643,109,59,33,12,5,0
S00103644,88,50,26,10,1,1
S00103645,141,95,29,14,2,1
S00103646,130,86,33,10,1,0
S00103647,87,52,25,10,0,0
S00103648,62,41,18,3,0,0
S00103649,208,91,40,55,22,0
S00103650,132,94,30,5,3,0
S00103651,98,68,25,5,0,0
S00103652,117,84,21,7,3,2
S00103653,114,79,20,13,1,1
S00103654,105,68,30,6,1,0
S00103655,164,106,40,14,3,1
S00103656,155,108,36,7,4,0
S00103657,151,102,33,13,2,1
S00103658,82,58,17,2,4,1
S00103659,122,77,35,8,0,2
S00103660,111,75,20,11,5,0
S00103661,135,93,29,11,1,1
S00103662,93,62,21,8,1,1
S00103663,130,78,39,10,3,0
S00103664,118,66,39,11,2,0
S00103665,113,78,24,10,0,1
S00103666,87,50,22,13,2,0
S00103667,109,76,25,5,3,0
S00103668,119,70,32,13,3,1
S00103669,143,86,42,12,2,1
S00103670,108,73,27,6,2,0
S00103671,135,105,21,8,1,0
S00103672,117,71,40,5,1,0
S00103673,124,77,41,5,1,0
S00103674,114,82,21,9,1,1
S00103675,171,127,35,6,3,0
S00103676,60,28,20,10,0,2
S00103677,108,59,22,22,4,1
S00103678,138,93,31,13,1,0
S00103679,120,63,44,10,2,1
S00103680,121,83,31,5,1,1
S00103681,58,34,20,3,1,0
S00103682,70,39,27,4,0,0
S00103683,69,41,18,7,3,0
S00103684,80,49,22,4,4,1
S00103685,82,48,25,7,2,0
S00103686,62,49,12,1,0,0
S00103687,88,45,38,4,1,0
S00103688,96,73,16,4,3,0
S00103689,79,53,21,5,0,0
S00103690,82,49,24,7,2,0
S00103691,108,83,18,5,2,0
S00103692,200,121,52,23,4,0
S00103693,96,42,28,21,3,2
S00103694,235,159,64,10,1,1
S00103695,100,59,35,5,1,0
S00103696,168,107,49,9,2,1
S00103697,108,62,29,11,6,0
S00103698,115,65,29,14,6,1
S00103699,183,90,54,24,13,2
S00103700,118,75,32,9,1,1
S00103701,141,70,39,21,9,2
S00103702,77,49,13,12,3,0
S00103703,264,177,68,14,3,2
S00103704,162,72,56,20,12,2
S00103705,107,51,29,19,4,4
S00103706,120,44,37,20,13,6
S00103707,108,48,22,23,10,5
S00103708,76,40,23,12,1,0
S00103709,61,29,17,13,2,0
S00103710,90,42,30,11,6,1
S00103711,87,23,25,25,11,3
S00103712,91,22,32,27,10,0
S00103713,74,27,25,13,7,2
S00103714,53,13,20,7,9,4
S00103715,121,59,33,16,8,5
S00103716,100,46,27,18,7,2
S00103717,101,47,34,14,5,1
S00103718,77,33,23,16,5,0
S00103719,59,27,15,10,5,2
S00103720,53,20,17,8,7,1
S00103721,92,40,31,13,7,1
S00103722,91,40,29,11,9,2
S00103723,103,53,33,10,5,2
S00103724,120,94,23,2,1,0
S00103725,96,64,24,5,2,1
S00103726,98,56,36,5,0,1
S00103727,83,41,33,7,1,1
S00103728,107,46,39,13,7,2
S00103729,151,98,42,8,3,0
S00103730,141,76,32,18,15,0
S00103731,170,104,49,16,0,1
S00103732,105,60,37,5,0,3
S00103733,128,68,46,12,1,1
S00103734,104,65,29,6,3,1
S00103735,140,67,51,14,4,4
S00103736,68,32,24,11,1,0
S00103737,82,36,32,9,4,1
S00103738,97,57,25,12,3,0
S00103739,136,69,51,14,2,0
S00103740,126,56,42,18,9,1
S00103741,94,45,21,14,14,0
S00103742,118,55,36,21,6,0
S00103743,61,33,14,10,2,2
S00103744,132,61,37,28,4,2
S00103745,111,59,29,16,5,2
S00103746,109,34,37,23,12,3
S00103747,87,30,28,16,11,2
S00103748,121,65,36,14,5,1
S00103749,78,42,25,6,3,2
S00103750,175,88,55,21,10,1
S00103751,143,84,36,21,2,0
S00103752,87,45,31,7,4,0
S00103753,76,34,25,14,3,0
S00103754,182,92,63,16,9,2
S00103755,190,104,57,21,6,2
S00103756,136,57,38,25,12,4
S00103757,181,111,48,13,6,3
S00103758,136,64,49,18,3,2
S00103759,111,34,40,24,9,4
S00103760,112,35,47,14,12,4
S00103761,149,81,47,18,0,3
S00103762,154,93,34,17,6,4
S00103763,127,67,37,19,4,0
S00103764,72,32,19,13,8,0
S00103765,112,58,29,19,4,2
S00103766,164,91,51,13,8,1
S00103767,94,50,28,11,4,1
S00103768,52,32,15,4,0,1
S00103769,149,97,37,11,4,0
S00103770,98,56,33,7,2,0
S00103771,124,42,44,27,7,4
S00103772,87,45,30,6,4,2
S00103773,106,58,39,8,0,1
S00103774,131,78,38,14,0,1
S00103775,130,80,36,10,3,1
S00103776,145,91,42,10,1,1
S00103777,127,92,27,7,1,0
S00103778,147,73,46,22,5,1
S00103779,90,55,26,6,2,1
S00103780,86,66,12,6,2,0
S00103781,121,74,32,12,2,1
S00103782,125,68,40,14,1,2
S00103783,95,49,30,11,3,2
S00103784,130,80,28,20,2,0
S00103785,121,85,27,8,1,0
S00103786,137,80,42,12,3,0
S00103787,111,75,26,7,2,1
S00103788,146,80,41,15,7,3
S00103789,109,63,39,4,2,1
S00103790,142,86,41,12,3,0
S00103791,151,99,32,17,2,1
S00103792,131,65,49,14,3,0
S00103793,136,84,39,10,0,3
S00103794,93,41,40,9,2,1
S00103795,177,80,71,19,7,0
S00103796,176,91,58,19,7,1
S00103797,101,29,26,25,15,6
S00103798,124,32,36,27,21,8
S00103799,129,56,38,26,9,0
S00103800,119,73,32,11,3,0
S00103801,114,57,41,10,5,1
S00103802,85,50,30,5,0,0
S00103803,122,90,22,9,1,0
S00103804,143,92,40,8,2,1
S00103805,159,97,47,14,1,0
S00103806,72,45,18,6,2,1
S00103807,140,85,37,15,1,2
S00103808,140,85,34,14,7,0
S00103809,177,126,38,12,1,0
S00103810,163,99,56,8,0,0
S00103811,154,106,36,10,2,0
S00103812,59,34,19,5,1,0
S00103813,61,37,22,2,0,0
S00103814,140,89,34,5,10,2
S00103815,86,50,28,8,0,0
S00103816,110,71,29,5,5,0
S00103817,127,81,32,11,2,1
S00103818,91,57,22,9,2,1
S00103819,173,123,38,8,4,0
S00103820,139,91,35,8,4,1
S00103821,136,104,26,3,2,1
S00103822,158,121,33,4,0,0
S00103823,97,43,36,12,5,1
S00103824,117,79,28,9,0,1
S00103825,133,88,33,11,0,1
S00103826,140,77,45,12,6,0
S00103827,149,95,42,10,1,1
S00103828,188,115,52,16,2,3
S00103829,163,92,51,16,3,1
S00103830,103,53,42,7,0,1
S00103831,170,104,49,14,1,2
S00103832,155,94,42,18,1,0
S00103833,118,88,18,10,2,0
S00103834,61,23,26,10,1,1
S00103835,104,57,29,15,2,1
S00103836,67,39,16,11,1,0
S00103837,148,89,42,12,5,0
S00103838,143,79,37,20,6,1
S00103839,222,152,53,16,1,0
S00103840,99,58,25,9,3,4
S00103841,91,30,31,16,12,2
S00103842,69,26,25,9,7,2
S00103843,136,85,30,16,5,0
S00103844,87,47,25,11,2,2
S00103845,129,49,46,23,8,3
S00103846,131,65,42,13,11,0
S00103847,69,36,22,6,2,3
S00103848,103,52,26,21,2,2
S00103849,71,27,30,8,5,1
S00103850,104,50,34,11,6,3
S00103851,98,46,29,17,5,1
S00103852,67,41,21,5,0,0
S00103853,108,47,38,14,6,3
S00103854,112,47,41,11,10,3
S00103855,104,57,33,8,6,0
S00103856,107,62,31,8,5,1
S00103857,130,70,45,10,4,1
S00103858,94,45,20,18,9,2
S00103859,173,80,61,23,4,5
S00103860,129,54,47,20,7,1
S00103861,109,60,22,16,6,5
S00103862,128,82,28,13,4,1
S00103863,102,70,22,7,3,0
S00103864,119,75,35,8,1,0
S00103865,118,51,44,19,3,1
S00103866,108,53,30,17,4,4
S00103867,80,36,22,19,1,2
S00103868,134,71,48,10,3,2
S00103869,101,52,24,15,4,6
S00103870,92,40,28,15,8,1
S00103871,94,37,28,20,8,1
S00103872,120,51,38,20,11,0
S00103873,87,45,26,13,2,1
S00103874,85,42,29,8,6,0
S00103875,108,58,30,13,6,1
S00103876,142,68,40,24,9,1
S00103877,84,30,34,19,1,0
S00103878,169,98,37,25,6,3
S00103879,102,48,31,16,5,2
S00103880,97,47,32,12,6,0
S00103881,98,43,36,14,4,1
S00103882,115,62,37,9,1,6
S00103883,132,60,36,26,7,3
S00103884,107,52,36,12,6,1
S00103885,116,67,34,11,4,0
S00103886,59,33,17,7,2,0
S00103887,67,39,17,9,2,0
S00103888,115,56,31,19,7,2
S00103889,113,64,33,13,1,2
S00103890,78,56,17,4,1,0
S00103891,93,42,30,17,3,1
S00103892,165,114,36,10,5,0
S00103893,144,109,28,4,2,1
S00103894,112,71,38,2,1,0
S00103895,235,174,49,11,1,0
S00103896,104,69,28,4,3,0
S00103897,70,48,13,7,2,0
S00103898,88,66,19,2,1,0
S00103899,85,52,23,8,2,0
S00103900,89,47,35,4,3,0
S00103901,88,49,29,7,3,0
S00103902,134,73,48,10,2,1
S00103903,148,97,33,10,4,4
S00103904,109,62,36,8,2,1
S00103905,169,92,48,24,4,1
S00103906,127,92,28,6,1,0
S00103907,131,74,41,9,7,0
S00103908,111,73,29,4,3,2
S00103909,95,56,26,9,4,0
S00103910,86,44,32,7,2,1
S00103911,90,58,27,5,0,0
S00103912,117,62,41,11,2,1
S00103913,80,52,18,8,2,0
S00103914,106,66,32,7,0,1
S00103915,146,92,44,8,2,0
S00103916,95,52,31,8,3,1
S00103917,73,38,23,10,2,0
S00103918,133,73,47,10,2,1
S00103919,139,76,45,16,2,0
S00103920,67,45,20,2,0,0
S00103921,88,55,23,8,2,0
S00103922,100,68,23,9,0,0
S00103923,88,42,29,9,6,2
S00103924,116,44,37,23,10,2
S00103925,115,54,37,20,2,2
S00103926,95,44,27,20,1,3
S00103927,92,38,36,12,2,4
S00103928,101,43,35,19,4,0
S00103929,109,45,30,16,13,5
S00103930,94,29,40,15,10,0
S00103931,107,56,34,13,3,1
S00103932,84,33,33,10,5,3
S00103933,89,39,33,11,5,1
S00103934,103,52,27,17,5,2
S00103935,101,39,34,13,10,5
S00103936,109,51,31,14,11,2
S00103937,100,50,28,13,6,3
S00103938,82,43,25,8,6,0
S00103939,71,33,20,10,8,0
S00103940,81,31,24,15,6,5
S00103941,124,50,41,28,5,0
S00103942,133,65,45,17,5,1
S00103943,146,51,44,39,10,2
S00103944,95,33,32,18,7,5
S00103945,84,43,28,9,4,0
S00103946,67,22,28,13,2,2
S00103947,147,90,42,12,3,0
S00103948,64,23,21,15,4,1
S00103949,71,26,23,15,6,1
S00103950,78,28,27,15,4,4
S00103951,105,50,34,10,9,2
S00103952,84,37,25,16,5,1
S00103953,113,40,36,32,2,3
S00103954,106,58,29,10,9,0
S00103955,77,24,27,14,10,2
S00103956,55,17,22,10,3,3
S00103957,134,76,34,18,3,3
S00103958,136,45,48,37,4,2
S00103959,76,38,15,10,10,3
S00103960,93,38,23,19,7,6
S00103961,114,71,29,9,4,1
S00103962,82,34,29,13,5,1
S00103963,96,76,18,1,1,0
S00103964,124,69,44,7,4,0
S00103965,104,58,37,7,2,0
S00103966,89,57,21,6,4,1
S00103967,118,83,24,10,1,0
S00103968,61,46,12,3,0,0
S00103969,121,79,29,9,4,0
S00103970,116,67,41,2,4,2
S00103971,60,30,23,6,1,0
S00103972,130,72,40,14,2,2
S00103973,69,45,19,4,1,0
S00103974,156,110,34,11,0,1
S00103975,104,72,22,8,0,2
S00103976,84,34,38,10,1,1
S00103977,180,72,77,21,8,2
S00103978,153,100,38,13,0,2
S00103979,166,61,73,22,8,2
S00103980,94,27,31,21,8,7
S00103981,137,70,40,21,4,2
S00103982,136,82,34,17,2,1
S00103983,144,77,46,14,3,4
S00103984,93,31,24,26,12,0
S00103985,131,56,52,22,1,0
S00103986,133,69,45,14,4,1
S00103987,112,71,31,8,2,0
S00103988,117,57,50,7,2,1
S00103989,96,62,18,12,3,1
S00103990,108,59,26,15,3,5
S00103991,96,52,27,11,3,3
S00103992,80,38,34,5,2,1
S00103993,101,44,32,19,3,3
S00103994,93,50,31,5,4,3
S00103995,117,62,44,9,1,1
S00103996,151,118,29,3,1,0
S00103997,89,65,21,3,0,0
S00103998,89,64,19,3,1,2
S00103999,94,68,20,4,2,0
S00104000,92,56,30,4,1,1
S00104001,58,35,18,4,1,0
S00104002,124,89,30,5,0,0
S00104003,177,133,34,9,0,1
S00104004,86,47,26,11,1,1
S00104005,139,111,22,3,3,0
S00104006,89,47,31,10,1,0
S00104007,105,46,38,16,2,3
S00104008,92,43,36,11,2,0
S00104009,81,24,23,25,5,4
S00104010,164,83,59,17,3,2
S00104011,159,101,44,12,2,0
S00104012,104,57,31,11,4,1
S00104013,98,64,24,6,3,1
S00104014,98,34,38,17,7,2
S00104015,84,42,17,17,4,4
S00104016,97,48,25,16,7,1
S00104017,181,114,48,12,5,2
S00104018,186,114,50,15,6,1
S00104019,128,66,36,17,7,2
S00104020,149,87,42,12,4,4
S00104021,111,52,39,13,5,2
S00104022,110,70,24,13,1,2
S00104023,118,55,39,18,5,1
S00104024,122,64,44,10,3,1
S00104025,168,69,35,36,28,0
S00104026,168,98,56,9,3,2
S00104027,139,78,42,12,5,2
S00104028,59,29,22,4,3,1
S00104029,176,101,56,15,2,2
S00104030,128,63,42,18,4,1
S00104031,102,68,26,7,1,0
S00104032,56,39,12,4,0,1
S00104033,55,35,15,4,1,0
S00104034,144,95,32,13,3,1
S00104035,86,50,28,5,3,0
S00104036,115,78,28,7,2,0
S00104037,106,53,35,11,4,3
S00104038,118,65,39,8,5,1
S00104039,121,64,40,14,1,2
S00104040,117,74,33,6,3,1
S00104041,73,42,24,5,2,0
S00104042,97,51,26,12,7,1
S00104043,64,24,16,21,1,2
S00104044,66,31,18,9,6,2
S00104045,68,42,20,5,1,0
S00104046,167,103,29,28,3,4
S00104047,135,94,34,6,1,0
S00104048,74,57,10,2,3,2
S00104049,114,79,21,11,1,2
S00104050,98,59,26,10,2,1
S00104051,138,99,32,6,0,1
S00104052,104,77,23,3,1,0
S00104053,99,61,28,8,1,1
S00104054,86,41,32,12,0,1
S00104055,140,103,34,3,0,0
S00104056,97,55,32,7,3,0
S00104057,143,90,47,4,2,0
S00104058,60,20,21,18,1,0
S00104059,96,57,23,13,2,1
S00104060,114,60,40,9,5,0
S00104061,137,87,37,11,1,1
S00104062,113,72,27,6,5,3
S00104063,103,50,40,12,1,0
S00104064,101,49,33,10,8,1
S00104065,114,76,33,4,0,1
S00104066,112,43,44,20,4,1
S00104067,156,99,40,14,3,0
S00104068,64,46,14,4,0,0
S00104069,85,50,22,11,2,0
S00104070,117,85,26,4,2,0
S00104071,110,79,22,8,0,1
S00104072,115,68,22,17,6,2
S00104073,131,82,36,7,5,1
S00104074,80,46,22,5,6,1
S00104075,90,55,25,8,0,2
S00104076,109,78,21,6,1,3
S00104077,123,79,32,11,1,0
S00104078,94,64,28,1,1,0
S00104079,81,48,26,6,0,1
S00104080,87,61,20,5,1,0
S00104081,86,52,30,3,0,1
S00104082,69,33,21,13,1,1
S00104083,107,68,23,10,5,1
S00104084,91,55,26,9,1,0
S00104085,125,65,44,13,2,1
S00104086,118,69,36,10,3,0
S00104087,159,60,41,40,16,2
S00104088,116,60,46,10,0,0
S00104089,132,87,36,7,2,0
S00104090,87,43,19,17,7,1
S00104091,110,64,39,5,1,1
S00104092,147,86,40,11,8,2
S00104093,201,144,42,13,1,1
S00104094,180,120,41,13,6,0
S00104095,123,78,35,8,2,0
S00104096,111,53,38,18,2,0
S00104097,74,41,30,3,0,0
S00104098,56,38,17,1,0,0
S00104099,112,76,24,10,2,0
S00104100,128,74,32,20,1,1
S00104101,125,90,24,10,0,1
S00104102,140,83,47,7,3,0
S00104103,139,82,34,10,9,4
S00104104,87,37,24,20,5,1
S00104105,64,35,18,8,2,1
S00104106,83,40,27,8,6,2
S00104107,138,70,49,15,1,3
S00104108,85,35,27,10,6,7
S00104109,65,34,12,10,7,2
S00104110,95,66,20,8,1,0
S00104111,74,29,37,6,1,1
S00104112,103,68,28,6,0,1
S00104113,115,63,30,13,7,2
S00104114,111,70,33,7,0,1
S00104115,76,35,35,4,2,0
S00104116,163,123,32,7,1,0
S00104117,99,67,23,9,0,0
S00104118,96,63,26,5,2,0
S00104119,119,81,31,6,1,0
S00104120,152,115,31,5,1,0
S00104121,88,47,20,13,4,4
S00104122,98,53,32,7,4,2
S00104123,127,60,34,26,7,0
S00104124,166,91,59,12,4,0
S00104125,95,54,27,14,0,0
S00104126,85,50,21,11,2,1
S00104127,74,47,21,6,0,0
S00104128,75,37,25,11,2,0
S00104129,109,70,32,5,2,0
S00104130,60,33,24,2,1,0
S00104131,75,33,17,14,9,2
S00104132,73,40,24,4,3,2
S00104133,80,36,27,8,7,2
S00104134,102,61,21,17,3,0
S00104135,62,27,19,8,8,0
S00104136,96,55,31,7,3,0
S00104137,78,35,22,12,4,5
S00104138,68,39,23,3,2,1
S00104139,88,52,29,4,2,1
S00104140,76,34,28,11,1,2
S00104141,149,79,56,9,4,1
S00104142,60,36,15,6,2,1
S00104143,144,87,40,12,4,1
S00104144,161,103,37,17,4,0
S00104145,121,71,38,10,2,0
S00104146,126,79,39,6,2,0
S00104147,56,24,15,9,4,4
S00104148,102,56,39,4,1,2
S00104149,72,40,17,12,2,1
S00104150,93,52,33,6,2,0
S00104151,147,87,47,8,4,1
S00104152,91,45,27,17,1,1
S00104153,158,82,59,14,3,0
S00104154,113,49,35,23,3,3
S00104155,126,80,32,8,4,2
S00104156,61,38,19,3,1,0
S00104157,83,47,27,3,5,1
S00104158,114,72,28,11,3,0
S00104159,78,39,24,10,4,1
S00104160,128,61,47,12,5,3
S00104161,102,49,33,12,7,1
S00104162,125,72,39,14,0,0
S00104163,92,58,22,8,4,0
S00104164,88,53,25,9,1,0
S00104165,75,33,27,9,4,2
S00104166,149,94,50,3,2,0
S00104167,153,91,46,12,2,2
S00104168,79,55,16,6,2,0
S00104169,112,60,42,6,4,0
S00104170,88,51,30,7,0,0
S00104171,107,24,44,30,6,3
S00104172,61,42,16,2,1,0
S00104173,104,48,26,20,5,5
S00104174,89,59,23,6,1,0
S00104175,54,14,18,20,2,0
S00104176,114,61,41,10,2,0
S00104177,125,84,31,7,3,0
S00104178,112,63,41,8,0,0
S00104179,126,83,36,5,2,0
S00104180,114,68,33,9,3,1
S00104181,98,59,28,8,2,1
S00104182,138,46,46,30,8,8
S00104183,106,46,34,18,5,3
S00104184,108,47,38,14,6,3
S00104185,135,93,27,14,1,0
S00104186,97,57,18,17,2,3
S00104187,68,39,26,3,0,0
S00104188,71,34,27,6,4,0
S00104189,115,47,45,20,2,1
S00104190,116,55,33,21,7,0
S00104191,79,34,29,13,2,1
S00104192,93,42,29,13,6,3
S00104193,98,58,35,4,1,0
S00104194,75,50,15,8,2,0
S00104195,113,76,32,4,1,0
S00104196,82,40,22,16,4,0
S00104197,111,45,34,20,11,1
S00104198,60,22,31,5,1,1
S00104199,98,54,26,14,3,1
S00104200,98,16,31,30,13,8
S00104201,96,23,26,27,16,4
S00104202,82,35,25,14,7,1
S00104203,131,48,21,25,23,14
S00104204,109,43,36,23,4,3
S00104205,101,24,25,30,18,4
S00104206,129,77,38,11,2,1
S00104207,116,71,34,8,3,0
S00104208,78,38,14,16,8,2
S00104209,66,30,28,8,0,0
S00104210,64,41,18,3,0,2
S00104211,161,76,48,19,16,2
S00104212,127,70,39,14,3,1
S00104213,121,71,39,8,2,1
S00104214,118,66,25,19,7,1
S00104215,116,74,34,6,2,0
S00104216,118,52,43,17,5,1
S00104217,61,29,19,11,0,2
S00104218,157,62,45,18,29,3
S00104219,77,37,19,13,3,5
S00104220,113,70,25,16,2,0
S00104221,135,76,34,20,4,1
S00104222,82,38,25,10,6,3
S00104223,116,77,32,6,1,0
S00104224,113,70,30,9,1,3
S00104225,96,59,23,9,5,0
S00104226,124,69,39,14,0,2
S00104227,116,76,29,6,3,2
S00104228,122,73,33,14,2,0
S00104229,117,73,36,6,0,2
S00104230,103,50,37,10,6,0
S00104231,121,58,25,31,7,0
S00104232,172,102,55,13,2,0
S00104233,174,97,63,10,4,0
S00104234,120,51,48,17,1,3
S00104235,96,42,26,18,7,3
S00104236,89,45,32,12,0,0
S00104237,67,43,17,3,3,1
S00104238,97,53,29,10,5,0
S00104239,81,32,24,17,5,3
S00104240,65,39,21,3,2,0
S00104241,80,52,24,1,1,2
S00104242,122,60,47,10,3,2
S00104243,101,56,32,12,1,0
S00104244,58,21,20,14,3,0
S00104245,92,51,29,8,4,0
S00104246,102,55,32,12,2,1
S00104247,57,29,16,9,1,2
S00104248,107,60,35,9,3,0
S00104249,73,34,27,10,2,0
S00104250,86,45,35,4,2,0
S00104251,57,27,20,6,3,1
S00104252,58,32,20,5,1,0
S00104253,80,32,32,12,3,1
S00104254,62,38,13,8,2,1
S00104255,118,54,36,17,7,4
S00104256,88,52,28,4,1,3
S00104257,92,53,25,7,4,3
S00104258,100,35,34,20,9,2
S00104259,66,31,19,9,4,3
S00104260,114,64,33,12,4,1
S00104261,71,37,24,7,3,0
S00104262,116,75,34,6,0,1
S00104263,79,42,25,10,2,0
S00104264,100,47,32,16,5,0
S00104265,131,73,43,9,5,1
S00104266,61,21,27,10,3,0
S00104267,151,78,40,22,9,2
S00104268,114,62,28,15,5,4
S00104269,59,9,18,14,12,6
S00104270,139,58,66,11,2,2
S00104271,84,56,17,9,1,1
S00104272,146,73,43,20,8,2
S00104273,90,29,34,21,4,2
S00104274,84,51,25,3,4,1
S00104275,65,34,24,6,1,0
S00104276,54,22,17,10,4,1
S00104277,128,59,42,19,6,2
S00104278,106,49,41,14,2,0
S00104279,131,80,36,13,2,0
S00104280,128,70,46,9,3,0
S00104281,148,88,45,8,5,2
S00104282,131,93,34,3,1,0
S00104283,132,40,42,35,9,6
S00104284,80,31,35,6,7,1
S00104285,67,5,15,27,15,5
S00104286,138,65,44,21,7,1
S00104287,100,51,27,15,7,0
S00104288,105,62,35,7,1,0
S00104289,65,32,24,5,4,0
S00104290,80,49,17,9,5,0
S00104291,79,50,23,3,2,1
S00104292,77,57,10,8,2,0
S00104293,108,68,34,3,1,2
S00104294,177,103,54,14,5,1
S00104295,109,76,24,6,1,2
S00104296,102,65,28,7,1,1
S00104297,125,94,21,10,0,0
S00104298,113,51,33,20,8,1
S00104299,65,42,19,3,0,1
S00104300,116,79,32,5,0,0
S00104301,123,68,44,7,3,1
S00104302,85,49,28,5,2,1
S00104303,131,96,26,8,1,0
S00104304,106,66,28,11,0,1
S00104305,107,56,36,9,4,2
S00104306,120,83,27,7,3,0
S00104307,86,45,27,10,3,1
S00104308,100,47,44,8,1,0
S00104309,103,56,30,12,3,2
S00104310,123,75,33,13,2,0
S00104311,114,74,30,8,2,0
S00104312,80,57,19,2,2,0
S00104313,75,35,28,9,3,0
S00104314,130,75,45,8,2,0
S00104315,88,28,33,13,12,2
S00104316,125,56,38,16,9,6
S00104317,110,54,26,20,8,2
S00104318,89,52,26,6,4,1
S00104319,58,37,16,4,1,0
S00104320,66,34,20,9,2,1
S00104321,109,73,26,7,3,0
S00104322,79,54,19,5,1,0
S00104323,97,63,28,6,0,0
S00104324,121,85,28,8,0,0
S00104325,135,85,33,12,3,2
S00104326,170,100,54,13,2,1
S00104327,74,46,22,4,2,0
S00104328,71,46,21,4,0,0
S00104329,87,43,33,9,2,0
S00104330,86,59,19,4,3,1
S00104331,102,69,23,9,1,0
S00104332,141,89,41,9,2,0
S00104333,125,77,42,5,0,1
S00104334,115,86,23,5,1,0
S00104335,103,54,32,14,1,2
S00104336,149,98,37,9,5,0
S00104337,169,104,44,14,7,0
S00104338,179,99,58,19,3,0
S00104339,132,81,39,8,1,3
S00104340,69,39,14,10,4,2
S00104341,62,31,16,11,1,3
S00104342,64,44,15,5,0,0
S00104343,100,62,31,4,3,0
S00104344,92,51,32,8,0,1
S00104345,70,24,24,10,9,3
S00104346,75,39,28,8,0,0
S00104347,129,79,32,15,3,0
S00104348,124,69,28,22,4,1
S00104349,106,70,26,6,2,2
S00104350,90,53,26,10,1,0
S00104351,84,59,16,8,1,0
S00104352,75,24,29,15,5,2
S00104353,96,56,30,7,3,0
S00104354,83,54,17,8,3,1
S00104355,155,111,36,7,1,0
S00104356,64,32,23,6,2,1
S00104357,132,83,37,9,3,0
S00104358,74,41,22,9,1,1
S00104359,149,106,36,5,2,0
S00104360,100,68,23,8,1,0
S00104361,83,61,16,4,1,1
S00104362,108,69,23,11,4,1
S00104363,63,34,22,7,0,0
S00104364,87,53,28,5,1,0
S00104365,170,105,56,7,1,1
S00104366,115,52,36,14,10,3
S00104367,73,33,19,12,8,1
S00104368,89,40,24,13,8,4
S00104369,116,84,23,8,0,1
S00104370,94,42,21,23,6,2
S00104371,65,34,18,6,3,4
S00104372,62,42,18,2,0,0
S00104373,85,57,22,6,0,0
S00104374,115,87,22,5,1,0
S00104375,106,70,24,5,6,1
S00104376,103,61,33,5,3,1
S00104377,108,75,28,4,0,1
S00104378,74,49,18,6,1,0
S00104379,111,76,25,5,4,1
S00104380,91,62,26,3,0,0
S00104381,104,71,28,4,1,0
S00104382,69,39,22,8,0,0
S00104383,107,65,28,9,5,0
S00104384,74,42,29,3,0,0
S00104385,67,44,19,4,0,0
S00104386,99,61,23,11,3,1
S00104387,115,74,24,15,1,1
S00104388,95,55,33,3,3,1
S00104389,91,66,20,4,1,0
S00104390,118,83,30,5,0,0
S00104391,93,63,23,5,2,0
S00104392,88,61,24,3,0,0
S00104393,107,75,28,3,0,1
S00104394,63,42,15,6,0,0
S00104395,78,45,27,4,2,0
S00104396,92,49,31,11,0,1
S00104397,104,69,30,5,0,0
S00104398,99,53,37,7,2,0
S00104399,82,38,26,13,5,0
S00104400,71,42,18,7,4,0
S00104401,83,39,36,5,3,0
S00104402,63,12,22,19,6,4
S00104403,118,39,54,15,8,2
S00104404,111,47,39,22,2,1
S00104405,78,43,26,7,2,0
S00104406,122,81,35,5,1,0
S00104407,65,36,22,6,1,0
S00104408,80,42,29,6,2,1
S00104409,81,49,20,6,4,2
S00104410,139,88,31,17,1,2
S00104411,115,57,34,17,6,1
S00104412,78,42,27,7,2,0
S00104413,103,67,27,8,1,0
S00104414,61,26,26,8,1,0
S00104415,52,36,10,6,0,0
S00104416,103,64,26,10,2,1
S00104417,74,39,19,6,9,1
S00104418,85,60,18,5,1,1
S00104419,126,76,43,6,1,0
S00104420,75,43,27,4,1,0
S00104421,93,59,22,10,2,0
S00104422,131,83,36,5,6,1
S00104423,84,38,34,7,3,2
S00104424,88,22,26,27,13,0
S00104425,116,59,36,14,6,1
S00104426,55,35,12,5,3,0
S00104427,58,40,14,4,0,0
S00104428,80,39,32,7,2,0
S00104429,76,28,22,19,4,3
S00104430,78,45,24,8,0,1
S00104431,87,38,33,13,3,0
S00104432,59,22,30,6,1,0
S00104433,90,54,32,0,2,2
S00104434,105,73,28,3,0,1
S00104435,63,29,21,13,0,0
S00104436,106,71,34,1,0,0
S00104437,120,73,44,3,0,0
S00104438,97,55,31,6,5,0
S00104439,63,35,16,10,2,0
S00104440,112,67,27,13,3,2
S00104441,100,55,36,8,1,0
S00104442,70,45,16,6,3,0
S00104443,60,23,29,4,4,0
S00104444,83,51,29,3,0,0
S00104445,114,68,44,1,1,0
S00104446,85,67,16,1,1,0
