house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
N00003857,169,6,18,39,71,16,16,3
N00003858,159,15,22,42,50,5,19,6
N00003859,179,17,30,49,37,25,15,6
N00003860,360,17,54,86,127,44,23,9
N00003861,169,24,13,43,58,6,16,9
N00003862,136,13,8,48,42,4,17,4
N00003863,117,14,43,23,7,7,20,3
N00003864,130,14,19,40,22,13,16,6
N00003865,100,11,27,24,12,9,15,2
N00003866,147,21,18,46,15,12,29,6
N00003867,276,29,51,66,51,31,31,17
N00003868,142,27,18,48,24,7,15,3
N00003869,445,57,74,91,96,43,56,28
N00003870,117,15,36,26,13,9,13,5
N00003871,239,12,20,82,82,18,17,8
N00003872,129,22,33,18,24,13,15,4
N00003873,413,49,76,105,75,45,54,9
N00003877,129,23,14,31,40,3,11,7
N00003880,173,10,27,55,49,13,15,4
N00003881,149,2,12,58,60,6,9,2
N00003882,125,20,15,45,31,3,10,1
N00003883,299,31,42,101,63,16,31,15
N00003884,289,32,66,70,53,17,42,9
N00003885,119,10,11,32,29,11,17,9
N00003886,117,8,23,32,26,10,14,4
N00004110,134,15,25,41,33,7,9,4
N00004111,133,9,10,81,25,2,4,2
N00004112,142,5,6,81,47,1,0,2
N00004113,224,9,16,93,79,7,16,4
N00004114,117,9,17,34,37,10,6,4
N00004115,127,3,9,36,53,16,8,2
N00004116,215,6,17,57,114,10,6,5
N00004117,149,0,7,43,74,12,9,4
N00004118,122,9,16,51,32,7,5,2
N00004119,127,8,15,49,32,13,8,2
N00004120,100,9,24,27,19,14,7,0
N00004121,129,3,10,47,43,15,10,1
N00004122,130,4,10,46,51,7,8,4
N00004123,152,32,16,66,22,4,10,2
N00004124,132,20,18,46,28,11,9,0
N00004125,142,14,24,52,38,4,9,1
N00004126,125,27,19,28,30,9,9,3
N00004127,131,28,12,43,34,3,8,3
N00004128,144,23,17,45,46,3,7,3
N00004129,119,14,4,62,30,2,5,2
N00004130,121,19,16,41,32,4,7,2
N00004131,127,20,15,56,27,4,5,0
N00004132,129,18,10,58,27,4,6,6
N00004133,122,14,11,51,35,7,3,1
N00004134,120,8,14,61,24,3,7,3
N00004135,132,13,17,49,35,5,7,6
N00004136,146,7,4,84,32,5,8,6
N00004137,140,6,15,77,35,2,4,1
N00004138,141,4,28,35,45,15,14,0
N00004139,262,17,33,123,69,8,8,4
N00004140,149,7,12,69,48,7,1,5
N00004141,129,17,28,45,22,6,9,2
N00004142,123,12,17,47,26,15,6,0
N00004143,124,7,17,55,27,9,7,2
N00004144,238,29,43,62,59,24,17,4
N00004145,121,14,13,47,31,9,5,2
N00004146,130,5,15,43,40,19,5,3
N00004147,126,6,14,39,39,17,8,3
N00004148,117,50,24,26,5,4,7,1
N00004149,124,10,13,69,14,6,11,1
N00004150,241,45,46,76,30,18,21,5
N00004151,130,22,17,57,19,4,10,1
N00004152,123,35,22,37,15,7,6,1
N00004153,142,11,12,70,28,10,10,1
N00004154,110,17,14,47,17,3,11,1
N00004155,143,16,44,34,22,13,11,3
N00004156,108,12,26,20,12,19,13,6
N00004157,187,20,15,70,36,26,17,3
N00004158,178,12,26,78,40,13,8,1
N00004159,66,27,7,11,12,7,2,0
N00004160,94,20,21,17,9,11,11,5
N00004161,119,11,24,14,21,35,11,3
N00004162,111,23,35,12,7,21,11,2
N00004163,136,7,11,55,50,5,6,2
N00004164,136,1,14,47,59,8,4,3
N00004165,142,1,20,31,65,13,8,4
N00004166,122,10,37,35,17,8,12,3
N00004167,189,25,58,42,16,28,14,6
N00004168,118,33,37,16,10,13,7,2
N00004169,128,9,18,58,28,7,7,1
N00004170,127,11,30,50,25,7,3,1
N00004171,131,13,0,89,19,2,7,1
N00004172,123,27,18,46,12,7,10,3
N00004173,124,16,26,40,20,8,14,0
N00004174,112,24,9,43,26,3,5,2
N00004175,108,15,12,41,32,2,6,0
N00004176,220,104,9,70,27,1,8,1
N00004177,86,36,15,15,11,2,5,2
N00004178,119,13,14,34,32,11,13,2
N00004179,160,42,20,49,33,6,9,1
N00004180,112,11,11,55,22,5,6,2
N00004181,104,15,10,40,25,4,9,1
N00004182,132,22,10,55,31,2,11,1
N00004183,83,36,32,14,0,0,1,0
N00004184,114,23,8,45,29,5,4,0
N00004185,327,74,28,138,47,11,24,5
N00004186,141,43,10,45,25,6,12,0
N00004187,175,54,25,64,19,3,7,3
N00004188,125,18,25,37,23,13,7,2
N00004189,114,33,14,47,9,4,6,1
N00004190,215,68,14,75,24,14,15,5
N00004191,261,45,44,91,53,12,13,3
N00004192,134,22,22,35,21,11,20,3
N00004193,122,20,21,40,34,2,5,0
N00004194,109,19,10,46,19,4,9,2
N00004195,115,6,25,26,16,20,17,5
N00004196,338,7,37,102,144,26,17,5
N00004197,112,9,34,8,18,28,15,0
N00004198,111,15,33,10,15,26,10,2
N00004199,293,16,46,87,93,27,13,11
N00004200,123,4,10,32,63,6,6,2
N00004201,123,4,25,32,42,5,11,4
N00004202,139,6,25,44,36,15,10,3
N00004203,119,3,20,32,42,9,11,2
N00004204,128,11,16,41,24,19,14,3
N00004205,118,8,22,35,24,18,10,1
N00004206,123,14,28,21,18,33,5,4
N00004207,133,12,22,45,34,9,9,2
N00004208,190,3,48,38,44,38,14,5
N00004209,231,5,34,90,78,9,13,2
N00004210,148,18,32,48,25,15,10,0
N00004211,296,6,67,117,66,23,14,3
N00004212,756,23,158,214,251,63,35,12
N00004213,149,19,26,40,17,27,16,4
N00004214,145,12,58,21,15,22,12,5
N00004215,119,6,16,31,36,17,10,3
N00004216,210,28,55,46,25,37,18,1
N00004217,129,25,29,28,12,25,8,2
N00004218,115,8,23,29,15,27,8,5
N00004219,124,12,14,59,31,3,3,2
N00004220,122,15,15,56,27,2,4,3
N00004221,129,15,12,61,26,7,6,2
N00004222,136,17,10,74,31,1,2,1
N00004223,107,11,16,42,22,9,5,2
N00004224,127,20,13,54,31,5,4,0
N00004225,116,19,12,54,21,1,9,0
N00004226,141,15,22,62,25,5,12,0
N00004227,114,11,10,59,22,2,7,3
N00004228,306,35,38,124,77,11,19,2
N00004229,137,21,21,46,33,5,9,2
N00004230,120,20,6,64,24,2,2,2
N00004231,126,20,8,62,29,1,5,1
N00004232,117,25,9,61,12,2,7,1
N00004233,138,20,18,58,26,1,13,2
N00004234,118,27,8,56,21,0,6,0
N00004235,113,11,7,62,24,1,6,2
N00004236,113,12,9,47,36,4,5,0
N00004237,114,21,10,46,27,4,4,2
N00004238,134,17,20,51,30,4,9,3
N00004239,117,25,11,51,25,1,3,1
N00004240,118,15,11,52,29,2,6,3
N00004241,116,13,16,48,26,4,8,1
N00004242,130,13,11,68,26,2,7,3
N00004243,127,13,27,27,15,25,16,4
N00004244,93,7,41,18,8,13,6,0
N00004245,177,24,48,51,19,10,24,1
N00004246,130,11,23,50,29,8,6,3
N00004247,131,14,13,60,19,5,14,6
N00004248,134,21,46,25,9,18,15,0
N00004249,144,34,38,41,13,4,13,1
N00004250,117,12,38,23,21,13,10,0
N00004251,139,9,62,28,17,8,14,1
N00004252,121,10,13,63,21,1,9,4
N00004253,121,17,8,60,24,1,10,1
N00004254,118,14,12,53,25,3,8,3
N00004255,105,15,19,52,14,0,4,1
N00004256,402,53,58,195,58,9,25,4
N00004257,128,38,19,55,7,0,6,3
N00004258,151,35,29,46,14,11,11,5
N00004259,108,25,24,42,12,0,5,0
N00004260,138,25,6,74,23,2,7,1
N00004261,125,25,37,25,14,5,16,3
N00004262,123,8,40,19,20,7,24,5
N00004263,117,13,47,18,12,5,20,2
N00004264,300,34,121,61,20,23,37,4
N00004265,98,10,25,24,13,5,17,4
N00004266,129,17,18,52,30,5,3,4
N00004267,257,22,70,78,45,11,27,4
N00004268,136,14,30,34,31,8,13,6
N00004269,140,13,39,38,24,8,14,4
N00004270,149,20,34,44,20,11,18,2
N00004271,138,19,37,29,15,18,15,5
N00004272,116,12,31,26,17,8,17,5
N00004273,253,112,55,49,17,4,15,1
N00004274,129,9,34,31,23,12,16,4
N00004275,143,21,48,32,21,10,9,2
N00004276,179,23,29,58,51,5,9,4
N00004277,120,19,8,56,25,2,7,3
N00004278,121,19,23,32,20,11,16,0
N00004279,137,20,21,60,30,2,4,0
N00004280,127,17,26,40,33,1,5,5
N00004281,168,18,20,64,47,5,12,2
N00004282,154,39,68,20,8,11,8,0
N00004283,133,11,19,49,32,11,10,1
N00004284,150,17,15,76,33,5,4,0
N00004285,118,16,9,48,30,2,9,4
N00004286,119,6,18,51,33,3,4,4
N00004287,253,30,45,60,44,35,34,5
N00004288,112,20,39,14,16,10,11,2
N00004289,111,15,32,20,11,17,14,2
N00004290,269,51,66,69,37,12,30,4
N00004291,164,15,43,49,37,8,11,1
N00004292,91,11,26,15,16,11,9,3
N00004293,134,25,46,31,14,7,10,1
N00004294,229,1,15,50,140,17,3,3
N00004295,130,30,8,66,17,2,6,1
N00004296,136,30,13,47,28,9,9,0
N00004297,147,19,31,48,23,4,18,4
N00004298,134,9,6,64,43,3,7,2
N00004299,196,24,31,79,41,9,12,0
N00004300,110,43,15,41,3,2,6,0
N00004301,150,19,17,64,40,5,4,1
N00004302,173,24,20,75,38,6,7,3
N00004303,103,5,16,48,27,4,1,2
N00004304,121,8,13,66,26,1,5,2
N00004305,103,11,6,46,24,5,7,4
N00004306,207,18,79,49,25,10,23,3
N00004307,132,17,46,26,14,16,13,0
N00004308,119,18,28,38,22,9,2,2
N00004309,118,26,11,56,10,5,9,1
N00004310,107,16,10,43,20,6,11,1
N00004311,122,19,38,27,14,15,8,1
N00004312,123,15,15,41,31,5,12,4
N00004313,118,3,46,29,19,10,8,3
N00004314,304,24,101,89,46,15,27,2
N00004315,110,19,19,18,20,21,12,1
N00004316,115,6,22,37,32,8,9,1
N00004317,127,13,26,33,25,15,14,1
N00004318,107,15,14,36,24,7,10,1
N00004319,127,8,33,34,29,8,14,1
N00004320,198,28,72,42,24,12,18,2
N00004321,255,39,10,126,52,8,14,6
N00004322,136,16,13,63,25,8,10,1
N00004323,149,11,20,55,36,12,10,5
N00004324,131,36,28,43,17,4,2,1
N00004325,127,29,15,42,21,8,11,1
N00004326,136,22,20,56,22,7,7,2
N00004327,131,23,22,53,19,6,7,1
N00004328,119,18,7,52,27,7,6,2
N00004329,117,10,25,25,18,18,21,0
N00004330,115,8,14,42,24,10,15,2
N00004331,126,15,19,31,33,9,16,3
N00004332,133,29,18,43,28,5,8,2
N00004333,133,21,39,33,11,15,12,2
N00004334,111,23,28,19,17,9,11,4
N00004335,126,24,54,18,9,10,11,0
N00004336,122,7,21,28,26,22,14,4
N00004337,113,31,20,18,20,11,11,2
