ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00094557,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0
S00094558,116,113,0,1,0,0,0,0,0,1,1,113,1,0,1,1
S00094559,121,119,0,0,0,0,0,0,2,0,0,119,0,2,0,0
S00094560,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00094561,159,159,0,0,0,0,0,0,0,0,0,159,0,0,0,0
S00094562,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00094563,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00094564,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00094118,88,87,0,1,0,0,0,0,0,0,0,87,0,0,1,0
S00094123,177,174,0,1,0,0,0,0,1,1,0,174,1,1,1,0
S00094592,95,93,0,2,0,0,0,0,0,0,0,93,0,0,2,0
S00094593,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00094800,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00094801,61,60,0,0,0,0,0,0,0,1,0,60,1,0,0,0
S00094115,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094116,96,92,0,3,0,0,0,0,1,0,0,92,0,1,3,0
S00094117,113,111,0,1,0,0,0,0,0,1,0,111,1,0,1,0
S00094594,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094724,134,134,0,0,0,0,0,0,0,0,0,134,0,0,0,0
S00094508,148,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0
S00094509,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00094510,115,114,0,0,0,0,0,1,0,0,0,114,0,1,0,0
S00094511,55,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0
S00094512,127,126,0,1,0,0,0,0,0,0,0,126,0,0,1,0
S00094514,143,142,0,0,0,0,0,0,1,0,0,142,0,1,0,0
S00094661,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094079,129,125,0,0,2,0,0,0,0,0,2,125,0,2,0,2
S00094791,127,126,0,1,0,0,0,0,0,0,0,126,0,0,1,0
S00094792,212,208,0,0,0,0,4,0,0,0,0,208,0,4,0,0
S00094794,206,205,0,0,0,0,0,0,0,1,0,205,1,0,0,0
S00094795,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00094517,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00094519,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00094520,157,155,1,1,0,0,0,0,0,0,0,156,0,0,1,0
S00094526,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00094790,100,97,0,0,0,0,0,0,0,3,0,97,3,0,0,0
S00094793,166,159,2,2,1,0,0,0,2,0,0,161,0,3,2,0
S00094530,113,110,0,1,0,0,0,2,0,0,0,110,0,2,1,0
S00094531,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
