ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00103497,99,79,0,0,9,0,4,4,0,0,3,79,0,17,0,3
S00103498,115,96,0,0,3,1,0,5,1,9,0,96,9,10,0,0
S00103499,154,143,1,5,1,1,0,1,1,0,1,144,0,4,5,1
S00103500,131,115,0,3,3,0,0,3,0,6,1,115,6,6,3,1
S00103501,115,98,0,3,2,0,0,8,3,1,0,98,1,13,3,0
S00103502,105,94,0,1,4,0,0,0,1,5,0,94,5,5,1,0
S00103503,102,97,0,0,5,0,0,0,0,0,0,97,0,5,0,0
S00103504,165,155,1,0,1,0,0,3,1,4,0,156,4,5,0,0
S00103505,140,127,1,2,4,0,0,0,2,1,3,128,1,6,2,3
S00103506,119,103,0,4,3,0,0,5,2,0,2,103,0,10,4,2
S00103507,96,83,0,3,1,0,0,6,0,0,3,83,0,7,3,3
S00103508,80,57,0,2,0,8,0,13,0,0,0,57,0,21,2,0
S00103509,89,55,2,2,6,0,0,15,2,0,7,57,0,23,2,7
S00103510,131,68,2,8,2,5,0,28,11,1,6,70,1,46,8,6
S00103511,97,93,0,0,0,0,0,0,0,4,0,93,4,0,0,0
S00103512,163,149,0,2,0,0,0,0,5,6,1,149,6,5,2,1
S00103513,123,111,0,2,0,0,0,8,2,0,0,111,0,10,2,0
S00103514,50,44,0,0,3,0,0,0,3,0,0,44,0,6,0,0
S00103515,131,118,0,3,4,0,1,2,2,0,1,118,0,9,3,1
S00103516,92,70,1,0,0,4,0,0,15,2,0,71,2,19,0,0
S00103517,69,65,0,1,1,0,0,0,1,0,1,65,0,2,1,1
S00103518,89,81,0,0,2,0,0,2,1,3,0,81,3,5,0,0
S00103519,172,160,0,2,0,0,0,3,4,2,1,160,2,7,2,1
S00103520,68,57,0,0,1,0,0,4,4,0,2,57,0,9,0,2
S00103521,81,79,0,1,0,0,0,0,0,0,1,79,0,0,1,1
S00103522,81,74,0,0,2,0,0,0,0,4,1,74,4,2,0,1
S00103523,133,127,0,0,4,0,0,0,1,1,0,127,1,5,0,0
S00103524,480,378,0,17,7,0,0,56,18,3,1,378,3,81,17,1
S00103525,183,160,0,1,2,2,1,11,4,2,0,160,2,20,1,0
S00103526,142,133,0,0,7,0,0,0,2,0,0,133,0,9,0,0
S00103527,160,145,0,3,4,7,0,0,0,1,0,145,1,11,3,0
S00103528,66,62,0,1,0,0,0,2,1,0,0,62,0,3,1,0
S00103529,59,58,0,0,0,0,0,0,0,1,0,58,1,0,0,0
S00103530,95,90,0,0,0,4,0,0,1,0,0,90,0,5,0,0
S00103531,70,65,0,4,0,0,0,0,0,1,0,65,1,0,4,0
S00103532,59,58,0,0,0,0,0,1,0,0,0,58,0,1,0,0
S00103533,80,76,0,1,1,0,0,0,1,0,1,76,0,2,1,1
S00103534,121,113,0,0,6,0,0,0,1,1,0,113,1,7,0,0
S00103535,97,88,0,3,2,0,0,0,3,1,0,88,1,5,3,0
S00103536,93,90,0,2,0,0,0,0,0,1,0,90,1,0,2,0
S00103537,102,99,0,2,0,1,0,0,0,0,0,99,0,1,2,0
S00103538,96,91,0,2,2,1,0,0,0,0,0,91,0,3,2,0
S00103539,94,92,0,0,2,0,0,0,0,0,0,92,0,2,0,0
S00103540,89,87,0,2,0,0,0,0,0,0,0,87,0,0,2,0
S00103541,118,114,0,3,0,0,0,1,0,0,0,114,0,1,3,0
S00103542,117,114,0,0,0,0,0,2,1,0,0,114,0,3,0,0
S00103543,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00103544,114,102,0,7,1,4,0,0,0,0,0,102,0,5,7,0
S00103545,83,80,0,0,0,0,0,0,2,1,0,80,1,2,0,0
S00103546,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00103547,87,82,0,2,0,1,0,1,0,0,1,82,0,2,2,1
S00103548,111,105,0,3,2,0,0,1,0,0,0,105,0,3,3,0
S00103549,96,92,0,3,0,0,0,1,0,0,0,92,0,1,3,0
S00103550,112,105,0,3,0,1,0,0,2,1,0,105,1,3,3,0
S00103551,106,99,0,3,0,1,0,0,3,0,0,99,0,4,3,0
S00103552,94,90,0,2,0,0,0,0,0,2,0,90,2,0,2,0
S00103553,59,57,0,1,0,0,1,0,0,0,0,57,0,1,1,0
S00103554,58,52,0,2,1,1,1,0,0,1,0,52,1,3,2,0
S00103555,95,91,0,2,2,0,0,0,0,0,0,91,0,2,2,0
S00103556,89,80,0,2,1,2,0,2,0,0,2,80,0,5,2,2
S00103557,139,127,0,2,2,6,0,2,0,0,0,127,0,10,2,0
S00103558,124,119,0,0,0,1,0,2,2,0,0,119,0,5,0,0
S00103559,85,81,0,0,4,0,0,0,0,0,0,81,0,4,0,0
S00103560,85,78,0,0,0,1,0,4,1,0,1,78,0,6,0,1
S00103561,62,60,0,1,0,1,0,0,0,0,0,60,0,1,1,0
S00103562,69,66,0,0,0,2,0,0,0,1,0,66,1,2,0,0
S00103563,87,85,0,0,1,0,0,0,0,1,0,85,1,1,0,0
S00103564,80,74,0,1,2,0,0,0,3,0,0,74,0,5,1,0
S00103565,87,85,1,0,0,0,0,0,0,0,1,86,0,0,0,1
S00103566,69,67,0,1,0,0,0,0,1,0,0,67,0,1,1,0
S00103567,84,75,0,3,0,6,0,0,0,0,0,75,0,6,3,0
S00103568,69,66,0,1,0,0,0,0,1,1,0,66,1,1,1,0
S00103569,63,59,0,0,0,3,0,1,0,0,0,59,0,4,0,0
S00103570,86,83,0,0,0,0,2,0,0,1,0,83,1,2,0,0
S00103571,76,75,0,0,0,0,0,0,0,1,0,75,1,0,0,0
S00103572,167,159,0,1,0,0,0,3,1,3,0,159,3,4,1,0
S00103573,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00103574,161,152,0,3,0,0,0,4,0,0,2,152,0,4,3,2
S00103575,113,93,0,0,4,3,4,0,0,5,4,93,5,11,0,4
S00103576,117,113,0,0,0,0,0,0,4,0,0,113,0,4,0,0
S00103577,107,77,0,1,14,7,0,0,7,0,1,77,0,28,1,1
S00103578,100,93,0,0,3,0,0,4,0,0,0,93,0,7,0,0
S00103579,131,129,0,0,0,0,0,1,1,0,0,129,0,2,0,0
S00103580,94,91,0,1,0,0,0,2,0,0,0,91,0,2,1,0
S00103581,120,118,0,0,2,0,0,0,0,0,0,118,0,2,0,0
S00103582,190,184,0,0,0,0,0,0,4,1,1,184,1,4,0,1
S00103583,139,138,0,1,0,0,0,0,0,0,0,138,0,0,1,0
S00103584,162,153,0,2,0,0,0,0,0,2,5,153,2,0,2,5
S00103585,151,146,0,0,0,0,0,3,0,2,0,146,2,3,0,0
S00103586,150,143,0,1,1,0,0,4,0,1,0,143,1,5,1,0
S00103587,154,144,0,1,4,0,0,0,0,5,0,144,5,4,1,0
S00103588,123,115,0,0,2,2,0,3,0,1,0,115,1,7,0,0
S00103589,132,115,1,3,8,1,0,3,0,1,0,116,1,12,3,0
S00103590,128,114,0,0,0,7,0,0,4,3,0,114,3,11,0,0
S00103591,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00103592,108,102,0,2,0,0,1,0,2,1,0,102,1,3,2,0
S00103593,100,90,0,0,0,8,0,2,0,0,0,90,0,10,0,0
S00103594,118,110,0,1,4,1,0,0,2,0,0,110,0,7,1,0
S00103595,120,108,0,2,0,7,0,0,1,1,1,108,1,8,2,1
S00103596,114,110,0,0,3,0,0,0,0,1,0,110,1,3,0,0
S00103597,116,109,0,0,1,5,0,0,0,0,1,109,0,6,0,1
S00103598,100,98,0,0,0,0,0,0,2,0,0,98,0,2,0,0
S00103599,82,81,0,0,0,0,0,0,1,0,0,81,0,1,0,0
S00103600,115,102,0,2,0,0,4,0,0,1,6,102,1,4,2,6
S00103601,99,97,0,2,0,0,0,0,0,0,0,97,0,0,2,0
S00103602,104,98,1,0,3,2,0,0,0,0,0,99,0,5,0,0
S00103603,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00103604,67,63,0,0,0,0,0,0,4,0,0,63,0,4,0,0
S00103605,91,82,0,0,7,0,0,0,1,1,0,82,1,8,0,0
S00103606,92,75,0,0,7,4,0,2,4,0,0,75,0,17,0,0
S00103607,103,99,0,0,0,3,0,1,0,0,0,99,0,4,0,0
S00103608,106,102,0,0,0,0,0,0,0,0,4,102,0,0,0,4
S00103609,149,125,0,1,11,8,2,0,2,0,0,125,0,23,1,0
S00103610,70,68,0,0,0,0,0,0,1,1,0,68,1,1,0,0
S00103611,95,87,0,0,5,0,0,1,0,2,0,87,2,6,0,0
S00103612,110,87,0,2,2,1,0,12,0,6,0,87,6,15,2,0
S00103613,92,80,0,2,6,0,0,3,0,0,1,80,0,9,2,1
S00103614,80,76,0,0,0,0,0,4,0,0,0,76,0,4,0,0
S00103615,157,128,0,2,0,4,0,7,0,13,3,128,13,11,2,3
S00103616,86,72,0,1,1,3,0,0,4,2,3,72,2,8,1,3
S00103617,106,102,0,0,4,0,0,0,0,0,0,102,0,4,0,0
S00103618,123,121,0,0,0,0,0,2,0,0,0,121,0,2,0,0
S00103619,105,91,0,0,0,0,0,4,0,4,6,91,4,4,0,6
S00103620,118,106,0,1,0,1,0,2,0,4,4,106,4,3,1,4
S00103621,133,117,0,1,1,0,0,1,6,0,7,117,0,8,1,7
S00103622,55,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0
S00103623,159,142,0,0,0,9,0,3,0,4,1,142,4,12,0,1
S00103624,109,107,0,0,0,0,0,0,0,1,1,107,1,0,0,1
S00103625,119,118,0,1,0,0,0,0,0,0,0,118,0,0,1,0
S00103626,85,81,0,0,4,0,0,0,0,0,0,81,0,4,0,0
S00103627,135,129,0,0,0,6,0,0,0,0,0,129,0,6,0,0
S00103628,64,52,0,4,0,0,0,1,0,7,0,52,7,1,4,0
S00103629,99,90,0,2,0,4,0,3,0,0,0,90,0,7,2,0
S00103630,116,114,0,0,0,0,0,1,0,0,1,114,0,1,0,1
S00103631,103,88,0,1,4,0,0,2,8,0,0,88,0,14,1,0
S00103632,124,113,0,0,0,6,1,2,0,2,0,113,2,9,0,0
S00103633,148,142,0,0,0,4,0,1,1,0,0,142,0,6,0,0
S00103634,91,82,0,0,0,0,0,5,4,0,0,82,0,9,0,0
S00103635,93,92,0,0,0,0,0,0,0,1,0,92,1,0,0,0
S00103636,119,116,0,0,0,0,0,2,1,0,0,116,0,3,0,0
S00103637,83,81,0,0,0,0,0,2,0,0,0,81,0,2,0,0
S00103638,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00103639,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00103640,81,73,0,2,1,0,0,0,2,0,3,73,0,3,2,3
S00103641,158,144,0,2,3,5,0,1,1,0,2,144,0,10,2,2
S00103642,80,69,0,0,0,4,0,4,0,3,0,69,3,8,0,0
S00103643,109,99,0,0,0,5,0,0,0,0,5,99,0,5,0,5
S00103644,88,62,1,4,7,0,3,4,0,0,7,63,0,14,4,7
S00103645,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0
S00103646,130,121,0,3,0,0,4,0,0,2,0,121,2,4,3,0
S00103647,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00103648,62,52,0,0,0,6,0,0,3,1,0,52,1,9,0,0
S00103649,208,197,0,0,5,1,0,2,2,1,0,197,1,10,0,0
S00103650,132,131,0,0,0,1,0,0,0,0,0,131,0,1,0,0
S00103651,98,93,0,2,0,0,0,1,0,2,0,93,2,1,2,0
S00103652,117,116,0,0,0,1,0,0,0,0,0,116,0,1,0,0
S00103653,114,113,0,1,0,0,0,0,0,0,0,113,0,0,1,0
S00103654,105,99,0,0,0,0,0,4,2,0,0,99,0,6,0,0
S00103655,164,163,0,0,0,0,0,1,0,0,0,163,0,1,0,0
S00103656,155,150,0,2,0,0,0,1,1,0,1,150,0,2,2,1
S00103657,151,147,0,0,0,0,0,4,0,0,0,147,0,4,0,0
S00103658,82,79,0,0,0,1,0,0,2,0,0,79,0,3,0,0
S00103659,122,115,0,0,0,7,0,0,0,0,0,115,0,7,0,0
S00103660,111,107,0,0,0,0,0,4,0,0,0,107,0,4,0,0
S00103661,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00103662,93,92,0,0,0,0,0,1,0,0,0,92,0,1,0,0
S00103663,130,124,0,1,5,0,0,0,0,0,0,124,0,5,1,0
S00103664,118,111,0,0,3,0,0,3,0,0,1,111,0,6,0,1
S00103665,113,112,0,0,1,0,0,0,0,0,0,112,0,1,0,0
S00103666,87,82,0,0,0,2,0,2,0,0,1,82,0,4,0,1
S00103667,109,89,0,3,0,5,0,3,7,2,0,89,2,15,3,0
S00103668,119,113,0,0,5,0,0,1,0,0,0,113,0,6,0,0
S00103669,143,138,0,0,4,0,0,0,0,1,0,138,1,4,0,0
S00103670,108,105,0,0,1,0,0,0,0,0,2,105,0,1,0,2
S00103671,135,121,1,4,0,4,0,0,5,0,0,122,0,9,4,0
S00103672,117,111,0,0,1,1,3,0,0,1,0,111,1,5,0,0
S00103673,124,123,0,1,0,0,0,0,0,0,0,123,0,0,1,0
S00103674,114,110,0,2,1,0,0,1,0,0,0,110,0,2,2,0
S00103675,171,167,0,0,0,0,2,0,0,0,2,167,0,2,0,2
S00103676,60,58,0,0,0,0,0,1,1,0,0,58,0,2,0,0
S00103677,108,107,0,0,0,1,0,0,0,0,0,107,0,1,0,0
S00103678,138,125,0,5,0,5,1,1,0,0,1,125,0,7,5,1
S00103679,120,108,0,4,4,0,0,0,2,0,2,108,0,6,4,2
S00103680,121,107,0,0,11,3,0,0,0,0,0,107,0,14,0,0
S00103681,58,54,0,4,0,0,0,0,0,0,0,54,0,0,4,0
S00103682,70,63,1,1,3,0,0,1,0,1,0,64,1,4,1,0
S00103683,69,65,0,0,0,0,0,2,0,0,2,65,0,2,0,2
S00103684,80,76,0,0,2,0,0,1,0,1,0,76,1,3,0,0
S00103685,82,73,0,4,2,0,0,0,3,0,0,73,0,5,4,0
S00103686,62,60,0,1,1,0,0,0,0,0,0,60,0,1,1,0
S00103687,88,87,0,0,0,0,0,0,0,1,0,87,1,0,0,0
S00103688,96,92,0,0,1,0,0,1,0,2,0,92,2,2,0,0
S00103689,79,76,0,1,0,0,0,0,1,1,0,76,1,1,1,0
S00103690,82,76,0,1,1,0,0,0,3,0,1,76,0,4,1,1
S00103691,108,104,0,0,0,0,0,0,1,2,1,104,2,1,0,1
S00103692,200,170,1,4,0,13,0,5,3,4,0,171,4,21,4,0
S00103693,96,86,0,4,2,0,0,0,1,2,1,86,2,3,4,1
S00103694,235,194,0,2,0,7,3,17,0,7,5,194,7,27,2,5
S00103695,100,92,0,1,0,0,0,1,1,2,3,92,2,2,1,3
S00103696,168,132,0,1,1,10,5,3,0,16,0,132,16,19,1,0
S00103697,108,105,0,1,0,0,0,0,0,2,0,105,2,0,1,0
S00103698,115,108,0,0,0,4,0,0,0,2,1,108,2,4,0,1
S00103699,183,178,0,2,0,0,0,0,0,3,0,178,3,0,2,0
S00103700,118,94,0,1,5,2,0,3,0,10,3,94,10,10,1,3
S00103701,141,129,0,2,0,2,0,0,0,8,0,129,8,2,2,0
S00103702,77,76,0,1,0,0,0,0,0,0,0,76,0,0,1,0
S00103703,264,208,0,4,0,19,4,25,1,1,2,208,1,49,4,2
S00103704,162,143,0,0,0,2,0,1,0,16,0,143,16,3,0,0
S00103705,107,93,0,4,0,0,0,0,0,7,3,93,7,0,4,3
S00103706,120,109,0,0,0,1,0,0,0,10,0,109,10,1,0,0
S00103707,108,99,0,2,1,2,0,0,0,4,0,99,4,3,2,0
S00103708,76,64,0,5,2,0,0,0,1,4,0,64,4,3,5,0
S00103709,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00103710,90,74,0,0,0,0,0,1,9,5,1,74,5,10,0,1
S00103711,87,79,0,1,0,0,0,0,4,1,2,79,1,4,1,2
S00103712,91,87,0,0,0,0,0,0,4,0,0,87,0,4,0,0
S00103713,74,70,0,0,0,0,0,0,3,1,0,70,1,3,0,0
S00103714,53,51,0,0,0,0,0,0,0,2,0,51,2,0,0,0
S00103715,121,117,0,0,0,0,0,0,0,4,0,117,4,0,0,0
S00103716,100,95,0,0,2,0,0,2,0,0,1,95,0,4,0,1
S00103717,101,97,0,0,0,0,2,1,0,1,0,97,1,3,0,0
S00103718,77,74,0,1,0,0,0,0,0,2,0,74,2,0,1,0
S00103719,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00103720,53,50,0,0,0,0,0,0,0,3,0,50,3,0,0,0
S00103721,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00103722,91,72,1,2,0,0,2,4,1,8,1,73,8,7,2,1
S00103723,103,99,0,0,0,0,0,0,0,3,1,99,3,0,0,1
S00103724,120,104,0,2,1,3,0,4,1,5,0,104,5,9,2,0
S00103725,96,90,0,1,0,1,0,0,2,2,0,90,2,3,1,0
S00103726,98,89,0,1,2,0,0,0,0,6,0,89,6,2,1,0
S00103727,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00103728,107,103,0,0,1,0,0,2,0,1,0,103,1,3,0,0
S00103729,151,144,0,2,1,0,0,3,0,0,1,144,0,4,2,1
S00103730,141,127,0,1,0,7,0,0,0,6,0,127,6,7,1,0
S00103731,170,151,0,1,1,0,0,1,2,12,2,151,12,4,1,2
S00103732,105,95,0,3,0,1,2,0,0,2,2,95,2,3,3,2
S00103733,128,120,0,1,0,1,0,6,0,0,0,120,0,7,1,0
S00103734,104,94,0,0,0,0,0,10,0,0,0,94,0,10,0,0
S00103735,140,104,0,3,0,0,1,2,0,30,0,104,30,3,3,0
S00103736,68,60,0,0,0,3,0,2,3,0,0,60,0,8,0,0
S00103737,82,61,0,2,5,0,0,5,6,3,0,61,3,16,2,0
S00103738,97,87,0,1,0,1,0,1,0,6,1,87,6,2,1,1
S00103739,136,127,0,4,1,0,2,0,1,0,1,127,0,4,4,1
S00103740,126,106,0,1,0,0,3,3,0,13,0,106,13,6,1,0
S00103741,94,90,0,0,0,0,0,0,2,2,0,90,2,2,0,0
S00103742,118,117,0,0,0,0,0,0,0,1,0,117,1,0,0,0
S00103743,61,57,0,0,0,1,0,3,0,0,0,57,0,4,0,0
S00103744,132,128,0,0,0,0,0,4,0,0,0,128,0,4,0,0
S00103745,111,109,0,0,0,0,0,0,0,2,0,109,2,0,0,0
S00103746,109,103,0,2,0,0,0,0,4,0,0,103,0,4,2,0
S00103747,87,83,0,0,1,0,3,0,0,0,0,83,0,4,0,0
S00103748,121,94,0,0,2,0,4,10,0,11,0,94,11,16,0,0
S00103749,78,71,0,0,0,0,0,1,5,1,0,71,1,6,0,0
S00103750,175,167,0,1,1,0,0,2,3,1,0,167,1,6,1,0
S00103751,143,101,0,2,2,2,4,18,8,5,1,101,5,34,2,1
S00103752,87,67,0,0,0,0,0,8,0,12,0,67,12,8,0,0
S00103753,76,72,0,2,0,0,0,0,0,2,0,72,2,0,2,0
S00103754,182,127,0,3,1,0,2,22,9,17,1,127,17,34,3,1
S00103755,190,135,0,0,0,5,1,35,5,8,1,135,8,46,0,1
S00103756,136,130,0,2,0,0,0,0,0,4,0,130,4,0,2,0
S00103757,181,160,0,2,0,0,0,0,0,13,6,160,13,0,2,6
S00103758,136,93,0,2,0,0,1,17,0,23,0,93,23,18,2,0
S00103759,111,92,0,0,1,0,0,5,3,5,5,92,5,9,0,5
S00103760,112,92,0,5,4,5,0,0,0,5,1,92,5,9,5,1
S00103761,149,116,0,6,5,0,0,4,1,16,1,116,16,10,6,1
S00103762,154,144,0,3,0,0,4,0,0,3,0,144,3,4,3,0
S00103763,127,114,0,1,0,0,0,1,0,11,0,114,11,1,1,0
S00103764,72,70,1,0,0,0,0,0,0,0,1,71,0,0,0,1
S00103765,112,107,0,0,0,0,0,5,0,0,0,107,0,5,0,0
S00103766,164,132,0,0,2,0,0,11,3,12,4,132,12,16,0,4
S00103767,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00103768,52,46,0,2,0,0,0,2,2,0,0,46,0,4,2,0
S00103769,149,142,0,1,0,0,0,5,1,0,0,142,0,6,1,0
S00103770,98,95,0,1,0,0,0,0,0,2,0,95,2,0,1,0
S00103771,124,120,0,1,0,0,0,0,1,2,0,120,2,1,1,0
S00103772,87,75,0,0,2,0,9,0,0,1,0,75,1,11,0,0
S00103773,106,98,0,0,0,1,0,5,0,2,0,98,2,6,0,0
S00103774,131,125,0,0,0,0,5,0,0,1,0,125,1,5,0,0
S00103775,130,129,0,0,0,0,0,0,1,0,0,129,0,1,0,0
S00103776,145,142,0,0,0,0,0,3,0,0,0,142,0,3,0,0
S00103777,127,125,0,0,2,0,0,0,0,0,0,125,0,2,0,0
S00103778,147,131,0,1,8,0,0,4,0,3,0,131,3,12,1,0
S00103779,90,88,0,0,0,0,0,1,0,1,0,88,1,1,0,0
S00103780,86,82,0,0,4,0,0,0,0,0,0,82,0,4,0,0
S00103781,121,119,0,0,0,0,0,2,0,0,0,119,0,2,0,0
S00103782,125,122,0,0,0,0,0,2,1,0,0,122,0,3,0,0
S00103783,95,91,0,0,0,0,0,4,0,0,0,91,0,4,0,0
S00103784,130,127,0,0,0,0,0,0,0,0,3,127,0,0,0,3
S00103785,121,116,0,1,3,0,1,0,0,0,0,116,0,4,1,0
S00103786,137,127,0,2,0,5,0,2,1,0,0,127,0,8,2,0
S00103787,111,110,0,0,0,0,0,0,1,0,0,110,0,1,0,0
S00103788,146,137,0,2,2,0,0,3,1,0,1,137,0,6,2,1
S00103789,109,105,0,0,0,4,0,0,0,0,0,105,0,4,0,0
S00103790,142,125,0,0,1,0,3,4,7,0,2,125,0,15,0,2
S00103791,151,145,0,1,0,0,0,4,0,0,1,145,0,4,1,1
S00103792,131,130,0,0,0,0,0,0,0,0,1,130,0,0,0,1
S00103793,136,129,0,0,3,1,0,3,0,0,0,129,0,7,0,0
S00103794,93,83,0,0,1,1,0,8,0,0,0,83,0,10,0,0
S00103795,177,177,0,0,0,0,0,0,0,0,0,177,0,0,0,0
S00103796,176,169,0,0,1,0,0,0,3,3,0,169,3,4,0,0
S00103797,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00103798,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00103799,129,127,1,0,0,0,0,0,0,1,0,128,1,0,0,0
S00103800,119,114,0,0,1,0,0,1,2,0,1,114,0,4,0,1
S00103801,114,109,0,0,0,5,0,0,0,0,0,109,0,5,0,0
S00103802,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00103803,122,110,7,3,0,0,0,0,0,1,1,117,1,0,3,1
S00103804,143,127,0,0,5,6,0,2,2,1,0,127,1,15,0,0
S00103805,159,147,0,0,7,0,0,0,0,4,1,147,4,7,0,1
S00103806,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00103807,140,134,0,3,0,0,0,2,1,0,0,134,0,3,3,0
S00103808,140,131,0,0,2,3,0,4,0,0,0,131,0,9,0,0
S00103809,177,170,0,0,4,0,0,3,0,0,0,170,0,7,0,0
S00103810,163,146,0,3,0,0,0,10,0,4,0,146,4,10,3,0
S00103811,154,150,0,2,0,0,0,1,0,0,1,150,0,1,2,1
S00103812,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00103813,61,56,0,3,0,0,0,0,2,0,0,56,0,2,3,0
S00103814,140,139,0,1,0,0,0,0,0,0,0,139,0,0,1,0
S00103815,86,83,0,0,0,0,0,0,2,0,1,83,0,2,0,1
S00103816,110,107,0,0,0,0,3,0,0,0,0,107,0,3,0,0
S00103817,127,112,0,0,4,10,0,0,1,0,0,112,0,15,0,0
S00103818,91,87,0,0,0,4,0,0,0,0,0,87,0,4,0,0
S00103819,173,156,0,4,9,0,0,0,4,0,0,156,0,13,4,0
S00103820,139,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0
S00103821,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00103822,158,158,0,0,0,0,0,0,0,0,0,158,0,0,0,0
S00103823,97,95,0,1,0,0,0,0,0,1,0,95,1,0,1,0
S00103824,117,111,0,0,1,0,0,4,0,1,0,111,1,5,0,0
S00103825,133,123,0,1,5,0,4,0,0,0,0,123,0,9,1,0
S00103826,140,133,0,4,0,0,1,0,0,0,2,133,0,1,4,2
S00103827,149,147,0,0,0,0,0,2,0,0,0,147,0,2,0,0
S00103828,188,174,0,0,3,6,0,3,1,1,0,174,1,13,0,0
S00103829,163,145,0,0,1,11,0,0,5,0,1,145,0,17,0,1
S00103830,103,100,0,0,0,3,0,0,0,0,0,100,0,3,0,0
S00103831,170,166,0,2,0,0,0,0,1,1,0,166,1,1,2,0
S00103832,155,138,0,1,2,7,0,0,3,0,4,138,0,12,1,4
S00103833,118,113,0,0,2,0,0,3,0,0,0,113,0,5,0,0
S00103834,61,60,0,0,1,0,0,0,0,0,0,60,0,1,0,0
S00103835,104,103,0,0,0,1,0,0,0,0,0,103,0,1,0,0
S00103836,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00103837,148,139,0,0,7,0,0,1,1,0,0,139,0,9,0,0
S00103838,143,132,0,2,5,1,0,3,0,0,0,132,0,9,2,0
S00103839,222,216,0,0,0,0,0,3,2,1,0,216,1,5,0,0
S00103840,99,97,0,1,0,0,0,0,1,0,0,97,0,1,1,0
S00103841,91,90,0,0,0,0,0,0,0,1,0,90,1,0,0,0
S00103842,69,65,0,0,2,0,2,0,0,0,0,65,0,4,0,0
S00103843,136,113,0,2,4,10,4,0,0,1,2,113,1,18,2,2
S00103844,87,81,0,0,0,4,0,0,0,2,0,81,2,4,0,0
S00103845,129,117,0,0,0,1,3,4,0,3,1,117,3,8,0,1
S00103846,131,130,0,0,1,0,0,0,0,0,0,130,0,1,0,0
S00103847,69,62,0,1,6,0,0,0,0,0,0,62,0,6,1,0
S00103848,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00103849,71,68,0,1,0,0,0,0,0,2,0,68,2,0,1,0
S00103850,104,100,0,1,0,2,0,0,1,0,0,100,0,3,1,0
S00103851,98,84,0,0,4,1,0,9,0,0,0,84,0,14,0,0
S00103852,67,63,0,0,0,0,0,0,0,4,0,63,4,0,0,0
S00103853,108,97,0,0,2,6,0,2,1,0,0,97,0,11,0,0
S00103854,112,105,0,0,0,0,0,1,5,1,0,105,1,6,0,0
S00103855,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00103856,107,101,0,0,0,0,0,1,0,1,4,101,1,1,0,4
S00103857,130,120,0,0,4,3,0,2,1,0,0,120,0,10,0,0
S00103858,94,89,0,1,4,0,0,0,0,0,0,89,0,4,1,0
S00103859,173,167,0,0,6,0,0,0,0,0,0,167,0,6,0,0
S00103860,129,126,0,0,2,1,0,0,0,0,0,126,0,3,0,0
S00103861,109,104,0,0,0,0,1,0,1,3,0,104,3,2,0,0
S00103862,128,117,0,2,0,8,0,0,1,0,0,117,0,9,2,0
