health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00086717,308,146,113,32,15,2
E00086718,305,131,118,41,12,3
E00086719,499,244,170,58,17,10
E00086720,221,92,82,36,10,1
E00086721,353,158,150,35,7,3
E00086722,227,107,77,33,9,1
E00086723,301,150,113,24,11,3
E00086724,254,120,96,26,11,1
E00086725,247,121,85,29,9,3
E00086726,262,116,94,38,11,3
E00086727,192,90,76,17,7,2
E00086728,309,152,98,46,13,0
E00086730,319,124,119,50,21,5
E00086731,308,152,120,28,3,5
E00086732,332,181,116,24,8,3
E00086733,310,119,104,67,16,4
E00086734,335,184,102,41,6,2
E00086735,256,112,76,51,11,6
E00086736,338,160,126,41,8,3
E00086737,272,117,84,53,14,4
E00086738,317,130,130,45,6,6
E00086739,327,158,125,31,11,2
E00086740,295,141,105,36,10,3
E00086741,325,168,108,36,8,5
E00086742,281,122,106,42,9,2
E00086743,361,167,136,41,13,4
E00086744,302,146,99,42,13,2
E00086745,402,204,126,45,16,11
E00086746,295,143,99,39,13,1
E00086747,272,151,97,21,2,1
E00086748,358,153,135,47,13,10
E00086749,303,125,114,46,14,4
E00086750,299,133,117,39,10,0
E00086751,355,188,110,43,14,0
E00086752,335,171,129,29,6,0
E00086753,268,119,85,46,12,6
E00086754,248,104,83,44,14,3
E00086755,238,90,93,45,8,2
E00086756,290,160,93,28,9,0
E00086757,208,89,80,30,7,2
E00086758,304,125,124,42,10,3
E00086759,274,110,99,52,11,2
E00086760,257,120,93,35,8,1
E00086761,271,150,90,22,8,1
E00086762,401,171,143,56,23,8
E00086763,365,177,116,47,21,4
E00086764,371,169,125,47,22,8
E00086765,365,194,125,36,9,1
E00086766,463,213,181,51,13,5
E00086767,317,145,108,50,8,6
E00086768,340,156,132,40,7,5
E00086769,388,182,152,37,13,4
E00086770,428,193,150,60,18,7
E00086771,308,153,116,31,8,0
E00086772,211,112,73,24,2,0
E00086773,314,152,88,41,24,9
E00086774,180,53,55,42,20,10
E00086775,315,136,112,48,13,6
E00086776,272,140,104,24,4,0
E00086777,329,137,140,41,8,3
E00086778,235,79,91,38,19,8
E00086779,333,167,108,51,6,1
E00086780,323,169,109,36,7,2
E00086781,258,90,107,40,17,4
E00086782,219,65,91,44,16,3
E00086783,340,168,126,36,9,1
E00086784,174,18,44,77,27,8
E00086785,391,165,167,38,14,7
E00086786,285,118,98,49,15,5
E00086787,110,7,15,46,29,13
E00086788,251,127,74,34,14,2
E00086789,320,151,100,47,14,8
E00086790,364,165,109,54,26,10
E00086791,262,106,100,41,12,3
E00086792,290,144,101,32,9,4
E00086793,245,134,71,31,7,2
E00086794,257,141,80,24,7,5
E00086795,310,130,127,32,18,3
E00086796,224,62,73,57,22,10
E00086797,283,113,96,55,15,4
E00086798,239,75,73,60,26,5
E00086799,327,166,122,31,8,0
E00086800,308,121,104,55,18,10
E00086801,263,104,108,37,8,6
E00086802,320,122,122,53,20,3
E00086803,328,146,112,48,18,4
E00086804,295,121,109,41,17,7
E00086805,357,168,123,48,15,3
E00086806,271,124,97,38,10,2
E00086807,310,111,137,42,13,7
E00086808,187,94,60,24,8,1
E00086809,310,151,114,32,11,2
E00086810,401,215,148,30,6,2
E00086811,282,118,89,58,13,4
E00086812,249,103,114,25,4,3
E00086813,262,121,93,37,10,1
E00086814,259,121,101,28,8,1
E00086815,375,172,134,41,21,7
E00086816,288,173,82,22,8,3
E00086817,201,92,76,21,9,3
E00086818,373,193,142,26,9,3
E00086819,232,120,97,11,1,3
E00086820,263,115,97,35,10,6
E00086821,316,153,117,33,13,0
E00086822,347,185,120,30,10,2
E00086823,394,212,128,37,12,5
E00086824,166,92,57,15,1,1
E00086825,241,125,83,27,6,0
E00086826,305,130,109,48,16,2
E00086827,252,97,94,33,21,7
E00086828,331,149,117,46,15,4
E00086829,333,149,143,32,6,3
E00086830,358,158,152,38,8,2
E00086831,274,132,87,40,11,4
E00086832,296,140,101,38,13,4
E00086833,323,148,116,41,13,5
E00086834,316,164,113,27,10,2
E00086835,296,116,136,35,8,1
E00086836,318,161,94,34,22,7
E00086837,296,124,126,33,10,3
E00086838,331,172,115,37,6,1
E00086839,232,121,84,19,3,5
E00086840,520,331,152,27,7,3
E00086841,415,220,134,42,14,5
E00086842,310,177,96,30,6,1
E00086843,338,198,109,23,7,1
E00086844,227,125,82,16,3,1
E00086845,297,170,93,25,6,3
E00086846,270,145,97,21,6,1
E00086847,296,159,102,22,10,3
E00086848,259,140,93,19,7,0
E00086849,402,245,128,25,3,1
E00086850,257,125,100,24,5,3
E00086851,328,159,118,32,13,6
E00086852,415,188,119,53,33,22
E00086853,318,143,131,32,9,3
E00086854,439,216,150,51,17,5
E00086855,294,138,121,25,9,1
E00086856,209,98,81,24,3,3
E00086857,243,142,83,13,4,1
E00086858,224,108,87,20,8,1
E00086859,284,135,111,27,7,4
E00086860,372,196,140,24,8,4
E00086861,314,146,108,47,11,2
E00086862,302,148,119,26,7,2
E00086863,286,134,98,44,8,2
E00086864,330,122,133,49,23,3
E00086865,320,170,98,36,13,3
E00086866,341,135,143,42,17,4
E00086867,375,184,125,50,14,2
E00086868,347,147,134,48,12,6
E00086869,330,156,118,48,7,1
E00086870,261,95,78,61,18,9
E00086871,336,164,121,37,12,2
E00086872,256,104,103,38,9,2
E00086873,304,129,110,42,16,7
