rel..oa_id,rel..proportion_of_oa_within_co_m_boundary,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00109813,0.99999999999938305,149,70,22,0,0,0,0,1,0,0,47,9
S00109814,1.0000000000396601,107,30,13,2,0,0,0,0,0,0,60,2
S00109815,1.0000000000092499,68,22,13,1,0,0,0,0,0,0,31,1
S00109816,0.99999999999610101,116,52,32,3,0,0,0,0,0,1,27,1
S00109817,0.99999999998197897,139,48,34,0,0,0,0,0,0,1,51,5
S00109818,1.00000000000224,158,46,33,4,0,0,0,0,0,0,67,8
S00109819,1.00000000024064,90,10,13,3,0,0,0,3,0,0,50,11
S00109820,0.99999999999961797,106,30,12,4,0,0,0,0,0,0,55,5
S00109834,0.224356746011977,144,29,17,9,0,0,0,0,2,0,74,13
S00109835,0.193485564058682,117,29,0,11,0,0,0,0,0,0,65,12
S00109836,0.86773911453582298,121,35,13,3,0,0,0,0,0,0,68,2
S00109837,0.79234831783051596,107,26,8,5,0,0,0,0,0,1,47,20
S00109838,0.999999999990557,70,21,6,2,0,0,0,0,0,0,38,3
S00109839,0.99999999999894496,73,18,6,5,0,0,0,0,0,0,37,7
S00109840,0.99999999999941203,106,32,4,5,0,0,0,0,0,0,62,3
S00109841,0.99999999999006695,102,30,8,16,0,0,0,0,0,0,44,4
S00109842,0.99999999999187805,101,11,3,1,0,0,0,0,0,2,80,4
S00109843,1.0000000000020499,84,16,7,2,0,0,0,0,0,1,51,7
S00109844,1.0000000000009199,97,30,5,9,0,0,0,0,0,0,44,9
S00109845,1.0000000000010201,79,21,7,4,0,0,0,0,0,0,42,5
S00109846,1.00000000001866,61,9,6,4,0,0,0,2,0,0,37,3
S00109847,0.99999999999948697,69,25,3,5,0,0,0,0,0,0,33,3
S00109848,1.00000000000252,110,26,7,1,0,0,0,0,0,0,64,12
S00109849,0.99999999999124201,87,33,14,1,0,0,0,0,0,0,33,6
S00109866,0.13384236586211501,148,37,13,5,0,0,0,0,0,0,86,7
S00109867,1.0000000000048299,85,27,8,4,0,0,0,1,0,0,20,25
S00109868,1.00000000000449,114,31,3,11,0,2,0,0,0,0,61,6
S00109869,1.000000000003,98,30,8,1,0,0,0,0,0,0,53,6
S00109870,0.30565580723089703,141,51,15,11,0,1,0,0,0,0,45,18
S00109871,0.267258688343745,95,14,11,6,0,0,0,0,0,0,45,19
S00109872,0.198889415866149,78,30,3,4,0,0,0,0,0,0,39,2
S00109873,0.30408465796606898,115,23,10,11,0,0,0,0,0,0,69,2
S00109881,0.59870731622609596,110,41,4,0,0,0,0,2,0,0,57,6
S00109882,0.99999999999985001,116,42,5,1,0,0,1,0,0,2,51,14
S00109883,0.56459918653413399,92,25,10,4,0,0,0,0,0,1,48,4
S00109884,0.114902964334649,114,37,10,0,0,0,0,0,0,0,62,5
S00109885,0.49526869431355303,119,40,9,4,0,0,0,0,0,2,56,8
S00109886,0.99999999958794406,108,21,10,7,0,0,0,0,0,1,63,6
S00109887,0.99999999999925304,84,30,6,3,0,0,0,0,0,1,44,0
S00109888,1.0000000000031699,114,24,8,6,0,0,0,0,0,1,57,18
S00109889,1.0000000000178499,143,42,19,8,0,0,0,0,0,0,68,6
S00109890,1.0000000000004201,128,34,5,6,0,0,0,0,0,3,60,20
S00109891,0.99999999999754596,134,43,9,4,0,0,0,0,0,0,70,8
S00109892,0.99999999999815203,137,51,8,1,0,0,0,0,0,0,76,1
S00109893,1.0000000000031399,120,19,6,2,0,0,0,0,0,1,86,6
S00109894,1.00000000000133,83,19,15,2,0,0,1,0,0,0,43,3
S00109895,1.0000000000015501,93,13,19,0,0,0,0,1,1,0,54,5
S00109896,0.99999999999904599,111,36,6,1,0,0,0,0,0,0,54,14
S00109897,1.0000000000028699,126,22,12,3,0,0,0,0,0,2,73,14
S00109898,0.99999999999877098,123,39,3,6,0,0,0,0,0,0,73,2
S00109899,1.00000000000053,92,21,6,7,0,0,0,1,0,0,49,8
S00109900,1.0000000000009399,97,51,11,5,0,0,0,0,0,2,27,1
S00109901,1.0000000000023099,150,60,15,7,0,0,0,0,4,0,58,6
S00109902,0.99999999999747402,115,40,8,11,0,0,0,0,0,1,44,11
S00109903,0.99999999999772804,116,32,9,2,0,0,0,0,0,0,67,6
S00109904,0.99999999991876698,75,26,9,2,0,0,0,0,0,0,37,1
S00109905,0.99999999999601297,115,36,4,9,0,0,0,5,0,2,53,6
S00109906,1.0000000000018401,86,28,7,8,0,0,0,0,0,0,34,9
S00109907,0.99999999999888201,109,25,18,2,0,0,0,0,0,0,56,8
S00109908,0.99999999998802402,117,24,15,0,0,0,0,0,0,0,76,2
S00109909,0.99999999999726197,119,34,7,1,0,0,0,0,0,0,62,15
S00109910,0.99999999999617295,92,12,6,6,0,0,0,1,0,0,63,4
S00109911,0.9999999999968,76,18,4,0,0,0,0,0,0,0,51,3
S00110250,1.00000000000392,62,32,10,1,0,0,0,0,0,0,15,4
S00110251,1.0000000000492799,168,43,18,8,0,0,0,0,0,0,91,8
S00110252,0.99999999999851696,97,37,12,0,0,0,0,0,0,0,46,2
S00110253,0.90823703286145596,88,22,8,6,0,0,0,0,0,0,49,3
S00110254,0.75819877237964395,134,39,17,4,0,0,0,0,0,0,65,9
S00110255,1.0000000000031799,131,23,24,0,0,0,0,0,0,1,77,6
S00110256,0.99999999998537603,189,39,14,3,0,0,0,0,0,1,123,9
S00110257,0.99999999999477596,134,16,10,6,0,0,0,0,0,0,96,6
S00110258,1.0000000000053,95,23,9,1,0,0,0,0,0,0,55,7
S00110259,1.0000000000028699,94,20,12,0,0,0,0,0,0,0,60,2
S00110260,0.99999999999878197,91,15,10,1,0,0,0,0,0,0,58,7
S00110261,0.99999999999446199,128,41,11,1,0,0,0,0,0,0,60,15
S00110262,0.99999999999204503,115,35,23,3,0,0,0,0,0,1,43,10
S00110263,0.99999999999595501,125,41,18,4,0,0,1,2,0,0,45,14
S00110264,0.99999999999349498,105,29,13,1,0,0,0,0,0,0,49,13
S00110265,0.99999999995761701,101,36,10,8,1,0,0,0,0,0,35,11
S00110266,0.99999999999148104,121,24,12,6,0,0,0,0,0,0,63,16
S00110267,0.99999999999585698,124,31,10,4,0,0,0,2,0,0,70,7
S00110268,0.99999999998836298,92,26,4,5,0,0,0,0,0,0,48,9
S00110269,0.99999999999507805,74,10,10,2,0,0,0,0,0,0,51,1
S00110270,0.99999999999470601,132,65,14,8,0,0,0,2,0,0,35,8
S00110271,0.99999999997618005,116,48,16,2,0,0,0,0,0,1,46,3
S00110272,1.0000000005194301,86,30,11,4,0,2,0,0,1,0,36,2
S00110273,1.00000000018779,138,41,12,2,0,0,0,0,0,2,72,9
S00110274,1.0000000000089,94,29,10,1,0,0,0,0,0,1,44,9
S00110275,1.00000000000108,63,22,7,3,0,0,0,0,0,0,27,4
S00110276,0.99324590351803599,181,24,19,4,0,0,0,0,0,0,128,6
S00110277,0.99999999999795097,131,30,13,5,0,0,0,0,0,2,77,4
S00110278,0.67562763135109305,119,48,10,4,0,0,0,0,0,0,53,4
S00110279,1.00000000000139,86,29,8,1,0,0,0,0,0,0,43,5
S00110280,0.99999999999691602,93,20,10,0,0,0,0,0,0,1,59,3
S00110281,0.99999999999960398,99,36,4,2,0,0,0,0,0,0,54,3
S00110282,1.00000001160984,68,14,1,3,0,0,0,0,0,0,45,5
S00110283,1.0000000001743099,113,38,19,3,0,0,0,0,0,0,46,7
S00110284,0.99999999999386102,102,39,9,1,0,0,0,0,0,0,43,10
S00110285,0.99999999997015998,91,27,12,3,0,0,0,0,0,0,46,3
S00110286,1.00000000000578,124,49,6,2,0,0,0,0,0,0,58,9
S00110287,0.99999999987640797,99,34,11,1,0,0,0,0,0,0,53,0
S00110288,0.99999999999998401,181,26,15,8,0,0,0,0,0,0,111,21
S00110289,0.99999999999835099,177,37,8,1,0,0,0,0,0,1,122,8
S00110290,0.99999999999262701,120,47,5,0,0,0,0,4,0,0,58,6
S00110291,0.99999999999639699,123,34,15,6,0,0,0,0,0,0,65,3
S00110292,0.99999999999593203,146,55,14,4,0,0,0,0,0,0,63,10
