house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00037623,100,8,15,36,26,7,7,1
E00037624,76,3,9,29,20,8,6,1
E00037625,128,13,17,59,26,5,5,3
E00037626,151,14,20,75,30,1,8,3
E00037627,122,12,18,57,24,4,5,2
E00037739,132,18,23,45,23,10,9,4
E00037740,146,6,47,34,25,19,10,5
E00037741,108,9,30,27,22,11,9,0
E00037742,201,14,65,66,30,17,8,1
E00037743,134,16,37,34,17,15,13,2
E00037744,95,24,12,43,6,3,7,0
E00037745,137,31,11,42,28,12,10,3
E00037746,127,11,34,43,18,13,6,2
E00037747,122,22,12,28,38,12,9,1
E00037748,132,13,14,61,28,4,8,4
E00037749,168,36,36,53,27,6,10,0
E00037750,141,11,40,41,24,11,11,3
E00037751,134,40,13,44,22,6,6,3
E00037752,124,7,29,32,19,17,18,2
E00037753,122,12,44,26,19,14,6,1
E00037754,151,11,48,49,20,14,9,0
E00037755,124,16,10,72,18,1,6,1
E00037756,200,22,27,76,42,17,11,5
E00037757,144,17,12,69,23,9,11,3
E00037758,65,10,19,20,5,1,9,1
E00037759,122,18,25,32,25,10,9,3
E00037760,125,19,11,45,33,9,6,2
E00037761,131,21,18,40,26,17,9,0
E00037762,122,8,12,73,21,5,1,2
E00037763,154,11,23,64,38,13,4,1
E00037764,120,15,24,47,14,10,9,1
E00037765,170,6,26,59,53,16,7,3
E00037766,131,17,18,53,26,14,2,1
E00037767,120,21,18,29,22,12,11,7
E00037768,115,10,28,36,25,8,8,0
E00037769,137,8,27,60,20,14,7,1
E00037770,115,19,11,38,20,21,5,1
E00037771,116,20,13,23,26,16,13,5
E00037772,106,20,31,33,10,7,3,2
E00037773,121,13,9,47,31,9,10,2
E00037774,115,11,7,67,20,3,4,3
E00037775,189,15,29,66,48,19,11,1
E00037777,113,10,11,55,26,6,5,0
E00037778,122,19,6,72,15,1,9,0
E00037779,141,19,11,59,42,4,5,1
E00037780,159,27,34,64,19,7,7,1
E00037781,142,8,23,59,37,10,3,2
E00037782,123,7,14,42,40,14,2,4
E00037783,145,18,25,41,31,11,14,5
E00037784,112,12,13,35,23,10,12,7
E00037785,141,14,22,69,24,5,7,0
E00037786,153,8,25,55,46,11,7,1
E00037788,133,31,26,35,19,11,9,2
E00037789,132,29,15,32,30,11,10,5
E00037790,134,9,16,40,29,26,10,4
E00037791,140,18,17,57,33,6,8,1
E00037792,127,29,10,40,19,15,10,4
E00037793,155,35,21,33,33,26,6,1
E00037794,226,21,61,68,42,13,15,6
E00037795,225,10,22,76,81,17,14,5
E00037796,136,9,24,62,27,7,6,1
E00037797,120,12,15,52,20,10,11,0
E00037798,121,14,21,38,19,18,6,5
E00037799,144,16,33,52,19,8,13,3
E00037800,132,10,13,54,29,16,6,4
E00037801,116,24,46,24,13,5,4,0
E00037802,180,9,23,71,45,16,13,3
E00037803,120,23,17,30,23,16,9,2
E00037804,122,9,25,47,24,9,6,2
E00037805,137,26,10,82,9,1,8,1
E00037806,138,16,26,23,27,26,16,4
E00037807,138,24,31,35,32,7,7,2
E00037808,114,13,30,25,21,12,10,3
E00037809,132,15,35,36,21,18,5,2
E00037810,119,24,7,59,10,5,11,3
E00037811,128,13,19,40,18,18,19,1
E00037812,134,21,15,70,18,5,4,1
E00037813,116,20,13,54,15,4,9,1
E00037814,127,34,17,29,18,11,12,6
E00037815,136,28,19,46,19,13,6,5
E00037816,127,8,31,42,31,10,4,1
E00037817,128,11,20,64,21,2,8,2
E00037818,123,10,14,54,30,4,7,4
E00037819,105,17,12,36,17,14,9,0
E00037820,130,24,24,41,17,13,11,0
E00037821,104,32,35,19,7,6,5,0
