health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00037758,135,25,56,30,17,7
E00037759,283,97,98,58,24,6
E00037760,308,122,111,45,27,3
E00037761,297,99,112,54,24,8
E00037762,291,111,103,56,19,2
E00037763,366,173,133,52,8,0
E00037764,233,67,86,52,21,7
E00037765,431,241,137,42,9,2
E00037766,310,149,102,46,11,2
E00037767,286,97,86,66,21,16
E00037768,259,105,91,39,19,5
E00037769,296,108,114,47,22,5
E00037770,277,105,85,53,24,10
E00037771,290,113,96,54,21,6
E00037772,193,60,69,41,21,2
E00037773,300,147,92,52,7,2
E00037774,277,119,101,44,11,2
E00037775,454,228,146,53,21,6
E00037777,274,132,90,45,7,0
E00037778,257,83,95,62,14,3
E00037779,343,148,137,43,13,2
E00037780,303,128,103,51,16,5
E00037781,345,170,113,42,15,5
E00037782,333,160,102,48,20,3
E00037783,336,156,115,45,12,8
E00037784,292,122,87,45,26,12
E00037785,311,102,115,58,27,9
E00037786,376,215,120,23,15,3
E00037788,284,101,79,63,36,5
E00037789,324,149,82,54,33,6
E00037790,362,139,144,41,33,5
E00037791,317,142,115,47,10,3
E00037792,302,113,98,59,25,7
E00037793,407,151,98,75,43,40
E00037794,531,229,167,69,35,31
E00037795,606,344,192,47,16,7
E00037796,357,145,116,59,30,7
E00037797,289,105,104,64,12,4
E00037798,264,108,78,51,21,6
E00037799,315,111,111,67,20,6
E00037800,339,147,101,63,22,6
E00037801,188,59,56,44,25,4
E00037802,480,201,167,81,25,6
E00037803,289,107,86,57,31,8
E00037804,266,109,89,46,17,5
E00037805,268,75,104,69,15,5
E00037806,319,149,88,49,27,6
E00037807,315,135,89,49,37,5
E00037808,257,102,90,39,16,10
E00037809,297,119,86,48,34,10
E00037810,255,84,78,61,28,4
E00037811,300,114,81,65,35,5
E00037812,275,82,106,62,15,10
E00037813,246,84,101,45,13,3
E00037814,276,95,83,53,38,7
E00037815,310,90,113,67,28,12
E00037816,286,118,115,35,13,5
E00037817,297,112,117,48,18,2
E00037818,321,144,103,57,14,3
E00037819,250,113,80,32,22,3
E00037820,268,93,89,54,27,5
E00037821,166,39,39,53,29,6
E00037822,288,113,96,52,19,8
E00037823,281,113,96,52,16,4
E00037824,249,113,79,36,19,2
E00037825,306,130,86,57,24,9
E00037826,216,60,73,55,24,4
E00037827,255,100,91,38,20,6
E00037828,328,137,109,47,30,5
E00037829,300,163,85,33,14,5
E00037830,323,132,115,44,30,2
E00037831,337,135,124,49,26,3
E00037832,305,150,100,44,8,3
E00037833,398,187,123,51,26,11
E00037834,414,251,117,30,13,3
E00037835,280,102,83,54,30,11
E00037836,246,101,80,35,26,4
E00037837,239,75,100,44,14,6
E00037838,301,129,110,38,19,5
E00037839,331,177,101,38,10,5
E00037840,342,146,112,53,28,3
E00037841,339,113,136,57,25,8
E00037842,367,169,111,47,32,8
E00037843,349,164,119,46,17,3
E00037844,302,121,117,45,14,5
E00037845,307,119,114,48,22,4
E00037846,347,162,120,48,15,2
E00037847,324,108,111,57,34,14
E00037848,373,188,109,55,16,5
E00037849,236,85,78,53,16,4
E00037850,309,128,109,42,25,5
E00037851,253,99,92,53,9,0
E00037852,289,102,106,62,15,4
E00037853,278,111,108,29,24,6
E00037854,259,98,88,49,19,5
E00037855,248,59,106,54,26,3
E00037856,268,118,98,31,12,9
E00037857,392,192,129,55,9,7
E00037858,243,92,78,48,22,3
E00037859,331,148,108,51,21,3
E00037860,286,95,87,57,40,7
E00037861,292,103,91,51,40,7
E00037862,288,129,102,37,13,7
E00037863,224,61,49,63,38,13
E00037864,293,132,109,39,12,1
E00037865,297,120,113,52,10,2
E00037866,359,136,116,61,35,11
E00037867,277,100,69,69,25,14
E00037868,189,27,48,66,42,6
E00037869,298,133,94,37,30,4
E00037870,278,96,101,41,33,7
E00037871,301,129,101,48,17,6
E00037872,228,101,74,29,20,4
E00037873,166,108,47,7,4,0
E00037874,340,157,122,39,19,3
E00037875,299,123,94,56,22,4
E00037876,268,83,120,49,15,1
E00037877,353,147,128,51,24,3
E00037878,291,158,80,35,16,2
