house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00007110,126,17,17,29,29,18,12,4
E00007111,129,13,10,34,27,17,19,9
E00007112,111,8,30,12,12,31,14,4
E00007113,113,7,8,25,35,16,14,8
E00007114,150,16,26,14,27,44,16,7
E00007115,137,14,36,19,22,25,14,7
E00007116,123,8,11,12,30,28,24,10
E00007117,128,6,23,25,24,19,20,11
E00007118,113,3,50,12,12,24,9,3
E00007119,133,10,34,14,24,21,23,7
E00007120,125,11,16,14,24,35,15,10
E00007121,126,7,22,17,30,29,11,10
E00007122,116,6,36,19,29,15,8,3
E00007123,126,8,25,12,27,22,23,9
E00007124,142,8,10,30,34,30,20,10
E00007125,129,17,14,34,29,16,13,6
E00007126,135,15,14,35,37,20,12,2
E00007127,210,11,37,46,53,38,19,6
E00007128,132,8,19,32,32,22,14,5
E00007129,106,9,12,12,24,33,9,7
E00007130,138,14,14,45,33,15,12,5
E00007131,131,10,17,39,39,10,9,7
E00007132,128,12,19,29,27,24,12,5
E00007133,166,7,34,34,36,30,20,5
E00007134,137,10,21,28,29,33,12,4
E00007135,154,6,58,15,29,22,16,8
E00007136,139,34,18,28,24,16,14,5
E00007137,134,7,12,27,38,21,21,8
E00007138,130,6,9,36,32,26,15,6
E00007139,112,18,18,18,23,29,5,1
E00007140,126,9,14,39,27,13,14,10
E00007141,107,4,11,25,19,20,20,8
E00007142,137,23,44,24,14,20,9,3
E00007143,124,7,12,39,28,15,11,12
E00007144,128,17,22,30,29,12,12,6
E00007146,109,16,15,26,27,13,11,1
E00007147,114,17,8,26,32,10,12,9
E00007148,134,40,10,38,24,6,10,6
E00007149,118,11,39,8,15,36,6,3
E00007150,117,10,35,15,20,25,6,6
E00007151,114,5,42,14,17,23,11,2
E00007152,118,10,55,8,14,18,9,4
E00007153,125,10,16,32,34,15,15,3
E00007154,126,8,27,18,29,30,10,4
E00007155,122,6,11,27,27,26,18,7
E00007156,192,8,19,35,49,43,26,12
E00007157,154,14,38,45,23,18,12,4
E00007158,129,4,14,51,29,13,10,8
E00007159,153,9,32,19,30,41,16,6
E00007160,133,12,20,42,33,8,10,8
E00007161,138,13,13,20,36,34,16,6
E00007162,104,7,9,31,21,15,16,5
E00007163,127,8,7,38,34,24,7,9
E00007164,130,13,15,25,31,20,17,9
E00007165,153,11,29,35,34,22,11,11
E00007166,128,13,18,22,22,25,14,14
E00007167,94,7,15,5,13,39,8,7
E00007168,129,17,22,27,26,15,16,6
E00007170,227,2,69,25,48,53,19,11
E00007171,159,35,42,25,17,22,16,2
E00007172,163,43,20,30,26,26,8,10
E00007173,171,3,28,41,34,35,20,10
E00007174,115,9,14,18,22,17,24,11
E00007175,111,8,13,9,26,41,12,2
E00007176,127,9,16,35,29,19,14,5
E00007177,200,9,52,44,37,29,22,7
E00007179,145,15,32,35,22,26,9,6
E00007180,128,10,23,21,24,38,6,6
E00007181,182,1,45,25,28,62,14,7
E00007182,131,7,43,29,22,19,7,4
E00007183,126,8,17,35,30,15,12,9
E00007184,130,6,23,21,25,28,14,13
E00007185,133,6,32,34,18,22,16,5
E00007186,133,7,32,26,19,15,24,10
E00007187,170,1,59,28,42,29,4,7
E00007188,143,10,30,36,26,20,15,6
E00007189,121,6,16,28,22,30,14,5
E00007191,145,14,9,37,30,23,20,12
E00007192,216,9,52,35,51,47,10,12
E00007193,125,10,17,38,30,8,15,7
E00007194,126,14,17,32,24,18,16,5
E00007195,139,15,17,31,25,31,12,8
E00007196,116,15,10,42,27,7,11,4
E00007197,132,10,27,27,31,15,12,10
E00007198,132,13,17,38,24,16,15,9
E00007199,188,10,38,42,48,31,13,6
E00007200,135,5,26,34,25,23,14,8
E00007201,124,10,19,34,20,18,16,7
E00007202,126,18,26,33,22,18,7,2
E00007203,123,8,22,27,32,19,13,2
E00007204,113,10,18,30,17,15,15,8
E00007205,122,12,18,33,21,18,13,7
E00007206,146,20,36,34,29,14,10,3
E00007207,150,13,33,28,27,17,18,14
E00007208,141,23,15,57,23,4,12,7
E00007209,121,12,1,57,26,9,11,5
E00007210,154,14,52,40,24,7,17,0
E00007211,155,17,39,48,29,10,11,1
E00007212,167,19,50,59,21,4,11,3
E00007213,87,16,21,29,12,1,6,2
E00007215,105,14,38,27,12,7,7,0
E00007216,130,15,40,42,18,3,5,7
E00007217,130,24,27,49,18,6,5,1
E00007218,141,27,40,25,21,14,12,2
E00007219,116,13,23,35,28,1,11,5
E00007220,126,23,13,31,12,24,22,1
E00007221,144,12,26,52,31,8,12,3
E00007222,137,17,7,48,38,9,14,4
E00007223,119,15,35,35,19,9,4,2
E00007224,133,9,9,49,51,6,6,3
E00007225,144,13,10,66,37,3,9,6
E00007226,132,28,19,48,20,3,11,3
E00007227,134,18,24,38,31,11,7,5
E00007228,154,21,13,66,35,5,12,2
E00007229,125,57,2,26,27,2,5,6
E00007230,133,15,21,38,33,11,12,3
E00007231,121,10,6,52,41,5,2,5
E00007232,136,45,31,29,9,5,15,2
E00007233,116,16,17,52,19,5,6,1
E00007234,131,21,6,57,36,3,7,1
E00007235,129,11,16,51,26,7,13,5
E00007236,138,18,10,51,42,3,14,0
E00007237,110,9,10,44,31,4,12,0
E00007238,117,17,21,35,17,7,17,3
E00007239,121,14,44,32,13,8,9,1
E00007240,133,19,20,35,25,15,16,3
E00007241,126,12,8,45,49,1,5,6
E00007242,114,13,3,43,38,2,10,5
E00007243,116,11,14,37,35,4,12,3
E00007244,125,11,11,43,41,9,8,2
E00007245,100,11,20,34,23,4,6,2
E00007246,110,12,10,34,24,6,20,4
E00007247,113,12,15,35,22,15,10,4
E00007248,112,8,6,39,31,11,10,7
E00007249,133,8,26,21,28,25,14,11
E00007250,146,10,36,24,26,32,10,8
E00007251,128,6,32,16,21,24,19,10
E00007252,126,1,48,9,24,24,13,7
E00007253,148,11,9,35,36,20,28,9
E00007254,124,15,49,10,10,20,17,3
E00007255,128,10,15,40,26,16,15,6
E00007256,127,14,7,43,29,10,16,8
E00007257,138,16,11,29,26,18,24,14
E00007258,112,11,6,38,24,13,13,7
E00007259,137,8,16,34,32,17,19,11
E00007260,139,12,12,40,37,13,17,8
E00007261,147,15,15,26,38,22,22,9
E00007262,125,7,11,41,29,16,12,9
E00007263,126,14,14,37,28,19,5,9
E00007264,133,9,12,27,38,25,15,7
E00007265,112,8,20,19,32,15,14,4
E00007266,134,8,27,21,28,27,14,9
E00007267,142,6,24,35,34,22,13,8
E00007268,118,5,11,24,38,20,16,4
E00007269,122,14,12,38,24,15,13,6
E00007270,120,9,7,26,31,13,22,12
E00007271,115,4,11,19,38,22,12,9
E00007272,121,5,23,17,33,16,19,8
E00007273,131,8,28,23,29,20,17,6
E00007274,137,7,22,25,25,27,23,8
E00007275,117,8,23,14,29,16,16,11
E00007276,131,4,14,27,31,23,22,10
E00007277,121,11,37,21,15,18,15,4
E00007278,126,6,34,9,26,19,27,5
E00007279,140,4,38,11,24,33,20,10
E00007280,140,12,31,19,27,26,18,7
E00007281,117,9,10,33,27,9,22,7
E00007282,119,10,15,33,27,13,15,6
E00007283,84,4,6,23,24,11,12,4
E00007284,138,15,42,16,23,28,12,2
E00007285,124,12,22,27,28,16,12,7
E00007286,135,10,24,26,23,24,19,9
E00007287,141,11,37,24,23,15,17,14
E00007288,119,12,22,26,23,18,8,10
E00007289,126,7,37,22,25,21,10,4
E00007290,137,8,56,15,14,23,14,7
E00007291,166,6,53,17,16,43,24,7
E00007292,151,8,57,7,36,20,15,8
E00007293,154,25,27,41,30,12,14,5
E00007294,171,23,44,65,15,6,15,3
E00007295,117,18,25,33,21,10,8,2
E00007296,126,23,38,30,17,9,8,1
E00007297,141,14,64,43,12,3,5,0
E00007298,116,15,13,23,31,12,19,3
E00007299,137,22,26,42,28,8,9,2
E00007300,133,19,32,46,19,4,12,1
E00007301,123,63,20,24,7,2,7,0
E00007302,128,13,31,45,20,2,16,1
E00007303,131,24,17,49,29,5,6,1
E00007304,150,17,23,45,37,5,17,6
E00007305,118,11,21,42,21,8,13,2
E00007306,122,17,28,39,14,8,13,3
E00007307,128,27,12,43,26,4,13,3
E00007308,99,10,26,26,13,8,16,0
E00007309,157,18,17,63,39,5,13,2
E00007310,125,25,15,40,22,9,11,3
E00007311,143,34,40,33,19,5,9,3
E00007312,162,12,10,55,43,19,18,5
E00007313,124,21,4,45,34,7,10,3
E00007314,161,17,45,66,18,3,11,1
E00007315,118,13,16,35,35,9,8,2
E00007316,139,15,15,38,46,11,10,4
E00007317,119,20,8,45,33,2,9,2
E00007318,120,12,8,48,34,5,8,5
E00007319,129,26,12,48,27,2,8,6
E00007320,121,14,9,36,22,14,17,9
E00007321,128,18,14,46,31,4,10,5
E00007322,140,15,11,43,38,9,18,6
E00007323,139,11,11,61,35,10,8,3
E00007324,162,11,44,42,40,9,14,2
E00007325,111,22,25,30,15,7,8,4
E00007326,127,9,7,56,34,5,11,5
E00007327,124,51,12,30,16,1,10,4
E00007328,124,7,7,44,30,10,19,7
E00007329,125,14,29,44,17,8,9,4
E00007330,133,15,65,28,13,7,4,1
E00007331,121,14,20,29,31,11,11,5
E00007332,120,10,48,29,16,5,8,4
E00007333,118,9,23,53,20,5,6,2
E00007334,137,18,30,44,22,5,15,3
E00007335,136,14,16,38,33,16,12,7
E00007336,120,3,64,16,9,18,4,6
E00007337,140,4,45,27,37,18,5,4
E00007338,154,7,42,32,29,18,20,6
E00007339,126,9,15,25,32,20,12,13
E00007340,110,8,9,35,19,14,11,14
E00007341,135,23,17,22,40,14,11,8
E00007342,127,14,27,32,23,12,11,8
E00007343,126,4,30,22,20,21,17,12
E00007344,174,11,86,23,29,8,15,2
E00007345,132,16,29,37,20,10,11,9
E00007346,145,13,21,38,36,15,15,7
E00007347,119,9,61,16,14,11,6,2
E00007348,131,11,27,37,19,19,10,8
E00007349,115,8,39,20,21,12,7,8
E00007350,140,10,28,26,28,21,18,9
E00007351,129,12,12,18,31,34,15,7
E00007352,121,7,66,13,6,15,8,6
E00007353,118,7,63,7,10,26,2,3
E00007354,134,11,14,35,33,19,13,9
E00007355,139,14,31,31,23,15,17,8
E00007356,133,8,12,33,43,19,11,7
E00007357,133,16,9,38,35,9,18,8
E00007358,146,16,22,40,39,11,12,6
E00007359,118,29,13,26,23,13,7,7
E00007360,100,7,19,14,26,17,13,4
E00007361,117,16,16,25,26,12,17,5
E00007362,135,15,10,41,22,17,20,10
E00007363,125,15,14,34,23,14,15,10
E00007364,125,14,17,39,25,15,12,3
E00007365,130,15,16,30,24,24,17,4
E00007366,118,4,17,18,34,14,16,15
E00007367,134,9,14,36,35,18,13,9
E00007368,123,9,35,29,15,14,15,6
E00007369,118,10,14,28,32,14,14,6
E00007370,125,15,8,30,25,18,14,15
E00007371,115,9,7,28,32,18,14,7
E00007372,139,16,15,38,31,12,19,8
E00007373,148,31,36,21,26,16,14,4
E00007374,141,15,17,39,30,14,22,4
E00007375,148,12,14,39,33,14,24,12
E00007376,122,19,26,27,20,13,13,4
E00007378,122,15,6,34,29,10,18,10
E00007379,132,11,22,25,30,16,14,14
E00007381,128,11,16,23,30,25,14,9
E00007382,122,8,27,19,25,25,13,5
E00007383,157,17,28,30,30,26,17,9
E00007384,163,41,26,24,30,24,12,6
E00007385,131,7,36,17,28,25,14,4
E00007386,137,15,15,38,29,23,10,7
E00007387,110,10,17,29,25,9,14,6
E00007388,112,10,10,23,21,22,18,8
E00007389,126,5,21,13,32,26,17,12
E00007390,107,8,16,16,28,18,11,10
E00007391,138,12,20,24,27,29,19,7
E00007392,149,20,24,34,22,24,14,11
E00007393,124,10,35,12,17,27,16,7
E00007394,157,18,26,36,35,20,14,8
E00007395,126,10,19,34,19,27,11,6
E00007396,136,17,21,29,26,18,22,3
E00007397,141,6,17,28,36,24,22,8
E00007398,151,13,31,22,33,24,15,13
E00007399,144,11,25,16,28,39,12,13
E00007400,145,24,24,27,24,20,17,9
E00007401,127,4,27,15,23,37,14,7
E00007402,129,8,20,20,22,39,16,4
E00007403,141,21,20,34,23,17,17,9
E00007404,138,12,26,19,22,27,21,11
E00007405,153,11,29,20,29,40,17,7
E00007406,145,14,28,26,24,27,18,8
E00007407,138,3,45,21,25,26,14,4
E00007408,186,10,32,26,36,39,34,9
E00007409,143,16,24,17,27,29,23,7
E00007410,152,24,23,32,23,18,23,9
E00007411,130,12,19,24,30,23,18,4
E00007412,150,15,13,22,35,29,31,5
E00007413,120,7,19,19,28,19,18,10
E00007414,127,35,18,21,19,18,12,4
E00007415,120,7,18,29,19,26,18,3
E00007416,133,15,25,34,20,13,21,5
E00007417,149,5,33,47,28,10,24,2
E00007418,161,7,41,32,33,12,32,4
E00007419,124,14,12,43,30,6,12,7
E00007420,122,14,32,22,23,9,13,9
E00007421,120,17,15,33,26,5,21,3
E00007422,146,16,24,29,26,25,17,9
E00007423,156,10,42,46,28,9,16,5
E00007424,142,21,8,50,31,17,9,6
E00007425,123,15,4,41,36,8,8,11
E00007426,120,19,14,31,30,8,13,5
E00007427,131,11,10,55,22,10,12,11
E00007428,120,20,8,36,25,6,18,7
E00007429,110,12,8,39,29,7,8,7
E00007430,169,8,35,40,27,18,35,6
E00007431,128,13,8,40,22,11,21,13
E00007432,169,12,40,30,16,15,45,11
E00007433,145,14,32,45,23,4,20,7
E00007434,147,14,13,44,32,7,24,13
E00007435,123,20,6,41,31,5,11,9
E00007436,122,14,10,26,31,9,27,5
E00007437,155,12,15,55,36,8,23,6
E00007438,151,13,14,58,27,12,17,10
E00007439,145,7,34,43,25,7,23,6
E00007440,131,11,22,37,32,7,15,7
E00007441,137,14,13,48,29,7,18,8
E00007442,157,18,49,24,21,27,16,2
E00007443,120,16,14,33,29,11,9,8
E00007444,130,9,24,38,29,8,15,7
E00007445,129,13,24,39,23,4,17,9
E00007446,126,19,13,34,30,4,15,11
E00007447,165,13,61,34,37,8,10,2
E00007448,144,11,25,36,38,8,20,6
E00007449,109,6,45,20,14,5,18,1
E00007450,154,5,20,37,30,21,28,13
E00007451,109,30,19,17,14,8,13,8
E00007452,95,20,26,15,9,6,14,5
E00007453,152,17,29,43,23,14,20,6
E00007454,109,8,42,11,13,12,16,7
E00007455,123,14,10,50,29,6,7,7
E00007456,131,21,10,36,36,7,16,5
E00007457,126,15,25,26,25,10,23,2
E00007458,133,6,10,39,42,8,17,11
E00007459,122,12,10,39,33,11,14,3
E00007460,121,21,12,31,19,19,9,10
E00007461,157,9,43,19,28,21,18,19
E00007462,139,13,20,30,26,23,19,8
E00007463,134,11,14,27,37,21,15,9
E00007464,128,12,12,43,31,14,9,7
E00007465,175,10,52,11,31,52,12,7
E00007466,149,13,6,32,35,29,19,15
E00007468,159,11,12,44,35,22,21,14
E00007469,124,8,12,35,30,17,14,8
E00007470,140,7,18,35,31,16,22,11
E00007471,207,27,56,30,29,35,20,10
E00007472,141,8,26,30,16,21,23,17
E00007473,154,7,34,10,53,28,13,9
E00007474,139,15,18,32,25,19,18,12
E00007475,120,5,59,16,12,10,17,1
E00007476,140,5,30,23,34,25,12,11
E00007477,124,5,25,24,23,26,14,7
E00007478,129,8,17,23,29,24,18,10
E00007479,173,9,46,15,32,42,18,11
E00007480,134,6,62,9,16,31,7,3
E00007481,153,7,30,22,25,32,21,16
E00007482,145,6,54,13,24,29,16,3
E00007483,151,12,49,23,22,21,16,8
E00007484,123,12,14,24,33,19,10,11
E00007485,131,6,36,7,24,43,8,7
E00007486,149,7,35,20,30,23,26,8
E00007487,146,18,16,27,30,23,20,12
E00007488,130,7,28,18,27,16,17,17
E00007489,131,21,35,15,22,17,18,3
E00007491,131,9,37,12,27,26,10,10
E00007492,128,17,9,39,25,11,19,8
E00007493,137,18,15,33,33,16,14,8
E00007494,152,32,10,41,23,21,14,11
E00007495,126,9,15,41,27,18,9,7
E00007496,116,9,9,32,28,19,14,5
E00007497,154,22,21,27,28,30,14,12
E00007498,132,15,24,19,37,20,10,7
E00007499,122,14,15,21,30,19,14,9
E00007500,145,14,13,43,40,16,15,4
E00007501,166,14,38,29,21,27,30,7
E00007502,106,6,24,18,26,18,9,5
E00007503,126,15,26,14,30,20,15,6
E00007504,122,10,27,15,25,19,22,4
E00007505,119,4,24,26,27,12,16,10
E00007506,133,12,24,33,22,17,15,10
E00007507,234,10,71,35,40,46,16,16
E00007508,135,11,26,31,34,10,16,7
E00007509,154,10,32,16,27,48,14,7
E00007510,122,16,25,29,15,16,13,8
E00007511,119,9,9,37,27,12,16,9
E00007512,161,7,13,25,32,41,25,18
E00007513,144,23,34,17,25,22,13,10
E00007514,146,15,17,27,35,21,20,11
E00007515,141,12,33,25,21,21,17,12
E00007516,117,9,36,20,18,19,7,8
E00007517,133,13,21,27,25,20,14,13
E00007518,123,13,13,26,29,10,22,10
E00007519,133,33,12,24,37,17,3,7
E00007520,138,12,16,26,30,24,19,11
E00007521,119,8,9,21,28,28,14,11
E00007522,116,11,12,17,36,21,12,7
E00007523,133,13,31,32,32,14,7,4
E00007524,127,11,18,32,28,15,16,7
E00007525,150,6,51,23,26,20,17,7
E00007526,116,14,12,31,29,7,18,5
E00007527,117,36,28,16,16,7,10,4
E00007528,120,10,26,10,24,32,17,1
E00007529,155,8,31,43,32,16,19,6
E00007530,112,13,14,28,33,11,10,3
E00007531,136,10,16,47,34,10,16,3
E00007532,132,7,31,34,31,12,11,6
E00007533,130,14,9,36,40,10,14,7
E00007534,144,12,32,42,32,9,14,3
E00007535,123,15,10,35,24,16,12,11
E00007536,151,11,20,35,38,20,18,9
E00007537,129,11,56,26,18,8,8,2
E00007538,140,12,26,35,37,13,13,4
E00007539,147,15,13,43,31,9,35,1
E00007540,141,3,52,26,28,12,17,3
E00007541,139,6,30,39,28,16,15,5
E00007542,115,3,15,25,41,16,11,4
E00007543,184,14,51,36,36,25,16,6
E00007544,172,6,48,33,22,43,17,3
E00007545,129,10,29,27,31,12,16,4
E00007546,121,69,12,26,3,3,8,0
E00007547,114,17,7,38,31,6,12,3
E00007548,131,17,12,38,33,13,15,3
E00007549,122,22,14,35,27,8,11,5
E00007550,137,16,8,55,39,7,10,2
E00007551,127,17,15,37,29,9,18,2
E00007552,72,2,7,5,21,23,8,6
E00007553,110,14,26,30,21,7,11,1
E00007554,131,6,15,50,38,4,14,4
E00007555,119,14,10,37,36,4,10,8
E00007556,132,16,13,37,29,12,18,7
E00007557,122,19,27,28,25,8,14,1
E00007558,156,13,38,35,30,7,25,8
E00007559,102,4,19,32,22,7,13,5
E00007560,147,50,16,41,26,1,9,4
E00007561,125,6,13,52,31,9,8,6
E00007562,114,18,6,46,31,2,7,4
E00007563,137,12,40,24,24,14,21,2
E00007564,129,17,27,31,24,12,16,2
E00007565,135,20,38,21,18,20,15,3
E00007566,122,10,12,43,36,4,10,7
E00007567,139,8,11,59,28,8,19,6
E00007568,139,27,30,36,21,10,12,3
E00007569,158,7,37,35,22,26,25,6
E00007570,151,16,39,38,24,10,19,5
E00007571,133,26,42,33,13,8,8,3
E00007572,129,8,13,62,25,1,16,4
E00007573,147,8,28,46,17,12,32,4
E00007575,165,17,46,40,23,22,16,1
E00007576,127,12,40,27,25,11,12,0
E00007577,111,4,57,23,9,6,8,4
E00007578,146,21,21,25,45,9,22,3
E00007579,130,16,9,45,35,2,19,4
E00007580,144,16,31,28,39,9,19,2
E00007581,139,30,24,39,23,10,8,5
E00007582,122,5,27,26,14,15,33,2
E00007583,128,27,27,23,21,7,22,1
E00007584,130,13,12,42,29,4,22,8
E00007585,144,7,44,16,19,20,29,9
E00007586,126,12,17,33,20,6,28,10
E00007587,117,9,24,21,14,18,20,11
E00007588,118,4,25,23,25,18,18,5
E00007589,125,6,26,26,19,16,29,3
E00007590,99,11,15,28,9,6,24,6
E00007591,115,5,14,29,34,8,22,3
E00007592,120,6,28,24,24,10,23,5
E00007593,86,1,19,7,8,25,19,7
E00007594,110,9,27,14,12,26,19,3
E00007595,127,14,10,36,22,7,26,12
E00007596,131,15,6,46,43,2,14,5
E00007597,147,17,34,43,31,5,16,1
E00007598,148,14,15,38,45,9,20,7
E00007599,127,12,22,35,41,4,8,5
E00007600,141,9,24,54,26,12,14,2
E00007601,118,4,16,44,33,5,14,2
E00007602,118,7,21,29,36,3,15,7
E00007603,129,8,7,62,32,4,15,1
E00007604,161,17,33,54,31,7,17,2
E00007605,140,10,9,49,45,11,11,5
E00007606,140,18,20,42,33,4,16,7
E00007607,153,12,10,63,38,4,22,4
E00007608,133,10,4,59,43,6,8,3
E00007609,149,19,23,59,19,4,18,7
E00007610,137,36,7,58,17,3,11,5
E00007611,138,24,25,45,15,8,18,3
E00007612,131,11,4,54,41,6,9,6
E00007613,146,5,38,34,22,9,32,6
E00007614,128,13,6,45,40,4,12,8
E00007615,127,15,10,53,28,4,11,6
E00007616,121,9,36,21,10,12,28,5
E00007617,129,12,23,43,28,7,11,5
E00007618,131,13,10,46,24,9,19,10
E00007619,124,10,35,24,13,21,14,7
E00007620,119,14,11,38,25,6,17,8
E00007621,121,7,36,19,23,11,20,5
E00007622,110,12,10,33,27,10,14,4
E00007623,132,9,23,28,42,17,8,5
E00007624,136,17,15,40,39,9,10,6
E00007625,138,21,30,37,20,23,7,0
E00007626,119,17,6,37,40,5,12,2
E00007627,120,7,14,43,34,7,10,5
E00007628,212,11,48,67,47,15,19,5
E00007629,129,13,14,37,40,8,14,3
E00007630,125,14,14,41,38,12,3,3
E00007631,132,45,24,31,12,6,11,3
E00007632,141,24,51,23,18,11,11,3
E00007633,130,18,14,49,31,7,8,3
E00007634,123,7,45,28,27,9,7,0
E00007635,176,15,46,54,29,10,22,0
E00007636,117,14,40,25,23,10,5,0
E00007637,74,9,15,17,17,7,7,2
E00007638,123,11,7,41,47,6,9,2
E00007639,157,32,46,24,22,15,9,9
E00007640,143,15,7,59,45,7,5,5
E00007641,140,15,28,43,36,6,9,3
E00007642,142,16,35,40,33,9,7,2
E00007643,122,7,27,33,25,19,9,2
E00007644,136,10,22,46,34,12,5,7
E00007645,129,20,6,36,37,6,17,7
E00007646,137,17,24,28,31,20,13,4
E00007647,120,13,8,41,38,8,10,2
E00007648,152,14,35,46,24,17,15,1
E00007649,127,13,7,48,41,2,16,0
E00007650,116,14,5,43,35,6,10,3
E00007651,128,10,16,47,36,9,8,2
E00007652,128,16,8,36,51,4,7,6
E00007653,150,24,22,44,28,8,22,2
E00007654,118,45,14,14,14,13,14,4
E00007655,121,8,9,46,40,5,10,3
E00007656,130,17,10,43,33,13,12,2
E00007657,123,13,15,41,38,7,8,1
E00007658,115,16,6,44,36,2,8,3
E00007659,129,21,25,44,15,8,14,2
E00007660,110,15,8,49,23,0,9,6
E00007661,107,23,27,30,10,5,10,2
E00007662,121,22,14,44,26,4,6,5
E00007663,102,12,8,39,29,5,5,4
E00007664,141,17,22,53,28,7,12,2
E00007665,155,7,34,38,28,17,28,3
E00007666,145,13,23,38,40,11,18,2
E00007667,158,18,29,35,41,13,19,3
E00007668,168,6,56,14,24,40,17,11
E00007669,117,14,28,19,12,27,14,3
E00007670,116,13,14,30,25,7,18,9
E00007671,130,3,62,12,19,24,7,3
E00007672,133,4,53,10,23,39,2,2
E00007673,131,12,34,24,28,16,10,7
E00007674,125,20,10,31,21,15,20,8
E00007675,117,11,10,35,27,16,12,6
E00007676,151,13,26,40,30,24,16,2
E00007677,135,17,10,37,31,14,22,4
E00007678,138,8,32,10,24,45,11,8
E00007679,128,8,9,40,32,16,10,13
E00007680,145,19,36,15,17,37,14,7
E00007681,124,4,13,25,25,32,12,13
E00007682,147,12,17,29,43,23,17,6
E00007683,154,4,22,30,35,32,14,17
E00007684,135,10,17,20,32,29,11,16
E00007685,134,10,12,40,35,19,12,6
E00007686,131,19,20,46,11,12,17,6
E00007687,140,12,35,38,18,16,14,7
E00007688,120,20,15,39,23,3,15,5
E00007689,167,18,53,22,25,31,15,3
E00007690,110,12,17,15,20,26,16,4
E00007691,121,11,30,29,22,12,11,6
E00007692,125,9,17,47,28,10,11,3
E00007693,132,13,8,22,31,23,22,13
E00007694,125,11,6,42,27,8,20,11
E00007695,121,15,14,21,34,25,7,5
E00007696,149,12,24,35,35,23,12,8
E00007697,119,8,7,34,26,23,15,6
E00007698,124,11,11,30,35,22,10,5
E00007699,121,12,7,39,29,16,13,5
E00007700,166,12,29,30,31,38,16,10
E00007701,127,7,14,28,32,24,14,8
E00007702,153,7,47,20,32,25,16,6
E00007703,128,13,14,15,29,33,18,6
E00007704,120,11,13,37,29,11,14,5
E00007705,124,25,9,25,19,25,15,6
E00007706,141,21,17,24,37,20,13,9
E00007707,136,21,12,37,33,13,13,7
E00007708,119,8,16,28,19,22,16,10
E00007709,161,20,62,17,25,22,8,7
E00007710,125,9,19,30,20,20,15,12
E00007711,132,8,13,26,24,28,23,10
E00007712,140,13,15,45,29,5,23,10
E00007713,151,11,26,30,31,21,17,15
E00007714,126,4,15,22,29,26,14,16
E00007715,121,12,11,20,30,17,17,14
E00007716,149,16,35,19,31,27,14,7
E00007717,125,5,30,16,26,27,14,7
E00007718,132,7,19,34,35,16,15,6
E00007719,138,13,21,22,33,26,13,10
E00007720,137,8,24,32,28,15,19,11
E00007721,128,6,15,26,19,33,23,6
E00007722,125,8,12,42,30,8,16,9
E00007723,124,4,44,16,18,26,10,6
E00007724,141,10,20,23,23,34,23,8
E00007725,142,16,19,21,47,16,12,11
E00007726,123,5,10,25,29,23,20,11
E00007727,200,18,42,26,32,46,24,12
E00007728,147,16,52,29,22,11,9,8
E00007729,138,13,26,10,33,31,16,9
E00007730,111,2,49,10,12,25,6,7
E00007732,142,13,9,48,26,14,24,8
E00007733,108,11,19,17,22,17,14,8
E00007734,128,6,12,25,28,28,18,11
E00007735,137,4,20,15,30,50,14,4
E00007736,55,5,7,5,9,10,13,6
E00007737,121,6,30,26,17,21,9,12
E00007738,114,10,42,11,11,27,8,5
E00007739,158,17,17,51,35,8,19,11
E00007740,124,2,28,17,24,37,11,5
E00007741,103,12,17,12,13,27,14,8
E00007742,149,12,18,24,35,24,19,17
E00007743,126,11,10,39,29,8,18,11
E00007744,231,6,102,28,31,27,28,9
E00007745,145,6,18,30,29,33,22,7
E00007746,129,8,16,29,25,23,24,4
E00007747,121,5,24,12,25,21,22,12
E00007749,163,15,39,25,21,15,40,8
E00007750,142,4,8,22,30,34,22,22
E00007751,139,6,28,30,24,17,22,12
E00007752,120,10,15,27,30,9,18,11
E00007753,136,29,32,32,22,7,10,4
E00007754,165,17,23,52,38,11,22,2
E00007755,133,19,23,39,24,8,20,0
E00007756,127,15,7,55,32,2,13,3
E00007757,130,6,37,44,24,4,13,2
E00007758,128,19,24,46,23,7,8,1
E00007759,123,25,27,31,15,7,18,0
E00007760,120,15,23,33,26,6,13,4
E00007761,143,19,30,38,34,8,12,2
E00007762,99,6,22,35,12,4,14,6
E00007763,127,5,28,38,30,10,13,3
E00007764,174,15,48,27,29,23,26,6
E00007765,140,8,19,49,43,7,9,5
E00007766,127,11,26,33,32,4,16,5
E00007767,150,10,11,68,34,8,15,4
E00007768,131,10,15,39,25,22,13,7
E00007769,136,7,11,64,35,2,11,6
E00007770,117,13,22,28,30,4,15,5
E00007771,125,10,9,47,34,8,15,2
E00007772,145,24,32,19,20,20,22,8
E00007773,158,29,29,43,23,13,12,9
E00007774,135,10,16,44,34,6,21,4
E00007775,132,15,32,32,35,6,10,2
E00007776,147,4,36,38,37,10,18,4
E00007777,131,16,21,37,25,8,21,3
E00007778,148,9,28,44,40,13,13,1
E00007779,135,5,29,41,26,8,20,6
E00007780,159,61,23,32,21,7,9,6
E00007781,131,16,29,23,25,7,26,5
E00007782,139,20,51,22,19,6,17,4
E00007783,108,8,16,34,36,1,10,3
