pop..lsoa_id,pop..proportion_of_lsoa_within_co_m_boundary,pop..total_persons,pop..male_persons,pop..female_persons,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01022276,8.9983920943615195E-2,1590,773,817,85,120,77,156,166,408,374,204
E01022279,1.9336536993737299E-2,1449,700,749,67,157,121,148,212,384,246,114
E01022319,1.00000000000023,1591,772,819,175,234,107,229,270,355,137,84
E01022320,0.91094361609958296,1620,859,761,97,127,107,227,209,479,261,113
E01022322,0.78108783202130005,1318,615,703,77,130,91,148,167,375,196,134
E01022324,0.99853091515672798,1507,741,766,116,179,110,183,210,363,262,84
E01022325,0.63148155172771503,1314,656,658,72,101,97,132,168,312,279,153
E01022412,1.5583178836856899E-2,3770,1853,1917,297,408,255,481,555,894,585,295
