house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00063633,121,6,40,22,13,26,11,3
E00063634,141,28,25,41,18,13,13,3
E00063635,118,7,31,30,25,13,8,4
E00063636,131,11,40,32,11,19,15,3
E00063637,122,8,34,25,17,27,8,3
E00063638,139,20,19,41,37,5,11,6
E00063639,123,6,40,25,22,17,8,5
E00063640,67,11,15,8,13,9,6,5
E00063641,109,4,34,14,18,14,18,7
E00063642,50,4,13,7,12,6,8,0
E00063643,133,7,52,16,21,22,9,6
E00063644,129,6,35,35,30,13,8,2
E00063645,128,14,31,28,17,20,14,4
E00063646,150,9,63,13,20,29,7,9
E00063647,136,20,26,33,29,14,10,4
E00063648,116,25,27,30,16,6,9,3
E00063661,92,12,9,43,21,3,3,1
E00063662,105,4,16,49,24,2,6,4
E00063663,62,12,9,22,7,6,6,0
E00063664,66,3,12,15,19,14,3,0
E00063665,162,5,23,31,57,9,22,15
E00063666,138,21,56,19,21,10,8,3
E00063667,149,25,78,31,2,8,5,0
E00063668,152,13,28,45,35,13,8,10
E00063669,100,2,33,20,26,12,3,4
E00063671,150,38,40,22,28,10,10,2
E00063672,140,3,62,23,24,14,9,5
E00063673,140,4,18,21,55,13,16,13
E00063674,136,21,15,34,40,8,10,8
E00063675,140,32,34,28,24,12,4,6
E00063676,125,6,12,15,53,10,16,13
E00063677,111,4,29,25,28,17,5,3
E00063679,142,13,20,15,53,15,10,16
E00063680,110,12,20,33,32,7,4,2
E00063681,126,31,30,25,6,16,16,2
E00063682,112,15,29,22,20,16,6,4
E00063683,113,7,22,38,26,13,6,1
E00063684,122,6,33,23,35,12,10,3
E00063685,115,16,22,28,24,12,10,3
E00063686,124,10,27,51,21,3,8,4
E00063687,117,17,12,53,21,7,5,2
E00063688,114,11,11,34,37,2,12,7
E00063689,116,18,22,43,17,7,5,4
E00063690,113,12,14,32,29,12,3,11
E00063691,119,24,12,40,22,9,9,3
E00063692,133,15,8,35,46,9,14,6
E00063693,140,22,5,72,24,6,8,3
E00063694,122,44,9,40,15,4,8,2
E00063695,140,17,20,60,19,8,13,3
E00063696,143,25,10,65,22,8,10,3
E00063697,122,19,31,40,13,8,8,3
E00063698,128,26,21,36,22,9,10,4
E00063699,128,24,26,37,17,13,10,1
E00063700,124,18,17,45,28,4,9,3
E00063701,130,10,37,27,21,19,11,5
E00063702,141,7,24,22,42,23,12,11
E00063703,120,14,26,20,19,22,14,5
E00063704,123,20,19,30,20,16,8,10
E00063705,180,16,28,27,45,45,10,9
E00063706,123,13,33,21,23,22,10,1
