house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00000235,196,34,39,75,29,3,13,3
W00000236,123,17,17,49,22,3,11,4
W00000237,128,34,16,46,20,1,9,2
W00000238,115,19,14,37,30,5,8,2
W00000239,121,27,18,45,19,3,8,1
W00000240,99,14,22,25,17,10,7,4
W00000241,158,19,68,30,21,5,11,4
W00000242,140,21,48,35,18,11,7,0
W00000243,133,41,33,20,17,17,5,0
W00000244,178,39,58,45,16,13,4,3
W00000245,144,26,48,41,7,15,4,3
W00000246,139,27,12,70,15,1,11,3
W00000247,121,13,12,31,32,21,9,3
W00000248,99,21,14,48,8,0,5,3
W00000249,133,37,23,33,18,8,10,4
W00000250,114,30,25,42,4,5,7,1
W00000251,94,18,23,37,11,2,2,1
W00000252,103,16,24,38,18,2,4,1
W00000253,97,30,8,38,9,2,8,2
W00000254,109,15,24,45,12,4,5,4
W00000255,128,26,23,42,22,9,6,0
W00000256,103,10,8,37,34,7,5,2
W00000257,75,14,9,19,17,8,8,0
W00000258,165,18,19,63,35,9,11,10
W00000259,135,30,25,30,25,10,14,1
W00000260,139,29,30,39,18,10,13,0
W00000261,129,21,52,31,8,7,8,2
W00000262,140,32,9,50,36,2,10,1
W00000263,137,25,13,53,32,5,7,2
W00000264,114,33,15,30,18,7,9,2
W00000265,142,22,49,31,17,11,8,4
W00000266,120,18,11,46,32,6,7,0
W00000267,122,11,18,45,28,10,5,5
W00000268,86,11,10,26,19,9,10,1
W00000269,90,6,17,37,18,3,7,2
W00000270,133,16,11,58,38,4,5,1
W00000271,140,25,20,52,28,2,11,2
W00000272,114,16,20,37,21,12,8,0
W00000273,139,21,15,57,29,7,7,3
W00000274,79,11,8,28,21,1,5,5
W00000275,144,26,26,55,18,2,8,9
W00000276,132,18,24,34,23,17,12,4
W00000277,130,19,17,45,32,5,5,7
W00000278,160,22,40,41,24,18,12,3
W00000279,170,24,49,35,36,8,14,4
W00000280,133,24,34,32,14,16,11,2
W00000281,139,28,20,41,30,10,7,3
W00000282,123,21,36,28,18,13,5,2
W00000283,144,22,36,43,23,7,10,3
W00000284,96,11,15,41,21,2,5,1
W00000285,103,26,15,43,11,5,3,0
W00000286,133,36,15,49,20,5,8,0
W00000287,69,6,8,30,15,3,4,3
W00000288,93,19,23,37,11,2,1,0
W00000289,141,17,25,60,27,3,6,3
W00000290,141,19,21,59,28,5,9,0
W00000291,147,27,18,71,19,4,5,3
W00000292,175,43,35,65,23,1,6,2
W00000293,125,12,40,16,15,30,7,5
W00000294,110,17,17,37,17,12,7,3
W00000295,106,11,44,10,14,14,9,4
W00000296,113,24,11,47,18,5,6,2
W00000297,130,28,29,35,17,10,9,2
W00000298,124,20,14,36,25,11,14,4
W00000299,117,13,37,27,23,7,10,0
W00000300,129,24,52,22,7,13,9,2
W00000301,141,23,11,59,25,10,11,2
W00000302,147,20,23,51,30,6,12,5
W00000303,129,18,19,57,19,5,9,2
W00000304,178,14,45,53,29,18,13,6
W00000305,149,27,32,37,32,12,8,1
W00000306,145,23,24,57,21,7,13,0
W00000307,152,27,28,60,20,5,7,5
W00000308,118,20,23,39,21,5,8,2
