pop..lsoa_id,pop..proportion_of_lsoa_within_co_m_boundary,pop..total_persons,pop..male_persons,pop..female_persons,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
W01000586,6.3108454877988093E-2,2248,1085,1163,113,176,169,332,282,570,372,234
