rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00003830,425,294,0,0,0,2,0,0,104,25
W00003831,308,177,0,0,0,0,0,0,97,34
W00003832,303,168,0,0,0,0,0,0,99,36
W00003833,320,135,0,0,0,1,0,2,159,23
W00003834,340,205,1,0,0,0,0,2,105,27
W00003835,328,215,2,0,0,5,0,0,83,23
W00003836,442,254,0,0,0,0,0,0,159,29
W00003837,423,233,0,0,0,0,0,3,149,38
W00003838,314,232,2,4,0,3,0,1,61,11
W00003839,382,229,3,3,0,0,0,3,117,27
W00003840,299,191,0,0,0,1,0,0,88,19
W00003841,252,139,1,0,0,2,0,7,82,21
W00003842,331,169,0,0,0,1,0,0,130,31
W00003843,259,155,0,0,1,1,0,0,89,13
W00003844,354,240,0,5,0,2,0,1,88,18
W00003845,256,138,1,0,0,0,0,2,95,20
W00003846,302,210,0,0,0,0,0,0,73,19
W00003847,343,226,0,0,0,0,0,0,101,16
W00003848,518,341,0,0,0,0,0,4,135,38
W00003849,324,200,0,0,0,1,0,1,97,25
W00003850,290,164,0,0,1,0,0,1,105,19
W00003851,282,172,0,1,0,0,0,0,77,32
W00003852,262,129,0,0,0,0,0,1,107,25
W00003853,212,138,0,1,0,0,0,1,61,11
W00003854,274,172,0,0,0,0,0,1,73,28
W00003855,263,168,0,0,0,1,0,0,71,23
W00003856,256,131,0,0,0,0,0,2,89,34
W00003857,323,168,0,0,0,1,0,7,112,35
W00003858,338,208,0,0,0,0,0,1,109,20
W00003859,369,203,0,0,1,0,0,1,134,30
W00003860,304,188,0,1,0,0,0,1,103,11
W00003861,250,162,0,0,1,0,0,1,66,20
W00003862,302,186,1,0,0,0,0,2,91,22
W00003863,245,123,0,0,0,1,0,0,96,25
W00003864,280,183,0,0,0,1,0,0,76,20
W00003865,254,146,0,0,0,1,0,6,78,23
W00003866,268,195,0,0,0,0,0,1,53,19
W00003867,332,231,2,0,1,0,0,2,73,23
W00003868,321,251,2,0,0,0,0,2,48,18
W00003869,432,278,3,0,0,0,0,0,131,20
W00003870,279,175,0,0,2,4,0,0,83,15
W00003871,355,221,0,0,1,4,0,2,106,21
W00003872,406,274,0,0,0,0,0,1,94,37
W00003873,324,199,0,0,0,0,0,7,95,23
W00003874,278,181,1,0,0,0,0,4,59,33
W00003875,302,238,0,2,0,0,0,2,42,18
W00003876,359,249,0,8,0,0,0,0,79,23
W00003877,357,253,0,0,0,1,0,4,68,31
W00003878,286,215,0,0,0,0,0,0,46,25
W00003879,299,200,1,0,1,0,0,3,55,39
W00003880,225,132,0,0,0,0,0,2,72,19
W00003881,316,217,1,0,0,0,0,1,76,21
W00003882,218,156,0,0,0,1,0,0,48,13
W00003883,312,208,1,1,0,0,0,1,84,17
W00003884,513,356,2,0,0,3,0,3,116,33
W00003885,375,227,1,2,0,0,0,0,84,61
W00003886,484,337,0,0,0,0,0,2,115,30
W00003887,341,186,2,0,0,0,0,3,123,27
W00003888,365,229,2,0,1,0,0,0,109,24
W00003889,362,240,1,0,0,3,0,0,90,28
W00003890,354,211,0,0,0,0,0,5,112,26
W00003891,419,190,2,0,0,5,0,5,181,36
W00003892,314,177,0,0,0,1,0,0,110,26
W00003893,198,121,0,0,0,0,0,0,59,18
W00003894,386,249,1,3,0,0,0,1,93,39
W00003895,358,273,0,0,0,1,0,3,63,18
W00003896,283,194,0,0,0,4,0,0,75,10
W00003897,167,114,2,2,0,0,0,0,37,12
W00003898,375,264,0,5,0,5,0,1,74,26
W00003899,343,252,0,0,0,4,8,2,58,19
W00003900,242,161,1,1,0,0,0,0,60,19
W00003901,223,124,1,0,0,0,0,0,83,15
W00003902,269,190,0,4,0,0,0,1,55,19
W00003903,276,179,0,0,0,0,0,0,78,19
W00003904,297,201,0,0,0,0,0,4,64,28
W00003905,448,296,0,0,0,0,0,0,108,44
W00003906,296,221,0,0,0,1,0,1,55,18
W00003907,286,189,1,0,0,0,0,3,63,30
W00003908,356,249,0,0,0,0,0,0,81,26
W00003909,389,263,3,0,0,0,0,5,90,28
W00003910,335,216,0,0,0,0,0,7,89,23
W00003911,309,190,1,0,0,0,0,0,91,27
W00003912,319,179,1,0,0,1,0,1,109,28
W00003913,303,198,0,0,0,0,0,2,73,30
W00003914,298,183,0,0,0,0,0,1,88,26
W00003915,313,135,0,0,0,3,0,0,139,36
W00003916,296,182,0,0,0,0,0,1,91,22
W00003917,368,151,3,0,0,0,0,0,177,37
W00003918,428,242,0,0,1,5,0,2,143,35
W00003919,342,218,0,0,0,0,0,0,93,31
W00003920,380,224,1,0,0,0,0,1,126,28
W00003921,292,179,0,0,0,2,0,5,92,14
W00003922,350,222,2,0,0,0,0,3,102,21
W00003923,302,205,0,0,0,0,0,3,65,29
W00003924,344,205,0,3,0,0,0,0,108,28
W00003925,326,188,1,2,0,8,0,0,98,29
W00003926,256,134,0,0,0,0,0,1,93,28
W00003927,322,161,1,0,0,4,0,0,125,31
W00003928,245,146,1,0,0,0,0,0,82,16
W00003929,222,110,0,0,0,1,0,0,75,36
W00003930,255,152,1,0,0,0,0,7,72,23
W00003931,307,189,1,3,0,0,0,5,85,24
W00003932,257,158,2,2,0,0,0,2,79,14
W00003933,351,195,0,0,0,0,0,1,124,31
W00003934,267,153,0,0,0,1,0,2,87,24
W00003935,312,138,1,0,0,7,0,0,136,30
W00003936,184,65,0,4,0,1,0,3,80,31
W00003937,247,141,3,0,0,0,0,1,96,6
W00003938,296,177,1,0,0,11,0,2,91,14
W00003939,232,124,2,0,0,0,0,0,82,24
W00003940,480,292,1,0,0,0,0,7,139,41
W00003941,124,84,0,0,1,0,0,4,26,9
W00003942,548,349,3,0,1,0,0,1,166,28
W00003943,308,199,2,0,1,0,0,1,79,26
W00003944,245,142,0,4,0,0,1,0,80,18
W00003945,278,191,0,0,0,0,0,1,63,23
W00003946,289,194,0,2,0,0,0,0,68,25
W00004889,303,193,1,0,0,0,0,0,73,36
W00004890,282,170,0,0,0,0,0,0,78,34
W00004891,301,139,4,0,0,0,0,0,126,32
W00004892,286,167,0,0,0,0,0,6,86,27
W00004936,301,141,0,0,0,0,0,4,127,29
W00004937,216,141,5,0,0,0,0,0,49,21
W00004938,292,165,0,0,0,0,0,2,97,28
W00004939,302,157,0,0,0,4,0,1,114,26
W00004940,132,90,0,0,0,0,0,0,35,7
W00004941,381,208,1,0,0,0,0,2,147,23
W00004942,186,110,0,0,1,4,0,2,57,12
W00004943,211,125,1,0,0,1,0,3,72,9
W00004944,308,177,2,0,0,0,0,1,105,23
W00004945,277,151,0,0,0,0,0,1,110,15
W00004946,304,138,1,0,0,0,0,0,139,26
W00004952,306,193,2,0,0,0,0,0,78,33
W00004953,434,250,0,0,0,0,0,1,142,41
W00004954,285,154,0,0,0,0,0,2,116,13
W00004955,305,175,0,0,0,8,0,7,87,28
W00009986,308,158,0,1,0,5,0,2,120,22
W00009987,302,161,0,4,0,4,0,1,106,26
W00009988,208,99,1,5,0,6,0,1,83,13
W00009989,358,215,0,1,0,0,0,0,119,23
W00009991,328,189,0,0,0,1,0,0,117,21
W00009992,593,277,0,0,0,0,0,11,259,46
W00009994,361,147,0,7,0,0,3,2,177,25
W00009995,326,171,1,0,0,9,0,0,116,29
W00009997,188,126,2,5,0,1,0,1,43,10
W00009998,198,101,0,1,0,1,0,3,79,13
W00010000,193,133,0,0,0,0,0,0,47,13
W00010001,293,203,0,0,0,0,1,0,69,20
W00010003,252,162,0,0,0,3,0,1,69,17
W00010004,414,247,0,0,0,2,0,7,124,34
W00010006,283,191,0,0,0,1,0,0,76,15
W00010007,161,87,0,0,0,3,0,0,64,7
W00010009,189,104,0,0,0,0,0,0,60,25
W00010052,384,133,2,8,0,5,0,7,200,29
W00010054,705,361,1,5,0,7,0,5,290,36
W00010055,1054,487,15,12,5,13,2,5,479,36
W00010057,291,109,1,0,0,2,0,3,152,24
W00010058,504,199,3,1,2,5,0,5,249,40
W00010060,292,150,6,1,0,15,0,6,91,23
W00010061,146,68,0,1,0,4,0,3,49,21
W00010063,137,84,0,0,0,0,0,0,43,10
W00010064,132,73,0,0,0,6,0,4,38,11
W00010066,364,181,1,11,0,8,0,1,137,25
W00010067,592,198,10,6,2,16,1,20,277,62
W00010099,257,149,0,0,0,4,0,2,91,11
W00010100,225,121,1,0,1,0,0,0,85,17
W00010102,248,132,1,0,0,2,0,1,92,20
