health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00002895,353,177,105,56,15,0
W00002896,382,198,97,54,25,8
W00002897,256,117,84,42,10,3
W00002898,153,72,43,22,13,3
W00002899,297,113,108,56,17,3
W00002900,415,198,152,42,19,4
W00002901,353,175,103,50,17,8
W00002902,245,106,80,38,13,8
W00002903,250,104,89,39,13,5
W00002904,256,127,86,33,8,2
W00002905,287,156,76,49,2,4
W00002906,257,117,82,34,19,5
W00002907,270,132,91,33,12,2
W00002908,200,98,61,29,11,1
W00002909,255,102,90,30,26,7
W00002910,388,180,131,51,20,6
W00002911,167,67,65,25,6,4
W00002912,286,123,87,50,18,8
W00002913,241,102,86,45,6,2
W00002914,255,130,79,30,15,1
W00002915,305,151,91,50,9,4
W00002916,215,87,66,39,12,11
W00002917,270,106,93,40,22,9
W00002918,334,149,95,61,22,7
W00002919,344,148,108,60,18,10
W00002920,322,145,109,53,11,4
W00002921,325,123,114,65,15,8
W00002922,285,127,85,45,19,9
W00002923,265,92,73,65,22,13
W00002924,253,93,88,57,12,3
W00002925,347,156,115,57,13,6
W00002926,250,92,84,53,14,7
W00002927,220,103,69,32,12,4
W00002928,363,190,95,54,20,4
W00002929,162,63,66,21,10,2
W00002930,297,160,85,37,10,5
W00002931,167,47,48,34,23,15
W00002932,335,174,95,40,20,6
W00002933,384,210,105,53,13,3
W00002934,214,80,54,55,17,8
W00002935,342,214,94,27,4,3
W00002936,210,109,67,25,5,4
W00002937,245,118,83,30,12,2
W00002938,567,355,158,38,13,3
W00002939,335,133,132,55,11,4
W00002940,414,229,124,45,12,4
W00002941,255,121,67,53,12,2
W00002942,300,124,88,60,20,8
W00002943,319,147,108,52,5,7
W00002944,339,143,110,54,21,11
W00002945,285,142,86,37,15,5
W00002946,242,90,97,39,13,3
W00002947,282,134,89,40,11,8
W00002948,239,102,79,41,13,4
W00002949,262,105,97,43,14,3
W00002950,388,194,129,54,9,2
W00002951,300,146,95,44,9,6
W00002952,397,236,89,37,24,11
