house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00002985,132,18,16,52,23,7,11,5
W00002986,185,31,26,80,25,1,16,6
W00002987,155,27,16,68,22,5,12,5
W00002988,139,18,17,57,26,4,12,5
W00002989,160,21,21,61,36,13,6,2
W00002990,172,29,30,55,36,9,6,7
W00002991,120,15,19,32,25,13,14,2
W00002992,98,11,21,42,8,6,8,2
W00002993,170,16,16,77,28,11,15,7
W00002994,152,23,15,59,23,9,18,5
W00002995,151,14,16,75,25,4,14,3
W00002996,123,10,17,43,19,11,17,6
W00002997,148,23,25,63,19,7,11,0
W00002998,101,18,15,50,9,4,5,0
W00002999,134,26,13,67,15,5,6,2
W00003000,113,13,14,44,26,7,5,4
W00003001,117,14,12,48,19,7,11,6
W00003002,129,20,10,63,15,11,9,1
W00003003,128,11,18,58,26,6,6,3
W00003004,130,12,21,52,16,15,7,7
W00003005,141,37,17,55,11,10,8,3
W00003006,121,19,16,48,24,5,9,0
W00003007,132,15,10,38,41,11,15,2
W00003008,102,16,13,35,22,4,10,2
W00003009,124,8,16,56,26,6,7,5
W00003010,173,55,24,25,33,22,10,4
W00003011,143,25,20,60,23,9,6,0
W00003012,166,36,27,53,23,10,16,1
W00003013,134,26,22,56,16,4,9,1
W00003014,133,34,23,50,13,2,10,1
W00003015,142,25,34,48,12,7,12,4
W00003016,147,26,48,33,24,9,7,0
W00003017,145,23,23,33,25,23,16,2
W00003018,132,31,14,63,11,3,9,1
W00003019,141,23,28,40,29,9,11,1
W00003020,171,38,37,52,17,10,14,3
W00003021,150,23,36,49,19,13,7,3
W00003022,163,26,37,59,21,7,9,4
W00003023,150,15,22,49,40,9,11,4
W00003024,149,32,34,37,15,18,13,0
W00003025,132,26,30,46,18,6,6,0
W00003026,157,16,21,49,32,19,12,8
W00003027,138,18,58,14,21,15,10,2
W00003028,144,26,40,32,18,16,9,3
W00003029,127,34,12,48,22,3,8,0
W00003030,147,21,26,51,29,8,11,1
W00003031,175,8,84,38,14,12,14,5
W00003032,173,11,103,22,8,15,11,3
W00003033,155,9,59,26,23,23,11,4
W00003034,134,29,36,18,21,12,17,1
W00003035,119,4,34,17,24,31,9,0
W00003036,126,4,13,24,37,28,16,4
W00003037,138,0,8,31,82,15,0,2
W00003038,124,24,11,34,29,12,11,3
W00003039,93,2,19,15,18,29,10,0
W00003040,123,5,19,15,32,37,12,3
W00003041,132,15,17,58,21,11,7,3
W00003042,149,10,45,33,20,31,9,1
W00003043,132,26,33,34,22,12,4,1
W00003044,125,37,27,24,17,13,7,0
W00003045,171,16,44,34,36,18,19,4
W00003046,124,21,14,48,15,12,12,2
W00003047,121,28,12,42,12,13,11,3
W00003048,119,29,7,52,18,1,10,2
W00003049,117,22,15,34,19,15,9,3
W00003050,122,34,6,54,10,4,13,1
W00003051,114,18,15,39,23,7,10,2
W00003052,118,18,30,26,20,12,11,1
W00003053,113,18,18,25,30,4,16,2
W00003054,146,32,21,55,24,5,7,2
W00003055,125,24,29,29,24,10,4,5
W00003056,130,18,19,39,24,8,18,4
W00003057,157,38,13,55,41,1,8,1
W00003058,117,24,20,30,15,10,17,1
W00003059,136,20,31,43,23,6,9,4
W00003060,117,15,42,36,9,6,9,0
W00003062,115,20,11,43,24,10,4,3
W00003063,119,23,25,38,15,6,9,3
W00003064,101,13,13,42,16,7,7,3
W00003065,174,29,28,61,38,11,6,1
W00003066,151,26,20,62,24,6,10,3
W00003067,72,8,20,24,12,5,3,0
W00003068,185,21,25,67,50,6,12,4
W00003069,174,22,19,72,39,6,13,3
W00003070,209,23,26,80,37,9,31,3
W00003071,134,18,19,56,24,8,6,3
W00003072,154,25,21,51,36,7,9,5
W00003073,116,12,13,41,29,12,7,2
W00003074,118,31,16,37,13,11,9,1
W00003075,157,22,20,54,34,12,8,7
W00003076,101,18,14,27,29,5,4,4
W00003077,48,3,2,29,8,2,3,1
W00003078,157,13,19,71,26,6,14,8
W00003079,147,33,15,61,26,2,7,3
W00003080,128,23,6,44,30,14,4,7
W00003081,114,18,10,46,21,5,9,5
W00003082,121,21,17,31,32,13,4,3
W00003083,116,31,9,47,13,8,6,2
W00003084,161,20,16,63,40,7,8,7
W00003085,168,43,12,79,19,4,9,2
W00003086,142,20,16,62,28,9,5,2
W00003087,148,19,11,55,32,10,17,4
W00003088,183,22,16,80,35,12,12,6
W00003089,161,25,22,62,30,3,14,5
W00003090,176,27,21,72,40,8,6,2
W00003091,160,19,11,73,36,9,8,4
W00003092,130,32,11,65,15,1,5,1
W00003093,130,24,29,53,8,2,11,3
W00003094,144,25,17,59,23,5,11,4
W00003095,186,23,19,74,43,12,12,3
W00003096,177,23,26,60,43,16,6,3
W00003097,176,35,29,64,22,11,12,3
W00003098,187,29,22,57,45,13,17,4
W00003099,129,15,15,57,24,4,7,7
W00003100,130,16,15,60,28,1,6,4
W00003101,119,12,18,33,32,10,11,3
W00003102,142,22,18,57,28,6,7,4
W00003103,124,13,12,60,16,5,13,5
W00003104,135,10,24,52,33,7,3,6
W00003105,111,20,22,37,19,8,3,2
W00003106,163,10,18,80,42,3,3,7
W00003107,167,25,25,49,48,13,4,3
W00003108,145,16,23,49,31,7,15,4
W00003109,160,35,20,69,20,7,6,3
W00003110,98,11,15,48,14,4,6,0
W00003111,117,15,13,51,22,2,12,2
W00003112,128,12,19,58,25,6,7,1
W00003113,88,13,8,32,23,7,4,1
W00003114,118,18,7,48,30,6,8,1
W00003115,163,19,27,72,31,6,8,0
W00003116,168,24,28,59,26,14,14,3
W00003117,127,22,26,37,21,7,10,4
W00003118,86,11,10,35,18,5,6,1
W00003119,167,19,15,72,30,6,18,7
W00003120,145,16,22,37,40,12,13,5
W00003121,127,13,17,41,34,12,7,3
W00003122,114,21,14,46,16,5,8,4
W00003123,141,19,27,58,22,7,5,3
W00003124,151,21,32,62,16,9,11,0
W00003125,147,25,22,69,18,8,3,2
W00003126,139,10,11,55,37,15,9,2
W00003127,149,15,22,62,32,6,9,3
W00003128,149,12,16,57,32,12,11,9
W00003129,127,16,12,55,24,6,11,3
W00003130,121,10,16,44,27,9,10,5
W00003131,122,12,9,54,26,6,12,3
W00003132,109,12,17,47,17,2,14,0
W00003133,61,7,8,20,12,2,12,0
W00003134,115,9,11,34,33,19,6,3
W00003135,129,8,22,45,33,12,6,3
W00003136,125,11,10,63,21,7,8,5
W00003137,114,21,12,50,20,3,7,1
W00003138,148,44,16,38,26,9,10,5
W00003139,143,7,23,41,33,23,14,2
W00003140,114,17,18,38,16,11,12,2
W00003141,126,20,20,47,19,11,5,4
W00003142,127,26,25,30,26,11,6,3
W00003143,154,39,18,42,27,11,12,5
W00003144,129,47,31,28,7,1,12,3
W00003145,235,36,108,49,16,10,14,2
W00003146,119,17,20,40,20,11,8,3
W00003147,113,21,16,38,17,6,13,2
W00003148,161,8,53,30,30,29,7,4
W00003149,102,13,3,53,22,4,5,2
W00003150,145,29,13,41,32,15,8,7
W00003151,65,2,4,20,28,3,3,5
W00003152,73,5,18,30,13,2,5,0
W00003153,121,5,19,21,27,35,11,3
W00003154,132,22,50,13,16,22,9,0
W00003155,132,20,18,45,27,8,11,3
W00003156,132,23,21,37,18,20,13,0
W00003157,148,28,24,50,25,8,12,1
W00003158,138,47,21,26,27,9,7,1
W00003159,134,17,31,42,24,12,5,3
W00003160,137,27,17,67,13,3,9,1
W00003161,131,40,23,43,9,7,7,2
W00003162,131,33,21,55,13,6,3,0
W00003163,121,16,9,48,26,13,7,2
W00003164,149,19,14,43,36,22,9,6
W00003165,128,8,11,31,35,23,13,7
W00003166,124,16,18,50,26,1,11,2
W00003167,162,6,32,52,36,17,12,7
W00003168,127,30,18,54,14,2,8,1
W00003169,117,16,11,41,24,12,12,1
W00003170,128,11,16,36,28,22,10,5
W00003171,51,4,5,24,9,4,5,0
W00003172,208,30,12,101,43,9,12,1
W00003173,105,9,17,28,27,10,13,1
W00003174,196,63,12,86,18,3,11,3
W00003175,195,17,34,82,37,12,10,3
W00003176,197,30,32,77,35,11,10,2
W00003177,136,12,20,26,40,24,12,2
W00003178,126,15,25,37,30,9,8,2
W00003179,116,5,33,12,21,29,12,4
W00003180,119,11,17,34,26,12,16,3
W00003181,131,40,24,33,19,5,10,0
W00003182,129,18,18,41,25,8,14,5
W00003183,114,16,18,25,26,18,10,1
W00003184,138,10,19,47,32,20,5,5
W00003185,128,12,28,42,19,18,4,5
W00003186,114,15,43,28,13,4,10,1
W00003187,127,21,17,33,27,13,13,3
W00003188,122,25,18,30,21,15,10,3
W00003189,117,19,33,21,14,20,8,2
W00003190,141,55,26,35,8,3,12,2
W00003191,127,14,40,33,19,10,10,1
W00003192,151,38,17,60,20,5,10,1
W00003193,123,19,13,43,22,15,11,0
W00003194,91,20,8,33,19,5,4,2
W00003195,122,18,9,56,23,5,7,4
W00003196,134,7,22,58,29,12,5,1
W00003197,145,25,23,64,22,2,7,2
W00003198,128,13,14,40,33,16,9,3
W00003199,141,19,25,57,19,11,5,5
W00003200,144,45,24,47,11,7,6,4
W00003201,141,37,26,45,8,9,15,1
W00003202,157,32,33,44,24,14,8,2
W00003203,147,14,17,65,32,10,8,1
W00003204,147,22,20,50,26,16,12,1
W00003205,154,19,16,51,32,23,10,3
W00003206,134,36,23,44,18,6,6,1
W00003207,122,21,13,47,19,12,6,4
W00003208,150,26,40,47,21,6,9,1
W00003209,169,34,37,63,23,2,8,2
W00003210,137,13,15,69,26,3,10,1
W00003211,116,21,15,48,20,7,4,1
W00003212,127,17,8,47,34,8,7,6
W00003213,119,19,20,41,18,11,5,5
W00003214,147,19,21,52,29,18,7,1
W00003215,116,11,16,40,26,15,6,2
W00003216,135,10,11,54,25,20,11,4
W00003217,135,33,47,20,9,12,11,3
W00003218,114,14,31,31,15,17,3,3
W00003219,117,28,21,25,15,9,17,2
W00003220,153,26,60,33,14,12,6,2
W00003221,132,14,36,33,26,10,11,2
W00003222,135,17,11,48,35,9,11,4
W00003223,121,18,17,33,16,24,12,1
W00003224,118,9,15,21,27,29,9,8
W00003225,130,18,21,27,22,20,16,6
W00003226,131,20,15,65,20,4,7,0
W00003227,121,19,17,40,23,12,8,2
W00003228,153,20,35,50,19,17,11,1
W00003229,156,14,34,67,15,15,11,0
