health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00054839,378,193,146,32,6,1
E00054840,300,158,90,35,13,4
E00054841,238,102,83,38,11,4
E00054842,294,131,108,40,14,1
E00054843,206,74,75,46,10,1
E00054844,248,89,93,44,19,3
E00054845,311,179,91,26,13,2
E00054846,331,201,89,33,5,3
E00054847,310,173,100,31,6,0
E00054848,159,81,53,17,8,0
E00054849,184,86,55,28,12,3
E00054850,276,141,78,34,18,5
E00054851,263,120,87,39,13,4
E00054852,220,101,81,26,9,3
E00054853,277,127,101,36,12,1
E00054854,396,179,125,61,24,7
E00054855,286,174,93,15,4,0
E00054856,228,128,63,26,7,4
E00054857,232,111,83,19,17,2
E00054858,269,128,92,34,13,2
E00054859,226,87,96,36,6,1
E00054860,311,171,99,30,9,2
E00054861,247,101,86,37,15,8
E00054862,372,223,97,39,12,1
E00054863,278,146,88,35,8,1
E00054864,262,133,91,32,6,0
E00054865,257,132,74,33,14,4
E00054866,275,139,81,39,11,5
E00054867,213,47,69,62,24,11
E00054868,377,172,140,54,7,4
E00054869,388,197,129,43,15,4
E00054870,294,124,96,52,20,2
E00054871,291,146,94,40,11,0
E00054872,280,115,113,41,9,2
E00054873,193,74,44,50,21,4
E00054874,304,132,128,34,7,3
E00054875,261,104,86,56,11,4
E00054876,355,199,107,34,12,3
E00054877,397,192,145,43,16,1
E00054878,319,135,100,55,22,7
E00054879,241,98,68,59,13,3
E00054880,432,212,142,58,16,4
E00054881,401,237,115,40,8,1
E00054882,237,148,62,24,3,0
E00054883,305,147,106,35,15,2
E00054884,392,207,129,39,14,3
E00054885,268,103,69,61,29,6
E00054886,224,86,83,45,7,3
E00054887,276,108,118,40,8,2
E00054888,247,78,92,54,17,6
E00054889,325,157,115,41,9,3
E00054890,367,181,130,40,14,2
E00054891,466,217,168,54,19,8
E00054892,323,140,110,45,23,5
E00054893,290,152,99,35,3,1
E00054894,308,111,134,42,15,6
E00054895,458,202,187,51,17,1
E00054896,272,127,90,44,9,2
E00054897,269,109,89,55,13,3
E00054898,231,85,91,40,14,1
E00054899,306,141,114,33,15,3
E00054900,288,128,118,31,9,2
E00054901,288,105,118,41,22,2
E00054902,330,150,119,37,16,8
E00054903,335,185,108,31,10,1
E00054904,239,93,75,41,26,4
E00054905,288,99,114,45,24,6
E00054906,335,133,121,51,27,3
E00054907,337,129,115,60,24,9
E00054908,258,94,101,45,15,3
E00054909,236,74,80,47,23,12
E00054910,341,165,129,39,6,2
E00054911,371,171,128,50,16,6
E00054912,237,104,73,47,11,2
E00054914,281,104,94,66,14,3
E00054916,310,117,116,57,15,5
E00054917,286,118,105,37,19,7
E00054918,224,78,72,55,14,5
E00054919,258,83,103,47,23,2
E00054920,203,54,66,54,27,2
E00054921,317,157,104,48,8,0
E00054922,296,126,119,37,13,1
E00054923,327,145,127,33,14,8
E00054925,464,267,160,28,7,2
E00054926,364,178,117,51,13,5
E00054927,232,127,80,16,8,1
E00054928,430,233,139,45,9,4
E00054929,365,188,126,38,13,0
E00054930,232,104,78,39,6,5
E00054931,324,156,102,30,13,23
E00054932,292,126,123,34,8,1
E00054933,205,69,63,36,12,25
E00054934,198,84,51,43,19,1
E00054935,309,162,99,33,14,1
E00054936,420,247,125,40,6,2
E00054937,285,143,103,30,8,1
E00054938,280,140,101,29,9,1
E00054939,242,122,84,27,9,0
E00054940,286,146,93,33,11,3
E00054941,238,124,85,25,4,0
E00054942,376,203,132,37,4,0
E00054943,316,149,126,29,9,3
E00054944,289,119,107,47,12,4
E00054945,238,88,61,58,21,10
E00054946,334,164,123,38,7,2
E00054947,173,76,60,25,8,4
E00054948,331,195,95,30,11,0
E00054949,458,234,153,52,15,4
E00054950,381,207,111,46,12,5
E00054951,339,154,115,55,7,8
E00054952,258,79,92,52,23,12
E00054953,345,174,121,37,11,2
E00054954,284,137,105,37,4,1
E00054955,291,172,81,25,10,3
E00054956,391,179,145,60,6,1
E00054957,265,112,93,44,13,3
E00054958,402,238,122,33,8,1
E00054959,344,185,117,31,8,3
E00054960,286,144,87,36,16,3
E00054961,274,134,94,32,9,5
E00054962,395,188,125,55,22,5
E00054963,302,146,103,42,9,2
E00054964,343,172,108,52,7,4
E00054965,323,203,92,24,2,2
E00054966,207,130,59,15,1,2
E00054967,287,123,107,46,9,2
E00054968,329,141,125,48,14,1
E00054969,242,127,89,24,1,1
E00054970,296,150,105,31,7,3
E00054971,284,147,100,33,4,0
E00054972,266,118,117,28,2,1
E00054973,363,186,101,55,16,5
E00054974,342,190,107,38,5,2
E00054976,328,181,99,33,13,2
E00054977,284,147,110,19,7,1
E00054978,284,126,106,36,12,4
E00054979,236,140,72,21,2,1
E00054980,227,90,99,26,11,1
E00054981,253,128,84,24,16,1
E00054982,243,119,84,27,8,5
E00054983,122,19,34,54,12,3
E00054984,251,129,90,22,8,2
E00054985,341,154,118,53,16,0
E00054986,259,83,113,53,7,3
E00054987,250,137,78,27,6,2
E00054988,266,128,77,44,12,5
E00054989,329,143,106,54,22,4
E00054990,230,96,73,41,15,5
E00054991,228,67,89,54,13,5
E00054992,294,123,101,50,14,6
E00054993,135,37,39,39,17,3
E00054995,259,126,86,35,9,3
E00054996,287,166,87,30,2,2
E00054997,313,171,91,33,12,6
E00054998,171,96,51,19,3,2
E00054999,312,146,111,41,12,2
E00055000,304,133,111,43,12,5
E00055002,383,189,122,55,15,2
E00055003,287,122,115,30,17,3
E00055004,263,149,101,11,2,0
E00055005,189,73,64,39,13,0
E00055006,199,72,85,28,9,5
E00055007,329,144,107,42,30,6
E00055008,279,124,87,37,25,6
E00055009,326,146,118,45,12,5
E00055010,284,140,100,35,7,2
E00055011,340,150,137,45,7,1
E00055012,135,68,47,16,4,0
E00055013,225,97,86,26,15,1
E00055014,310,137,122,37,11,3
E00055015,255,119,91,38,7,0
E00055016,264,119,97,39,7,2
E00055017,245,99,97,37,11,1
E00055018,293,131,107,43,7,5
E00055019,537,275,179,56,19,8
E00055020,278,113,108,37,16,4
E00055021,256,106,97,36,13,4
E00055022,302,120,104,50,22,6
E00055023,275,108,96,52,16,3
E00055024,300,126,113,39,20,2
E00055025,205,96,69,29,6,5
E00055026,415,168,141,76,25,5
E00055027,309,149,102,39,14,5
E00055028,330,127,126,55,12,10
E00055029,206,61,55,59,26,5
E00055030,341,156,102,54,22,7
E00055031,398,186,150,53,7,2
E00055032,401,198,129,50,16,8
E00055033,402,250,110,30,10,2
E00055034,354,159,145,29,15,6
E00055035,358,178,129,44,6,1
E00055036,311,181,87,38,3,2
E00055037,252,80,89,56,22,5
E00055038,487,261,166,49,4,7
E00055039,369,206,128,25,8,2
E00055040,299,146,93,44,11,5
E00055041,355,171,121,53,7,3
E00055042,280,141,96,30,12,1
E00055043,323,170,108,34,9,2
E00055044,291,133,103,35,17,3
E00055045,345,170,121,38,14,2
E00055046,308,136,100,51,18,3
E00055047,261,131,95,27,8,0
E00055048,350,210,103,28,8,1
E00055049,319,137,107,52,17,6
E00055050,319,167,113,31,6,2
E00055051,342,175,120,37,5,5
E00055052,256,110,75,57,9,5
E00055053,277,132,94,42,8,1
E00055054,439,240,146,39,12,2
E00055055,312,131,125,38,16,2
E00055056,359,170,122,42,22,3
E00055057,252,99,99,33,15,6
E00055058,286,109,101,58,14,4
E00055059,355,177,109,53,10,6
E00055060,147,16,45,59,23,4
E00055061,229,99,73,41,16,0
E00055062,269,131,89,40,6,3
E00055063,296,158,95,32,10,1
E00055064,389,217,118,40,12,2
E00055065,323,195,97,24,5,2
E00055066,268,132,90,29,12,5
E00055067,357,151,132,48,22,4
E00055068,279,114,104,46,11,4
E00055069,352,192,89,47,19,5
E00055070,257,115,93,39,8,2
E00055071,320,126,131,46,11,6
E00055072,226,54,88,50,26,8
E00055073,279,118,106,39,10,6
E00055074,326,148,110,49,13,6
E00055075,197,38,64,60,27,8
E00055079,256,107,102,35,9,3
E00055080,269,92,92,58,25,2
E00055081,210,70,86,44,7,3
E00055082,407,231,132,36,7,1
E00055083,218,101,54,35,19,9
E00055084,371,154,138,55,20,4
E00055085,288,109,108,39,25,7
E00055086,245,95,89,39,21,1
E00055087,278,118,84,45,21,10
E00055088,218,62,88,50,17,1
E00055089,266,110,109,37,9,1
E00055090,276,122,82,53,15,4
E00055091,283,119,102,41,16,5
E00055092,306,137,117,36,13,3
E00055093,228,102,85,33,8,0
E00055094,459,212,175,64,7,1
E00055095,561,271,209,66,12,3
E00055096,158,63,74,20,1,0
E00055097,290,116,103,46,16,9
E00055098,306,125,102,56,11,12
E00055099,281,90,104,55,23,9
E00055100,324,151,96,55,17,5
E00055101,231,104,75,35,14,3
E00055102,334,141,118,63,10,2
E00055103,292,173,89,22,7,1
E00055105,267,127,94,35,9,2
E00055106,364,168,128,52,12,4
E00055107,298,118,137,33,9,1
E00055108,382,237,111,30,2,2
E00055109,366,180,141,38,5,2
E00055110,329,175,108,34,9,3
E00055111,322,165,111,33,12,1
E00055112,318,143,126,40,6,3
E00055113,300,121,118,40,19,2
E00055114,311,120,129,46,14,2
E00055115,335,168,127,28,9,3
E00055116,319,168,94,39,13,5
E00055117,277,128,107,31,8,3
E00055118,284,118,114,41,9,2
E00055119,256,120,91,33,7,5
E00055120,399,154,147,62,29,7
E00055121,337,168,115,43,10,1
E00055122,266,106,104,43,11,2
E00055123,321,174,100,43,4,0
E00055124,366,155,150,50,9,2
E00055125,237,83,100,42,11,1
E00055126,258,113,86,42,11,6
E00055127,320,171,114,32,3,0
E00055128,237,93,89,40,15,0
E00055129,306,137,122,33,7,7
E00055130,286,109,90,61,25,1
E00055131,273,118,116,32,5,2
E00055132,354,195,131,22,6,0
E00055133,243,117,86,33,6,1
E00055134,233,123,76,29,4,1
E00055135,242,129,74,28,10,1
E00055136,281,134,94,41,10,2
E00055137,342,185,119,25,8,5
E00055138,317,137,135,38,6,1
E00055139,193,74,57,45,15,2
E00055140,386,173,141,50,18,4
E00055141,343,156,127,36,14,10
E00055142,276,109,120,37,10,0
E00055143,277,98,107,57,12,3
E00055144,378,180,117,55,17,9
E00055145,357,214,103,24,13,3
E00055146,371,170,131,51,19,0
E00055147,293,122,99,46,18,8
E00055148,254,114,70,48,19,3
E00055149,330,131,119,57,14,9
E00055150,308,131,101,50,17,9
E00055151,380,197,155,17,8,3
E00055152,249,95,87,51,12,4
E00055153,270,120,98,36,12,4
E00055154,240,109,88,33,9,1
E00055155,304,140,106,46,11,1
E00055156,322,137,110,50,19,6
E00055157,314,153,112,31,13,5
E00055158,222,88,60,47,20,7
E00055159,383,156,151,55,19,2
E00055160,188,89,54,26,14,5
E00055161,293,117,110,41,22,3
E00055162,349,150,145,41,12,1
E00055163,430,215,138,55,16,6
E00055164,277,98,111,45,16,7
E00055165,214,77,57,52,23,5
E00055166,394,193,148,39,12,2
E00055167,316,148,112,42,12,2
E00055168,273,96,107,44,20,6
E00055169,337,159,123,37,14,4
E00055170,362,171,123,50,18,0
E00055171,267,78,88,58,34,9
E00055172,296,115,98,61,18,4
E00055173,202,79,54,36,23,10
E00055174,356,174,141,39,2,0
E00055175,366,171,132,46,15,2
E00055176,373,156,119,64,30,4
E00055177,258,115,93,42,7,1
E00055178,266,115,97,38,15,1
E00055179,335,167,87,48,28,5
E00055180,314,146,112,40,13,3
E00055181,274,123,106,34,9,2
E00055182,314,147,106,45,11,5
E00055183,264,118,94,38,11,3
E00055184,298,121,111,47,17,2
E00055185,309,148,107,46,7,1
E00055186,325,136,117,55,11,6
E00055187,334,158,116,48,11,1
E00055188,337,124,91,91,23,8
E00055189,257,93,114,44,6,0
E00055190,345,187,118,26,12,2
E00055191,322,179,103,28,11,1
E00055192,366,192,107,53,9,5
E00055193,413,223,128,50,9,3
E00055194,291,126,114,35,14,2
E00055195,135,17,41,48,22,7
E00055196,311,148,108,39,13,3
E00055197,332,164,111,45,11,1
E00055198,377,190,114,49,17,7
E00055199,308,110,112,66,17,3
E00055200,317,148,93,51,21,4
E00055201,311,165,102,31,12,1
E00055202,244,107,85,37,12,3
E00055203,364,154,127,63,15,5
E00055204,230,96,79,38,14,3
E00055205,211,74,58,45,26,8
E00055206,268,159,82,23,4,0
E00055207,309,117,121,55,11,5
E00055208,330,137,93,72,16,12
E00055209,343,192,103,37,9,2
E00055210,297,175,87,25,9,1
E00055211,511,218,160,92,35,6
E00055212,289,134,87,46,16,6
E00055213,290,137,114,25,12,2
E00055214,350,156,110,64,16,4
E00055215,344,171,119,46,3,5
E00055216,319,148,126,36,5,4
E00055217,244,71,78,60,28,7
E00055218,246,72,79,69,20,6
E00055219,337,144,105,59,21,8
E00055220,314,144,86,56,24,4
E00055221,307,154,106,29,13,5
E00055222,257,124,90,32,6,5
E00055223,347,206,98,33,9,1
E00055224,333,174,108,38,11,2
E00055225,265,137,74,40,13,1
E00055226,250,82,75,67,20,6
E00055228,301,167,88,39,7,0
E00055229,335,196,100,31,6,2
E00055230,287,179,80,22,4,2
E00055231,333,177,117,34,4,1
E00055232,232,132,74,19,6,1
E00055233,542,325,163,43,8,3
E00055234,336,186,95,42,8,5
E00055236,552,350,154,40,5,3
E00055237,264,145,84,32,2,1
E00055238,293,154,90,33,15,1
E00055239,225,132,78,10,4,1
E00055240,391,238,105,37,7,4
E00055241,305,158,106,29,8,4
E00055242,243,142,75,23,2,1
E00055243,199,97,67,27,8,0
E00055244,271,147,83,33,6,2
E00055245,330,201,108,20,1,0
E00055246,385,240,105,28,9,3
E00055247,262,91,102,58,9,2
E00055248,268,126,82,49,9,2
E00055249,295,123,97,41,24,10
E00055250,358,104,133,74,35,12
E00055251,353,139,140,60,9,5
E00055252,233,97,91,37,6,2
E00055253,318,142,141,26,7,2
E00055254,265,103,105,43,13,1
E00055255,282,137,91,39,14,1
E00055256,320,151,114,40,13,2
E00055257,295,138,113,25,15,4
E00055258,242,100,80,35,21,6
E00055260,382,203,135,34,6,4
E00055261,407,143,162,77,18,7
E00055262,346,130,145,54,15,2
E00055264,220,24,73,74,37,12
E00055266,247,100,92,41,13,1
E00055267,467,200,151,70,39,7
E00055268,152,34,52,44,15,7
E00055269,445,195,173,46,26,5
E00055270,373,146,137,51,29,10
E00055271,174,45,33,51,33,12
E00055272,548,267,178,76,21,6
E00055273,389,186,110,62,21,10
E00055274,537,224,204,77,28,4
E00055275,451,184,158,63,37,9
E00055276,199,57,63,40,27,12
E00055277,384,157,136,61,24,6
E00055278,563,258,191,69,37,8
E00055279,293,111,94,59,26,3
E00055280,425,170,151,86,14,4
E00055281,431,190,142,63,30,6
E00055282,298,87,110,59,32,10
E00055283,449,249,153,36,7,4
E00055284,220,102,73,29,15,1
E00055285,274,129,100,29,12,4
E00055286,289,131,108,35,12,3
E00055287,393,217,123,39,12,2
E00055288,332,132,103,66,24,7
E00055289,283,138,99,36,9,1
E00055290,220,121,77,13,5,4
E00055291,428,185,175,53,11,4
E00055292,304,161,101,39,1,2
E00055294,352,196,109,36,7,4
E00055295,284,140,99,33,10,2
E00055296,271,122,80,51,15,3
E00055297,377,170,133,65,9,0
E00055298,310,168,110,23,9,0
E00055299,317,185,88,36,6,2
E00055300,257,149,76,29,2,1
E00055301,291,159,83,40,8,1
E00055302,399,197,131,56,12,3
E00055303,369,202,127,25,12,3
E00055304,274,129,102,35,6,2
E00055305,273,142,91,31,7,2
E00055306,291,140,93,49,7,2
E00055307,155,34,40,45,25,11
E00055308,303,111,109,62,20,1
E00055309,359,175,139,35,7,3
E00055310,458,234,147,51,22,4
E00055311,270,107,97,47,13,6
E00055312,220,68,65,55,25,7
E00055313,264,105,109,40,9,1
E00055314,269,135,86,32,11,5
E00055315,298,142,117,30,8,1
E00055316,320,170,104,36,8,2
E00055318,288,145,100,35,8,0
E00055319,252,127,77,39,7,2
E00055320,274,117,99,43,14,1
E00055321,259,116,80,41,14,8
E00055322,229,104,88,30,5,2
E00055323,356,179,118,48,10,1
E00055324,351,164,136,34,16,1
E00055325,393,169,139,54,29,2
E00055326,279,137,86,35,17,4
E00055327,336,163,114,47,10,2
E00055328,250,98,96,39,16,1
E00055329,185,38,62,56,25,4
E00055330,216,66,75,44,25,6
E00055331,296,138,107,38,11,2
E00055332,470,231,165,53,18,3
E00055333,345,165,126,40,11,3
E00055334,249,116,73,43,16,1
E00055335,301,145,106,33,12,5
E00055336,213,55,75,51,27,5
E00055337,392,161,161,53,15,2
E00055338,266,107,93,48,16,2
E00055339,512,261,187,52,10,2
E00055340,243,80,80,65,15,3
E00055341,321,140,123,48,10,0
E00055342,258,111,90,49,8,0
E00055343,314,127,119,50,17,1
E00055344,283,118,115,32,15,3
E00055345,352,135,125,58,30,4
E00055346,330,158,111,43,12,6
E00055347,324,167,111,36,8,2
E00055348,311,174,98,26,8,5
E00055349,216,73,80,50,12,1
E00055350,299,130,110,49,10,0
E00055351,314,155,111,37,11,0
E00055352,279,126,98,40,13,2
E00055353,309,162,96,38,13,0
E00055354,304,155,88,49,11,1
E00055355,343,163,120,43,12,5
E00055356,265,115,94,39,13,4
E00055357,238,104,89,32,12,1
E00055358,310,124,105,48,30,3
E00055359,231,94,84,31,17,5
E00055360,268,132,78,41,13,4
E00055361,320,116,128,54,18,4
E00055362,304,125,127,40,11,1
E00055363,313,148,103,38,20,4
E00055364,328,151,93,57,21,6
E00055365,257,106,106,31,11,3
E00055366,241,114,82,29,11,5
E00055367,277,116,108,35,15,3
E00055368,256,96,75,58,23,4
E00055369,249,109,81,39,18,2
E00055370,263,108,109,34,9,3
E00055371,411,168,142,72,20,9
E00055372,296,137,106,37,14,2
E00055373,323,181,85,45,8,4
E00055374,262,90,97,52,18,5
E00055375,280,150,91,26,8,5
E00055376,329,143,109,44,27,6
E00055377,303,129,103,49,17,5
E00055378,301,136,91,52,18,4
E00055379,467,244,152,53,14,4
E00055380,290,113,105,49,21,2
E00055381,302,137,111,39,10,5
E00055382,220,84,57,53,23,3
E00055383,343,154,105,56,22,6
E00055384,254,105,98,41,8,2
E00055385,598,276,189,83,25,25
E00055386,300,97,99,71,27,6
E00055387,268,111,87,44,18,8
E00055388,283,90,117,51,24,1
E00055389,311,140,116,37,13,5
E00055390,378,181,134,48,14,1
E00055391,330,164,103,44,19,0
E00055392,305,134,101,51,18,1
E00055393,275,134,90,38,11,2
E00055394,290,115,117,37,16,5
E00055395,333,172,106,35,14,6
E00055396,340,177,110,43,8,2
E00055397,554,285,203,48,15,3
E00055398,291,128,100,40,22,1
E00055399,310,152,110,44,4,0
E00055400,413,241,114,41,15,2
E00055401,272,131,97,36,5,3
E00055402,298,125,90,61,17,5
E00055403,336,152,99,51,24,10
E00055404,263,110,81,55,9,8
E00055405,355,151,128,51,20,5
E00055406,319,143,110,48,15,3
E00055407,296,133,114,27,20,2
E00055408,305,74,122,63,38,8
E00055409,179,22,33,81,38,5
E00055410,319,179,101,31,8,0
E00055411,239,95,88,43,11,2
E00055412,430,164,133,85,29,19
E00055413,316,110,131,42,23,10
E00055414,252,105,112,19,14,2
E00055415,423,181,139,62,34,7
E00055416,410,152,170,57,22,9
E00055417,349,132,144,48,22,3
E00055418,395,210,113,46,23,3
E00055419,219,54,59,70,29,7
E00055420,293,156,82,39,14,2
E00055421,321,167,102,40,11,1
E00055422,360,178,110,52,15,5
E00055423,449,191,155,63,32,8
E00055424,323,151,118,37,13,4
E00055425,278,102,76,70,26,4
E00055426,299,114,126,43,14,2
E00055427,395,202,125,57,9,2
E00055428,277,118,106,40,10,3
E00055430,401,206,118,51,21,5
E00055431,263,108,112,35,6,2
E00055432,339,156,133,40,9,1
E00055433,299,101,109,60,21,8
E00055434,321,145,122,49,3,2
E00055435,306,150,114,27,9,6
E00055436,410,187,149,51,21,2
E00055437,184,74,79,23,8,0
E00055438,265,98,114,40,11,2
E00055439,279,123,101,44,10,1
E00055440,221,78,81,47,12,3
E00055441,292,146,108,31,7,0
E00055442,297,146,94,47,9,1
E00055443,273,134,88,35,14,2
E00055444,268,98,123,38,7,2
E00055445,510,231,189,69,20,1
E00055446,229,104,74,40,8,3
E00055447,189,69,87,24,7,2
E00055448,508,264,151,66,19,8
E00055449,334,165,111,36,19,3
E00055450,504,224,186,70,18,6
E00055451,339,162,120,47,8,2
E00055452,425,197,146,54,22,6
E00055453,362,163,134,50,12,3
E00055454,373,174,130,50,13,6
E00055455,269,124,108,28,7,2
E00055456,347,164,110,55,14,4
E00055457,357,165,140,34,14,4
E00055458,248,91,89,53,13,2
E00055459,298,114,115,48,18,3
E00055460,254,83,86,59,18,8
E00055461,230,88,91,35,12,4
E00055462,351,164,128,38,15,6
E00055463,364,204,120,31,8,1
E00055464,291,125,93,47,17,9
E00055465,256,125,88,24,17,2
E00055466,525,270,186,54,7,8
E00055467,327,127,127,50,21,2
E00055468,371,145,129,73,20,4
E00055469,279,123,110,27,13,6
E00055470,538,268,194,54,17,5
E00055471,286,145,90,41,6,4
E00055472,352,168,129,39,12,4
E00055473,266,127,96,32,7,4
E00055474,181,42,50,58,26,5
E00055475,285,151,86,33,13,2
E00055476,154,12,31,64,35,12
E00055477,351,192,106,46,5,2
E00055478,313,150,116,38,8,1
E00055479,292,122,104,48,11,7
E00055480,286,127,108,38,9,4
E00055481,250,112,91,31,14,2
E00055482,295,121,130,33,9,2
E00055483,191,58,65,47,14,7
E00055484,277,126,93,38,14,6
E00055485,353,162,110,57,18,6
E00055486,308,171,105,20,10,2
E00055487,268,107,105,38,13,5
E00055488,348,147,128,50,19,4
E00055489,340,152,112,46,24,6
E00055490,289,123,109,40,15,2
E00055491,362,142,139,58,16,7
E00055492,330,139,116,60,13,2
E00055493,346,167,129,35,14,1
E00055494,297,105,108,48,29,7
E00055495,309,101,122,66,17,3
E00055496,294,127,111,44,9,3
E00055497,298,146,105,38,8,1
E00055498,269,113,100,43,12,1
E00055499,265,139,91,24,8,3
E00055500,292,129,88,54,16,5
E00055501,228,93,106,24,4,1
E00055502,346,193,86,31,31,5
E00055503,256,131,88,29,7,1
E00055504,250,120,94,31,4,1
E00055505,298,106,120,44,18,10
E00055506,278,113,99,48,15,3
E00055507,224,71,75,68,7,3
E00055508,322,139,106,54,18,5
E00055509,306,139,102,38,20,7
E00055510,389,145,124,90,28,2
E00055511,411,206,124,55,19,7
E00055512,355,156,123,45,25,6
E00055513,276,120,87,46,13,10
E00055514,285,110,105,39,24,7
E00055515,291,120,127,37,5,2
E00055516,275,117,111,39,6,2
E00055517,319,138,116,49,11,5
E00055518,275,126,102,35,9,3
E00055519,270,123,98,33,15,1
E00055520,298,139,102,44,11,2
E00055521,347,170,117,48,11,1
E00055522,310,137,106,57,9,1
E00055523,316,151,121,31,11,2
E00055524,413,201,144,50,16,2
E00055525,216,97,71,38,8,2
E00055526,360,146,142,59,7,6
E00055527,369,141,133,64,25,6
E00055528,396,149,186,44,15,2
E00055529,361,188,111,41,13,8
E00055530,289,105,126,41,15,2
E00055531,338,139,130,50,13,6
E00055532,375,162,131,57,22,3
E00055533,212,131,69,9,3,0
E00055534,406,191,157,37,17,4
E00055535,278,87,86,67,29,9
E00055536,266,104,103,41,14,4
E00055537,255,112,98,31,8,6
E00055538,234,107,83,37,5,2
E00055539,333,152,126,33,18,4
E00055540,529,212,175,76,46,20
E00055541,331,164,124,35,8,0
E00055542,512,246,151,81,31,3
E00055543,488,213,181,58,27,9
E00055544,453,224,142,62,17,8
E00055545,302,114,100,60,21,7
E00055546,459,256,127,46,24,6
E00055547,328,156,92,57,19,4
E00055548,259,111,73,43,23,9
E00055549,413,202,132,52,19,8
E00055550,551,271,183,61,31,5
E00055551,428,205,126,66,23,8
E00055552,269,110,108,35,12,4
E00055553,467,225,147,68,26,1
E00055554,244,97,93,46,8,0
E00055555,288,113,117,40,15,3
E00055556,421,202,151,45,17,6
E00055557,307,155,110,31,9,2
E00055558,290,127,90,54,17,2
E00055559,264,97,103,52,10,2
E00055560,285,123,98,44,15,5
E00055561,289,141,106,29,10,3
E00055562,400,193,135,53,14,5
E00055563,319,112,117,57,26,7
E00055564,231,82,94,32,19,4
E00055565,439,224,145,48,19,3
E00055566,310,113,106,51,37,3
E00055567,406,195,136,53,19,3
E00055568,314,123,126,46,13,6
E00055569,306,102,115,70,14,5
E00055570,340,166,117,35,18,4
E00055571,293,131,102,47,10,3
E00055572,332,144,125,50,10,3
E00055573,367,162,142,47,15,1
E00055574,345,127,147,40,28,3
E00055575,251,88,81,55,23,4
E00055576,308,156,96,36,16,4
E00055577,195,50,66,60,17,2
E00055578,344,141,133,50,16,4
E00055579,460,206,152,76,19,7
E00055580,390,195,131,47,16,1
E00055581,350,141,140,55,11,3
E00055582,333,129,119,58,22,5
E00055583,304,137,115,38,10,4
E00055584,322,145,92,56,22,7
E00055585,307,152,105,32,15,3
E00055586,338,147,104,53,26,8
E00055587,272,125,106,31,6,4
E00055588,370,166,129,47,24,4
E00055589,385,187,120,56,15,7
E00055590,424,183,164,49,21,7
E00055591,315,129,116,46,20,4
E00055592,281,97,109,53,16,6
E00055593,444,225,139,51,24,5
E00055594,455,215,140,61,30,9
E00055595,399,210,117,51,17,4
E00055596,380,167,131,59,23,0
E00055597,500,240,174,66,15,5
E00055598,293,134,82,46,28,3
E00055599,345,148,112,55,22,8
E00055600,358,130,136,62,23,7
E00055601,554,259,219,53,17,6
E00055602,412,198,126,54,28,6
E00055603,478,202,182,61,27,6
E00055604,424,185,171,47,18,3
E00055605,502,258,153,68,18,5
E00055606,449,192,165,58,29,5
E00055607,325,143,111,45,19,7
E00055608,497,253,177,50,17,0
E00055609,355,152,131,49,19,4
E00055610,239,104,67,47,19,2
E00055611,271,107,100,46,12,6
E00055612,410,171,167,50,17,5
E00055613,437,197,154,60,23,3
E00055614,317,161,94,45,14,3
E00055615,268,121,103,33,10,1
E00055616,403,204,118,63,13,5
E00055617,383,189,117,49,20,8
E00055618,224,74,79,50,17,4
E00055619,378,168,131,47,27,5
E00055620,322,116,122,57,24,3
E00055621,366,162,129,48,16,11
E00055622,330,146,105,53,22,4
E00055623,526,201,164,93,52,16
E00055624,355,145,131,53,22,4
E00055625,469,179,171,61,45,13
E00055626,406,180,119,66,36,5
E00055627,428,210,149,50,15,4
E00055628,411,207,115,58,26,5
E00055629,387,162,131,60,30,4
E00055630,373,159,147,44,20,3
E00055632,253,57,94,54,37,11
E00055633,388,170,145,53,14,6
E00055634,408,184,129,66,20,9
E00055635,334,170,124,34,5,1
E00055636,375,196,117,51,9,2
E00055637,333,168,122,29,12,2
E00055638,346,165,129,39,10,3
E00055639,290,146,100,34,7,3
E00055640,325,158,113,39,10,5
E00055641,329,125,115,53,28,8
E00055642,349,177,117,36,13,6
E00055643,249,104,89,44,8,4
E00055644,445,205,150,64,18,8
E00055645,299,94,106,77,18,4
E00055646,331,135,130,47,17,2
E00055647,373,143,149,63,14,4
E00055648,317,124,120,54,16,3
E00055649,280,124,95,50,7,4
E00055650,289,119,116,41,10,3
E00055651,412,183,124,67,32,6
E00055652,249,102,103,31,9,4
E00055653,322,133,135,38,9,7
E00055654,288,135,88,41,21,3
E00055655,303,107,121,49,20,6
E00055656,305,173,87,31,11,3
E00055657,423,228,142,40,11,2
E00055658,372,134,144,67,25,2
E00055659,205,52,60,63,25,5
E00055660,387,176,139,45,23,4
E00055661,338,146,140,40,10,2
E00055662,289,126,97,48,13,5
E00055663,354,170,107,57,19,1
E00055664,342,154,120,45,19,4
E00055665,374,168,137,50,19,0
E00055666,300,152,111,25,10,2
E00055667,424,188,132,60,32,12
E00055668,451,208,156,63,18,6
E00055669,317,166,89,49,10,3
E00055670,297,151,93,33,16,4
E00055671,287,137,103,38,8,1
E00055672,302,173,95,23,8,3
E00055673,272,139,80,39,12,2
E00055674,281,114,108,46,8,5
E00055675,273,130,96,34,9,4
E00055676,328,185,101,32,9,1
E00055677,349,171,126,41,7,4
