health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00004907,313,133,134,30,11,5
E00004908,321,152,126,34,6,3
E00004909,368,192,127,38,11,0
E00004910,278,143,99,22,11,3
E00004911,296,152,106,30,7,1
E00004912,333,179,110,32,9,3
E00004913,223,111,66,38,8,0
E00004914,348,144,143,48,12,1
E00004916,358,158,115,61,15,9
E00004917,366,144,149,52,17,4
E00004918,385,167,146,42,24,6
E00004920,220,71,67,50,25,7
E00004921,397,196,133,49,15,4
E00004922,356,157,158,29,11,1
E00004923,313,146,126,38,3,0
E00004924,318,159,106,40,10,3
E00004925,333,129,143,42,15,4
E00004926,335,164,125,38,8,0
E00004927,320,156,120,31,11,2
E00004928,387,169,158,45,11,4
E00004929,251,119,81,37,10,4
E00004930,325,154,112,50,7,2
E00004931,357,168,128,44,11,6
E00004932,330,169,107,43,8,3
E00004933,357,183,142,20,9,3
E00004934,352,133,157,54,7,1
E00004935,396,209,148,27,12,0
E00004936,462,247,153,48,11,3
E00004937,396,186,153,46,8,3
E00004938,331,139,133,40,15,4
E00004939,332,170,113,37,12,0
E00004940,317,162,118,29,5,3
E00004941,347,181,121,37,7,1
E00004942,315,172,100,37,5,1
E00004943,298,138,113,41,4,2
E00004944,367,148,140,53,19,7
E00004945,343,173,103,44,18,5
E00004946,301,123,110,50,14,4
E00004947,312,140,112,43,12,5
E00004948,348,176,125,37,8,2
E00004949,316,151,118,34,11,2
E00004950,311,152,89,40,25,5
E00004951,343,186,115,30,11,1
E00004952,388,191,138,49,6,4
E00004953,351,146,127,49,23,6
E00004954,338,177,116,34,4,7
E00004955,345,123,147,56,18,1
E00004956,291,108,121,39,20,3
E00004957,293,157,109,19,6,2
E00004958,326,173,108,34,9,2
E00004959,355,169,117,51,12,6
E00004960,349,162,127,42,15,3
E00004961,306,169,101,26,7,3
E00004962,304,159,106,25,12,2
E00004963,292,130,98,48,15,1
E00004964,353,150,139,46,14,4
E00004965,249,139,77,23,9,1
E00004966,301,149,88,41,17,6
E00004967,257,113,87,42,14,1
E00004968,381,168,157,37,12,7
E00004969,242,103,86,34,13,6
E00004970,238,119,76,32,10,1
E00004971,386,208,127,42,4,5
E00004973,354,173,125,34,14,8
E00004974,362,208,106,31,12,5
E00004975,339,146,138,38,17,0
E00004976,353,195,119,30,8,1
E00004977,339,161,125,41,10,2
E00004978,304,155,111,25,10,3
E00004979,336,160,116,47,9,4
E00004980,350,163,125,46,12,4
E00004981,237,101,89,40,5,2
E00004982,248,126,89,22,6,5
E00004983,287,123,112,37,12,3
E00004984,217,109,72,24,11,1
E00004985,292,159,99,28,6,0
E00004986,318,158,113,31,9,7
E00004987,442,217,159,53,11,2
E00004988,316,152,96,50,11,7
E00004989,309,114,142,44,7,2
E00004990,325,152,118,35,15,5
E00004992,400,183,153,45,12,7
E00004993,376,196,126,36,12,6
E00004994,332,118,147,48,14,5
E00004995,374,164,149,45,12,4
E00004996,284,136,104,40,2,2
E00004998,316,130,135,38,11,2
E00004999,318,157,109,40,9,3
E00005000,395,186,112,48,38,11
E00005001,261,93,108,43,13,4
E00005002,269,125,89,36,16,3
E00005003,278,129,105,27,10,7
E00005004,326,124,140,44,12,6
E00005005,299,119,115,50,11,4
E00005006,339,165,127,41,3,3
E00005007,342,150,120,55,14,3
E00005008,308,147,119,31,11,0
E00005009,437,197,150,58,26,6
E00005010,552,212,207,78,37,18
E00005011,432,207,128,62,24,11
E00005012,310,177,109,21,3,0
E00005013,379,163,139,48,25,4
E00005014,344,170,130,30,12,2
E00005015,511,200,215,67,22,7
E00005016,405,174,157,49,20,5
E00005017,297,136,109,40,11,1
E00005018,378,137,163,52,18,8
E00005019,289,138,99,38,10,4
E00005020,489,213,198,54,19,5
E00005021,353,180,119,39,12,3
E00005022,240,93,97,34,13,3
E00005023,389,177,164,30,15,3
E00005024,286,135,104,37,10,0
E00005025,344,169,129,40,4,2
E00005026,162,76,49,26,8,3
E00005027,340,155,123,40,13,9
E00005028,339,151,127,42,15,4
E00005029,363,194,109,35,18,7
E00005030,242,84,64,58,21,15
E00005031,530,260,181,63,19,7
E00005032,305,130,89,59,22,5
E00005033,327,133,113,43,29,9
E00005034,348,146,109,57,28,8
E00005035,266,136,94,29,5,2
E00005036,336,138,124,51,17,6
E00005039,383,177,151,44,9,2
E00005040,378,202,124,36,13,3
E00005041,511,273,174,44,15,5
E00005042,428,200,161,48,13,6
E00005043,391,173,132,56,22,8
E00005044,388,186,145,43,13,1
E00005045,380,170,143,50,11,6
E00005046,317,171,111,28,5,2
E00005047,334,166,123,32,11,2
E00005048,330,167,123,34,6,0
E00005049,344,153,126,47,15,3
E00005050,438,200,175,42,15,6
E00005051,348,158,122,47,14,7
E00005052,275,119,106,36,12,2
E00005053,301,148,103,35,12,3
E00005054,229,122,83,19,5,0
E00005055,382,215,122,29,10,6
E00005056,316,153,112,32,16,3
E00005057,325,174,111,34,5,1
E00005058,304,137,114,46,7,0
E00005059,301,136,124,37,3,1
E00005060,285,99,103,56,22,5
E00005061,373,174,126,55,13,5
E00005062,283,129,91,43,19,1
E00005063,343,178,112,44,8,1
E00005064,337,175,121,32,6,3
E00005065,353,162,142,40,6,3
E00005066,395,169,148,57,18,3
E00005067,299,148,114,30,7,0
E00005068,331,172,119,30,9,1
E00005069,309,130,117,45,13,4
E00005070,299,144,106,39,7,3
E00005071,246,102,89,39,13,3
E00005072,354,189,112,34,14,5
E00005073,314,165,111,31,4,3
E00005074,331,178,117,27,7,2
E00005075,304,124,139,31,8,2
E00005076,281,125,107,41,7,1
E00005077,257,93,78,65,17,4
E00005078,343,179,113,35,14,2
E00005079,318,151,116,37,12,2
E00005080,368,201,127,37,2,1
E00005081,313,141,114,45,10,3
E00005082,259,87,85,57,24,6
E00005083,340,181,106,42,8,3
E00005084,349,178,118,42,9,2
E00005085,261,116,83,44,14,4
E00005086,325,147,128,40,8,2
E00005087,324,163,118,30,11,2
E00005088,352,168,118,47,17,2
E00005089,224,91,83,43,5,2
E00005090,322,160,110,38,8,6
E00005091,291,127,107,44,7,6
E00005092,285,101,114,46,16,8
E00005093,248,97,97,41,12,1
E00005094,553,312,161,54,23,3
E00005095,395,218,128,42,5,2
E00005096,434,214,166,42,11,1
E00005097,399,229,119,37,9,5
E00005098,359,197,109,42,11,0
E00005099,263,142,83,23,12,3
E00005100,358,177,144,28,8,1
E00005101,361,198,114,38,8,3
E00005102,224,85,87,38,11,3
E00005103,295,160,100,27,8,0
E00005104,359,181,125,48,4,1
E00005105,316,149,119,38,9,1
E00005106,329,154,127,39,7,2
E00005107,311,160,101,40,8,2
E00005108,341,164,117,44,15,1
E00005109,371,179,144,41,5,2
E00005110,320,132,105,61,14,8
E00005111,387,215,129,35,7,1
E00005112,299,143,107,33,15,1
E00005113,382,182,152,38,9,1
E00005114,378,189,120,51,15,3
E00005115,498,244,167,55,19,13
E00005116,400,232,119,38,6,5
E00005117,312,156,109,39,7,1
E00005118,383,159,126,67,21,10
E00005119,332,166,124,34,6,2
E00005120,373,160,146,46,16,5
E00005121,373,218,110,33,10,2
E00005122,351,201,111,27,10,2
E00005123,372,188,125,46,10,3
E00005124,336,167,114,42,11,2
E00005125,351,176,133,33,8,1
E00005126,334,171,107,39,11,6
E00005127,269,128,89,39,11,2
E00005128,422,248,133,30,8,3
E00005129,351,173,134,35,7,2
E00005130,247,77,88,62,19,1
E00005131,311,162,106,32,7,4
E00005132,399,203,127,56,9,4
E00005133,432,219,169,35,9,0
E00005134,311,167,111,26,5,2
E00005135,225,128,74,19,3,1
E00005136,382,206,119,37,13,7
E00005137,340,203,82,47,6,2
E00005138,315,178,112,20,5,0
E00005139,302,157,109,20,14,2
E00005140,341,143,129,55,10,4
E00005141,271,146,95,25,4,1
E00005142,240,104,93,32,6,5
E00005143,268,147,93,19,6,3
E00005144,290,127,108,33,17,5
E00005145,317,142,106,52,13,4
E00005146,263,132,97,23,7,4
E00005147,284,159,86,27,9,3
E00005148,258,128,94,24,8,4
E00005149,290,135,104,36,13,2
E00005150,280,141,104,27,7,1
E00005151,308,165,98,36,8,1
E00005152,238,128,81,24,4,1
E00005153,303,176,93,25,9,0
E00005154,378,175,147,47,9,0
E00005155,270,120,107,36,3,4
E00005156,318,173,111,25,9,0
E00005157,282,152,99,27,4,0
E00005158,294,157,91,30,13,3
E00005159,286,162,78,33,12,1
E00005160,246,117,93,26,7,3
E00005161,212,114,72,20,5,1
E00005162,320,149,129,33,7,2
E00005163,295,167,100,23,4,1
E00005164,313,131,133,31,13,5
E00005165,282,156,99,18,8,1
E00005166,351,184,110,43,10,4
E00005167,280,135,114,25,6,0
E00005168,181,92,62,18,6,3
E00005169,239,127,76,28,6,2
E00005170,281,170,85,22,3,1
E00005171,383,217,119,36,10,1
E00005172,189,80,71,28,8,2
E00005173,249,142,79,21,6,1
E00005174,243,124,89,23,7,0
E00005175,245,124,83,28,9,1
E00005176,315,161,96,43,8,7
E00005177,266,141,84,31,9,1
E00005178,268,144,92,29,2,1
E00005179,311,171,106,21,10,3
E00005180,389,204,139,35,8,3
E00005181,274,141,93,30,7,3
E00005182,220,113,67,27,10,3
E00005183,265,110,102,39,7,7
E00005184,248,125,97,23,2,1
E00005185,201,102,77,14,6,2
E00005186,239,130,65,39,2,3
E00005187,229,117,77,26,8,1
E00005188,212,106,72,27,6,1
E00005189,223,80,75,51,12,5
E00005190,265,129,96,35,3,2
E00005191,299,160,109,22,6,2
E00005192,283,139,113,26,4,1
E00005193,201,85,77,25,9,5
E00005194,270,161,84,20,4,1
E00005195,307,163,96,36,12,0
E00005196,194,89,78,16,7,4
E00005197,352,153,116,54,25,4
E00005198,240,113,93,23,9,2
E00005199,259,91,89,50,18,11
E00005200,215,92,86,30,6,1
E00005201,242,104,100,32,5,1
E00005202,364,176,110,63,12,3
E00005203,220,113,86,17,2,2
E00005204,250,115,79,34,19,3
E00005205,316,155,123,30,7,1
E00005206,537,317,166,40,9,5
E00005208,252,108,110,26,8,0
E00005209,355,152,146,44,12,1
E00005210,308,177,90,29,8,4
E00005211,289,114,104,49,15,7
E00005212,306,161,97,30,13,5
E00005213,295,149,112,25,7,2
E00005214,438,221,159,47,8,3
E00005215,254,124,92,23,11,4
E00005216,329,158,116,40,9,6
E00005217,248,119,92,31,4,2
E00005218,279,135,96,31,14,3
E00005219,220,120,75,20,4,1
E00005220,295,168,94,22,10,1
E00005221,185,104,58,19,4,0
E00005222,255,143,86,20,6,0
E00005223,239,127,77,23,10,2
E00005224,279,148,91,32,7,1
E00005225,352,203,111,28,8,2
E00005226,297,171,101,18,4,3
E00005227,283,140,97,37,7,2
E00005228,230,119,83,21,6,1
E00005229,307,162,102,37,3,3
E00005230,236,120,87,21,6,2
E00005231,276,130,103,34,5,4
E00005232,182,80,83,15,3,1
E00005233,282,147,105,18,9,3
E00005234,281,141,116,17,5,2
E00005235,215,72,60,53,19,11
E00005236,321,160,124,24,9,4
E00005237,270,150,91,23,6,0
E00005238,330,163,124,29,10,4
E00005239,163,34,44,47,31,7
E00005240,422,205,126,70,12,9
E00005241,289,131,130,27,1,0
E00005242,265,107,122,29,6,1
E00005243,319,185,113,15,5,1
E00005244,220,107,82,21,5,5
E00005245,243,82,98,36,19,8
E00005246,355,146,123,58,22,6
E00005247,361,159,143,42,15,2
E00005248,413,215,129,52,13,4
E00005249,355,166,114,47,23,5
E00005250,343,149,108,49,27,10
E00005251,298,126,111,39,16,6
E00005252,395,201,136,41,12,5
E00005253,395,190,119,53,26,7
E00005254,400,176,148,52,20,4
E00005255,347,160,125,41,16,5
E00005256,354,178,118,42,13,3
E00005257,346,172,97,50,20,7
E00005258,378,201,117,44,11,5
E00005259,349,185,103,42,15,4
E00005260,432,188,166,49,24,5
E00005261,359,153,140,48,15,3
E00005262,381,195,120,50,15,1
E00005263,326,140,128,42,14,2
E00005264,294,135,96,38,21,4
E00005265,403,189,155,33,17,9
E00005266,352,185,106,40,15,6
E00005267,312,131,112,49,16,4
E00005268,380,186,126,52,11,5
E00005269,399,218,109,46,19,7
E00005270,381,178,116,61,20,6
E00005271,267,70,107,56,27,7
E00005272,357,188,103,48,14,4
E00005273,359,193,106,48,9,3
E00005274,254,106,78,50,19,1
E00005275,180,45,62,48,22,3
E00005276,349,125,134,66,21,3
E00005277,362,195,94,53,16,4
E00005278,308,125,110,60,8,5
E00005279,193,97,62,26,8,0
E00005280,365,187,120,43,12,3
E00005281,322,136,123,42,15,6
E00005282,375,210,121,33,10,1
E00005283,282,145,104,26,6,1
E00005284,248,125,94,20,8,1
E00005285,292,129,110,46,2,5
E00005286,267,113,101,44,9,0
E00005287,307,135,123,42,5,2
E00005288,308,149,109,39,7,4
E00005289,298,148,109,30,8,3
E00005290,295,152,102,31,7,3
E00005291,329,184,90,46,8,1
E00005292,294,135,113,29,12,5
E00005293,277,142,95,35,3,2
E00005294,344,172,103,54,12,3
E00005295,317,146,113,41,15,2
E00005296,346,175,123,37,11,0
E00005297,325,164,109,39,11,2
E00005298,371,190,121,42,13,5
E00005299,337,144,127,52,10,4
E00005300,316,128,134,47,6,1
E00005301,239,98,87,45,6,3
E00005302,242,94,108,29,9,2
E00005303,173,76,74,18,5,0
E00005304,375,188,127,53,6,1
E00005305,225,104,66,38,15,2
E00005306,348,152,132,41,18,5
E00005307,350,167,119,52,11,1
E00005308,361,169,122,49,17,4
E00005309,293,142,97,36,15,3
E00005310,207,74,77,40,10,6
E00005311,343,147,144,41,6,5
E00005312,276,132,94,35,12,3
E00005313,281,128,104,31,17,1
E00005314,253,112,95,33,11,2
E00005315,346,198,102,30,9,7
E00005316,302,137,108,41,14,2
E00005317,279,141,99,30,8,1
E00005318,275,120,93,45,17,0
E00005319,325,168,121,27,8,1
E00005320,269,117,107,38,6,1
E00005321,335,162,123,34,14,2
E00005322,249,102,112,24,10,1
E00005323,358,193,112,40,11,2
E00005324,343,211,101,23,6,2
E00005325,309,169,115,18,6,1
E00005326,457,228,164,51,10,4
E00005327,335,207,101,24,2,1
E00005328,387,149,146,75,11,6
E00005329,383,206,117,50,8,2
E00005330,381,198,127,47,6,3
E00005331,365,194,108,49,10,4
E00005332,374,199,140,28,6,1
E00005333,246,109,82,44,9,2
E00005334,368,172,113,48,25,10
E00005335,301,130,107,48,12,4
E00005336,437,202,166,53,11,5
E00005337,301,134,124,36,6,1
E00005339,381,224,116,33,8,0
E00005340,300,132,127,33,6,2
E00005341,288,144,107,23,12,2
E00005342,299,136,117,34,8,4
E00005343,306,188,86,25,7,0
E00005344,368,184,131,37,14,2
E00005345,552,261,179,84,22,6
E00005346,268,135,97,25,10,1
E00005347,243,134,84,19,3,3
E00005348,316,155,99,51,9,2
E00005349,348,189,120,31,8,0
E00005350,316,185,106,22,2,1
E00005351,347,202,97,36,7,5
E00005352,335,167,122,39,5,2
E00005353,482,257,151,54,16,4
E00005354,326,176,108,27,10,5
E00005355,372,186,106,63,10,7
E00005356,306,165,119,18,3,1
E00005357,346,179,120,31,13,3
E00005358,287,134,119,23,9,2
E00005359,331,154,108,46,15,8
E00005360,310,160,113,28,7,2
E00005361,323,142,97,51,23,10
E00005362,319,149,113,45,9,3
E00005363,298,155,100,32,9,2
E00005364,369,190,127,37,11,4
E00005365,257,110,99,32,13,3
E00005366,410,184,136,67,19,4
E00005367,385,187,137,44,10,7
E00005368,359,189,109,42,15,4
E00005369,339,166,114,45,12,2
E00005370,335,164,112,39,16,4
E00005371,282,110,88,61,16,7
E00005372,276,104,98,50,20,4
E00005373,383,155,134,68,20,6
E00005374,384,166,151,47,15,5
E00005375,357,175,128,33,17,4
E00005376,308,134,109,43,16,6
E00005377,365,128,118,77,33,9
E00005378,347,157,108,59,20,3
E00005379,399,175,146,49,21,8
E00005380,328,132,126,48,14,8
E00005381,349,132,145,52,10,10
E00005382,290,107,92,57,21,13
E00005383,381,164,147,49,18,3
E00005384,284,121,96,45,17,5
E00005385,367,135,135,78,14,5
E00005386,304,138,98,45,15,8
E00005387,342,142,117,54,19,10
E00005388,389,185,130,58,13,3
E00005389,355,143,134,62,14,2
E00005390,353,136,131,73,11,2
E00005391,478,253,146,55,17,7
E00005392,328,147,126,43,8,4
E00005393,338,166,117,41,10,4
E00005394,345,171,116,44,12,2
E00005395,384,173,126,63,16,6
E00005396,382,195,119,50,10,8
E00005397,445,210,169,46,15,5
E00005398,437,219,143,59,13,3
E00005399,290,125,109,38,11,7
E00005400,349,153,146,38,9,3
E00005401,376,196,120,37,15,8
E00005402,354,180,120,39,12,3
E00005404,463,246,144,45,17,11
E00005405,492,228,184,54,22,4
E00005406,375,183,133,45,10,4
E00005407,365,158,143,45,13,6
E00005408,306,157,105,35,5,4
E00005409,454,213,172,45,11,13
E00005410,384,167,154,43,14,6
E00005411,382,195,136,34,13,4
E00005412,371,175,131,46,16,3
E00005413,366,168,140,42,9,7
E00005414,293,125,122,35,8,3
E00005415,340,150,112,61,16,1
E00005416,263,126,101,31,4,1
E00005417,345,157,138,34,14,2
E00005418,318,148,111,47,10,2
E00005419,438,220,166,40,8,4
E00005420,264,103,97,46,16,2
E00005421,307,135,109,47,15,1
E00005422,401,188,156,40,12,5
E00005423,401,214,128,49,9,1
E00005424,418,206,140,57,12,3
E00005425,381,188,130,50,12,1
E00005426,186,65,51,50,14,6
E00005427,300,127,119,38,12,4
E00005428,422,187,156,58,12,9
E00005429,258,101,92,46,16,3
E00005430,425,185,176,46,13,5
E00005431,318,138,112,48,15,5
E00005432,308,139,109,43,14,3
E00005433,490,222,185,59,21,3
