health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00045388,395,165,121,75,27,7
E00045389,209,39,90,53,24,3
E00045390,277,133,95,36,9,4
E00045391,339,163,104,55,13,4
E00045392,305,109,96,58,27,15
E00045393,245,88,86,48,16,7
E00045394,361,156,114,54,27,10
E00045395,300,127,111,35,21,6
E00045396,317,137,94,55,23,8
E00045397,382,179,125,57,21,0
E00045398,257,82,81,66,25,3
E00045399,357,154,109,60,24,10
E00045400,292,123,102,43,13,11
E00045401,288,130,90,47,13,8
E00045402,355,141,123,52,29,10
E00045403,299,104,109,61,19,6
E00045404,121,18,21,44,26,12
E00045405,238,86,84,49,11,8
E00045406,314,135,102,52,20,5
E00045407,282,119,97,44,18,4
E00045408,261,104,80,51,16,10
E00045409,297,150,92,33,19,3
E00045410,308,126,98,54,19,11
E00045411,287,132,82,50,17,6
E00045412,337,139,120,52,21,5
E00045413,193,15,54,67,45,12
E00045414,257,131,71,38,13,4
E00045415,290,148,99,28,14,1
E00045416,281,129,96,39,10,7
E00045417,296,160,96,24,13,3
E00045418,229,70,54,54,39,12
E00045419,323,129,116,49,24,5
E00045420,343,130,141,55,15,2
E00045421,331,154,130,35,10,2
E00045422,313,189,89,22,13,0
E00045423,350,199,104,37,10,0
E00045424,320,149,113,44,11,3
E00045425,259,119,86,37,10,7
E00045426,221,80,80,45,11,5
E00045427,340,179,116,35,9,1
E00045428,312,138,113,47,12,2
E00045429,292,140,103,33,13,3
E00045430,290,118,110,46,11,5
E00045431,352,203,99,30,13,7
E00045432,256,85,98,51,16,6
E00045433,317,146,122,37,9,3
E00045434,313,134,123,30,22,4
E00045435,286,117,91,49,25,4
E00045436,249,119,77,36,14,3
E00045437,219,49,70,69,28,3
E00045438,276,109,89,51,21,6
E00045439,277,147,90,27,10,3
E00045440,196,75,56,43,20,2
E00045441,300,155,93,31,13,8
E00045442,360,203,113,30,9,5
E00045443,327,149,117,38,19,4
E00045444,356,222,90,35,9,0
E00045445,370,179,128,42,17,4
E00045446,309,172,93,32,9,3
E00045447,277,102,101,57,12,5
E00045448,243,80,107,42,10,4
E00045449,316,130,115,52,17,2
E00045450,300,131,101,45,16,7
E00045451,309,157,104,34,13,1
E00045452,384,187,111,71,13,2
E00045453,327,131,142,45,7,2
E00045454,334,141,119,46,23,5
E00045455,275,127,79,39,21,9
E00045456,274,116,93,41,20,4
E00045457,431,205,149,54,20,3
E00045458,266,136,71,46,11,2
E00045459,339,166,104,39,21,9
E00045460,299,130,100,44,21,4
E00045461,272,100,106,53,12,1
E00045462,338,157,113,44,17,7
E00045463,326,156,102,51,14,3
E00045464,209,87,81,35,6,0
E00045465,296,113,115,45,13,10
E00045466,261,126,82,43,9,1
E00045467,280,143,80,48,9,0
E00045468,257,133,97,19,5,3
E00045469,342,159,123,38,19,3
E00045470,339,189,100,39,9,2
E00045471,391,186,138,50,10,7
E00045472,278,103,83,60,28,4
E00045473,300,128,114,44,11,3
E00045474,281,129,97,44,9,2
E00045475,202,81,92,15,13,1
E00045476,305,129,101,52,15,8
E00045477,208,96,61,35,13,3
E00045478,251,119,94,22,9,7
E00045479,300,128,118,40,11,3
E00045480,324,157,108,40,17,2
E00045481,287,139,105,26,15,2
E00045482,224,108,68,33,12,3
E00045483,359,179,122,47,10,1
E00045484,292,139,106,30,16,1
E00045485,156,51,47,38,17,3
E00045486,289,125,104,39,15,6
E00045487,266,102,110,44,8,2
E00045488,290,147,93,32,14,4
E00045489,160,30,46,48,24,12
E00045490,232,137,60,30,3,2
E00045491,313,139,104,49,17,4
E00045492,223,91,89,27,9,7
E00045493,389,223,105,45,14,2
E00045494,325,211,86,16,8,4
E00045495,222,100,60,46,13,3
E00045496,322,124,110,52,27,9
E00045497,286,149,91,34,10,2
E00045498,346,182,129,29,5,1
E00045499,261,121,78,42,17,3
E00045500,378,176,123,54,21,4
E00045501,277,96,89,40,36,16
E00045502,312,125,109,45,23,10
E00045503,260,101,67,61,22,9
E00045504,293,123,87,48,27,8
E00045505,368,169,108,65,20,6
E00045506,360,186,90,63,13,8
E00045507,326,108,114,69,25,10
E00045508,293,112,110,52,16,3
E00045509,246,76,67,61,29,13
E00045510,135,66,37,17,10,5
E00045511,273,105,76,56,29,7
E00045512,299,103,118,50,22,6
E00045513,236,73,96,44,19,4
E00045514,249,92,75,47,27,8
E00045515,265,77,110,56,17,5
E00045516,266,99,85,55,23,4
E00045517,262,91,73,55,25,18
E00045518,340,148,110,48,23,11
E00045519,269,94,76,61,30,8
E00045520,321,178,101,27,9,6
E00045521,279,115,84,40,30,10
E00045522,315,129,111,45,24,6
E00045523,361,170,124,49,15,3
E00045524,309,147,124,28,7,3
E00045525,297,132,87,51,18,9
E00045526,442,194,164,62,16,6
E00045527,340,141,114,42,29,14
E00045528,327,162,105,38,13,9
E00045529,314,157,97,43,16,1
E00045530,245,89,71,60,19,6
E00045531,315,156,117,31,8,3
E00045532,317,157,105,34,19,2
E00045533,262,110,88,41,20,3
E00045534,287,139,84,35,19,10
E00045535,305,130,115,52,5,3
E00045536,324,157,112,43,9,3
E00045537,359,200,118,34,7,0
E00045538,437,159,163,73,38,4
E00045539,308,146,94,41,16,11
E00045540,262,129,86,29,15,3
E00045541,307,126,146,24,11,0
E00045542,292,128,111,41,7,5
E00045543,335,160,117,49,7,2
E00045544,320,139,117,44,15,5
E00045545,350,167,89,60,23,11
E00045546,243,135,75,18,12,3
E00045547,361,194,141,18,4,4
E00045548,337,170,114,42,7,4
E00045549,384,148,143,65,20,8
E00045550,250,114,86,39,8,3
E00045551,307,120,138,38,9,2
E00045552,257,116,92,38,10,1
E00045553,308,125,102,54,18,9
E00045554,341,143,104,52,30,12
E00045555,370,184,117,46,15,8
E00045556,228,83,66,49,21,9
E00045557,282,117,104,45,11,5
E00045558,263,109,109,34,9,2
E00045559,383,176,139,51,14,3
E00045560,241,103,78,47,10,3
E00045561,281,163,87,24,6,1
E00045562,483,217,174,64,24,4
E00045563,303,167,88,37,8,3
E00045564,306,116,107,59,14,10
E00045566,456,227,136,57,31,5
E00045568,303,144,112,39,7,1
E00045569,206,65,67,47,16,11
E00045570,309,128,113,50,12,6
E00045571,240,99,106,28,7,0
E00045572,329,157,104,47,16,5
E00045573,342,183,113,36,9,1
E00045574,324,171,91,46,12,4
E00045575,304,144,109,36,11,4
E00045576,342,175,117,29,16,5
E00045577,248,117,97,23,8,3
E00045578,270,68,82,77,35,8
E00045579,364,172,120,47,20,5
E00045580,248,109,94,34,9,2
E00045581,171,43,52,49,20,7
E00045582,244,92,71,52,21,8
E00045583,242,72,67,66,27,10
E00045584,340,194,98,29,13,6
E00045585,315,162,112,28,12,1
E00045586,102,55,28,12,4,3
E00045587,360,209,108,35,6,2
E00045588,332,174,107,35,14,2
E00045589,295,156,93,33,13,0
E00045590,517,275,164,61,15,2
E00045592,522,259,163,75,22,3
E00045593,366,177,127,42,15,5
E00045594,347,142,114,47,31,13
E00045595,370,219,116,25,9,1
E00045596,333,170,117,37,8,1
E00045597,435,221,139,52,16,7
E00045598,335,150,104,61,17,3
E00045599,311,166,104,32,8,1
E00045600,230,108,85,28,5,4
E00045601,314,157,108,37,8,4
E00045602,427,216,146,42,19,4
E00045603,372,206,122,30,14,0
E00045604,255,141,82,22,9,1
E00045605,260,114,81,45,17,3
E00045606,233,112,95,21,5,0
E00045607,300,143,114,35,7,1
E00045608,345,136,126,62,17,4
E00045609,413,227,142,36,8,0
E00045610,242,125,78,24,13,2
E00045611,221,78,74,50,15,4
E00045612,265,127,109,18,9,2
E00045613,321,156,121,37,5,2
E00045614,359,191,87,59,16,6
E00045615,217,104,78,24,9,2
E00045616,291,143,107,33,7,1
E00045618,113,34,40,25,9,5
E00045620,448,256,161,24,6,1
E00045621,284,155,93,31,1,4
E00045622,263,153,80,22,5,3
E00045623,181,91,62,17,7,4
E00045624,241,131,85,19,6,0
E00045625,254,106,75,44,21,8
E00045627,346,190,121,30,4,1
E00045628,209,115,63,21,7,3
E00045629,258,135,95,19,6,3
E00045630,460,213,144,68,19,16
E00045631,276,137,81,39,13,6
E00045632,265,140,81,33,9,2
E00045633,284,118,86,42,27,11
E00045635,247,64,101,50,21,11
E00045636,311,149,97,42,20,3
E00045637,231,130,64,26,7,4
E00045638,228,87,88,35,16,2
E00045639,325,161,98,38,24,4
E00045640,207,44,78,52,26,7
E00045641,332,178,112,27,13,2
E00045643,360,162,143,36,16,3
E00045644,202,88,55,30,21,8
E00045645,311,174,100,28,8,1
E00045646,358,173,128,43,9,5
E00045647,371,191,92,59,22,7
E00045648,581,329,179,58,9,6
E00045649,766,459,243,45,18,1
E00045651,314,144,90,55,18,7
E00045652,160,46,57,37,18,2
E00045653,215,64,76,40,28,7
E00045654,231,97,80,36,11,7
E00045655,220,123,75,13,8,1
E00045656,424,266,120,31,5,2
E00045658,332,174,108,33,13,4
E00045659,264,126,104,17,14,3
E00045660,260,167,71,17,4,1
E00045661,325,181,108,29,4,3
E00045662,406,213,135,36,17,5
E00045663,380,171,153,40,14,2
E00045664,315,124,114,50,19,8
E00045665,283,106,77,47,42,11
E00045666,181,48,67,43,17,6
E00045667,485,203,170,85,19,8
E00045668,568,254,191,74,25,24
E00045669,395,190,138,42,23,2
E00045670,437,190,166,43,28,10
E00045671,390,165,143,57,15,10
E00045672,267,124,102,30,6,5
E00045673,221,80,61,57,18,5
E00045674,303,130,97,56,19,1
E00045675,299,140,105,35,15,4
E00045676,344,173,113,41,14,3
E00045677,329,142,104,49,25,9
E00045678,273,118,102,34,14,5
E00045679,273,116,105,39,11,2
E00045680,352,165,104,57,23,3
E00045681,336,174,105,40,16,1
E00045682,208,89,82,31,6,0
E00045683,315,136,113,47,15,4
E00045684,210,91,69,31,16,3
E00045685,291,121,118,38,11,3
E00045686,205,64,67,48,23,3
E00045687,276,118,96,38,21,3
E00045688,287,150,82,32,20,3
E00045689,302,145,122,28,5,2
E00045690,517,268,171,57,17,4
E00045691,328,157,106,45,20,0
E00045692,182,62,53,42,17,8
E00045693,274,106,102,50,12,4
E00045694,323,131,125,43,16,8
E00045695,316,148,112,37,13,6
E00045696,186,68,74,26,16,2
E00045697,253,95,85,51,15,7
E00045698,269,108,100,35,21,5
E00045699,339,162,120,40,11,6
E00045700,285,125,96,54,5,5
E00045701,284,125,104,39,12,4
E00045702,343,152,108,53,18,12
E00045703,216,99,89,17,8,3
E00045704,233,98,91,23,17,4
E00045705,394,165,143,61,17,8
E00045706,338,153,113,49,17,6
E00045707,305,79,111,77,21,17
E00045708,307,116,110,63,14,4
E00045709,209,47,82,55,15,10
E00045710,364,159,116,62,22,5
E00045711,385,169,122,69,24,1
E00045712,362,164,117,54,22,5
E00045713,362,149,132,62,15,4
E00045714,304,145,95,48,11,5
E00045715,268,122,92,34,15,5
E00045716,279,142,78,34,21,4
E00045717,276,111,98,39,23,5
E00045718,307,135,117,35,18,2
E00045719,333,144,100,57,26,6
E00045720,459,202,143,81,25,8
E00045721,301,118,125,39,16,3
E00045722,188,80,61,39,4,4
E00045724,352,181,101,54,13,3
E00045726,160,89,46,17,6,2
E00045727,245,96,77,46,17,9
E00045728,293,129,109,37,14,4
E00045729,290,152,90,33,14,1
E00045730,306,139,103,46,14,4
E00045731,285,131,107,36,6,5
E00045732,262,154,71,28,7,2
E00045734,334,144,111,57,12,10
E00045735,293,156,95,25,16,1
E00045736,285,108,92,56,24,5
E00045737,266,116,94,40,12,4
E00045739,269,138,92,24,11,4
E00045740,249,96,85,47,19,2
E00045741,244,119,83,31,10,1
E00045742,287,132,100,42,10,3
E00045743,335,139,108,60,25,3
E00045744,161,54,67,32,6,2
E00045745,278,106,115,42,12,3
E00045746,419,181,135,75,21,7
E00045747,609,309,198,68,21,13
E00045748,371,170,115,62,13,11
E00045749,366,155,132,54,20,5
E00045750,341,148,127,46,13,7
E00045751,319,152,102,48,14,3
E00045752,447,194,145,72,32,4
E00045753,355,152,116,61,21,5
E00045754,272,134,81,46,9,2
E00045755,310,118,106,59,20,7
E00045756,159,10,35,54,36,24
E00045757,249,84,67,52,34,12
E00045758,344,136,115,55,26,12
E00045759,408,185,158,50,13,2
E00045760,397,191,138,40,23,5
E00045761,396,176,132,53,29,6
E00045762,385,165,128,62,24,6
E00045763,365,154,115,62,27,7
E00045764,336,156,111,42,23,4
E00045765,386,150,123,77,25,11
E00045766,279,128,87,53,7,4
E00045767,370,139,138,60,27,6
E00045768,285,120,88,38,29,10
E00045769,338,128,106,74,20,10
E00045770,310,135,105,52,15,3
E00045771,331,135,109,52,20,15
E00045772,350,168,115,46,17,4
E00045773,329,157,120,42,9,1
E00045774,315,161,90,41,16,7
E00045775,325,124,120,54,19,8
E00045776,308,142,110,39,13,4
E00045777,289,124,128,28,6,3
E00045778,303,126,116,38,15,8
E00045779,330,156,106,45,19,4
E00045780,283,116,97,54,13,3
E00045781,330,143,98,48,36,5
E00045782,343,144,142,40,15,2
E00045783,345,150,121,50,22,2
E00045784,335,159,100,57,14,5
E00045785,374,202,128,32,8,4
E00045786,328,151,113,44,16,4
E00045787,287,102,105,55,18,7
E00045788,352,130,128,68,22,4
E00045789,172,77,50,31,8,6
E00045790,359,164,146,37,10,2
E00045791,286,95,112,54,18,7
E00045792,310,135,108,48,16,3
E00045793,274,117,112,32,10,3
E00045794,333,150,102,58,17,6
E00045795,331,127,112,60,27,5
E00045796,318,141,108,54,11,4
E00045797,397,183,120,59,25,10
E00045798,451,206,165,50,24,6
E00045799,342,147,134,41,17,3
E00045800,375,186,129,43,16,1
E00045801,313,134,119,39,12,9
E00045802,366,152,134,60,14,6
E00045803,447,208,147,58,29,5
E00045804,345,172,91,60,16,6
E00045805,371,177,122,48,15,9
E00045806,422,151,162,84,22,3
E00045807,358,176,114,47,13,8
E00045808,435,231,127,59,10,8
E00045809,302,168,69,50,12,3
E00045810,388,187,117,58,19,7
E00045811,458,196,171,70,17,4
E00045812,398,203,123,47,19,6
E00045813,234,76,92,43,18,5
E00045814,315,125,104,48,29,9
E00045815,430,163,181,66,15,5
E00045816,243,84,102,34,19,4
E00045817,392,163,143,56,19,11
E00045818,616,296,210,82,24,4
E00045819,412,176,149,56,21,10
E00045820,513,259,161,64,24,5
E00045821,306,127,114,45,14,6
E00045822,423,194,153,44,17,15
E00045823,230,78,63,60,24,5
E00045825,367,204,128,31,4,0
E00045826,361,183,127,39,9,3
E00045827,340,191,105,34,8,2
E00045828,339,183,113,36,5,2
E00045829,300,138,97,50,10,5
E00045830,346,157,137,42,8,2
E00045831,348,185,114,44,5,0
E00045832,338,157,122,42,12,5
E00045833,311,152,109,38,8,4
E00045834,286,131,86,50,17,2
E00045835,335,135,135,46,15,4
E00045836,398,215,122,43,14,4
E00045837,318,162,105,39,7,5
E00045838,346,161,114,46,21,4
E00045839,375,165,143,47,18,2
E00045840,340,162,135,32,9,2
E00045841,430,164,162,62,27,15
E00045842,470,235,160,50,14,11
E00045843,360,154,133,48,20,5
E00045844,426,217,126,56,20,7
E00045845,312,128,107,53,17,7
E00045846,383,170,148,43,20,2
E00045847,459,206,169,52,25,7
E00045848,427,153,142,83,39,10
E00045849,265,130,82,31,16,6
E00045850,300,116,107,65,7,5
E00045851,282,97,97,67,19,2
E00045852,365,145,133,57,21,9
E00045853,410,187,150,48,18,7
E00045854,358,152,138,43,23,2
E00045855,386,188,118,56,22,2
E00045856,360,162,105,69,18,6
E00045857,190,74,47,49,14,6
E00045858,303,104,119,61,11,8
E00045859,463,218,171,58,14,2
E00045860,387,204,129,40,10,4
E00045861,403,199,145,41,16,2
E00045862,420,162,176,56,21,5
E00045863,295,128,112,40,11,4
E00045864,401,182,146,57,10,6
E00045865,382,203,132,40,6,1
E00045866,200,64,76,43,8,9
E00045867,380,171,149,49,9,2
E00045868,311,136,105,39,23,8
E00045869,369,174,134,49,6,6
E00045870,364,165,131,48,14,6
E00045871,373,155,147,46,18,7
E00045872,374,189,118,50,14,3
E00045873,390,171,118,59,22,20
E00045874,390,198,129,53,10,0
E00045875,368,162,125,49,27,5
E00045876,337,144,116,48,21,8
E00045877,345,158,125,48,12,2
E00045878,440,214,160,48,12,6
E00045879,325,159,109,38,15,4
E00045880,361,128,141,66,21,5
E00045881,456,217,169,48,15,7
E00045882,430,227,126,49,19,9
E00045883,334,139,142,41,11,1
E00045884,313,118,132,36,24,3
E00045885,362,184,122,36,15,5
E00045886,379,167,132,52,20,8
E00045887,360,159,130,55,14,2
E00045888,358,181,112,43,17,5
E00045889,430,199,145,59,20,7
E00045890,384,192,133,47,8,4
E00045891,311,135,106,58,8,4
E00045892,386,157,142,61,17,9
E00045893,405,156,174,57,14,4
E00045894,277,95,112,46,16,8
E00045895,260,102,106,38,11,3
E00045896,415,199,140,57,15,4
E00045897,314,125,113,52,21,3
E00045898,381,181,133,44,19,4
E00045899,400,201,132,44,16,7
E00045900,342,145,136,46,13,2
E00045901,493,238,178,59,17,1
E00045902,294,142,86,42,17,7
E00045904,441,213,148,56,17,7
E00045905,426,247,118,38,21,2
E00045906,588,264,182,80,47,15
E00045907,347,158,113,49,21,6
E00045909,456,204,161,58,25,8
E00045910,453,215,138,68,19,13
E00045911,452,175,175,77,22,3
E00045912,215,105,65,29,11,5
E00045913,394,185,127,54,18,10
E00045914,499,236,161,76,20,6
E00045915,345,161,116,48,15,5
E00045916,130,50,49,16,12,3
E00045917,598,273,202,76,35,12
E00045918,442,199,154,61,20,8
E00045919,526,281,129,85,21,10
E00045920,397,171,154,45,20,7
