house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00045296,135,14,17,48,33,9,11,3
E00045297,129,9,21,59,24,4,10,2
E00045298,146,17,13,55,31,10,13,7
E00045299,138,15,25,33,33,16,15,1
E00045300,127,20,15,43,28,10,10,1
E00045301,121,16,12,52,15,11,13,2
E00045302,111,11,46,14,18,18,1,3
E00045303,154,19,16,44,38,24,7,6
E00045304,117,14,17,16,22,37,8,3
E00045305,124,13,13,44,29,12,10,3
E00045306,126,7,18,57,29,5,8,2
E00045307,125,18,52,25,13,10,4,3
E00045308,135,28,20,33,18,9,20,7
E00045309,117,9,41,39,17,4,6,1
E00045310,124,16,33,23,16,12,18,6
E00045311,128,25,18,33,22,17,10,3
E00045312,126,5,20,60,18,10,10,3
E00045313,123,20,10,56,21,2,6,8
E00045315,138,17,27,26,19,33,14,2
E00045317,120,18,29,38,15,4,11,5
E00045318,121,23,27,28,15,16,7,5
E00045320,137,14,34,31,24,15,13,6
E00045321,128,11,41,20,18,25,10,3
E00045322,133,24,38,18,18,25,6,4
E00045323,114,31,25,13,15,20,7,3
E00045324,157,13,35,35,31,24,12,7
E00045325,122,5,35,19,13,31,14,5
E00045326,120,19,16,38,25,5,9,8
E00045327,97,9,11,34,18,6,12,7
E00045328,150,17,19,46,36,8,21,3
E00045329,121,9,20,23,25,19,18,7
E00045330,128,25,14,29,19,11,20,10
E00045331,132,17,19,33,31,19,12,1
E00045332,129,14,36,33,18,16,10,2
E00045333,146,26,29,42,17,15,15,2
E00045334,217,43,62,42,25,20,19,6
E00045335,116,20,21,19,21,14,16,5
E00045336,135,9,35,32,31,15,10,3
E00045337,132,12,38,24,11,28,15,4
E00045338,118,11,21,29,15,20,17,5
E00045339,110,7,13,19,14,35,16,6
E00045340,117,17,39,17,15,15,11,3
E00045341,116,12,27,28,23,12,13,1
E00045342,241,15,60,82,35,18,21,10
E00045343,121,10,23,37,26,11,13,1
E00045344,110,12,27,10,15,30,8,8
E00045345,144,15,19,31,29,26,19,5
E00045346,123,11,19,34,21,21,12,5
E00045347,132,19,29,37,17,9,11,10
E00045348,131,8,14,38,23,21,20,7
E00045349,125,10,14,52,19,7,16,7
E00045350,118,13,19,31,19,18,13,5
E00045351,141,15,21,28,30,18,23,6
E00045352,131,17,18,25,28,27,11,5
E00045353,125,11,13,44,31,10,12,4
E00045354,142,10,44,35,23,9,20,1
E00045355,120,19,14,19,23,22,16,7
E00045356,120,21,22,29,17,11,13,7
E00045357,127,14,18,18,33,26,13,5
E00045358,99,11,14,29,21,14,6,4
E00045359,146,13,34,39,30,16,8,6
E00045360,139,18,22,40,37,10,10,2
E00045361,112,13,12,42,21,9,11,4
E00045362,151,23,29,31,29,14,18,7
E00045363,123,15,16,26,28,9,24,5
E00045364,133,12,27,34,28,17,11,4
E00045365,119,16,13,46,23,4,16,1
E00045366,120,17,16,41,25,4,14,3
E00045367,107,42,21,21,9,6,6,2
E00045368,114,10,22,39,21,11,9,2
E00045369,134,11,17,57,29,10,9,1
E00045370,149,22,18,60,26,7,14,2
E00045371,148,32,15,65,18,6,11,1
E00045372,131,17,12,56,34,4,8,0
E00045373,136,17,12,61,29,9,6,2
E00045374,133,8,14,43,38,10,11,9
E00045375,140,14,17,37,27,17,23,5
E00045376,135,8,34,34,22,16,12,9
E00045377,135,15,13,46,37,6,12,6
E00045378,128,36,36,22,13,7,10,4
E00045379,137,25,19,26,18,16,25,8
E00045380,116,16,20,34,20,6,15,5
E00045381,140,13,32,25,28,16,21,5
E00045382,103,11,9,45,26,4,4,4
E00045383,141,9,31,32,24,29,12,4
E00045384,136,17,29,21,27,23,9,10
E00045385,142,22,63,17,13,13,12,2
E00045386,120,18,7,53,18,2,15,7
E00045387,114,15,10,34,33,0,14,8
E00045388,121,12,11,19,28,24,16,11
E00045389,144,30,64,12,4,24,10,0
E00045390,99,13,6,38,21,8,9,4
E00045391,129,20,19,38,25,3,11,13
E00045392,156,29,48,26,14,25,12,2
E00045393,120,13,38,24,14,10,18,3
E00045394,143,22,34,22,29,14,15,7
E00045395,117,12,22,25,15,18,20,5
E00045396,118,14,18,26,20,15,16,9
E00045397,125,13,15,24,35,15,11,12
E00045398,132,23,48,17,13,17,14,0
E00045399,123,13,17,26,26,12,21,8
E00045400,115,10,22,28,19,17,15,4
E00045401,110,7,21,26,23,11,18,4
E00045402,128,12,16,30,26,19,18,7
E00045403,120,18,24,27,23,12,10,6
E00045404,91,46,22,16,2,3,2,0
E00045405,97,17,13,15,15,12,16,9
E00045406,123,11,16,35,25,14,16,6
E00045407,120,20,12,40,21,12,13,2
E00045408,110,21,17,19,15,21,12,5
E00045409,117,11,15,27,24,14,21,5
E00045410,107,6,18,26,19,22,7,9
E00045411,116,11,20,36,21,13,8,7
E00045412,120,12,16,25,21,27,14,5
E00045413,108,46,40,12,2,4,4,0
E00045414,100,12,18,23,20,11,11,5
E00045415,131,10,39,26,24,7,22,3
E00045416,112,9,16,33,26,12,12,4
