pop..lsoa_id,pop..proportion_of_lsoa_within_co_m_boundary,pop..total_persons,pop..male_persons,pop..female_persons,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01027905,2.2615848833792401E-2,2477,1252,1225,173,189,120,380,456,652,334,173
E01027906,4.58389128030917E-2,1478,706,772,116,152,122,173,227,368,232,88
E01027907,0.83482684685139397,1429,701,728,113,170,120,213,214,342,162,95
E01027908,0.65528947513529101,1717,902,815,106,130,73,328,239,488,216,137
