ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00008610,461,232,7,0,9,10,3,2,5,6,52,42,2,3,33,6,2,26,21,248,41,105,20,47
W00008611,333,179,4,0,11,14,5,2,3,9,11,7,1,35,21,10,4,17,0,194,35,63,24,17
W00008612,247,187,1,0,2,15,0,0,2,0,14,15,0,1,0,8,1,1,0,190,9,30,17,1
W00008613,333,191,2,0,21,0,3,3,4,5,22,9,0,23,8,0,3,33,6,214,11,59,10,39
W00008614,442,173,0,0,34,11,0,2,4,5,80,65,4,15,27,13,1,7,1,207,41,169,17,8
W00008615,440,128,0,0,46,7,0,1,1,2,51,117,10,16,3,1,1,55,1,174,5,196,9,56
W00008616,175,115,5,0,3,3,0,2,1,0,5,22,0,0,6,6,2,3,2,123,14,27,6,5
W00008618,225,123,3,0,9,15,0,1,1,8,0,21,0,12,11,4,1,11,5,135,16,41,17,16
W00008619,311,143,3,0,5,8,1,1,4,2,54,24,9,10,8,7,2,13,17,151,17,99,14,30
W00008620,342,157,6,1,14,16,1,5,4,4,25,27,4,11,27,8,1,22,9,178,36,71,26,31
W00008621,225,135,6,1,1,7,0,0,1,4,18,7,0,1,8,7,13,5,11,143,28,30,8,16
W00008622,411,135,4,0,24,2,1,2,1,15,70,82,1,3,41,4,4,15,7,163,49,171,6,22
W00008623,429,160,0,0,23,20,3,10,4,7,87,41,11,7,15,7,1,30,3,183,23,153,37,33
W00008624,389,297,3,1,4,6,0,1,0,30,25,4,1,8,0,2,3,4,0,305,5,68,7,4
W00008626,302,286,3,0,0,7,0,0,0,0,1,0,0,0,3,2,0,0,0,289,5,1,7,0
W00008627,330,304,0,0,20,2,0,2,0,0,0,0,0,2,0,0,0,0,0,324,0,2,4,0
W00008628,342,307,1,0,9,6,2,3,3,0,0,1,0,4,0,6,0,0,0,317,6,5,14,0
W00008629,355,338,0,1,0,6,2,5,2,0,0,0,0,0,0,1,0,0,0,339,1,0,15,0
W00008630,386,372,0,0,2,2,0,0,0,1,0,0,0,0,6,3,0,0,0,374,9,1,2,0
W00008631,308,299,0,0,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,303,1,0,4,0
W00008632,292,277,0,0,2,0,1,0,1,0,0,0,0,1,9,1,0,0,0,279,10,1,2,0
W00008633,302,292,0,0,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,296,3,0,3,0
W00008634,238,235,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,236,0,0,1,1
W00008635,324,297,1,0,7,3,0,1,1,0,5,0,0,6,0,2,0,0,1,305,2,11,5,1
W00008636,290,272,1,0,3,6,0,0,0,2,0,0,0,1,1,2,0,0,2,276,3,3,6,2
W00008637,311,286,0,0,0,2,0,1,0,0,7,12,0,1,0,1,0,1,0,286,1,20,3,1
W00008638,299,285,1,1,4,2,0,0,1,0,0,0,0,0,1,3,0,0,1,291,4,0,3,1
W00008639,295,277,4,0,0,1,0,1,0,2,0,5,1,1,1,2,0,0,0,281,3,9,2,0
W00008640,274,235,1,0,14,3,0,1,0,0,2,0,0,5,9,2,1,1,0,250,12,7,4,1
W00008641,274,260,2,0,5,2,0,0,0,0,0,0,0,1,4,0,0,0,0,267,4,1,2,0
W00008642,340,303,1,0,6,7,1,2,0,1,0,0,0,11,6,2,0,0,0,310,8,12,10,0
W00008643,346,304,1,0,4,8,0,1,1,0,1,0,5,4,7,1,1,6,2,309,9,10,10,8
W00008644,317,284,0,0,2,2,4,1,2,0,11,6,0,2,1,2,0,0,0,286,3,19,9,0
W00008645,270,256,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,6,0,260,0,2,2,6
W00008646,404,385,3,0,1,3,1,0,6,0,0,0,0,0,5,0,0,0,0,389,5,0,10,0
W00008647,201,190,2,0,2,1,1,0,0,1,0,0,0,0,4,0,0,0,0,194,4,1,2,0
W00008648,333,291,0,0,6,3,1,0,2,3,0,11,4,2,1,5,0,4,0,297,6,20,6,4
W00008649,378,353,1,0,15,1,2,0,0,2,0,0,3,0,0,1,0,0,0,369,1,5,3,0
W00008650,334,331,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,332,0,0,2,0
W00008651,299,276,0,0,2,5,0,2,0,0,0,5,0,1,0,7,1,0,0,278,8,6,7,0
W00008652,122,118,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,118,1,0,3,0
W00008653,284,270,2,0,3,2,1,1,0,0,0,0,0,2,0,3,0,0,0,275,3,2,4,0
W00008654,297,274,3,0,1,5,0,0,0,4,7,0,0,3,0,0,0,0,0,278,0,14,5,0
W00008655,297,270,2,0,14,1,0,2,1,0,1,0,0,0,1,1,0,3,1,286,2,1,4,4
W00008656,364,350,0,0,3,0,2,0,0,0,7,0,0,1,0,0,0,0,1,353,0,8,2,1
W00008657,272,261,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,2,2,262,0,4,2,4
W00008658,339,324,1,0,5,2,0,0,1,5,0,0,0,0,0,1,0,0,0,330,1,5,3,0
W00008659,273,259,1,0,2,0,0,0,1,10,0,0,0,0,0,0,0,0,0,262,0,10,1,0
W00008660,273,258,0,1,3,2,1,1,2,1,3,0,0,0,0,1,0,0,0,262,1,4,6,0
W00008661,241,232,1,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,1,234,1,0,5,1
W00008662,340,320,0,0,6,0,3,1,0,1,6,0,0,2,1,0,0,0,0,326,1,9,4,0
W00008663,231,223,0,0,2,0,0,0,0,4,0,0,1,0,0,1,0,0,0,225,1,5,0,0
W00008665,313,304,0,0,1,2,1,1,0,0,3,0,0,0,0,0,0,0,1,305,0,3,4,1
W00008666,256,246,0,0,1,2,1,0,0,0,3,0,0,0,1,2,0,0,0,247,3,3,3,0
W00008667,312,291,1,0,5,0,1,0,1,2,0,0,3,0,2,0,0,0,6,297,2,5,2,6
W00008668,259,239,3,0,0,0,0,3,0,1,2,0,0,5,6,0,0,0,0,242,6,8,3,0
W00008669,302,278,1,0,4,7,0,1,2,5,0,0,1,2,0,1,0,0,0,283,1,8,10,0
W00008670,324,297,3,0,6,4,0,0,5,0,4,0,0,2,0,2,0,1,0,306,2,6,9,1
W00008671,180,164,0,0,2,2,0,0,0,0,0,0,2,1,4,5,0,0,0,166,9,3,2,0
W00008672,241,217,0,0,7,0,0,0,0,2,0,1,3,3,1,6,0,0,1,224,7,9,0,1
W00008673,351,325,0,0,8,0,0,2,0,4,3,1,0,0,4,2,0,0,2,333,6,8,2,2
W00008674,292,276,2,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,286,1,0,5,0
W00008675,198,185,5,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,191,6,1,0,0
W00008676,457,404,4,0,13,8,4,1,5,3,0,2,0,7,6,0,0,0,0,421,6,12,18,0
W00008678,557,525,2,0,4,1,0,0,0,12,0,0,4,0,0,1,0,8,0,531,1,16,1,8
W00008679,425,409,0,0,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,421,0,4,0,0
W00008680,350,333,5,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,344,0,6,0,0
W00008681,292,284,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,284,1,2,5,0
W00008682,248,241,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,243,0,3,0,2
W00008683,318,302,0,0,6,1,0,2,0,0,5,0,0,0,0,0,1,0,1,308,1,5,3,1
W00008684,305,293,3,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,1,296,0,6,2,1
W00008685,324,281,1,0,18,0,2,8,0,0,7,0,0,5,1,1,0,0,0,300,2,12,10,0
W00008686,314,299,1,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,300,0,14,0,0
W00008687,295,278,2,0,3,0,0,3,1,1,1,1,0,2,3,0,0,0,0,283,3,5,4,0
W00008688,308,283,4,0,4,3,1,0,2,0,6,0,3,0,1,1,0,0,0,291,2,9,6,0
W00008689,293,287,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,290,1,1,1,0
W00008690,281,235,2,2,5,0,0,7,0,0,11,4,0,0,6,0,1,0,8,244,7,15,7,8
W00008691,250,236,2,0,0,0,0,2,1,0,5,0,2,0,2,0,0,0,0,238,2,7,3,0
W00008692,283,227,0,2,5,7,0,4,0,6,11,5,0,2,12,0,0,0,2,234,12,24,11,2
W00008693,268,233,5,0,2,1,0,0,0,6,5,0,5,0,1,0,1,1,8,240,2,16,1,9
W00008694,274,235,4,0,5,2,2,0,0,1,12,10,0,3,0,0,0,0,0,244,0,26,4,0
W00008695,354,299,2,0,2,1,0,7,2,0,30,2,0,2,4,2,0,0,1,303,6,34,10,1
W00008696,289,245,2,0,5,6,0,0,2,10,6,7,1,0,3,0,0,1,1,252,3,24,8,2
W00008697,284,228,6,0,8,5,11,5,2,0,3,0,0,0,6,9,0,0,1,242,15,3,23,1
W00008698,304,209,2,0,27,1,0,1,1,7,16,14,6,1,7,2,2,5,3,238,11,44,3,8
W00008699,240,199,3,0,5,3,0,1,1,0,10,1,0,10,0,2,0,1,4,207,2,21,5,5
W00008700,292,279,1,0,4,2,0,2,0,3,0,0,1,0,0,0,0,0,0,284,0,4,4,0
W00008701,354,333,2,0,1,2,0,3,0,0,6,0,5,1,0,0,0,0,1,336,0,12,5,1
W00008702,301,271,2,0,8,4,1,2,3,2,4,0,2,0,1,1,0,0,0,281,2,8,10,0
W00008703,283,261,3,0,5,4,0,1,1,0,0,0,0,4,3,1,0,0,0,269,4,4,6,0
W00008704,325,285,0,0,8,6,2,7,2,1,5,0,0,0,1,4,0,1,3,293,5,6,17,4
W00008705,337,305,2,0,4,3,0,1,1,0,0,0,0,1,12,2,0,0,6,311,14,1,5,6
W00008706,334,311,0,0,3,2,4,4,0,0,5,0,0,2,3,0,0,0,0,314,3,7,10,0
W00008707,298,274,1,0,4,3,0,0,0,0,0,11,5,0,0,0,0,0,0,279,0,16,3,0
W00008708,280,263,5,0,3,1,0,0,1,0,1,0,1,3,0,1,0,0,1,271,1,5,2,1
W00008709,314,266,0,0,5,4,3,1,3,3,8,11,0,1,2,1,0,5,1,271,3,23,11,6
W00008710,259,249,1,0,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,256,0,2,1,0
W00008711,314,277,6,0,4,3,0,0,0,1,7,4,0,0,11,0,0,1,0,287,11,12,3,1
W00008712,246,211,0,0,8,6,0,0,0,1,1,1,1,0,7,1,6,2,1,219,14,4,6,3
W00008713,353,287,3,0,6,6,4,4,1,7,3,6,5,5,4,4,2,5,1,296,10,26,15,6
W00008714,267,241,2,0,15,2,1,0,1,0,0,0,0,1,0,0,3,1,0,258,3,1,4,1
W00008715,256,241,3,0,6,1,1,0,0,0,0,0,1,3,0,0,0,0,0,250,0,4,2,0
W00008716,299,269,4,0,4,1,0,0,1,4,2,0,2,1,4,0,0,1,6,277,4,9,2,7
W00008717,284,272,3,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,279,0,0,5,0
W00008718,228,213,0,0,3,3,0,0,0,0,0,0,0,0,6,2,0,0,1,216,8,0,3,1
W00008719,257,240,0,0,4,1,0,2,0,0,0,0,0,2,3,1,0,0,4,244,4,2,3,4
W00008720,257,243,2,0,7,2,0,0,0,0,0,0,0,0,1,2,0,0,0,252,3,0,2,0
W00008721,276,263,0,1,2,0,2,0,0,0,3,0,0,4,0,1,0,0,0,266,1,7,2,0
W00008722,256,245,3,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,1,250,1,1,1,3
W00008723,307,265,1,0,11,6,0,4,0,0,1,0,2,3,6,3,3,1,1,277,12,6,10,2
W00008724,284,240,6,0,4,6,0,0,0,0,6,0,4,0,8,10,0,0,0,250,18,10,6,0
W00008725,277,233,0,0,6,4,3,6,1,1,5,0,1,3,9,1,0,4,0,239,10,10,14,4
W00008726,298,273,5,0,4,4,0,1,0,0,0,0,0,3,0,4,0,0,4,282,4,3,5,4
W00008727,256,219,0,0,10,9,2,0,1,5,0,0,0,0,8,0,0,2,0,229,8,5,12,2
W00008728,289,257,0,0,2,4,1,0,0,7,4,3,0,1,3,0,0,3,4,259,3,15,5,7
W00008729,262,242,1,0,13,1,0,2,0,0,0,1,0,0,2,0,0,0,0,256,2,1,3,0
W00008730,183,151,1,0,1,5,0,1,0,0,0,0,0,0,14,8,2,0,0,153,24,0,6,0
W00008731,255,192,0,0,9,2,2,2,1,6,3,0,1,14,7,5,1,6,4,201,13,24,7,10
W00008732,284,191,6,0,5,3,4,5,1,15,13,3,1,15,6,6,0,6,4,202,12,47,13,10
W00008733,360,170,0,0,33,2,0,3,0,34,25,5,9,13,20,3,7,34,2,203,30,86,5,36
W00008734,230,206,1,0,14,1,0,2,0,2,0,1,0,0,1,0,1,0,1,221,2,3,3,1
W00008735,276,215,4,0,26,4,0,2,2,2,5,0,3,5,4,0,0,0,4,245,4,15,8,4
W00008736,267,210,7,0,10,0,0,3,0,1,10,0,0,14,7,2,0,1,2,227,9,25,3,3
W00008737,311,250,4,0,10,0,0,2,2,4,24,0,0,5,4,3,0,0,3,264,7,33,4,3
W00008738,345,242,0,0,17,2,0,0,1,15,7,0,0,44,6,4,2,0,5,259,12,66,3,5
W00008739,250,180,3,0,28,0,0,0,1,0,0,0,0,11,14,4,0,6,3,211,18,11,1,9
W00008740,324,159,4,0,28,8,0,3,1,7,15,6,2,37,25,18,0,11,0,191,43,67,12,11
W00008741,332,89,4,0,46,1,1,2,0,43,43,24,18,6,24,4,0,23,4,139,28,134,4,27
W00008742,260,172,2,0,9,0,0,1,0,11,23,18,1,16,5,1,0,1,0,183,6,69,1,1
W00008743,296,252,3,0,11,0,0,1,2,0,14,0,0,4,1,3,0,0,5,266,4,18,3,5
W00008744,353,282,3,0,12,1,1,0,1,8,21,5,1,1,6,2,0,8,1,297,8,36,3,9
W00008745,198,116,1,1,16,5,2,2,2,21,1,0,1,0,16,4,0,0,10,134,20,23,11,10
W00008746,432,338,3,0,24,7,1,3,1,8,16,0,0,13,3,9,0,6,0,365,12,37,12,6
W00008747,226,194,0,0,19,1,3,1,0,0,0,0,4,2,1,0,1,0,0,213,2,6,5,0
W00008749,362,306,5,0,12,4,1,2,5,0,11,0,0,2,8,3,1,0,2,323,12,13,12,2
W00008750,230,217,0,0,2,0,0,3,1,0,2,0,0,0,1,4,0,0,0,219,5,2,4,0
W00008751,348,321,0,0,3,4,3,1,1,0,5,5,0,0,0,3,0,1,1,324,3,10,9,2
W00008752,152,137,2,0,4,1,0,2,0,1,0,0,0,0,0,5,0,0,0,143,5,1,3,0
W00008753,389,331,1,0,20,4,2,0,4,0,5,0,0,0,4,6,2,8,2,352,12,5,10,10
W00008755,158,152,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,3,0
W00008757,364,322,3,0,10,5,1,4,3,3,6,1,0,5,0,1,0,0,0,335,1,15,13,0
W00008758,253,219,3,0,6,1,1,0,1,0,8,0,5,2,1,0,0,0,6,228,1,15,3,6
W00008759,350,220,1,0,14,7,1,5,2,1,56,24,3,5,0,5,4,2,0,235,9,89,15,2
W00008760,357,276,2,0,19,5,3,0,0,5,7,13,0,1,20,1,0,0,5,297,21,26,8,5
W00008761,425,291,0,0,27,6,3,0,5,3,36,22,0,9,3,10,7,3,0,318,20,70,14,3
W00008762,431,189,1,0,10,6,4,3,0,22,108,51,12,2,11,6,0,0,6,200,17,195,13,6
W00008763,392,343,0,0,9,2,3,0,1,0,12,3,0,11,6,1,0,0,1,352,7,26,6,1
W00008764,479,104,1,2,15,5,1,3,1,16,234,67,4,4,12,6,1,0,3,122,19,325,10,3
W00008765,255,108,1,0,9,3,15,1,0,9,69,21,2,2,9,1,1,0,4,118,11,103,19,4
W00008766,442,213,2,0,20,1,0,3,0,24,98,19,1,14,24,4,1,5,13,235,29,156,4,18
W00008767,442,97,1,0,18,3,4,2,0,11,177,86,2,4,14,9,1,3,10,116,24,280,9,13
W00008768,321,217,1,0,17,0,0,0,1,6,30,22,9,1,5,2,1,2,7,235,8,68,1,9
W00008769,276,194,1,0,30,2,0,0,0,6,24,3,0,5,8,1,0,0,2,225,9,38,2,2
W00008770,299,165,1,0,24,3,5,4,4,0,31,38,0,1,6,3,0,14,0,190,9,70,16,14
W00008771,266,151,2,0,24,1,0,1,0,6,22,34,6,6,8,0,0,5,0,177,8,74,2,5
W00008773,326,186,6,0,19,14,1,1,3,4,26,1,5,4,23,17,0,16,0,211,40,40,19,16
W00008774,304,284,1,0,0,5,0,1,0,0,6,0,2,0,4,0,1,0,0,285,5,8,6,0
W00008775,245,202,0,0,9,0,2,3,0,0,2,7,0,8,7,0,2,0,3,211,9,17,5,3
W00008776,217,193,0,0,7,2,1,0,2,0,0,0,3,1,3,3,0,0,2,200,6,4,5,2
W00008777,342,252,3,0,21,3,4,0,1,12,11,6,1,11,11,0,0,0,6,276,11,41,8,6
W00008778,418,260,0,1,20,5,1,1,4,12,36,48,1,6,7,9,0,5,2,281,16,103,11,7
W00008947,285,219,0,0,16,0,0,2,0,0,6,6,8,2,8,0,0,12,6,235,8,22,2,18
W00008948,338,266,3,0,13,2,1,9,2,2,11,1,5,6,4,1,0,12,0,282,5,25,14,12
W00008952,305,261,3,0,8,0,0,3,1,0,16,0,5,4,0,3,1,0,0,272,4,25,4,0
W00008956,297,246,2,0,15,1,0,3,0,15,5,1,3,2,0,0,0,4,0,263,0,26,4,4
W00008958,271,239,1,0,4,0,0,0,1,13,2,0,0,3,0,3,0,0,5,244,3,18,1,5
W00008973,346,251,2,0,16,1,2,5,0,18,29,3,5,3,5,4,0,1,1,269,9,58,8,2
W00008978,196,168,3,0,5,0,0,1,1,4,6,0,4,3,0,0,0,1,0,176,0,17,2,1
W00008979,258,225,3,0,3,1,0,2,7,5,6,0,3,2,0,0,0,0,1,231,0,16,10,1
W00008980,289,264,1,0,6,1,0,2,2,2,1,0,1,3,0,0,0,6,0,271,0,7,5,6
W00009293,381,319,0,6,15,4,4,0,4,4,0,0,0,4,12,0,0,6,3,340,12,8,12,9
W00009294,263,227,1,0,0,2,3,0,0,5,0,0,0,17,7,0,1,0,0,228,8,22,5,0
W00009295,355,335,0,0,7,5,0,0,0,0,1,0,0,2,0,0,0,5,0,342,0,3,5,5
W00009296,260,233,0,1,3,2,0,5,5,0,0,0,0,1,4,5,0,1,0,237,9,1,12,1
W00009297,348,315,5,0,4,9,1,0,5,0,0,0,0,4,1,2,1,0,1,324,4,4,15,1
W00009298,289,271,1,0,1,5,6,0,0,4,0,1,0,0,0,0,0,0,0,273,0,5,11,0
W00009299,256,210,0,0,8,4,2,2,1,14,0,0,1,8,3,2,1,0,0,218,6,23,9,0
W00009300,277,255,0,0,2,12,0,0,0,0,0,0,0,7,1,0,0,0,0,257,1,7,12,0
W00009301,213,167,0,1,2,5,3,1,0,6,2,0,0,5,16,3,0,1,1,170,19,13,9,2
W00009302,357,322,0,0,14,8,0,2,3,0,0,0,0,2,3,0,0,3,0,336,3,2,13,3
W00009303,299,201,1,2,10,8,6,1,7,1,1,1,1,14,36,4,3,1,1,214,43,18,22,2
W00009304,334,321,0,0,0,2,0,0,0,4,0,0,3,0,0,0,2,1,1,321,2,7,2,2
W00009305,243,217,2,0,0,5,1,2,2,0,0,0,0,14,0,0,0,0,0,219,0,14,10,0
W00009306,233,200,0,0,3,1,5,1,4,3,4,0,0,1,8,0,3,0,0,203,11,8,11,0
W00009307,319,305,2,0,2,0,1,0,0,6,0,0,0,0,0,0,3,0,0,309,3,6,1,0
W00009308,223,207,1,0,0,4,0,0,0,5,0,0,6,0,0,0,0,0,0,208,0,11,4,0
W00009309,307,284,0,0,8,3,1,0,0,4,2,0,0,0,0,0,4,0,1,292,4,6,4,1
W00009310,304,282,2,0,6,1,1,0,0,0,4,0,0,0,1,2,3,0,2,290,6,4,2,2
W00009311,302,294,0,0,2,0,0,1,1,0,0,0,1,2,1,0,0,0,0,296,1,3,2,0
W00009312,324,300,2,0,6,1,1,0,3,0,0,0,0,2,1,2,5,1,0,308,8,2,5,1
W00009313,205,175,0,0,4,5,5,1,1,0,0,0,1,4,4,1,0,0,4,179,5,5,12,4
W00009314,251,211,0,0,6,7,0,2,1,9,9,0,0,3,0,2,0,0,1,217,2,21,10,1
W00009315,273,254,1,0,3,1,1,1,4,3,0,1,0,0,3,0,0,1,0,258,3,4,7,1
W00009316,255,220,0,0,7,4,7,0,0,6,0,0,3,4,1,2,1,0,0,227,4,13,11,0
W00009317,319,281,0,0,6,7,3,3,4,2,6,1,0,0,4,0,1,0,1,287,5,9,17,1
W00009318,330,296,0,0,3,9,3,0,2,1,0,0,0,0,10,0,0,6,0,299,10,1,14,6
W00009319,314,292,0,0,3,4,4,0,0,0,0,0,0,0,9,1,0,1,0,295,10,0,8,1
W00009320,305,271,1,0,4,6,2,1,5,1,0,0,0,3,3,0,2,6,0,276,5,4,14,6
W00009321,291,258,1,0,1,8,0,1,2,5,0,1,0,5,0,0,1,8,0,260,1,11,11,8
W00009322,369,319,0,0,5,18,2,0,1,0,1,0,2,6,13,0,0,1,1,324,13,9,21,2
W00009323,349,273,6,0,8,3,5,5,6,0,4,11,6,10,10,2,0,0,0,287,12,31,19,0
W00009324,300,238,2,0,15,7,1,4,1,5,1,0,0,10,7,0,6,2,1,255,13,16,13,3
W00009325,338,290,0,0,7,6,6,0,2,4,1,0,1,3,12,0,0,0,6,297,12,9,14,6
W00009326,288,247,0,0,4,7,4,0,10,0,0,8,0,1,3,1,3,0,0,251,7,9,21,0
W00009327,298,261,3,0,5,3,9,0,3,0,0,4,0,0,4,2,1,2,1,269,7,4,15,3
W00009328,352,321,1,3,11,2,5,1,3,3,0,0,1,1,0,0,0,0,0,336,0,5,11,0
W00009329,336,304,2,0,2,0,1,0,0,17,0,2,7,0,0,0,0,0,1,308,0,26,1,1
W00009330,429,309,4,1,16,7,6,1,5,8,4,47,0,0,4,3,0,9,5,330,7,59,19,14
W00009331,375,334,2,0,5,5,0,0,5,8,0,0,0,4,2,3,0,4,3,341,5,12,10,7
W00009332,316,271,0,0,2,2,2,0,0,27,1,0,0,1,0,1,1,7,1,273,2,29,4,8
W00009333,340,300,4,2,7,0,2,2,1,2,1,7,0,6,1,0,0,4,1,313,1,16,5,5
W00009334,304,251,1,0,2,8,0,2,3,8,1,0,2,2,8,0,1,10,5,254,9,13,13,15
W00009335,376,298,3,0,16,9,0,1,9,6,0,0,0,6,7,2,0,18,1,317,9,12,19,19
W00009336,268,217,3,0,11,2,1,3,3,0,12,0,1,0,2,0,0,12,1,231,2,13,9,13
W00009337,408,326,0,0,17,1,2,3,2,19,1,0,2,12,4,4,1,12,2,343,9,34,8,14
W00009338,312,242,1,0,15,6,7,1,6,0,9,0,4,14,2,1,1,3,0,258,4,27,20,3
W00009339,335,262,1,0,12,4,0,0,4,1,14,0,8,4,21,0,0,1,3,275,21,27,8,4
W00009340,350,256,2,0,16,9,5,2,5,10,8,4,1,12,7,3,1,1,8,274,11,35,21,9
W00009341,321,234,4,0,5,3,0,3,3,0,11,9,4,16,9,3,0,16,1,243,12,40,9,17
W00009342,410,364,4,1,5,3,0,1,2,0,0,1,1,14,0,2,2,2,8,374,4,16,6,10
W00009343,311,229,2,0,25,6,1,4,2,7,6,0,1,13,1,2,0,11,1,256,3,27,13,12
W00009344,381,317,4,0,10,2,4,5,3,11,0,10,0,7,0,3,0,5,0,331,3,28,14,5
W00009345,370,302,3,0,6,9,9,3,5,9,0,10,0,9,3,0,0,1,1,311,3,28,26,2
W00009346,376,302,2,0,4,5,0,1,4,33,1,11,2,0,2,1,1,1,6,308,4,47,10,7
W00009347,246,204,0,0,7,4,7,0,3,0,0,4,0,6,6,3,1,1,0,211,10,10,14,1
W00009348,348,305,1,0,9,2,0,0,0,5,4,4,2,0,1,1,4,10,0,315,6,15,2,10
W00009349,310,271,0,0,4,10,0,0,0,11,4,0,0,2,0,6,0,2,0,275,6,17,10,2
W00009350,240,207,2,0,1,4,0,0,0,13,0,6,4,0,0,1,0,0,2,210,1,23,4,2
W00009351,342,317,1,0,0,2,1,1,1,9,1,0,0,8,1,0,0,0,0,318,1,18,5,0
W00009352,339,255,4,0,5,10,0,2,4,19,0,7,0,17,0,4,2,10,0,264,6,43,16,10
W00009353,335,283,8,0,0,5,2,2,0,16,0,3,0,6,7,0,1,2,0,291,8,25,9,2
W00009354,349,272,0,1,1,7,1,1,4,3,6,15,1,18,7,0,0,4,8,274,7,43,13,12
W00009355,289,269,1,0,0,2,1,0,0,6,0,7,0,2,0,1,0,0,0,270,1,15,3,0
W00009356,411,359,3,0,4,9,1,0,4,11,3,0,6,5,0,5,1,0,0,366,6,25,14,0
W00009357,329,274,0,0,13,7,4,1,0,0,0,11,2,7,6,1,0,2,1,287,7,20,12,3
W00009358,225,204,0,0,3,5,2,1,1,3,0,0,1,1,1,1,2,0,0,207,4,5,9,0
W00009359,260,231,1,0,1,3,1,0,3,3,0,0,0,3,2,5,0,7,0,233,7,6,7,7
W00009360,292,257,0,0,2,5,5,1,8,0,7,0,0,2,0,1,1,0,3,259,2,9,19,3
W00009361,388,309,1,0,13,8,0,5,2,10,15,13,0,3,0,7,1,0,1,323,8,41,15,1
W00009362,297,256,2,0,2,2,1,3,1,11,1,8,2,5,0,0,1,2,0,260,1,27,7,2
W00009363,206,180,1,0,5,1,2,2,0,2,0,0,0,2,5,0,0,5,1,186,5,4,5,6
W00009364,325,297,0,0,9,7,1,2,0,1,6,0,0,0,0,1,0,0,1,306,1,7,10,1
W00009365,253,202,0,0,4,4,1,0,1,19,3,0,3,5,0,9,0,1,1,206,9,30,6,2
W00009366,346,314,1,0,0,2,0,1,1,13,0,0,1,0,5,1,1,6,0,315,7,14,4,6
W00009367,291,246,3,0,16,7,3,2,0,5,0,0,0,0,6,1,1,0,1,265,8,5,12,1
W00009368,310,264,2,0,16,7,0,6,1,0,4,0,0,0,0,3,1,6,0,282,4,4,14,6
W00009369,384,340,0,0,1,5,10,0,1,1,7,0,0,6,5,0,0,8,0,341,5,14,16,8
W00009371,338,302,1,0,0,5,3,1,0,14,0,0,3,1,4,0,0,4,0,303,4,18,9,4
W00009372,330,288,0,0,3,3,0,0,6,1,6,2,0,1,5,2,0,13,0,291,7,10,9,13
