rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00007774,325,116,1,0,0,0,0,2,175,31
W00007775,240,113,2,0,0,0,0,1,99,25
W00007776,130,65,1,0,0,0,0,2,50,12
W00007777,319,172,0,0,0,0,0,0,127,20
W00007778,382,165,0,0,0,0,0,5,178,34
W00007779,302,183,0,0,0,0,0,0,93,26
W00007780,265,99,0,0,0,0,0,4,146,16
W00007781,232,118,0,0,0,0,0,0,97,17
W00007782,333,150,0,0,0,0,0,3,162,18
W00007783,313,131,4,9,0,1,0,3,140,25
W00007784,293,160,0,4,0,0,0,1,113,15
W00007785,216,132,0,0,0,0,0,0,69,15
W00007786,250,110,1,3,0,0,0,0,103,33
W00007787,276,131,0,0,0,3,0,1,117,24
W00007788,233,139,1,0,0,0,0,2,73,18
W00007789,287,157,0,5,0,1,0,0,95,29
W00007790,267,150,0,0,0,0,0,0,100,17
W00007791,279,140,1,3,0,0,0,0,111,24
W00007792,390,171,0,5,1,0,0,5,178,30
W00007793,334,173,0,1,0,0,0,0,142,18
W00007794,325,182,0,0,0,1,0,3,111,28
W00007795,345,169,0,1,0,0,0,0,143,32
W00007796,256,162,0,2,0,0,0,0,79,13
W00007797,348,258,0,0,0,8,0,3,64,15
W00007798,337,211,0,0,0,1,0,0,97,28
W00007799,384,233,0,0,0,6,0,2,110,33
W00007800,322,185,0,0,0,1,0,0,105,31
W00007801,272,155,1,0,0,0,0,0,94,22
W00007802,272,160,0,0,0,0,0,2,82,28
W00007803,335,161,5,0,0,4,0,3,126,36
W00007804,277,167,1,0,0,1,0,0,88,20
W00007805,244,144,0,0,0,0,0,0,79,21
W00007806,280,175,3,1,0,0,0,1,87,13
W00007807,279,181,2,0,0,0,0,2,78,16
W00007808,269,150,1,1,0,3,0,1,88,25
W00007809,280,162,1,0,0,0,0,1,93,23
W00007810,236,133,0,1,0,0,0,0,86,16
W00007811,358,163,0,4,0,4,0,0,146,41
W00007812,273,179,0,0,0,4,0,0,72,18
W00007813,242,157,1,0,0,0,0,0,66,18
W00007814,361,223,1,1,0,1,0,2,105,28
W00007815,269,180,0,0,1,0,0,1,68,19
W00007816,293,213,0,0,0,0,0,2,54,24
W00007817,292,123,0,0,0,0,0,1,143,25
W00007818,372,225,1,7,0,0,0,1,99,39
W00007819,167,105,0,7,0,1,0,0,42,12
W00007820,331,185,0,0,0,0,0,0,107,39
W00007821,276,121,0,0,0,1,0,6,133,15
W00007822,265,162,2,2,0,0,0,1,75,23
W00007823,385,267,2,3,0,0,2,2,93,16
W00007824,284,125,0,0,0,0,0,0,142,17
W00007825,316,188,3,1,0,10,0,1,94,19
W00007826,300,157,0,0,0,6,3,0,113,21
W00007827,250,146,2,0,0,0,0,4,74,24
W00007828,315,201,1,0,0,0,0,2,96,15
W00007829,329,148,2,2,0,0,0,1,159,17
W00007830,303,154,0,0,0,0,0,0,119,30
W00007831,345,179,0,1,0,0,0,2,146,17
W00007832,287,148,2,0,0,2,0,0,116,19
W00007833,286,159,0,0,0,0,0,0,116,11
W00007834,290,136,2,0,0,0,0,2,122,28
W00007835,309,147,1,0,0,0,0,0,141,20
W00007836,372,228,0,0,0,0,0,0,120,24
W00007837,288,147,3,0,0,1,0,0,117,20
W00007838,305,166,0,1,0,0,0,3,112,23
W00007839,370,236,0,0,0,0,0,3,85,46
W00007840,354,176,0,0,0,0,0,2,157,19
W00007841,334,165,0,0,0,2,0,2,148,17
W00007842,295,173,0,1,0,0,0,0,110,11
W00007843,324,126,0,0,0,0,0,1,177,20
W00007844,354,175,2,0,0,1,0,1,150,25
W00007845,315,188,0,0,0,0,0,2,103,22
W00007846,332,121,0,0,0,0,0,3,181,27
W00007847,349,155,0,0,0,1,1,5,163,24
W00007848,348,141,0,0,0,0,0,1,178,28
W00007849,318,136,0,2,0,0,0,0,147,33
W00007850,375,166,3,0,0,0,0,7,184,15
W00007851,306,177,6,0,0,0,0,0,105,18
W00007852,121,49,1,1,0,0,0,2,54,14
W00007853,257,127,5,1,1,9,0,0,84,30
W00007854,211,95,3,7,1,0,4,3,79,19
W00007855,272,130,4,8,0,0,0,1,99,30
W00007856,234,131,0,1,1,2,1,0,83,15
W00007857,466,324,1,4,0,0,0,2,107,28
W00007858,579,382,3,4,2,4,8,3,131,42
W00007859,296,158,0,0,0,0,0,1,124,13
W00007860,343,189,4,18,0,0,0,1,102,29
W00007861,298,186,0,4,0,1,0,1,83,23
W00007862,489,292,2,0,0,0,0,0,168,27
W00007863,278,135,3,9,0,0,1,0,99,31
W00007864,341,163,0,0,0,3,0,2,149,24
W00007865,273,159,0,0,0,0,0,0,89,25
W00007866,306,155,1,0,0,2,0,0,121,27
W00007867,456,266,12,10,0,2,6,1,111,48
W00007868,314,157,0,0,0,4,0,0,123,30
W00007869,278,179,2,1,0,5,0,1,68,22
W00007870,307,178,0,0,0,0,1,1,94,33
W00007871,269,155,0,4,0,0,0,0,90,20
W00007872,288,176,0,0,0,0,0,1,97,14
W00007873,292,186,0,1,0,0,0,0,87,18
W00007874,265,172,0,4,0,0,0,0,67,22
W00007875,228,169,5,0,0,0,0,0,47,7
W00007876,296,197,0,0,1,2,3,0,69,24
W00007877,379,262,0,5,0,0,4,3,90,15
W00007878,323,185,4,4,0,1,0,2,96,31
W00007879,449,310,0,1,0,1,0,4,105,28
W00007880,122,86,0,0,0,0,0,0,30,6
W00007881,291,201,0,0,0,3,0,1,68,18
W00007882,306,236,1,0,0,2,0,0,48,19
W00007883,314,237,0,0,0,0,0,0,54,23
W00007884,365,216,2,0,0,0,0,2,122,23
W00007885,247,185,0,0,0,0,0,0,45,17
W00007886,263,182,0,0,0,0,4,2,57,18
W00007887,324,222,1,0,0,0,0,0,87,14
W00007888,182,119,0,0,0,0,0,0,53,10
W00007889,307,186,1,0,0,0,0,0,94,26
W00007890,258,153,0,0,0,1,0,1,70,33
W00007891,282,155,0,0,0,0,0,0,106,21
W00007892,251,117,0,0,0,0,0,0,112,22
W00007893,290,211,0,0,0,0,0,0,62,17
W00007894,314,166,1,1,0,0,0,4,118,24
W00007895,343,215,0,1,0,0,0,3,107,17
W00007896,210,116,0,0,0,1,0,0,80,13
W00007897,262,195,0,0,0,0,0,0,45,22
W00007898,284,185,1,0,0,0,0,1,75,22
W00007899,292,203,0,0,0,2,0,0,61,26
W00007900,323,210,1,0,0,0,0,0,93,19
W00007901,264,182,0,0,0,0,0,1,66,15
W00007902,288,191,0,0,0,0,0,0,74,23
W00007903,342,247,0,0,0,1,0,0,79,15
W00007904,295,192,0,0,0,0,0,0,71,32
W00007905,314,176,0,0,0,0,0,1,114,23
W00007906,286,178,4,0,1,0,0,0,86,17
W00007907,334,213,0,0,0,0,0,4,85,32
W00007908,246,184,0,2,0,0,0,0,40,20
W00007909,323,189,1,0,0,1,0,2,109,21
W00007910,295,195,0,0,0,0,0,0,89,11
W00007911,273,164,0,1,0,0,0,1,89,18
W00007912,374,239,4,1,0,0,0,0,103,27
W00007913,299,195,0,0,0,0,0,0,81,23
W00007914,261,145,1,0,0,0,0,1,97,17
W00007915,255,184,0,0,0,0,0,0,55,16
W00007916,307,207,0,0,0,0,0,0,93,7
W00007918,291,164,0,0,0,2,0,0,101,24
W00007919,281,129,0,0,0,0,0,3,127,22
W00007920,313,188,1,0,0,3,0,4,96,21
W00007921,240,137,0,0,0,0,0,3,80,20
W00007922,336,142,0,0,1,0,0,1,175,17
W00007923,265,158,1,0,0,0,0,0,95,11
W00007924,278,162,3,0,0,0,0,2,93,18
W00007925,268,129,1,0,1,0,0,0,115,22
W00007926,316,209,0,0,0,2,0,0,95,10
W00007927,321,210,0,0,0,1,0,0,100,10
W00007928,302,140,0,0,0,11,0,1,126,24
W00007929,194,95,2,0,0,0,0,0,77,20
W00007930,349,164,0,0,0,4,0,3,152,26
W00007931,241,126,1,0,0,4,0,2,96,12
W00007932,265,122,0,3,1,1,0,3,108,27
W00007933,291,164,1,0,0,0,0,1,107,18
W00007934,310,180,0,0,0,0,0,1,116,13
W00007935,492,303,0,0,0,3,0,1,156,29
W00007936,286,148,0,1,1,0,0,3,99,34
W00007937,260,117,3,0,0,0,0,2,117,21
W00007938,298,182,1,0,0,0,0,0,92,23
W00007939,261,162,0,0,0,0,0,0,83,16
W00007940,240,165,0,0,0,9,0,0,54,12
W00007941,309,183,0,0,0,0,0,0,105,21
W00007942,315,184,0,0,0,2,0,0,112,17
W00007943,312,162,5,1,0,2,0,4,113,25
W00007944,303,169,0,0,0,11,1,1,98,23
W00007945,278,162,1,0,0,0,0,0,103,12
W00007946,261,126,0,0,0,2,0,2,113,18
W00007947,382,237,0,0,0,4,0,0,110,31
W00007948,356,173,0,0,0,0,0,0,151,32
W00007949,303,164,0,0,0,0,0,1,111,27
W00007950,295,163,1,0,0,0,0,1,103,27
W00007951,335,152,0,0,0,0,2,0,154,27
W00007952,266,144,2,0,0,0,0,0,101,19
W00007953,293,133,0,0,0,0,0,1,135,24
W00007954,310,190,0,0,0,0,0,0,91,29
W00007955,257,164,2,0,0,0,0,0,70,21
W00007956,334,207,0,0,0,0,0,1,94,32
W00007957,334,151,0,0,0,0,0,0,164,19
W00007958,266,135,1,0,0,1,0,0,108,21
W00007959,335,209,3,0,0,0,0,1,98,24
W00007960,338,137,0,0,0,0,0,0,178,23
W00007961,309,167,0,0,0,0,0,1,109,32
W00007962,322,149,0,0,0,1,0,1,142,29
W00007963,304,192,0,0,0,0,0,0,90,22
W00007964,268,155,1,0,0,0,0,0,89,23
W00007965,301,183,0,8,0,0,0,0,80,30
W00007966,286,144,1,2,0,1,0,1,117,20
W00007967,305,203,0,0,0,0,0,0,79,23
W00007968,265,147,1,0,0,0,0,0,80,37
W00007969,242,147,0,0,0,0,0,0,74,21
W00007970,261,147,0,0,0,0,0,0,90,24
W00007971,240,98,0,0,0,3,0,0,124,15
W00007972,287,111,0,0,0,0,0,1,144,31
W00007973,310,109,3,0,0,0,0,0,180,18
W00007974,191,112,0,0,0,0,0,1,66,12
W00007975,293,163,1,6,0,8,0,1,93,21
W00007976,221,128,0,0,0,0,0,1,66,26
W00007977,263,145,0,0,0,0,0,5,92,21
W00007978,200,106,1,3,0,1,0,2,65,22
W00007979,384,227,1,0,0,0,0,4,112,40
W00007980,239,125,0,0,0,0,0,0,97,17
W00007981,301,165,0,3,0,0,4,0,117,12
W00007982,249,100,1,0,0,0,0,0,122,26
W00007983,299,160,0,2,0,0,0,1,112,24
W00007984,209,113,1,1,0,1,0,2,75,16
W00007985,382,184,0,3,0,0,0,4,162,29
W00007986,280,131,0,3,0,2,0,0,126,18
W00007987,315,168,1,0,0,1,0,3,122,20
W00007988,308,155,0,0,0,0,0,1,124,28
W00007989,313,148,0,2,0,0,0,2,137,24
W00007990,277,146,0,0,0,0,0,2,113,16
W00007991,337,189,0,0,0,1,0,0,110,37
W00007992,324,113,0,0,0,2,0,1,187,21
W00007993,272,102,0,6,0,0,0,2,127,35
W00007994,245,130,0,1,0,0,0,0,89,25
W00007995,335,140,0,0,0,0,0,0,170,25
W00007996,329,87,6,0,0,3,0,0,199,34
W00007997,271,89,1,0,0,0,0,1,151,29
W00007998,255,148,1,3,0,0,0,5,84,14
W00007999,253,146,0,3,0,0,0,0,88,16
W00008000,287,162,0,0,0,0,0,0,98,27
W00008001,344,171,2,0,0,0,0,5,144,22
W00008002,383,157,0,0,0,1,0,4,207,14
W00008003,234,100,1,0,0,4,0,0,89,40
W00008004,258,172,0,1,0,0,0,1,69,15
W00008005,308,200,0,0,0,1,0,1,83,23
W00008006,319,162,2,0,0,2,0,3,126,24
W00008007,345,204,1,0,0,0,0,1,119,20
W00008008,290,164,0,0,0,0,2,1,85,38
W00008009,254,159,0,0,0,0,0,0,77,18
W00008011,358,210,1,0,0,0,0,0,122,25
W00008012,497,340,0,4,0,0,0,1,122,30
W00008013,359,240,0,6,0,0,0,1,96,16
W00008014,127,83,1,0,0,0,0,0,38,5
W00008015,155,73,1,0,0,0,0,0,70,11
W00008016,138,87,1,0,0,0,0,0,34,16
W00008017,285,196,1,4,0,0,0,1,73,10
W00008018,337,174,0,1,0,1,0,4,135,22
W00008019,319,118,0,0,0,1,0,0,180,20
W00008020,300,146,1,0,0,0,0,2,126,25
W00008021,321,188,0,0,0,6,0,1,96,30
W00008022,303,230,0,0,0,0,0,0,64,9
W00008023,284,170,0,1,0,0,0,2,99,12
W00008024,277,124,2,0,0,1,0,0,130,20
W00008025,274,169,1,1,0,2,0,0,84,17
W00008026,327,143,0,1,0,0,0,0,152,31
W00008027,178,116,0,0,0,0,0,0,36,26
W00008028,300,139,2,0,0,0,0,0,136,23
W00008029,345,144,2,0,0,3,0,4,154,38
W00008030,199,83,2,1,0,0,0,0,98,15
W00008031,278,152,0,0,0,0,0,1,98,27
W00008032,328,129,0,0,0,0,4,2,159,34
W00008033,295,135,0,0,0,0,0,1,129,30
W00008034,287,135,0,0,0,1,0,0,125,26
W00008035,276,152,3,0,0,0,0,0,107,14
W00008036,409,255,0,0,0,0,0,1,123,30
W00008037,334,172,0,0,0,0,0,1,129,32
W00008038,265,177,0,0,0,0,0,0,67,21
W00008039,154,69,0,0,0,0,0,0,72,13
W00008040,347,197,1,0,0,0,0,0,127,22
W00008041,286,171,0,0,0,0,0,0,95,20
W00008042,306,165,0,0,0,0,0,2,109,30
W00008043,333,210,0,0,0,0,0,0,100,23
W00008044,278,190,0,0,0,0,0,0,59,29
W00008045,342,238,1,0,0,0,0,0,91,12
W00008046,312,220,2,0,0,0,0,1,75,14
W00008047,423,305,0,4,0,0,0,7,83,24
W00008048,436,265,0,0,0,1,0,5,121,44
W00008049,388,237,0,0,0,0,0,1,128,22
W00008050,210,167,2,0,0,0,0,0,25,16
W00008051,316,205,0,1,0,0,0,1,89,20
W00008052,313,181,1,0,0,0,0,3,100,28
W00008053,269,154,0,0,0,0,0,2,106,7
W00008054,439,298,0,0,0,0,0,5,107,29
W00008055,297,209,1,0,0,0,1,0,59,27
W00008056,185,132,0,0,0,0,0,0,41,12
W00008057,339,237,0,3,0,6,0,1,75,17
W00008058,260,121,0,0,0,0,0,2,114,23
W00008059,376,160,0,1,0,0,0,0,192,23
W00008060,283,188,2,1,0,6,0,1,66,19
W00008061,263,189,7,5,0,1,0,0,55,6
W00008062,278,170,2,0,0,2,0,0,81,23
W00008063,261,160,0,3,0,0,0,1,85,12
W00008064,300,163,6,0,0,4,0,4,99,24
W00008065,312,180,1,0,1,6,0,0,96,28
W00008066,323,164,4,0,0,0,0,0,122,33
W00008067,337,240,0,0,0,0,0,1,66,30
W00008068,114,74,1,0,0,0,0,0,31,8
W00008069,259,185,0,0,0,0,0,2,49,23
W00008070,323,226,0,1,0,0,0,1,69,26
W00008071,218,114,0,0,1,0,0,1,87,15
W00008072,334,162,2,0,0,0,0,1,150,19
W00008073,274,170,0,0,0,1,0,3,80,20
W00008074,280,120,1,2,0,2,0,0,137,18
W00008075,304,185,0,0,0,0,0,1,84,34
W00008076,316,208,1,1,0,3,0,1,83,19
W00008077,295,214,0,0,0,2,0,2,49,28
W00008078,286,163,0,0,0,0,0,0,95,28
W00008079,428,256,2,0,0,0,0,1,134,35
W00008080,492,312,0,0,0,0,0,1,130,49
W00008081,314,212,3,0,0,1,0,0,79,19
W00008082,342,229,0,0,0,1,0,0,95,17
W00008083,384,264,1,0,0,0,0,2,97,20
W00008084,440,305,0,0,0,4,0,0,107,24
W00008085,268,170,1,1,0,0,0,0,80,16
W00008086,315,183,1,0,1,0,0,1,88,41
W00008087,321,199,0,0,0,0,0,1,103,18
W00008088,284,101,0,0,0,1,0,2,166,14
W00008089,297,167,0,4,1,0,0,1,99,25
W00008090,335,230,1,0,0,4,0,6,74,20
W00008091,317,219,4,0,0,0,0,0,72,22
W00008092,352,238,1,0,0,0,2,0,79,32
W00008093,216,150,0,0,0,0,0,2,46,18
W00008094,344,251,0,5,0,0,0,0,67,21
W00008096,502,299,3,4,0,0,0,1,133,62
W00008097,198,118,3,1,1,2,0,2,57,14
W00008099,305,214,0,0,0,6,0,1,57,27
W00008100,385,214,0,1,1,0,0,1,150,18
W00008101,421,236,3,3,1,2,0,0,146,30
W00008102,343,215,0,0,0,1,4,2,99,22
W00008103,314,204,5,2,0,0,0,0,74,29
W00008104,265,140,1,0,0,5,0,1,92,26
W00008105,366,224,2,0,0,0,0,1,114,25
W00008106,312,215,1,0,0,0,0,0,80,16
W00008107,251,179,0,0,0,0,0,0,49,23
W00008108,262,146,0,1,1,0,0,0,79,35
W00008109,288,197,0,1,0,0,0,0,65,25
W00008110,281,200,0,0,0,0,0,0,55,26
W00008111,308,230,0,0,1,0,0,2,51,24
W00008112,325,200,1,2,0,0,0,0,98,24
W00008113,286,144,0,2,0,0,0,4,107,29
W00008114,273,162,2,0,3,0,0,2,85,19
W00008115,299,172,0,0,1,0,4,0,101,21
W00008116,270,172,2,4,0,19,0,2,57,14
W00008117,246,138,0,0,0,7,0,0,80,21
W00008118,253,138,4,1,0,0,0,1,87,22
W00008119,288,130,3,0,0,4,0,1,117,33
W00008120,260,147,2,3,0,0,1,2,89,16
W00008121,239,130,0,0,0,2,0,3,82,22
W00008122,297,179,2,0,0,0,0,0,97,19
W00008123,254,167,0,0,0,0,0,2,61,24
W00008124,274,153,1,0,0,0,0,0,97,23
W00008125,239,156,1,0,0,1,0,0,56,25
W00008126,251,169,0,0,0,0,0,0,64,18
W00008127,219,154,0,0,1,0,0,0,33,31
W00008128,290,192,1,1,0,0,0,0,67,29
W00008129,333,184,1,8,0,2,0,2,107,29
W00008130,346,261,0,0,0,0,0,1,56,28
W00008131,305,231,1,0,0,0,0,1,53,19
W00008132,372,231,0,0,0,0,0,1,122,18
W00008133,493,311,0,0,1,0,0,1,136,44
W00008134,446,311,1,0,1,0,1,0,92,40
W00008135,360,223,0,0,1,0,0,1,97,38
W00008137,362,193,6,0,0,0,0,4,136,23
W00008138,351,183,0,0,0,0,0,1,139,28
W00008149,212,111,1,0,0,0,0,3,80,17
W00008150,437,276,0,0,0,1,0,3,129,28
W00008151,248,143,1,0,0,0,0,1,74,29
W00008152,258,200,0,0,0,1,0,2,40,15
W00008153,134,91,0,0,0,0,0,0,25,18
W00008154,246,168,0,0,0,0,0,0,66,12
W00008155,333,144,0,0,0,0,0,1,162,26
W00008157,446,295,1,1,0,4,2,1,107,35
W00008159,496,320,0,1,2,0,0,5,101,67
W00008160,475,334,1,4,2,0,0,1,92,41
W00008161,318,222,0,1,0,1,0,2,69,23
W00008162,307,202,0,0,0,0,2,1,66,36
W00008163,267,163,0,0,0,0,0,1,66,37
W00008164,356,225,1,0,0,0,0,2,89,39
W00008165,376,258,0,1,1,0,0,1,100,15
W00008166,347,228,1,0,0,0,0,0,92,26
W00008167,313,228,2,1,0,0,0,0,65,17
W00008168,341,214,1,0,0,0,0,1,93,32
W00008169,350,233,0,0,0,0,0,0,77,40
W00008170,333,227,0,0,1,0,0,2,73,30
W00008171,366,228,1,0,4,0,0,4,97,32
W00008172,365,250,1,0,0,0,0,2,76,36
W00008173,303,213,3,0,0,0,0,1,65,21
W00008174,309,188,0,1,0,1,0,3,104,12
W00008175,264,158,0,0,0,0,0,3,88,15
W00008176,276,203,2,0,0,0,0,0,47,24
W00008177,295,192,2,2,0,0,0,1,82,16
W00008178,289,198,0,0,0,2,0,2,62,25
W00008179,272,168,0,0,0,0,0,1,81,22
W00008180,371,197,1,0,0,10,0,0,126,37
W00008181,317,222,2,0,0,1,0,0,82,10
W00008182,377,268,4,0,0,0,0,0,89,16
W00008183,378,161,1,0,0,0,0,4,188,24
W00008184,214,124,4,0,0,0,0,2,64,20
W00008185,312,200,0,0,0,0,0,0,78,34
W00008186,340,249,0,0,0,0,2,0,69,20
W00008187,316,204,0,0,0,0,0,1,90,21
W00008188,226,155,0,0,0,0,0,1,53,17
W00008189,274,189,0,1,0,0,0,0,63,21
W00008190,331,234,0,0,0,0,0,2,83,12
W00008191,321,211,0,0,0,0,0,0,89,21
W00008192,352,223,1,0,0,1,0,2,101,24
W00008193,283,178,0,0,0,0,1,0,82,22
W00008194,328,203,0,0,0,2,0,2,108,13
W00008195,215,151,0,0,0,0,0,0,39,25
W00008196,367,269,1,0,0,0,0,4,75,18
W00008197,330,242,0,0,0,0,0,1,61,26
W00008198,255,156,4,0,0,0,1,0,81,13
W00008199,323,184,0,0,0,0,1,3,115,20
W00008200,293,197,0,0,0,0,0,2,75,19
W00008201,312,208,0,0,2,0,0,3,80,19
W00008202,347,237,0,0,0,0,0,2,90,18
W00008203,301,200,1,0,2,1,0,0,81,16
W00008204,268,153,0,0,0,1,0,0,90,24
W00008205,185,120,0,0,0,0,0,4,40,21
W00008206,382,169,0,2,0,0,6,0,73,132
W00008207,303,212,0,0,0,7,0,0,61,23
W00008208,290,142,1,1,0,0,0,0,127,19
W00008209,205,91,0,1,0,1,0,1,98,13
W00008210,227,115,1,0,1,1,1,4,80,24
W00008211,192,116,0,0,0,0,1,2,52,21
W00008212,336,214,3,0,0,0,0,0,79,40
W00008213,317,244,0,0,0,0,0,1,57,15
W00008214,398,251,2,0,0,5,0,1,101,38
W00008215,335,226,0,0,0,0,0,0,81,28
W00008216,337,207,0,3,0,0,0,2,96,29
W00008217,209,140,0,0,0,0,1,1,49,18
W00008218,322,182,2,0,0,0,0,4,104,30
W00008219,215,139,0,0,0,0,2,0,51,23
W00008220,227,167,0,4,0,0,0,1,44,11
W00008222,391,268,0,4,0,0,0,2,91,26
W00008223,293,170,5,4,0,1,2,1,97,13
W00008224,306,219,3,0,1,1,0,0,55,27
W00008225,244,167,1,0,0,0,0,1,56,19
W00008226,292,190,0,0,0,0,0,0,88,14
W00008227,236,168,0,0,0,0,0,0,58,10
W00008228,277,172,3,0,0,0,0,0,83,19
W00008229,340,218,0,0,0,0,0,5,98,19
W00008230,255,186,0,0,0,0,0,2,40,27
W00008231,316,227,1,0,0,0,0,2,57,29
W00008232,381,271,1,0,0,0,0,4,79,26
W00008233,292,218,0,0,2,0,0,0,55,17
W00008234,364,235,2,0,0,0,0,1,96,30
W00008235,320,229,0,0,4,0,0,1,62,24
W00008236,353,190,1,0,0,1,0,0,137,24
W00008237,415,251,0,0,0,5,0,1,134,24
W00008238,341,219,0,0,1,0,0,0,90,31
W00008239,394,208,0,0,0,0,0,6,154,26
W00008240,310,178,0,0,0,0,0,0,103,29
W00008241,374,239,1,0,0,1,0,1,113,19
W00008242,391,273,0,0,0,0,0,5,92,21
W00008243,368,199,0,0,0,3,0,6,129,31
W00008244,225,159,0,0,0,0,0,0,50,16
W00008245,260,138,0,0,0,1,0,13,87,21
W00008246,355,193,0,0,0,1,0,2,124,35
W00008247,302,189,0,0,1,0,0,0,100,12
W00008248,280,173,0,0,0,0,0,0,83,24
W00008249,350,202,0,0,0,1,0,0,121,26
W00008250,267,152,1,0,0,1,0,0,93,20
W00008251,337,197,0,0,0,0,0,0,121,19
W00008252,306,203,1,0,0,1,0,1,88,12
W00008253,352,247,1,0,0,4,0,0,72,28
W00008254,334,193,0,0,0,1,0,0,110,30
W00008255,324,223,1,0,1,0,0,1,78,20
W00008256,316,231,0,0,0,1,0,0,67,17
W00008257,325,199,0,0,0,0,0,0,92,34
W00008258,320,219,0,1,0,1,0,3,69,27
W00008260,275,156,3,5,0,0,0,0,87,24
W00008261,345,193,1,0,1,0,2,7,120,21
W00008262,201,110,0,2,0,1,0,3,75,10
W00008263,294,154,1,0,0,2,0,5,115,17
W00008264,295,162,1,0,0,3,0,0,109,20
W00008265,243,112,0,2,0,0,0,1,102,26
W00008266,194,111,0,0,0,0,0,0,66,17
W00008267,302,214,3,3,0,4,0,0,63,15
W00008268,289,168,0,0,0,1,0,0,99,21
W00008269,281,144,1,5,0,0,2,1,108,20
W00008270,322,204,0,0,0,0,0,0,96,22
W00008271,272,165,0,2,0,0,0,0,86,19
W00008272,309,206,0,1,0,0,0,0,80,22
W00008273,248,168,0,0,1,0,0,0,61,18
W00008274,276,127,0,3,0,4,0,0,115,27
W00008275,279,193,1,0,0,0,0,0,69,16
W00008276,282,192,0,0,1,0,0,2,74,13
W00008277,319,210,4,1,1,0,0,1,72,30
W00008278,421,296,1,0,1,0,0,2,87,34
W00008279,379,253,2,0,0,4,0,1,90,29
W00008280,256,168,0,2,0,0,0,0,78,8
W00008281,390,231,1,0,1,0,0,1,115,41
W00008282,267,171,0,0,0,2,0,1,74,19
W00008283,488,304,2,4,0,1,0,3,134,40
W00008284,450,295,1,3,0,0,0,1,111,39
W00008285,426,247,0,4,0,1,0,2,140,32
W00008286,311,194,2,0,0,0,0,0,98,17
W00008287,380,240,1,0,0,0,0,0,119,20
W00008288,324,170,2,1,0,0,0,1,123,27
W00008289,367,176,2,0,0,0,0,1,169,19
W00008290,267,177,0,0,0,0,0,2,75,13
W00008291,315,184,0,0,0,0,0,0,108,23
W00008292,250,136,0,0,0,0,0,0,97,17
W00008293,280,158,0,1,0,2,0,0,102,17
W00008294,306,217,0,0,1,2,0,0,64,22
W00008295,270,144,2,0,0,0,0,2,99,23
W00008296,283,172,0,0,1,0,0,1,90,19
W00008297,303,129,0,0,0,0,0,3,149,22
W00008298,475,243,2,1,0,3,0,2,206,18
W00008299,369,229,0,0,1,0,0,2,117,20
W00008300,245,153,0,0,0,0,0,1,71,20
W00008301,369,214,5,0,0,0,0,0,122,28
W00008302,302,179,0,0,4,0,0,2,81,36
W00008303,412,236,0,0,0,6,0,0,118,52
W00008304,358,200,1,0,0,0,0,6,117,34
W00008305,352,179,0,0,0,1,0,9,108,55
W00008306,352,235,1,0,3,0,0,0,83,30
W00008307,275,200,0,0,0,0,0,4,53,18
W00008308,348,245,0,1,0,0,0,0,83,19
W00008309,290,197,1,1,0,1,0,0,72,18
W00008311,240,155,0,0,0,1,0,0,67,17
W00008313,251,158,1,0,0,0,0,1,70,21
W00008314,172,120,0,0,0,0,0,1,29,22
W00008315,345,168,1,3,0,0,0,0,150,23
W00008316,345,189,3,0,0,3,0,4,128,18
W00008317,288,180,2,0,2,0,0,0,84,20
W00008318,353,221,1,0,0,0,0,2,113,16
W00008319,334,167,0,1,0,0,1,8,134,23
W00008328,268,106,2,3,0,16,1,1,110,29
W00008329,317,176,1,3,0,27,4,0,75,31
W00008330,254,106,1,6,0,26,0,1,93,21
W00008331,230,138,2,0,0,11,0,1,60,18
W00008332,296,200,3,0,1,8,0,4,61,19
W00008333,279,160,2,0,0,1,0,1,100,15
W00008334,210,137,1,1,0,1,1,2,56,11
W00008335,285,196,0,10,0,12,0,6,48,13
W00008336,357,191,3,3,0,43,0,0,91,26
W00008337,317,208,0,0,1,16,0,1,70,21
W00008338,301,193,2,0,0,3,0,0,81,22
W00008339,267,162,1,0,0,20,0,0,59,25
W00008340,294,115,0,0,0,3,0,1,148,27
W00008341,263,132,0,2,0,20,0,0,76,33
W00008342,270,178,0,1,0,16,0,2,61,12
W00008343,306,199,2,0,0,22,0,3,61,19
W00008344,340,220,0,1,1,18,0,2,76,22
W00008345,350,214,1,2,2,24,0,4,81,22
W00008346,353,248,0,1,0,0,0,1,86,17
W00008347,288,157,1,0,0,10,0,1,91,28
W00008348,317,226,2,6,1,2,5,0,51,24
W00008349,367,195,3,2,0,38,0,1,106,22
W00008350,337,200,0,0,0,9,0,1,105,22
W00008351,338,231,0,4,2,6,0,1,66,28
W00008352,310,232,0,1,1,17,0,0,43,16
W00008353,270,192,0,0,0,1,0,0,52,25
W00008354,338,215,0,3,1,13,0,0,87,19
W00008355,344,135,0,2,0,78,0,0,98,31
W00008356,316,200,0,0,6,6,0,0,68,36
W00008357,299,126,1,0,0,2,0,1,146,23
W00008358,339,206,1,0,0,13,0,3,90,26
