house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00007741,127,22,19,55,22,2,7,0
W00007742,141,11,14,38,36,29,10,3
W00007743,142,18,29,31,35,14,11,4
W00007744,156,15,22,59,34,12,9,5
W00007745,137,30,26,41,15,17,8,0
W00007746,134,13,15,64,28,6,6,2
W00007747,130,17,10,51,29,5,13,5
W00007748,124,12,14,51,30,12,5,0
W00007749,127,48,19,26,12,10,9,3
W00007750,113,32,11,36,19,7,7,1
W00007751,172,9,26,55,58,13,8,3
W00007752,121,10,14,46,23,13,12,3
W00007753,122,18,17,35,32,9,8,3
W00007754,132,16,40,29,16,12,19,0
W00007755,133,13,29,42,36,5,6,2
W00007756,114,11,22,41,20,8,6,6
W00007757,121,15,16,34,17,12,23,4
W00007758,138,18,18,44,26,15,12,5
W00007759,124,13,9,36,29,15,19,3
W00007760,137,22,13,30,31,22,10,9
W00007761,134,14,8,34,36,27,8,7
W00007762,148,16,17,49,29,13,16,8
W00007763,138,25,16,53,31,1,9,3
W00007764,123,21,21,45,21,7,7,1
W00007765,119,42,29,27,7,7,5,2
W00007766,148,16,17,49,37,14,10,5
W00007767,150,21,16,62,37,4,7,3
W00007768,127,24,31,33,21,14,4,0
W00007769,138,39,21,46,13,9,8,2
W00007770,136,11,16,54,39,7,5,4
W00007771,120,18,11,42,35,7,4,3
W00007772,121,13,16,60,16,10,4,2
W00007773,114,19,18,39,24,5,5,4
W00007774,121,14,15,31,24,19,13,5
W00007775,109,9,36,22,20,12,7,3
W00007776,51,6,6,21,10,2,5,1
W00007777,131,18,15,39,33,12,9,5
W00007778,149,27,19,41,38,11,9,4
W00007779,124,19,20,48,26,2,7,2
W00007780,142,20,49,28,18,12,14,1
W00007781,114,21,27,35,18,5,6,2
W00007782,141,17,30,37,33,9,13,2
W00007783,147,22,33,44,24,13,8,3
W00007784,120,15,24,30,20,16,11,4
W00007785,106,27,17,31,13,9,6,3
W00007786,122,12,30,34,23,8,12,3
W00007787,118,16,23,27,25,16,9,2
W00007788,87,7,7,36,26,6,1,4
W00007789,124,17,13,55,17,13,7,2
W00007790,124,30,20,35,21,5,9,4
W00007791,121,18,21,31,19,17,10,5
W00007792,158,11,25,49,36,18,14,5
W00007793,135,12,17,49,26,15,10,6
W00007794,133,11,23,42,30,8,16,3
W00007795,135,7,24,39,43,10,8,4
W00007796,107,10,13,48,23,4,8,1
W00007797,127,8,12,61,37,1,3,5
W00007798,133,12,9,62,31,5,9,5
W00007799,161,23,11,78,30,5,10,4
W00007800,132,28,15,35,29,9,12,4
