ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00109525,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00109526,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00109527,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00109528,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00109529,55,53,0,1,0,0,0,0,1,0,0,53,0,1,1,0
S00109530,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00109531,85,80,0,0,0,0,0,4,1,0,0,80,0,5,0,0
S00109532,136,130,0,0,1,3,0,0,2,0,0,130,0,6,0,0
S00109533,102,101,0,1,0,0,0,0,0,0,0,101,0,0,1,0
S00109534,145,144,0,0,0,0,0,0,0,1,0,144,1,0,0,0
S00109535,160,159,0,0,0,0,1,0,0,0,0,159,0,1,0,0
S00109536,137,128,0,2,1,0,2,3,1,0,0,128,0,7,2,0
S00109537,129,127,0,0,0,0,0,2,0,0,0,127,0,2,0,0
S00109538,107,106,0,1,0,0,0,0,0,0,0,106,0,0,1,0
S00109539,117,114,0,0,0,0,0,2,0,0,1,114,0,2,0,1
S00109540,137,126,0,0,7,4,0,0,0,0,0,126,0,11,0,0
S00109541,138,137,0,0,0,1,0,0,0,0,0,137,0,1,0,0
S00109542,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00109543,106,104,0,0,0,0,0,0,2,0,0,104,0,2,0,0
S00109544,111,107,0,1,0,0,0,0,0,3,0,107,3,0,1,0
S00109545,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00109546,95,93,0,0,0,0,0,1,0,1,0,93,1,1,0,0
S00109547,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00109548,131,130,0,0,0,0,0,1,0,0,0,130,0,1,0,0
S00109549,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00109550,147,141,0,0,0,0,1,4,0,1,0,141,1,5,0,0
S00109551,55,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0
S00109552,111,98,0,2,4,0,0,4,0,3,0,98,3,8,2,0
S00109553,95,94,0,0,0,0,0,0,0,1,0,94,1,0,0,0
S00109554,88,84,0,0,4,0,0,0,0,0,0,84,0,4,0,0
S00109555,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00109556,52,51,0,0,0,0,0,1,0,0,0,51,0,1,0,0
S00109557,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00109558,167,154,1,0,0,10,0,2,0,0,0,155,0,12,0,0
S00109559,133,133,0,0,0,0,0,0,0,0,0,133,0,0,0,0
S00109560,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00109561,86,84,0,0,0,0,0,2,0,0,0,84,0,2,0,0
S00109562,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00109563,135,132,0,0,0,1,0,1,0,1,0,132,1,2,0,0
S00109564,186,184,0,0,0,0,0,0,2,0,0,184,0,2,0,0
S00109565,99,96,0,0,0,3,0,0,0,0,0,96,0,3,0,0
S00109566,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00109567,150,149,0,0,0,0,0,0,1,0,0,149,0,1,0,0
S00109568,74,73,0,0,0,0,0,0,0,1,0,73,1,0,0,0
S00109569,143,141,1,0,0,0,0,0,0,1,0,142,1,0,0,0
S00109570,141,140,0,1,0,0,0,0,0,0,0,140,0,0,1,0
S00109571,181,180,0,1,0,0,0,0,0,0,0,180,0,0,1,0
S00109572,104,102,0,1,0,0,0,0,0,1,0,102,1,0,1,0
S00109573,67,63,0,3,0,0,0,0,1,0,0,63,0,1,3,0
S00109574,92,87,0,0,0,0,3,2,0,0,0,87,0,5,0,0
S00109575,68,67,0,0,0,0,0,1,0,0,0,67,0,1,0,0
S00109576,101,97,0,1,0,2,0,0,0,1,0,97,1,2,1,0
S00109577,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00109578,98,95,0,1,0,2,0,0,0,0,0,95,0,2,1,0
S00109579,87,86,0,0,0,0,0,1,0,0,0,86,0,1,0,0
S00109580,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00109581,75,74,0,1,0,0,0,0,0,0,0,74,0,0,1,0
S00109582,147,144,0,0,0,0,0,2,0,1,0,144,1,2,0,0
S00109583,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00109584,180,177,0,0,3,0,0,0,0,0,0,177,0,3,0,0
S00109585,126,125,0,0,0,0,1,0,0,0,0,125,0,1,0,0
S00109586,76,74,0,0,0,1,0,0,0,1,0,74,1,1,0,0
S00109587,115,113,0,1,0,0,0,0,0,0,1,113,0,0,1,1
S00109588,173,173,0,0,0,0,0,0,0,0,0,173,0,0,0,0
S00109589,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00109590,143,141,0,0,0,0,0,0,2,0,0,141,0,2,0,0
S00109591,204,200,0,0,0,1,0,3,0,0,0,200,0,4,0,0
S00109592,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00109593,114,113,0,0,0,0,0,0,0,0,1,113,0,0,0,1
S00109594,128,127,0,0,0,0,0,0,0,0,1,127,0,0,0,1
S00109595,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00109596,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00109597,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00109598,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00109599,129,128,0,1,0,0,0,0,0,0,0,128,0,0,1,0
S00109600,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00109601,111,105,0,0,0,5,0,0,1,0,0,105,0,6,0,0
S00109602,107,100,0,2,0,0,0,0,4,1,0,100,1,4,2,0
S00109603,126,119,0,0,0,0,0,0,5,0,2,119,0,5,0,2
S00109604,63,52,0,0,0,0,0,4,3,0,4,52,0,7,0,4
S00109605,58,56,0,0,1,0,0,0,0,1,0,56,1,1,0,0
S00109606,127,125,0,0,0,0,0,2,0,0,0,125,0,2,0,0
S00109607,107,105,0,0,0,0,0,0,0,0,2,105,0,0,0,2
S00109608,71,70,0,0,0,0,0,0,1,0,0,70,0,1,0,0
S00109609,90,89,0,0,0,0,0,0,1,0,0,89,0,1,0,0
S00109610,68,58,0,0,1,5,0,1,0,2,1,58,2,7,0,1
S00109611,88,87,0,0,0,0,0,0,1,0,0,87,0,1,0,0
S00109612,168,168,0,0,0,0,0,0,0,0,0,168,0,0,0,0
S00109613,136,135,0,0,0,0,0,0,0,1,0,135,1,0,0,0
S00109614,139,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0
S00109615,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00109616,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00109617,151,148,0,0,0,0,0,1,0,2,0,148,2,1,0,0
S00109618,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00109619,122,120,0,1,1,0,0,0,0,0,0,120,0,1,1,0
S00109620,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00109621,119,116,0,2,0,0,0,0,1,0,0,116,0,1,2,0
S00109622,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00109623,68,65,0,0,0,2,0,0,1,0,0,65,0,3,0,0
S00109624,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00109625,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00109626,200,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0
S00109627,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00109628,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00109629,116,113,1,0,0,2,0,0,0,0,0,114,0,2,0,0
S00109630,138,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0
S00109631,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00109632,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00109633,152,151,0,1,0,0,0,0,0,0,0,151,0,0,1,0
S00109634,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00109635,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00109636,66,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0
S00109637,174,172,0,1,0,0,0,0,0,0,1,172,0,0,1,1
S00109638,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00109639,106,100,0,5,0,0,0,0,0,1,0,100,1,0,5,0
S00109640,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00109641,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00109642,130,130,0,0,0,0,0,0,0,0,0,130,0,0,0,0
S00109643,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00109644,91,90,0,0,0,0,0,1,0,0,0,90,0,1,0,0
S00109645,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00109646,138,137,0,1,0,0,0,0,0,0,0,137,0,0,1,0
S00109647,132,129,0,1,0,0,0,0,0,0,2,129,0,0,1,2
S00109648,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0
S00109649,162,162,0,0,0,0,0,0,0,0,0,162,0,0,0,0
S00109650,133,133,0,0,0,0,0,0,0,0,0,133,0,0,0,0
S00109651,87,86,0,0,0,0,0,0,1,0,0,86,0,1,0,0
S00109652,142,139,0,0,0,0,0,0,0,2,1,139,2,0,0,1
S00109653,134,133,0,1,0,0,0,0,0,0,0,133,0,0,1,0
S00109654,81,80,0,1,0,0,0,0,0,0,0,80,0,0,1,0
S00109655,145,143,0,0,1,0,0,0,1,0,0,143,0,2,0,0
S00109656,84,81,0,2,0,0,0,0,0,1,0,81,1,0,2,0
S00109657,139,137,0,0,0,0,1,0,0,0,1,137,0,1,0,1
S00109658,118,112,0,0,0,3,0,3,0,0,0,112,0,6,0,0
S00109659,129,126,0,0,3,0,0,0,0,0,0,126,0,3,0,0
S00109660,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00109661,194,192,0,0,0,0,0,0,2,0,0,192,0,2,0,0
S00109662,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00109663,146,146,0,0,0,0,0,0,0,0,0,146,0,0,0,0
S00109664,144,139,0,0,0,5,0,0,0,0,0,139,0,5,0,0
S00109665,108,105,0,2,0,1,0,0,0,0,0,105,0,1,2,0
S00109666,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00109667,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0
S00109668,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00109669,96,95,0,0,0,0,0,0,1,0,0,95,0,1,0,0
S00109670,163,159,0,0,0,1,0,3,0,0,0,159,0,4,0,0
S00109671,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00109672,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00109673,88,87,0,0,0,0,0,0,0,1,0,87,1,0,0,0
S00109674,132,128,0,2,0,2,0,0,0,0,0,128,0,2,2,0
S00109675,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00109676,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00109677,105,102,0,0,0,0,0,3,0,0,0,102,0,3,0,0
S00109678,137,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0
S00109679,156,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0
S00109680,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00109681,110,109,0,0,0,0,0,0,0,1,0,109,1,0,0,0
S00109682,135,134,0,1,0,0,0,0,0,0,0,134,0,0,1,0
S00109683,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00109684,86,85,0,0,0,1,0,0,0,0,0,85,0,1,0,0
S00109685,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00109686,151,146,0,0,5,0,0,0,0,0,0,146,0,5,0,0
S00109687,99,98,0,0,0,0,0,0,1,0,0,98,0,1,0,0
S00109688,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00109689,149,138,0,0,0,11,0,0,0,0,0,138,0,11,0,0
S00109690,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00109691,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0
S00109692,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00109693,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00109694,129,127,0,0,0,0,0,2,0,0,0,127,0,2,0,0
S00109695,110,104,0,0,3,0,0,0,2,1,0,104,1,5,0,0
S00109696,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00109697,112,104,0,0,0,4,0,0,3,0,1,104,0,7,0,1
S00109698,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00109699,172,170,1,1,0,0,0,0,0,0,0,171,0,0,1,0
S00109700,158,148,0,0,1,0,0,0,4,5,0,148,5,5,0,0
S00109701,150,143,3,0,0,0,0,3,1,0,0,146,0,4,0,0
S00109702,107,104,0,2,1,0,0,0,0,0,0,104,0,1,2,0
S00109703,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00109704,123,118,0,3,0,0,0,1,0,1,0,118,1,1,3,0
S00109705,70,68,0,0,0,0,0,0,0,0,2,68,0,0,0,2
S00109706,78,74,0,1,2,0,1,0,0,0,0,74,0,3,1,0
S00109707,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00109708,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00109709,160,160,0,0,0,0,0,0,0,0,0,160,0,0,0,0
S00109710,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00109711,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00109712,79,76,0,0,0,0,0,0,0,3,0,76,3,0,0,0
S00109713,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00109714,123,115,0,4,0,0,0,0,0,3,1,115,3,0,4,1
S00109715,98,95,0,0,0,0,0,0,0,3,0,95,3,0,0,0
S00109716,128,127,0,1,0,0,0,0,0,0,0,127,0,0,1,0
S00109717,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00109718,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00109719,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00109720,136,132,0,0,0,0,0,1,2,0,1,132,0,3,0,1
S00109721,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00109722,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00109723,146,142,0,0,4,0,0,0,0,0,0,142,0,4,0,0
S00109724,116,114,0,0,2,0,0,0,0,0,0,114,0,2,0,0
S00109725,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00109726,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00109727,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00109728,177,175,0,0,0,2,0,0,0,0,0,175,0,2,0,0
S00109729,102,99,0,1,0,0,0,0,2,0,0,99,0,2,1,0
S00109730,128,127,0,0,0,0,0,0,0,0,1,127,0,0,0,1
S00109731,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00109732,161,161,0,0,0,0,0,0,0,0,0,161,0,0,0,0
S00109733,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00109734,168,168,0,0,0,0,0,0,0,0,0,168,0,0,0,0
S00109735,152,152,0,0,0,0,0,0,0,0,0,152,0,0,0,0
S00109736,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00109737,234,231,0,0,0,0,0,0,3,0,0,231,0,3,0,0
S00109738,141,132,0,1,2,5,0,0,1,0,0,132,0,8,1,0
S00109739,181,172,0,4,0,2,0,0,0,3,0,172,3,2,4,0
S00109740,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00109741,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00109742,236,228,0,1,0,3,0,2,0,2,0,228,2,5,1,0
S00109743,102,99,0,0,0,2,0,1,0,0,0,99,0,3,0,0
S00109744,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00109745,119,116,0,0,0,0,0,3,0,0,0,116,0,3,0,0
S00109746,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00109747,134,134,0,0,0,0,0,0,0,0,0,134,0,0,0,0
S00109748,152,145,0,6,0,1,0,0,0,0,0,145,0,1,6,0
S00109749,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00109750,179,179,0,0,0,0,0,0,0,0,0,179,0,0,0,0
S00109751,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00109752,168,167,0,0,0,1,0,0,0,0,0,167,0,1,0,0
S00109753,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00109754,113,112,0,0,0,0,0,1,0,0,0,112,0,1,0,0
S00109755,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00109756,200,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0
S00109757,164,164,0,0,0,0,0,0,0,0,0,164,0,0,0,0
S00109758,140,140,0,0,0,0,0,0,0,0,0,140,0,0,0,0
S00109759,109,108,0,0,1,0,0,0,0,0,0,108,0,1,0,0
S00109760,91,90,0,0,0,0,0,0,0,1,0,90,1,0,0,0
S00109761,79,77,0,0,0,0,0,0,0,2,0,77,2,0,0,0
S00109762,177,175,0,1,0,1,0,0,0,0,0,175,0,1,1,0
S00109763,135,134,0,0,0,0,0,0,1,0,0,134,0,1,0,0
S00109764,138,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0
S00109765,123,123,0,0,0,0,0,0,0,0,0,123,0,0,0,0
S00109766,144,141,0,0,0,3,0,0,0,0,0,141,0,3,0,0
S00109767,107,106,0,0,0,1,0,0,0,0,0,106,0,1,0,0
S00109768,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00109769,96,95,0,0,0,0,0,0,0,1,0,95,1,0,0,0
S00109770,158,158,0,0,0,0,0,0,0,0,0,158,0,0,0,0
S00109771,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00109772,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00109773,114,110,0,0,3,0,0,1,0,0,0,110,0,4,0,0
S00109774,113,111,0,2,0,0,0,0,0,0,0,111,0,0,2,0
S00109775,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00109776,141,139,0,0,0,1,0,0,1,0,0,139,0,2,0,0
S00109777,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00109778,165,159,0,1,0,5,0,0,0,0,0,159,0,5,1,0
S00109779,102,96,0,0,0,6,0,0,0,0,0,96,0,6,0,0
S00109780,94,93,0,0,0,0,0,0,1,0,0,93,0,1,0,0
S00109781,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00109782,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00109783,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00109784,61,60,0,0,0,0,0,0,1,0,0,60,0,1,0,0
S00109785,146,146,0,0,0,0,0,0,0,0,0,146,0,0,0,0
S00109786,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00109787,117,116,1,0,0,0,0,0,0,0,0,117,0,0,0,0
S00109788,158,157,0,0,0,0,0,0,0,1,0,157,1,0,0,0
S00109789,128,127,0,0,0,0,0,0,1,0,0,127,0,1,0,0
S00109790,133,133,0,0,0,0,0,0,0,0,0,133,0,0,0,0
S00109791,93,92,0,0,0,0,0,0,0,0,1,92,0,0,0,1
S00109792,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00109793,150,150,0,0,0,0,0,0,0,0,0,150,0,0,0,0
S00109794,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0
S00109795,161,161,0,0,0,0,0,0,0,0,0,161,0,0,0,0
S00109796,104,98,0,0,0,0,0,5,1,0,0,98,0,6,0,0
S00109797,122,121,0,1,0,0,0,0,0,0,0,121,0,0,1,0
S00109798,90,89,1,0,0,0,0,0,0,0,0,90,0,0,0,0
S00109799,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00109800,104,103,0,0,0,0,1,0,0,0,0,103,0,1,0,0
S00109801,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00109802,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00109803,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00109804,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00109805,122,120,0,0,1,0,0,0,0,1,0,120,1,1,0,0
S00109806,110,109,0,0,0,0,0,1,0,0,0,109,0,1,0,0
S00109807,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00109808,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00109809,132,131,0,0,0,0,0,1,0,0,0,131,0,1,0,0
S00109810,151,150,0,0,0,0,0,1,0,0,0,150,0,1,0,0
S00109811,99,96,0,2,0,0,0,1,0,0,0,96,0,1,2,0
S00109812,191,191,0,0,0,0,0,0,0,0,0,191,0,0,0,0
S00109813,149,149,0,0,0,0,0,0,0,0,0,149,0,0,0,0
S00109814,107,103,0,0,0,0,0,2,1,1,0,103,1,3,0,0
S00109815,68,67,0,0,0,1,0,0,0,0,0,67,0,1,0,0
S00109816,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00109817,139,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0
S00109818,158,155,0,2,0,0,0,0,0,0,1,155,0,0,2,1
S00109819,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00109820,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00109821,117,115,0,0,0,0,0,0,1,1,0,115,1,1,0,0
S00109822,94,93,0,0,0,0,0,0,1,0,0,93,0,1,0,0
S00109823,160,159,0,1,0,0,0,0,0,0,0,159,0,0,1,0
S00109824,129,128,0,1,0,0,0,0,0,0,0,128,0,0,1,0
S00109825,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00109826,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00109827,87,85,0,2,0,0,0,0,0,0,0,85,0,0,2,0
S00109828,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00109829,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00109830,154,154,0,0,0,0,0,0,0,0,0,154,0,0,0,0
S00109831,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00109832,107,105,0,1,0,0,0,0,0,1,0,105,1,0,1,0
S00109833,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00109834,144,138,0,2,2,0,0,0,2,0,0,138,0,4,2,0
S00109835,117,114,0,1,0,0,0,0,0,1,1,114,1,0,1,1
S00109836,121,120,0,1,0,0,0,0,0,0,0,120,0,0,1,0
S00109837,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00109838,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00109839,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00109840,106,104,0,1,0,0,0,0,1,0,0,104,0,1,1,0
S00109841,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00109842,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00109843,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00109844,97,94,0,0,0,0,0,0,0,3,0,94,3,0,0,0
S00109845,79,78,0,0,0,0,0,1,0,0,0,78,0,1,0,0
S00109846,61,59,0,0,0,2,0,0,0,0,0,59,0,2,0,0
S00109847,69,66,0,0,0,0,0,0,0,3,0,66,3,0,0,0
S00109848,110,108,0,1,0,0,0,0,0,1,0,108,1,0,1,0
S00109849,87,86,0,1,0,0,0,0,0,0,0,86,0,0,1,0
S00109850,121,120,0,0,0,0,0,0,0,1,0,120,1,0,0,0
S00109851,166,163,0,2,0,0,0,1,0,0,0,163,0,1,2,0
S00109852,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00109853,185,185,0,0,0,0,0,0,0,0,0,185,0,0,0,0
S00109854,167,166,0,1,0,0,0,0,0,0,0,166,0,0,1,0
S00109855,200,195,1,1,2,0,0,0,1,0,0,196,0,3,1,0
S00109856,151,150,0,1,0,0,0,0,0,0,0,150,0,0,1,0
S00109857,175,169,0,0,0,2,0,4,0,0,0,169,0,6,0,0
S00109858,167,161,2,1,0,0,0,0,1,2,0,163,2,1,1,0
S00109859,197,196,0,0,1,0,0,0,0,0,0,196,0,1,0,0
S00109860,86,85,0,0,0,0,0,0,1,0,0,85,0,1,0,0
S00109861,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00109862,109,103,0,0,1,0,0,2,0,3,0,103,3,3,0,0
S00109863,77,74,0,0,0,0,0,0,0,3,0,74,3,0,0,0
S00109864,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00109865,159,158,0,0,0,0,0,0,1,0,0,158,0,1,0,0
S00109866,148,147,0,0,0,0,0,0,0,1,0,147,1,0,0,0
S00109867,85,84,0,0,0,0,0,0,0,1,0,84,1,0,0,0
S00109868,114,112,0,0,2,0,0,0,0,0,0,112,0,2,0,0
S00109869,98,97,0,1,0,0,0,0,0,0,0,97,0,0,1,0
S00109870,141,139,0,0,0,0,0,0,2,0,0,139,0,2,0,0
S00109871,95,91,0,0,4,0,0,0,0,0,0,91,0,4,0,0
S00109872,78,77,0,0,0,0,0,0,0,1,0,77,1,0,0,0
S00109873,115,114,0,1,0,0,0,0,0,0,0,114,0,0,1,0
S00109874,89,88,1,0,0,0,0,0,0,0,0,89,0,0,0,0
S00109875,111,110,0,0,0,0,0,0,0,0,1,110,0,0,0,1
S00109876,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00109877,98,97,0,0,1,0,0,0,0,0,0,97,0,1,0,0
S00109878,158,158,0,0,0,0,0,0,0,0,0,158,0,0,0,0
S00109879,164,162,0,0,0,0,0,0,0,2,0,162,2,0,0,0
S00109880,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00109881,110,107,0,0,0,0,0,1,1,1,0,107,1,2,0,0
S00109882,116,115,0,0,0,0,0,1,0,0,0,115,0,1,0,0
S00109883,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00109884,114,110,0,0,1,0,0,1,1,1,0,110,1,3,0,0
S00109885,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00109886,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00109887,84,82,0,0,0,0,0,2,0,0,0,82,0,2,0,0
S00109888,114,111,0,0,0,0,0,0,0,3,0,111,3,0,0,0
S00109889,143,141,0,0,0,0,0,1,0,1,0,141,1,1,0,0
S00109890,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
