health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00109068,58,28,18,5,6,1
S00109069,130,72,37,17,2,2
S00109070,92,41,33,12,5,1
S00109071,115,57,42,12,3,1
S00109072,108,61,29,11,6,1
S00109073,97,60,28,8,0,1
S00109074,93,45,27,16,4,1
S00109075,83,42,29,8,3,1
S00109076,93,45,32,11,4,1
S00109077,90,51,27,10,2,0
S00109078,78,32,29,16,1,0
S00109079,121,62,35,12,10,2
S00109080,136,74,37,19,3,3
S00109081,133,85,34,11,2,1
S00109082,108,67,32,7,2,0
S00109083,115,68,33,10,4,0
S00109084,142,67,56,15,4,0
S00109085,163,104,45,14,0,0
S00109086,92,41,35,11,3,2
S00109087,69,45,21,3,0,0
S00109088,72,36,21,12,3,0
S00109089,94,53,30,8,1,2
S00109090,213,156,48,6,2,1
S00109091,184,100,63,16,5,0
S00109092,120,88,24,8,0,0
S00109093,120,72,34,10,4,0
S00109094,117,76,27,12,2,0
S00109095,112,57,35,16,4,0
S00109096,78,40,28,6,2,2
S00109097,117,70,32,13,1,1
S00109098,101,59,30,8,2,2
S00109099,123,63,47,9,1,3
S00109100,96,58,26,8,3,1
S00109101,79,45,26,6,2,0
S00109102,142,63,53,21,2,3
S00109103,88,33,35,15,4,1
S00109104,133,64,54,10,3,2
S00109105,70,42,20,4,4,0
S00109106,172,109,50,11,2,0
S00109107,70,38,17,9,5,1
S00109108,97,54,28,12,2,1
S00109109,66,39,19,8,0,0
S00109110,120,71,38,10,1,0
S00109111,80,38,34,7,1,0
S00109112,98,63,26,7,2,0
S00109113,75,39,23,10,1,2
S00109114,150,96,39,13,2,0
S00109115,110,62,30,13,3,2
S00109116,182,101,55,17,8,1
S00109117,125,69,38,15,2,1
S00109118,152,85,48,15,3,1
S00109119,239,135,82,15,7,0
S00109120,171,65,50,18,27,11
S00109121,66,55,10,1,0,0
S00109122,156,109,34,10,2,1
S00109123,113,64,31,13,3,2
S00109124,138,78,43,13,1,3
S00109125,134,86,29,10,8,1
S00109126,145,93,38,12,1,1
S00109127,109,55,38,13,0,3
S00109128,116,67,34,11,3,1
S00109129,95,44,36,13,2,0
S00109130,89,56,26,5,2,0
S00109131,117,67,33,15,2,0
S00109132,82,23,37,16,5,1
S00109133,136,71,40,21,2,2
S00109134,94,56,21,14,2,1
S00109135,179,117,45,11,6,0
S00109136,105,70,28,7,0,0
S00109137,83,53,21,7,2,0
S00109138,165,93,59,12,1,0
S00109139,156,90,51,13,0,2
S00109140,122,78,31,8,2,3
S00109141,128,102,18,4,2,2
S00109142,174,75,47,34,14,4
S00109143,144,88,46,10,0,0
S00109144,145,74,57,14,0,0
S00109145,176,111,43,12,8,2
S00109146,149,84,57,8,0,0
S00109147,125,35,57,26,5,2
S00109148,133,61,47,21,4,0
S00109149,134,84,37,9,4,0
S00109150,112,52,37,15,6,2
S00109151,135,94,29,10,1,1
S00109152,99,68,18,11,2,0
S00109153,156,78,53,17,6,2
S00109154,154,69,54,23,6,2
S00109155,131,56,55,14,4,2
S00109156,160,90,51,14,4,1
S00109157,169,92,56,14,6,1
S00109158,103,56,29,14,4,0
S00109159,165,84,50,28,2,1
S00109160,137,79,41,13,4,0
S00109161,110,66,32,9,3,0
S00109162,105,46,47,10,1,1
S00109163,76,39,26,8,3,0
S00109164,71,32,22,12,3,2
S00109165,145,69,45,28,1,2
S00109166,140,63,52,21,3,1
S00109167,123,68,38,12,5,0
S00109168,117,71,35,10,1,0
S00109169,109,57,39,11,2,0
S00109170,143,65,49,23,5,1
S00109171,138,82,37,14,4,1
S00109172,135,85,39,8,2,1
S00109173,101,55,33,9,3,1
S00109174,71,45,16,9,1,0
S00109175,113,51,43,14,3,2
S00109176,71,31,22,13,4,1
S00109177,172,110,40,17,5,0
S00109178,74,32,22,16,4,0
S00109179,191,106,60,21,3,1
S00109180,134,68,48,11,6,1
S00109181,141,92,37,11,1,0
S00109182,105,79,20,5,0,1
S00109183,112,71,30,9,2,0
S00109184,161,78,46,26,8,3
S00109185,125,74,40,11,0,0
S00109186,114,45,53,11,4,1
S00109187,368,249,109,4,5,1
S00109188,70,41,20,7,1,1
S00109189,138,69,50,10,5,4
S00109190,194,97,60,31,3,3
S00109191,183,121,47,12,3,0
S00109192,82,46,26,10,0,0
S00109193,76,45,25,5,0,1
S00109194,148,87,45,13,3,0
S00109195,219,123,67,20,7,2
S00109196,174,119,46,9,0,0
S00109197,183,90,54,27,11,1
S00109198,108,74,21,6,6,1
S00109199,117,79,33,4,0,1
S00109200,129,85,36,7,0,1
S00109201,270,193,63,12,2,0
S00109202,157,76,46,26,5,4
S00109203,133,58,50,17,7,1
S00109204,124,44,39,29,10,2
S00109205,167,80,60,18,9,0
S00109206,93,30,31,26,3,3
S00109207,105,52,33,16,2,2
S00109208,88,30,34,17,7,0
S00109209,98,17,26,35,15,5
S00109210,112,56,36,17,2,1
S00109211,75,44,21,9,1,0
S00109212,87,45,23,11,6,2
S00109213,87,49,20,11,5,2
S00109214,138,64,37,31,4,2
S00109215,131,54,35,25,10,7
S00109216,88,40,32,12,4,0
S00109217,91,51,22,14,3,1
S00109218,101,45,40,9,6,1
S00109219,137,57,56,18,5,1
S00109220,121,45,49,19,5,3
S00109221,121,54,37,26,4,0
S00109222,104,43,38,19,3,1
S00109223,132,55,44,25,6,2
S00109224,114,63,35,9,5,2
S00109225,142,67,43,24,7,1
S00109226,140,64,46,20,7,3
S00109227,128,61,44,16,4,3
S00109228,99,50,34,11,4,0
S00109229,117,48,34,19,14,2
S00109230,118,41,46,21,9,1
S00109231,103,51,35,15,1,1
S00109232,106,53,27,15,9,2
S00109233,107,45,37,20,5,0
S00109234,115,65,28,13,6,3
S00109235,82,34,35,11,2,0
S00109236,121,61,33,12,11,4
S00109237,121,63,42,11,4,1
S00109238,111,36,59,14,2,0
S00109239,102,58,22,16,5,1
S00109240,106,54,27,17,7,1
S00109241,88,29,42,12,4,1
S00109242,115,58,28,20,6,3
S00109243,150,66,49,23,8,4
S00109244,139,68,52,16,3,0
S00109245,72,26,27,12,6,1
S00109246,100,50,34,12,3,1
S00109247,152,68,51,27,4,2
S00109248,116,56,37,16,4,3
S00109249,152,71,52,19,8,2
S00109250,103,56,29,13,5,0
S00109251,96,51,29,13,2,1
S00109252,102,38,43,14,4,3
S00109253,82,40,28,9,4,1
S00109254,150,72,50,21,5,2
S00109255,73,30,27,9,4,3
S00109256,77,39,25,10,2,1
S00109257,158,66,50,32,8,2
S00109258,138,63,45,19,10,1
S00109259,99,44,33,17,3,2
S00109260,140,67,37,24,9,3
S00109261,135,58,36,35,5,1
S00109262,101,46,30,18,3,4
S00109263,90,43,35,8,4,0
S00109264,129,55,50,19,4,1
S00109265,145,65,58,18,3,1
S00109266,92,40,35,15,2,0
S00109267,147,73,37,26,9,2
S00109268,103,47,37,16,3,0
S00109269,134,74,34,19,5,2
S00109270,69,31,24,10,3,1
S00109271,64,25,21,14,4,0
S00109272,64,31,26,4,2,1
S00109273,99,40,41,14,3,1
S00109274,76,24,34,12,5,1
S00109275,143,60,50,18,12,3
S00109276,164,77,57,24,6,0
S00109277,114,41,47,14,11,1
S00109278,95,37,36,15,4,3
S00109279,61,21,27,9,4,0
S00109280,139,78,32,17,8,4
S00109281,101,45,32,19,4,1
S00109282,115,41,43,20,8,3
S00109283,84,23,25,26,9,1
S00109284,145,89,49,6,1,0
S00109285,82,45,16,13,7,1
S00109286,96,55,32,8,1,0
S00109287,119,52,44,16,6,1
S00109288,125,65,33,20,4,3
S00109289,92,30,37,18,6,1
S00109290,74,38,25,7,3,1
S00109291,105,32,49,13,10,1
S00109292,78,33,27,11,6,1
S00109293,51,5,10,21,9,6
S00109294,84,45,23,10,4,2
S00109295,78,48,22,5,2,1
S00109296,147,73,52,20,2,0
S00109297,53,35,11,4,3,0
S00109298,147,72,59,10,4,2
S00109299,94,52,19,16,4,3
S00109300,112,55,34,15,7,1
S00109301,139,85,39,8,6,1
S00109302,92,58,23,9,1,1
S00109303,122,54,38,20,7,3
S00109304,118,46,54,13,2,3
S00109305,99,54,35,6,4,0
S00109306,75,38,25,9,1,2
S00109307,195,85,67,20,20,3
S00109308,119,50,48,13,4,4
S00109309,75,33,30,10,2,0
S00109310,86,41,28,13,4,0
S00109311,103,31,41,18,12,1
S00109312,138,73,36,23,4,2
S00109313,82,51,21,7,2,1
S00109314,71,23,33,12,2,1
S00109315,88,51,31,5,1,0
S00109316,62,35,19,7,1,0
S00109317,150,85,51,9,3,2
S00109318,161,86,50,18,6,1
S00109319,140,69,50,13,7,1
S00109320,83,45,25,10,2,1
S00109321,89,41,30,13,5,0
S00109322,143,95,28,11,6,3
S00109323,100,52,42,6,0,0
S00109324,117,61,39,15,2,0
S00109325,102,58,33,9,2,0
S00109326,100,64,24,11,1,0
S00109327,99,44,36,15,3,1
S00109328,133,74,40,19,0,0
S00109329,133,75,44,11,3,0
S00109330,117,60,42,12,3,0
S00109331,61,40,14,4,3,0
S00109332,87,33,39,10,4,1
S00109333,105,54,26,18,5,2
S00109334,161,79,54,18,10,0
S00109335,93,47,29,13,3,1
S00109336,108,55,33,19,1,0
S00109337,114,50,31,18,12,3
S00109338,158,96,40,17,5,0
S00109339,123,53,44,18,7,1
S00109340,89,42,8,22,10,7
S00109341,147,67,50,20,7,3
S00109342,121,61,30,20,8,2
S00109343,83,38,24,12,7,2
S00109344,90,37,23,22,8,0
S00109345,97,50,28,11,8,0
S00109346,120,37,40,25,14,4
S00109347,120,56,39,16,8,1
S00109348,87,37,30,18,2,0
S00109349,157,61,48,21,22,5
S00109350,73,32,19,12,8,2
S00109351,107,44,37,18,7,1
S00109352,81,34,32,8,6,1
S00109353,120,61,38,14,7,0
S00109354,107,45,47,11,3,1
S00109355,108,48,43,13,4,0
S00109356,110,69,29,11,0,1
S00109357,67,25,29,7,4,2
S00109358,100,57,29,12,2,0
S00109359,123,76,32,9,6,0
S00109360,92,45,30,11,6,0
S00109361,112,69,31,10,2,0
S00109362,158,98,43,13,3,1
S00109363,171,121,35,9,6,0
S00109364,135,82,34,15,3,1
S00109365,129,71,41,13,4,0
S00109366,175,71,70,22,11,1
S00109367,99,37,30,20,8,4
S00109368,157,61,54,24,10,8
S00109369,135,91,36,6,2,0
S00109370,173,99,46,19,9,0
S00109371,155,74,43,23,12,3
S00109372,67,21,27,14,5,0
S00109373,89,31,37,12,9,0
S00109374,117,57,34,18,7,1
S00109375,77,33,29,12,2,1
S00109376,102,52,32,14,1,3
S00109377,95,47,37,7,3,1
S00109378,172,65,60,37,7,3
S00109379,156,90,40,20,2,4
S00109380,122,61,38,13,9,1
S00109381,114,49,37,18,10,0
S00109382,178,104,53,10,7,4
S00109383,97,48,30,16,2,1
S00109384,109,67,28,11,3,0
S00109385,97,45,39,11,2,0
S00109386,77,49,22,6,0,0
S00109387,70,38,24,6,2,0
S00109388,95,56,26,11,2,0
S00109389,84,43,35,5,1,0
S00109390,166,95,44,20,4,3
S00109391,119,72,28,16,3,0
S00109392,127,83,35,8,0,1
S00109393,120,67,34,10,7,2
S00109394,109,48,32,19,6,4
S00109395,61,35,20,3,3,0
S00109396,63,24,23,10,4,2
S00109397,160,83,56,18,2,1
S00109398,99,48,21,25,4,1
S00109399,108,53,37,11,5,2
S00109400,113,50,36,21,5,1
S00109401,83,33,30,17,3,0
S00109402,93,36,27,23,7,0
S00109403,119,48,43,17,7,4
S00109404,109,53,36,11,9,0
S00109405,107,46,41,15,4,1
S00109406,147,72,48,16,9,2
S00109407,57,9,18,19,8,3
S00109408,149,70,58,17,3,1
S00109409,75,43,23,4,4,1
S00109410,131,76,42,10,2,1
S00109411,84,42,30,12,0,0
S00109412,126,66,42,10,8,0
S00109413,98,48,32,10,7,1
S00109414,108,53,44,7,3,1
S00109415,105,43,41,14,6,1
S00109416,111,42,47,17,4,1
S00109417,98,52,27,11,7,1
S00109418,100,55,26,11,6,2
S00109419,150,79,45,19,5,2
S00109420,160,67,50,28,8,7
S00109421,78,26,28,13,10,1
S00109422,140,60,44,18,13,5
S00109423,75,27,28,12,7,1
S00109424,84,31,31,11,8,3
S00109425,150,82,43,18,5,2
S00109426,193,105,67,15,6,0
S00109427,164,94,54,12,3,1
S00109428,177,98,56,20,3,0
S00109429,123,41,50,19,4,9
S00109430,104,38,40,20,3,3
S00109431,127,55,42,18,11,1
S00109432,78,28,24,18,6,2
S00109433,102,33,36,24,6,3
S00109434,95,49,24,12,9,1
S00109435,116,61,40,11,4,0
S00109436,97,29,39,19,9,1
S00109437,74,16,18,23,13,4
S00109438,56,17,26,10,3,0
S00109439,94,42,26,18,8,0
S00109440,84,20,29,21,11,3
S00109441,55,16,24,13,2,0
S00109442,157,77,43,24,12,1
S00109443,81,45,32,3,1,0
S00109444,76,32,25,15,3,1
S00109445,62,28,22,6,4,2
S00109446,146,67,39,33,6,1
S00109447,75,40,26,8,1,0
S00109448,76,36,19,12,8,1
S00109449,91,27,36,23,5,0
S00109450,87,38,31,13,4,1
S00109451,85,42,21,16,6,0
S00109452,93,35,33,17,6,2
S00109453,110,48,25,26,10,1
S00109454,192,77,70,34,7,4
S00109455,109,42,41,22,3,1
S00109456,93,40,31,14,3,5
S00109457,95,38,32,20,4,1
S00109458,113,49,37,17,7,3
S00109459,83,20,32,22,8,1
S00109460,75,33,28,10,2,2
S00109461,117,46,44,14,11,2
S00109462,71,24,33,11,3,0
S00109463,109,46,33,19,6,5
S00109464,172,87,53,28,4,0
S00109465,113,61,39,10,2,1
S00109466,156,92,46,13,3,2
S00109467,61,29,19,11,2,0
S00109468,120,61,37,18,4,0
S00109469,98,43,42,9,4,0
S00109470,110,59,33,15,2,1
S00109471,139,76,47,13,3,0
S00109472,73,45,22,3,3,0
S00109473,170,105,51,13,1,0
S00109474,181,101,61,19,0,0
S00109475,169,84,65,15,5,0
S00109476,117,62,44,9,2,0
S00109477,145,84,46,11,2,2
S00109478,120,64,42,13,1,0
S00109479,113,63,37,11,2,0
S00109480,170,93,52,21,4,0
S00109481,60,33,21,2,3,1
S00109482,152,80,50,15,5,2
S00109483,100,61,29,6,4,0
S00109484,104,52,33,15,4,0
S00109485,155,82,50,19,3,1
S00109486,162,89,55,17,1,0
S00109487,103,45,43,14,1,0
S00109488,159,73,66,17,3,0
S00109489,108,56,35,14,3,0
S00109490,206,136,53,17,0,0
S00109491,69,41,19,7,1,1
S00109492,90,36,30,17,4,3
S00109493,121,86,26,7,1,1
S00109494,176,114,43,16,3,0
S00109495,94,46,37,11,0,0
S00109496,132,59,54,14,3,2
S00109497,136,78,47,9,2,0
S00109498,86,47,30,5,3,1
S00109499,81,38,32,10,0,1
S00109500,109,50,31,19,8,1
S00109501,81,59,20,1,0,1
S00109502,81,49,25,5,1,1
S00109503,55,8,23,17,7,0
S00109504,86,43,28,12,3,0
S00109505,105,33,40,22,8,2
S00109506,99,58,35,6,0,0
S00109507,134,86,24,19,4,1
S00109508,159,87,51,20,1,0
S00109509,72,38,23,10,1,0
S00109510,174,113,43,11,7,0
S00109511,186,117,55,10,3,1
S00109512,134,71,37,20,5,1
S00109513,98,70,22,4,2,0
S00109514,182,114,52,12,2,2
S00109515,191,129,52,8,2,0
S00109516,197,141,46,8,2,0
S00109517,150,81,52,10,5,2
S00109518,120,81,34,3,2,0
S00109519,113,64,36,11,2,0
S00109520,152,82,41,19,6,4
S00109521,123,59,43,18,2,1
S00109522,140,85,37,16,2,0
S00109523,130,72,43,14,1,0
S00109524,158,78,59,17,3,1
S00109525,80,35,25,17,1,2
S00109526,95,40,42,12,1,0
S00109527,115,61,41,11,2,0
S00109528,52,26,19,4,2,1
S00109529,55,31,20,2,1,1
S00109530,117,66,36,13,2,0
S00109531,85,36,23,16,6,4
S00109532,136,60,47,12,14,3
S00109533,102,61,27,13,1,0
S00109534,145,87,47,9,2,0
S00109535,160,111,35,11,2,1
S00109536,137,77,36,17,6,1
S00109537,129,64,35,21,6,3
S00109538,107,51,39,15,2,0
S00109539,117,53,42,18,3,1
S00109540,137,72,47,15,2,1
S00109541,138,43,54,28,10,3
S00109542,84,27,34,16,5,2
S00109543,106,61,34,8,3,0
S00109544,111,47,38,18,7,1
S00109545,90,48,32,8,2,0
S00109546,95,40,31,17,5,2
S00109547,70,35,21,6,8,0
S00109548,131,57,40,25,8,1
S00109549,94,40,28,20,4,2
S00109550,147,63,44,25,13,2
S00109551,55,15,28,12,0,0
S00109552,111,46,36,20,7,2
S00109553,95,30,31,26,5,3
S00109554,88,31,30,14,7,6
S00109555,75,16,27,20,9,3
S00109556,52,19,24,8,1,0
S00109557,101,50,32,12,5,2
S00109558,167,87,60,13,6,1
S00109559,133,76,50,6,1,0
S00109560,96,55,30,9,2,0
S00109561,86,52,28,5,1,0
S00109562,119,71,40,7,1,0
S00109563,135,86,39,8,2,0
S00109564,186,86,73,24,2,1
S00109565,99,48,39,4,5,3
S00109566,99,29,30,24,14,2
S00109567,150,83,49,15,2,1
S00109568,74,37,20,12,5,0
S00109569,143,62,51,15,14,1
S00109570,141,98,31,10,2,0
S00109571,181,61,47,52,18,3
S00109572,104,44,38,13,6,3
S00109573,67,38,21,4,2,2
S00109574,92,57,24,11,0,0
S00109575,68,33,22,12,0,1
S00109576,101,44,34,16,7,0
S00109577,122,70,30,13,3,6
S00109578,98,56,36,5,1,0
S00109579,87,50,24,10,2,1
S00109580,103,56,37,7,3,0
S00109581,75,60,13,2,0,0
S00109582,147,81,51,14,1,0
S00109583,97,60,27,7,3,0
S00109584,180,84,57,31,7,1
S00109585,126,68,43,11,3,1
S00109586,76,39,27,4,4,2
S00109587,115,54,32,22,6,1
S00109588,173,75,56,27,11,4
S00109589,132,46,34,38,12,2
S00109590,143,96,32,14,1,0
S00109591,204,154,38,9,3,0
S00109592,75,44,23,6,2,0
S00109593,114,54,29,24,5,2
S00109594,128,55,50,15,6,2
S00109595,65,23,21,15,4,2
S00109596,118,61,37,12,8,0
S00109597,86,37,25,14,8,2
S00109598,126,77,33,13,1,2
S00109599,129,60,43,20,6,0
S00109600,63,37,19,7,0,0
S00109601,111,55,32,14,7,3
S00109602,107,52,34,16,2,3
S00109603,126,57,44,21,4,0
S00109604,63,19,26,13,5,0
S00109605,58,20,16,13,7,2
S00109606,127,64,36,22,5,0
S00109607,107,56,36,10,2,3
S00109608,71,40,19,8,4,0
S00109609,90,40,33,9,7,1
S00109610,68,26,22,11,8,1
S00109611,88,30,30,20,5,3
S00109612,168,96,50,18,4,0
S00109613,136,68,42,20,6,0
S00109614,139,76,50,11,1,1
S00109615,115,69,32,11,2,1
S00109616,54,31,21,2,0,0
S00109617,151,64,55,19,10,3
S00109618,115,58,43,10,4,0
S00109619,122,52,49,20,1,0
S00109620,122,75,34,11,0,2
S00109621,119,65,40,9,5,0
S00109622,122,77,30,10,4,1
S00109623,68,34,24,9,0,1
S00109624,111,68,32,8,1,2
S00109625,128,59,45,16,8,0
S00109626,200,103,68,24,4,1
S00109627,106,51,40,12,2,1
S00109628,92,52,29,9,1,1
S00109629,116,80,26,7,3,0
S00109630,138,66,50,16,6,0
S00109631,101,58,36,6,0,1
S00109632,91,55,30,4,2,0
S00109633,152,91,45,13,3,0
S00109634,108,51,43,7,6,1
S00109635,107,54,33,14,6,0
S00109636,66,27,24,10,3,2
S00109637,174,108,39,19,7,1
S00109638,97,45,31,20,1,0
S00109639,106,52,40,11,3,0
S00109640,90,43,33,9,5,0
S00109641,85,24,25,25,7,4
S00109642,130,57,40,23,9,1
S00109643,91,31,30,22,6,2
S00109644,91,37,36,12,5,1
S00109645,115,42,45,15,10,3
S00109646,138,68,44,22,3,1
S00109647,132,73,43,14,0,2
S00109648,141,82,44,10,4,1
S00109649,162,88,44,25,5,0
S00109650,133,59,50,15,7,2
S00109651,87,46,25,15,1,0
S00109652,142,80,44,12,3,3
S00109653,134,72,37,21,4,0
S00109654,81,29,35,12,3,2
S00109655,145,56,55,27,7,0
S00109656,84,33,38,11,2,0
S00109657,139,78,48,8,3,2
S00109658,118,67,32,17,2,0
S00109659,129,70,45,10,4,0
S00109660,116,74,23,11,7,1
S00109661,194,100,64,24,5,1
S00109662,135,60,52,17,6,0
S00109663,146,78,33,24,9,2
S00109664,144,62,62,12,7,1
S00109665,108,42,37,16,9,4
S00109666,81,32,32,9,5,3
S00109667,100,67,26,4,2,1
S00109668,119,55,30,27,6,1
S00109669,96,40,36,17,3,0
S00109670,163,94,50,16,3,0
S00109671,113,54,32,17,7,3
S00109672,92,43,34,13,2,0
S00109673,88,45,31,12,0,0
S00109674,132,74,39,12,6,1
S00109675,135,72,43,12,6,2
S00109676,115,60,30,19,5,1
S00109677,105,48,40,15,2,0
S00109678,137,60,47,21,6,3
S00109679,156,85,45,17,3,6
S00109680,82,20,32,17,11,2
S00109681,110,56,40,12,1,1
S00109682,135,55,49,23,6,2
S00109683,77,31,31,12,1,2
S00109684,86,46,23,13,4,0
S00109685,88,51,20,11,6,0
S00109686,151,83,53,14,1,0
S00109687,99,62,32,5,0,0
S00109688,102,55,23,15,7,2
S00109689,149,59,65,19,6,0
S00109690,128,87,31,6,1,3
S00109691,131,73,41,12,3,2
S00109692,128,64,36,19,7,2
S00109693,78,38,32,6,2,0
S00109694,129,93,22,7,6,1
S00109695,110,51,41,12,6,0
S00109696,89,47,32,7,3,0
S00109697,112,71,35,6,0,0
S00109698,102,71,26,5,0,0
S00109699,172,102,45,20,5,0
S00109700,158,109,38,11,0,0
S00109701,150,72,49,21,7,1
S00109702,107,45,42,18,2,0
S00109703,104,52,38,10,4,0
S00109704,123,80,36,4,2,1
S00109705,70,39,16,9,5,1
S00109706,78,33,27,16,2,0
S00109707,116,54,34,20,7,1
S00109708,81,31,20,22,5,3
S00109709,160,81,48,21,7,3
S00109710,104,66,25,12,1,0
S00109711,92,36,40,14,1,1
S00109712,79,34,31,14,0,0
S00109713,95,44,30,16,3,2
S00109714,123,63,43,10,6,1
S00109715,98,45,42,7,2,2
S00109716,128,59,50,14,3,2
S00109717,109,58,38,7,5,1
S00109718,106,44,44,16,1,1
S00109719,102,51,35,14,2,0
S00109720,136,81,43,10,2,0
S00109721,71,28,29,8,5,1
S00109722,72,28,28,15,0,1
S00109723,146,84,41,16,4,1
S00109724,116,52,37,20,6,1
S00109725,108,53,29,17,7,2
S00109726,129,57,51,13,8,0
S00109727,95,41,34,9,8,3
S00109728,177,60,60,46,11,0
S00109729,102,54,29,14,5,0
S00109730,128,90,30,7,1,0
S00109731,121,83,32,6,0,0
S00109732,161,78,52,23,5,3
S00109733,91,41,35,13,1,1
S00109734,168,83,56,23,5,1
S00109735,152,78,51,20,2,1
S00109736,71,45,17,8,1,0
S00109737,234,133,83,12,4,2
S00109738,141,69,38,20,11,3
S00109739,181,80,59,27,12,3
S00109740,74,45,21,4,4,0
S00109741,132,69,40,16,4,3
S00109742,236,139,82,11,3,1
S00109743,102,54,30,16,2,0
S00109744,127,58,56,9,3,1
S00109745,119,66,40,7,2,4
S00109746,95,44,40,6,4,1
S00109747,134,50,50,27,7,0
S00109748,152,77,46,16,10,3
S00109749,64,24,13,15,10,2
S00109750,179,92,56,22,8,1
S00109751,94,26,28,28,11,1
S00109752,168,79,54,23,8,4
S00109753,124,39,48,23,11,3
S00109754,113,62,28,17,5,1
S00109755,91,33,28,24,3,3
S00109756,200,87,66,32,10,5
S00109757,164,77,52,24,8,3
S00109758,140,66,43,24,6,1
S00109759,109,48,38,16,6,1
S00109760,91,39,33,16,3,0
S00109761,79,33,30,12,3,1
S00109762,177,105,49,14,8,1
S00109763,135,76,39,14,5,1
S00109764,138,62,49,19,7,1
S00109765,123,58,43,20,1,1
S00109766,144,73,45,21,5,0
S00109767,107,63,32,9,3,0
S00109768,127,62,30,16,14,5
S00109769,96,42,37,9,5,3
S00109770,158,80,50,23,3,2
S00109771,84,42,26,12,2,2
S00109772,87,50,25,6,6,0
S00109773,114,49,40,19,5,1
S00109774,113,63,32,12,5,1
S00109775,62,23,23,6,4,6
S00109776,141,59,41,26,14,1
S00109777,119,50,47,16,5,1
S00109778,165,83,54,13,10,5
S00109779,102,52,24,17,9,0
S00109780,94,37,39,17,1,0
S00109781,112,49,38,16,7,2
S00109782,85,38,23,12,10,2
S00109783,85,26,31,21,7,0
S00109784,61,24,22,10,3,2
S00109785,146,45,53,28,16,4
S00109786,70,32,28,7,3,0
S00109787,117,59,38,11,6,3
S00109788,158,80,44,26,2,6
S00109789,128,31,52,29,11,5
S00109790,133,53,41,24,12,3
S00109791,93,48,20,16,4,5
S00109792,89,36,27,15,9,2
S00109793,150,60,57,22,11,0
S00109794,143,57,46,27,10,3
S00109795,161,66,59,25,9,2
S00109796,104,48,32,13,9,2
S00109797,122,56,46,16,2,2
S00109798,90,37,20,22,9,2
S00109799,103,34,32,30,7,0
S00109800,104,33,45,19,3,4
S00109801,87,26,29,20,10,2
S00109802,114,51,38,18,7,0
S00109803,126,52,38,21,13,2
S00109804,109,45,37,14,9,4
S00109805,122,50,36,17,16,3
S00109806,110,53,34,16,6,1
S00109807,106,12,35,30,23,6
S00109808,88,38,36,12,2,0
S00109809,132,60,41,26,5,0
S00109810,151,57,51,31,11,1
S00109811,99,40,44,10,3,2
S00109812,191,84,62,33,10,2
S00109813,149,58,41,31,13,6
S00109814,107,45,28,24,5,5
S00109815,68,9,23,22,11,3
S00109816,116,45,46,18,6,1
S00109817,139,57,55,22,4,1
S00109818,158,79,42,26,9,2
S00109819,90,47,23,14,4,2
S00109820,106,43,42,12,5,4
S00109821,117,57,37,17,5,1
S00109822,94,40,29,16,6,3
S00109823,160,81,41,25,9,4
S00109824,129,42,46,31,5,5
S00109825,111,45,40,15,9,2
S00109826,108,59,28,16,5,0
S00109827,87,43,24,13,7,0
S00109828,101,50,25,17,9,0
S00109829,63,19,17,15,9,3
S00109830,154,80,36,25,12,1
S00109831,92,43,35,11,3,0
S00109832,107,35,47,19,5,1
S00109833,88,25,36,15,10,2
S00109834,144,59,42,29,9,5
S00109835,117,57,33,18,4,5
S00109836,121,46,37,24,10,4
S00109837,107,31,39,23,14,0
S00109838,70,23,25,14,7,1
S00109839,73,26,31,12,2,2
S00109840,106,47,39,9,7,4
S00109841,102,50,28,17,7,0
S00109842,101,54,23,15,7,2
S00109843,84,42,26,11,5,0
S00109844,97,44,26,21,5,1
S00109845,79,24,27,15,9,4
S00109846,61,28,19,10,3,1
S00109847,69,30,18,11,8,2
S00109848,110,37,35,26,8,4
S00109849,87,21,28,22,9,7
S00109850,121,59,40,12,9,1
S00109851,166,75,48,29,10,4
S00109852,97,47,33,13,4,0
S00109853,185,87,63,25,9,1
S00109854,167,92,45,21,7,2
S00109855,200,98,59,31,12,0
S00109856,151,66,46,30,9,0
S00109857,175,66,67,25,10,7
S00109858,167,69,56,26,10,6
S00109859,197,92,67,26,10,2
S00109860,86,32,33,15,4,2
S00109861,62,23,26,10,3,0
S00109862,109,45,35,12,10,7
S00109863,77,38,22,9,3,5
S00109864,89,29,33,20,6,1
S00109865,159,81,49,19,10,0
S00109866,148,63,48,22,10,5
S00109867,85,24,34,22,5,0
S00109868,114,63,27,17,6,1
S00109869,98,37,25,20,14,2
S00109870,141,33,45,36,21,6
S00109871,95,48,25,20,2,0
S00109872,78,29,25,12,10,2
S00109873,115,53,43,13,4,2
S00109874,89,45,25,15,4,0
S00109875,111,51,32,17,11,0
S00109876,105,36,44,19,5,1
S00109877,98,51,33,8,6,0
S00109878,158,86,45,17,8,2
S00109879,164,77,54,20,12,1
S00109880,71,36,17,14,3,1
S00109881,110,53,31,18,6,2
S00109882,116,37,36,30,9,4
S00109883,92,36,36,14,6,0
S00109884,114,59,32,17,5,1
S00109885,119,58,40,19,2,0
S00109886,108,52,32,17,6,1
S00109887,84,31,36,14,3,0
