health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00001159,346,151,120,49,19,7
W00001160,284,139,95,37,10,3
W00001161,296,134,85,51,21,5
W00001162,236,64,78,62,23,9
W00001163,210,42,66,68,25,9
W00001164,216,75,78,42,15,6
W00001166,289,126,87,45,25,6
W00001167,244,58,94,51,33,8
W00001168,221,51,78,64,26,2
W00001169,266,88,77,67,23,11
W00001170,236,60,77,64,22,13
W00001171,219,53,64,65,28,9
W00001172,216,51,70,61,27,7
W00001173,451,197,147,62,34,11
W00001174,270,89,95,62,19,5
W00001175,225,98,62,44,15,6
W00001176,335,158,97,50,24,6
W00001177,307,168,90,35,12,2
W00001178,219,96,61,46,12,4
W00001179,190,78,50,42,15,5
W00001180,252,120,67,49,11,5
W00001181,278,111,97,55,11,4
W00001182,261,107,80,45,19,10
W00001183,214,80,57,44,28,5
W00001184,196,95,53,30,14,4
W00001185,217,67,90,39,19,2
W00001186,257,116,80,34,20,7
W00001187,252,139,63,34,12,4
W00001188,193,61,72,47,12,1
W00001189,177,42,63,44,24,4
W00001190,234,85,72,49,23,5
W00001191,298,134,101,44,17,2
W00001192,216,74,60,55,21,6
W00001193,215,64,72,55,18,6
W00001194,296,134,105,39,13,5
W00001195,286,148,90,32,13,3
W00001196,225,76,84,48,14,3
W00001197,191,88,53,37,10,3
W00001198,331,151,105,55,17,3
W00001199,256,124,86,33,11,2
W00001200,238,126,59,35,15,3
W00001201,242,121,81,34,5,1
W00001202,321,122,123,53,17,6
W00001203,546,335,150,42,14,5
W00001204,281,129,92,42,17,1
W00001205,233,90,71,49,17,6
W00001206,256,115,91,25,17,8
W00001207,303,162,78,42,18,3
W00001208,250,102,87,37,20,4
W00001209,203,55,67,50,24,7
W00001210,220,92,58,44,20,6
W00001211,172,52,49,36,28,7
W00001212,336,135,108,59,29,5
W00001213,320,136,99,58,21,6
W00001214,342,204,103,27,6,2
W00001215,234,88,76,48,18,4
W00001216,274,125,85,37,19,8
W00001217,246,79,91,43,21,12
W00001218,217,60,56,59,32,10
W00001219,222,69,66,59,24,4
W00001220,315,124,97,64,23,7
W00001221,256,91,79,52,32,2
W00001222,271,111,79,49,23,9
W00001223,304,120,102,49,25,8
W00001224,285,116,76,57,24,12
W00001225,257,114,84,37,14,8
W00001226,263,98,86,55,19,5
W00001227,249,84,83,57,19,6
W00001228,251,83,82,52,30,4
W00001229,287,106,100,65,10,6
W00001230,279,108,98,40,25,8
W00001231,317,154,96,47,15,5
W00001232,271,88,114,50,15,4
W00001233,227,72,83,42,22,8
W00001234,259,96,73,53,33,4
W00001235,285,113,93,53,23,3
W00001236,331,152,101,50,17,11
W00001237,293,127,68,61,29,8
W00001238,420,240,112,45,14,9
W00001239,333,138,110,60,22,3
W00001240,299,141,95,44,16,3
W00001241,207,72,65,42,22,6
W00001242,286,141,87,38,17,3
W00001243,264,107,90,51,13,3
W00001244,287,114,91,57,21,4
W00001245,252,107,90,37,14,4
W00001246,321,164,95,40,13,9
W00001247,259,74,79,72,30,4
W00001248,222,74,83,28,28,9
W00001249,371,209,95,43,18,6
W00001250,325,192,77,32,19,5
W00001251,249,105,78,43,18,5
W00001252,258,99,88,43,23,5
W00001253,450,237,139,50,17,7
W00001254,237,89,98,27,19,4
W00001255,331,170,105,34,14,8
W00001256,277,113,95,34,26,9
W00001257,262,129,65,42,20,6
W00001258,310,135,103,43,25,4
W00001259,256,140,70,33,10,3
W00001260,279,140,78,31,23,7
W00001261,293,132,76,52,26,7
W00001262,306,139,93,41,27,6
W00001263,292,103,97,56,30,6
W00001264,259,113,66,39,35,6
W00001265,339,157,115,35,28,4
W00001266,341,171,117,34,17,2
W00001267,358,174,115,52,15,2
W00001268,330,175,100,33,17,5
W00001269,367,175,129,38,18,7
W00001270,253,116,77,35,20,5
W00001271,358,174,105,45,25,9
W00001272,331,155,77,57,35,7
W00001273,329,136,100,52,33,8
W00001274,386,183,106,56,28,13
W00001275,309,128,91,54,27,9
W00001276,372,185,111,51,14,11
W00001277,453,230,132,52,27,12
W00001278,255,92,87,47,20,9
W00001279,208,87,57,36,22,6
W00001280,307,123,86,58,31,9
W00001281,296,108,86,55,37,10
W00001282,155,48,44,29,28,6
W00001283,431,133,122,101,48,27
W00001284,213,74,64,46,25,4
W00001285,225,83,67,47,21,7
W00001286,347,139,119,46,36,7
W00001287,411,193,109,73,27,9
W00001288,382,200,106,52,20,4
W00001289,279,115,92,52,18,2
W00001290,252,125,66,31,23,7
W00001291,283,76,103,64,30,10
W00001292,161,42,41,41,32,5
W00001293,181,62,62,29,17,11
W00001294,298,172,89,27,8,2
W00001295,299,151,105,36,6,1
W00001296,308,146,103,42,15,2
W00001297,243,107,73,46,9,8
W00001298,204,73,77,35,13,6
W00001299,239,110,71,39,18,1
W00001300,248,112,88,29,17,2
W00001301,347,204,104,28,10,1
W00001302,287,148,98,35,3,3
W00001303,287,132,100,42,12,1
W00001304,275,159,71,29,14,2
W00001305,198,73,85,34,3,3
W00001306,329,184,84,48,11,2
W00001307,285,159,97,23,5,1
W00001308,287,159,77,39,8,4
W00001309,335,219,76,28,9,3
W00001310,430,210,138,66,10,6
W00001311,243,96,92,34,16,5
W00001312,319,165,108,34,8,4
W00001313,213,67,71,42,30,3
W00001314,281,148,79,38,11,5
W00001315,281,160,84,29,6,2
W00001316,264,103,97,45,14,5
W00001317,342,172,115,38,13,4
W00001318,293,171,73,35,11,3
W00001319,256,122,70,37,24,3
W00001320,254,124,71,47,12,0
W00001321,228,85,70,40,24,9
W00001322,282,140,69,45,22,6
W00001323,308,149,105,37,11,6
W00001324,353,183,104,50,14,2
W00001325,389,197,137,41,9,5
W00001326,281,118,98,45,18,2
W00001327,307,132,81,63,26,5
W00001328,331,148,101,41,36,5
W00001329,376,181,114,59,20,2
W00001330,286,143,80,39,22,2
W00001331,327,144,112,54,14,3
W00001332,378,211,119,33,13,2
W00001333,339,185,99,38,15,2
W00001334,364,208,96,43,14,3
W00001335,241,114,80,28,13,6
W00001336,299,155,95,31,16,2
W00001337,324,146,127,35,15,1
W00001338,348,200,108,34,4,2
W00001339,288,109,99,67,10,3
W00001340,351,186,108,43,13,1
W00001341,267,117,92,38,16,4
W00001342,322,163,121,31,3,4
W00001343,343,203,103,29,5,3
W00001344,294,141,98,38,13,4
W00001345,314,150,113,36,10,5
W00001346,253,119,86,31,10,7
W00001347,297,136,100,46,14,1
W00001348,256,123,71,39,16,7
W00001349,297,165,79,44,6,3
W00001350,316,158,115,30,11,2
W00001351,313,168,106,31,7,1
W00001352,246,100,66,47,28,5
W00001353,252,78,105,53,11,5
W00001354,255,107,89,46,10,3
W00001355,318,132,113,44,19,10
W00001356,451,210,150,58,27,6
W00001357,313,140,93,51,21,8
W00001358,324,169,101,43,10,1
W00001359,234,110,77,25,17,5
W00001360,365,163,119,67,11,5
W00001361,254,109,78,53,13,1
W00001362,388,206,116,36,25,5
W00001363,303,116,104,51,21,11
W00001364,285,152,75,39,17,2
W00001365,290,117,101,57,12,3
W00001366,306,138,96,48,22,2
W00001367,292,118,98,53,18,5
W00001368,360,178,107,58,13,4
W00001369,282,118,105,40,15,4
W00001370,296,100,108,64,19,5
W00001371,273,106,108,44,11,4
W00001372,309,125,117,42,19,6
W00001373,503,310,141,42,9,1
W00001374,285,148,98,24,13,2
W00001375,344,188,104,41,8,3
W00001376,350,182,109,39,16,4
W00001377,347,194,97,40,12,4
W00001378,289,127,89,49,21,3
W00001379,318,168,102,34,9,5
W00001380,328,223,76,24,4,1
W00001381,271,137,95,25,11,3
W00001382,278,144,80,36,16,2
W00001383,305,151,117,27,7,3
W00001384,264,114,95,39,12,4
W00001385,323,150,131,34,6,2
W00001386,283,153,96,27,6,1
W00001387,326,184,92,41,7,2
W00001388,358,152,144,47,13,2
W00001389,367,190,112,51,11,3
W00001390,334,130,113,66,18,7
W00001391,437,215,139,62,14,7
W00001392,285,142,100,29,10,4
W00001393,145,64,42,26,10,3
W00001394,227,105,83,26,11,2
W00001395,324,174,107,30,10,3
W00001396,261,127,99,18,14,3
W00001397,295,137,109,40,4,5
W00001398,221,88,77,40,14,2
W00001399,290,124,102,51,11,2
W00001400,272,108,99,44,16,5
W00001401,350,186,113,36,11,4
W00001402,313,140,110,45,14,4
W00001403,281,132,86,46,15,2
W00001404,213,71,51,50,34,7
W00001405,296,121,87,70,17,1
W00001406,329,152,118,41,14,4
W00001407,257,100,91,48,12,6
W00001408,391,208,129,34,16,4
W00001409,324,173,87,50,12,2
W00001410,326,162,112,42,8,2
W00001411,158,60,39,31,23,5
W00001412,248,132,96,17,3,0
W00001413,371,161,144,42,20,4
W00001414,325,135,112,51,20,7
W00001415,260,124,57,57,19,3
W00001416,355,138,117,67,29,4
W00001417,364,164,146,34,15,5
W00001418,296,156,80,40,15,5
W00001419,327,143,99,55,21,9
W00001420,282,130,98,29,23,2
W00001421,243,116,72,44,8,3
W00001422,255,82,103,52,13,5
W00001423,537,318,158,43,16,2
W00001424,279,136,92,30,18,3
W00001425,218,109,67,31,9,2
W00001426,321,176,107,24,13,1
W00001427,422,235,131,42,9,5
W00001428,282,126,98,34,21,3
W00001429,463,276,135,33,17,2
W00001430,236,101,83,42,9,1
W00001431,281,144,72,48,12,5
W00001432,281,116,100,54,8,3
W00001433,269,126,90,34,14,5
W00001434,265,95,90,57,21,2
W00001435,317,142,105,57,9,4
W00001436,439,282,119,29,6,3
W00001437,215,78,73,45,14,5
W00001438,479,340,117,19,3,0
W00001439,279,129,87,47,12,4
W00001440,387,171,144,51,16,5
W00001441,334,175,116,34,6,3
W00001442,404,181,163,49,11,0
W00001443,443,301,113,22,5,2
W00001444,287,142,94,27,18,6
W00001445,281,131,87,42,16,5
W00001446,300,129,85,50,24,12
W00001447,239,108,74,46,9,2
W00001448,259,113,89,41,12,4
W00001449,231,82,79,41,23,6
W00001450,309,157,102,38,10,2
W00001451,203,110,48,31,7,7
W00001452,252,140,68,38,4,2
W00001453,274,166,73,26,6,3
W00001454,130,57,42,28,2,1
W00001455,168,76,51,30,9,2
W00001456,256,131,82,29,11,3
W00001457,346,184,103,45,13,1
W00001458,330,172,106,34,10,8
W00001459,337,186,100,38,10,3
W00001460,273,145,88,25,11,4
W00001461,311,157,95,44,11,4
W00001462,418,202,127,54,30,5
W00001463,423,247,127,35,10,4
W00001464,226,104,70,38,12,2
W00001465,269,145,85,27,8,4
W00001466,227,131,58,29,6,3
W00001467,301,134,108,43,10,6
W00001468,301,122,113,47,13,6
W00001469,250,95,81,52,19,3
W00001470,336,147,129,46,8,6
W00001471,257,108,88,49,9,3
W00001472,263,132,87,31,10,3
W00001473,315,131,106,58,13,7
W00001474,332,136,135,45,16,0
W00001475,189,62,59,46,16,6
W00001476,287,137,109,26,14,1
W00001477,206,71,71,48,15,1
W00001478,319,159,96,43,14,7
W00001479,362,198,114,38,9,3
W00001480,328,141,123,37,21,6
